Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,One Galle Face Mall 1A Centre Road Colombo 00200,The Emperor 75A Galle Rd Colombo 00300,2026-04-28,22:01:11,149.72,0,N/Surge,150.00,178.00,no surge,280.88,0,N/Surge,320.00,No Discount,no surge,337.23,0,N/Surge,320.73,No Discount,no surge,445.91,0,N/Surge,471.56,No Discount,no surge,,0,N/Surge,151.20,216.00,no surge,,0,N/Surge,300.00,No Discount,no surge,379.95,0,N/Surge,,No Discount,no surge
3,One Galle Face Mall 1A Centre Road Colombo 00200,Roar Global 367 R. A. De Mel Mawatha Colombo 00300,2026-04-28,22:03:01,166.6,0,N/Surge,192.76,210.24,no surge,697.9,0,Surge,320.00,382.00,no surge,639.4,0,Surge,513.02,No Discount,no surge,759.56,0,N/Surge,804.48,No Discount,no surge,,0,N/Surge,149.13,213.05,no surge,,0,N/Surge,395.20,No Discount,no surge,575.39,0,N/Surge,,No Discount,no surge
4,One Galle Face Mall 1A Centre Road Colombo 00200,Horton Regency Apartments 33 Horton Pl Colombo 00700,2026-04-28,22:04:13,211.33,0,N/Surge,232.00,253.70,no surge,787.86,0,Surge,399.22,477.06,no surge,743.02,0,Surge,621.25,No Discount,no surge,931.56,0,N/Surge,975.32,No Discount,no surge,,0,N/Surge,187.55,267.93,no surge,,0,N/Surge,519.12,No Discount,no surge,707.89,0,N/Surge,,No Discount,no surge
5,One Galle Face Mall 1A Centre Road Colombo 00200,Cinnamon Nest Apartments 5 Dudley Senanayake Mawatha Colombo 00800,2026-04-28,22:05:25,257.37,0,N/Surge,232.44,254.18,no surge,862.25,0,Surge,399.12,438.03,no surge,849.0,0,Surge,620.18,No Discount,no surge,1106.31,0,N/Surge,974.29,No Discount,no surge,,0,N/Surge,186.02,265.75,no surge,,0,N/Surge,457.71,No Discount,no surge,823.0,0,N/Surge,,No Discount,no surge
6,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Fuel Center Marine Dr Colombo,2026-04-28,22:06:40,309.56,0,N/Surge,330.72,No Discount,no surge,939.95,0,Surge,567.77,623.55,no surge,957.93,0,Surge,854.52,No Discount,no surge,1262.16,0,N/Surge,"1,350.20",No Discount,no surge,,0,N/Surge,253.73,353.73,no surge,,0,N/Surge,689.95,No Discount,no surge,940.33,0,N/Surge,,No Discount,no surge
7,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Seafood 55 Collingwood Pl Colombo 00600,2026-04-28,22:07:52,357.9,0,N/Surge,365.48,No Discount,no surge,912.25,0,Surge,631.33,693.46,no surge,1060.05,0,Surge,932.10,No Discount,no surge,1412.13,0,N/Surge,"1,473.91",No Discount,no surge,,0,N/Surge,293.25,393.25,no surge,,0,N/Surge,764.95,No Discount,no surge,1051.39,0,N/Surge,,No Discount,no surge
8,One Galle Face Mall 1A Centre Road Colombo 00200,Jagota Agro Products 467 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 10107,2026-04-28,22:09:12,411.97,0,N/Surge,411.68,No Discount,no surge,1003.25,0,Surge,728.93,800.82,no surge,1163.31,0,Surge,"1,056.95",No Discount,no surge,1574.65,0,N/Surge,"1,666.87",No Discount,no surge,,0,N/Surge,342.30,442.30,no surge,,0,N/Surge,865.19,No Discount,no surge,1164.29,0,N/Surge,,No Discount,no surge
9,One Galle Face Mall 1A Centre Road Colombo 00200,Infinity Garden - Diyatha Uyana Mies Rohe Fountain Sri Jayawardenepura Kotte,2026-04-28,22:10:28,467.84,0,N/Surge,485.91,No Discount,no surge,1087.16,0,Surge,813.88,894.27,no surge,1267.59,0,Surge,"1,174.24",No Discount,no surge,1734.67,0,N/Surge,"1,853.82",No Discount,no surge,,0,N/Surge,417.72,517.72,no surge,,0,N/Surge,963.86,No Discount,no surge,1286.93,0,N/Surge,,No Discount,no surge
10,One Galle Face Mall 1A Centre Road Colombo 00200,Janaka Record Bar Main St Battaramulla,2026-04-28,22:11:43,523.66,0,N/Surge,553.39,606.73,no surge,1155.93,0,Surge,891.94,980.13,no surge,1373.18,0,Surge,"1,277.65",No Discount,no surge,1899.75,0,N/Surge,"2,005.45",No Discount,no surge,,0,N/Surge,545.40,645.40,no surge,,0,N/Surge,"1,053.81",No Discount,no surge,1411.9,0,N/Surge,,No Discount,no surge
11,One Galle Face Mall 1A Centre Road Colombo 00200,MAS TS car park Thalangama Bus Depot Rd Battaramulla,2026-04-28,22:13:00,589.07,0,N/Surge,622.25,742.70,no surge,1224.79,0,Surge,964.52,"1,059.97",no surge,1477.13,0,Surge,"1,382.50",No Discount,no surge,2060.16,0,N/Surge,"2,171.38",No Discount,no surge,,0,N/Surge,686.05,786.05,no surge,,0,N/Surge,"1,130.17",No Discount,no surge,1534.38,0,N/Surge,,No Discount,no surge
12,One Galle Face Mall 1A Centre Road Colombo 00200,Priyankara Motors Sri Jayawardenepura Kotte,2026-04-28,22:14:14,779.54,0,Surge,689.04,No Discount,no surge,1161.37,0,Surge,"1,047.73","1,151.50",no surge,1581.6,0,Surge,"1,489.43",No Discount,no surge,2222.27,0,N/Surge,"2,339.91",No Discount,no surge,,0,N/Surge,628.32,728.32,no surge,,0,N/Surge,"1,244.28",No Discount,no surge,1657.67,0,N/Surge,,No Discount,no surge
13,One Galle Face Mall 1A Centre Road Colombo 00200,Muragala Head Office New Kotte - Bope Rd Sri Jayawardenepura Kotte 10100,2026-04-28,22:15:32,844.92,0,Surge,760.64,No Discount,no surge,1247.83,0,Surge,"1,133.74","1,246.11",no surge,1685.71,0,Surge,"1,602.91",No Discount,no surge,2392.1,0,N/Surge,"2,520.23",No Discount,no surge,,0,N/Surge,702.31,802.31,no surge,,0,N/Surge,"1,343.91",No Discount,no surge,1779.98,0,N/Surge,,No Discount,no surge
14,One Galle Face Mall 1A Centre Road Colombo 00200,Sigiri warehouse (A&E) Sedawatta - Ambatale Rd Welivita,2026-04-28,22:16:47,910.08,0,Surge,845.34,No Discount,no surge,1333.96,0,Surge,"1,231.13","1,353.24",no surge,1809.41,0,Surge,"1,740.52",No Discount,no surge,2569.31,0,N/Surge,"2,737.68",No Discount,no surge,,0,N/Surge,793.38,893.38,no surge,,0,N/Surge,"1,467.73",No Discount,no surge,1912.7,0,N/Surge,,No Discount,no surge
15,One Galle Face Mall 1A Centre Road Colombo 00200,Scan Lanka Trading Co. Pvt Ltd Head Office and Main stores,2026-04-28,22:18:00,976.35,0,Surge,901.11,No Discount,no surge,1421.14,0,Surge,"1,302.64","1,431.90",no surge,1930.62,0,Surge,"1,826.07",No Discount,no surge,2734.05,0,N/Surge,"2,876.39",No Discount,no surge,,0,N/Surge,846.74,946.74,no surge,,0,N/Surge,"1,541.89",No Discount,no surge,2039.93,0,N/Surge,,No Discount,no surge
16,One Galle Face Mall 1A Centre Road Colombo 00200,Vegetable grocery Malabe,2026-04-28,22:19:13,1041.3,0,Surge,967.90,No Discount,no surge,1490.18,0,Surge,"1,368.04","1,503.84",no surge,2052.78,0,Surge,"1,926.26",No Discount,no surge,2906.84,0,N/Surge,"3,032.67",No Discount,no surge,,0,N/Surge,912.20,"1,012.20",no surge,,0,N/Surge,"1,609.92",No Discount,no surge,2170.3,0,N/Surge,,No Discount,no surge
17,One Galle Face Mall 1A Centre Road Colombo 00200,Capital heaven heights Residencies- Girls Hostel 161/21 Kiribathgalawatta Road Malabe 10115,2026-04-28,22:20:26,1082.32,0,Surge,"1,039.51","1,243.41",no surge,1610.32,0,Surge,"1,456.65","1,601.32",no surge,2175.66,0,Surge,"1,819.94",No Discount,no surge,3078.12,0,N/Surge,"2,882.27",No Discount,no surge,,0,N/Surge,"1,207.70","1,307.70",no surge,,0,N/Surge,"1,729.55",No Discount,no surge,2300.63,0,N/Surge,,No Discount,no surge
18,One Galle Face Mall 1A Centre Road Colombo 00200,Nails By Thesa Kaduwela Rd Kaduwela,2026-04-28,22:21:39,1149.31,0,Surge,"1,109.74","1,218.71",no surge,1682.0,0,Surge,"1,542.81",No Discount,no surge,2302.12,0,Surge,"2,151.38",No Discount,no surge,3257.86,0,N/Surge,"3,390.71",No Discount,no surge,,0,N/Surge,"1,180.11","1,280.11",no surge,,0,N/Surge,"1,663.48",No Discount,no surge,2435.86,0,N/Surge,,No Discount,no surge
19,One Galle Face Mall 1A Centre Road Colombo 00200,Wood Park Enterprises 175/3B Borella Road Colombo,2026-04-28,22:22:50,1214.38,0,Surge,"1,179.28","1,295.21",no surge,1760.09,0,Surge,"1,603.94",No Discount,no surge,2421.61,0,Surge,"2,005.24",No Discount,no surge,3421.27,0,N/Surge,"3,174.71",No Discount,no surge,,0,N/Surge,"1,259.94","1,359.94",no surge,,0,N/Surge,"1,745.11",No Discount,no surge,2561.37,0,N/Surge,,No Discount,no surge
20,One Galle Face Mall 1A Centre Road Colombo 00200,Kumari Shoe Palace,2026-04-28,22:24:03,1276.66,0,Surge,"1,240.56","1,362.62",no surge,1834.84,0,Surge,"1,666.51",No Discount,no surge,2538.55,0,Surge,"2,085.92",No Discount,no surge,3586.25,0,N/Surge,"3,302.37",No Discount,no surge,,0,N/Surge,"1,330.39","1,430.39",no surge,,0,N/Surge,"1,814.24",No Discount,no surge,2681.27,0,N/Surge,,No Discount,no surge
1,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Mount Lavinia Court Complex 351 A2 Dehiwala-Mount Lavinia,2026-04-28,22:25:15,149.77,0,N/Surge,150.00,No Discount,no surge,279.94,0,N/Surge,320.00,No Discount,no surge,337.57,0,N/Surge,320.73,No Discount,no surge,544.27,0,N/Surge,471.56,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,462.52,0,N/Surge,,No Discount,no surge
2,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Fabric World 90 A2 Dehiwala-Mount Lavinia,2026-04-28,22:26:28,150.62,0,N/Surge,158.00,172.00,no surge,280.92,0,N/Surge,320.00,No Discount,no surge,391.16,0,N/Surge,406.59,No Discount,no surge,589.73,0,N/Surge,636.35,No Discount,no surge,,0,N/Surge,138.60,198.00,no surge,,0,N/Surge,300.00,No Discount,no surge,470.65,0,N/Surge,,No Discount,no surge
3,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Rocell Dehiwala 106 Galle Rd Dehiwala-Mount Lavinia,2026-04-28,22:27:46,414.65,0,N/Surge,351.84,No Discount,no surge,707.47,0,N/Surge,627.56,No Discount,no surge,1044.81,0,N/Surge,925.98,No Discount,no surge,1570.78,0,N/Surge,"1,469.44",No Discount,no surge,,0,N/Surge,280.41,380.41,no surge,,0,N/Surge,678.97,No Discount,no surge,1164.44,0,N/Surge,,No Discount,no surge
4,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Savoy Premiere (Roxy) 00300 Galle Rd Colombo,2026-04-28,22:28:59,211.82,0,N/Surge,234.56,No Discount,no surge,388.63,0,N/Surge,395.95,No Discount,no surge,624.3,0,N/Surge,619.04,No Discount,no surge,933.93,0,N/Surge,973.16,No Discount,no surge,,0,N/Surge,169.11,241.59,no surge,,0,N/Surge,424.19,No Discount,no surge,709.36,0,N/Surge,,No Discount,no surge
5,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Sha makeover 128 Galle Rd Colombo 00600,2026-04-28,22:30:13,256.78,0,N/Surge,276.00,No Discount,no surge,461.4,0,N/Surge,478.79,No Discount,no surge,727.26,0,N/Surge,727.46,No Discount,no surge,1102.81,0,N/Surge,"1,144.71",No Discount,no surge,,0,N/Surge,203.35,290.50,no surge,,0,N/Surge,502.17,No Discount,no surge,820.81,0,N/Surge,,No Discount,no surge
6,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Singham's Textile (Pvt) Ltd 353 Galle Rd Colombo 00400,2026-04-28,22:31:27,307.27,0,N/Surge,328.52,No Discount,no surge,536.49,0,N/Surge,575.65,No Discount,no surge,834.05,0,N/Surge,857.95,No Discount,no surge,1258.4,0,N/Surge,"1,359.64",No Discount,no surge,,0,N/Surge,250.77,350.77,no surge,,0,N/Surge,621.44,No Discount,no surge,936.7,0,N/Surge,,No Discount,no surge
