Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,DM Printers Maharagama 155 highleval rd Colombo - Batticaloa Hwy Maharagama,2026-04-27,20:01:19,150.82,0,N/Surge,150.00,No Discount,no surge,304.0,0,N/Surge,300.00,No Discount,no surge,336.48,0,N/Surge,320.73,No Discount,no surge,544.4,0,N/Surge,471.56,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,463.1,0,N/Surge,,No Discount,no surge
2,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,CIB Online Store 345 1 High Level Rd Maharagama 10280,2026-04-27,20:02:36,151.38,0,N/Surge,150.00,No Discount,no surge,304.69,0,N/Surge,300.00,No Discount,no surge,387.08,0,N/Surge,404.46,No Discount,no surge,586.38,0,N/Surge,631.81,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,469.27,0,N/Surge,,No Discount,no surge
3,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Api Singhe Motors (Pvt) Ltd No 640 A Wijerama Gangodawila Nugegoda,2026-04-27,20:03:48,188.85,0,N/Surge,190.56,No Discount,no surge,313.2,0,N/Surge,300.00,No Discount,no surge,515.73,0,N/Surge,513.57,No Discount,no surge,757.54,0,N/Surge,804.70,No Discount,no surge,,0,N/Surge,191.21,No Discount,no surge,,0,N/Surge,332.15,No Discount,no surge,573.07,0,N/Surge,,No Discount,no surge
4,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Gangodawila Girl's Child Development Center,2026-04-27,20:05:01,230.22,0,N/Surge,241.68,No Discount,no surge,386.47,0,N/Surge,382.94,No Discount,no surge,624.09,0,N/Surge,653.05,No Discount,no surge,935.86,0,N/Surge,"1,025.85",No Discount,no surge,,0,N/Surge,251.97,No Discount,no surge,,0,N/Surge,446.52,No Discount,no surge,709.76,0,N/Surge,,No Discount,no surge
5,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Jeewa Plastic (Pvt) Ltd 224 High Level Rd Colombo,2026-04-27,20:06:21,279.12,0,N/Surge,273.36,No Discount,no surge,460.83,0,N/Surge,430.82,No Discount,no surge,729.81,0,N/Surge,733.00,No Discount,no surge,1110.06,0,N/Surge,"1,152.51",No Discount,no surge,,0,N/Surge,288.52,No Discount,no surge,,0,N/Surge,518.67,No Discount,no surge,824.68,0,N/Surge,,No Discount,no surge
6,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Java Lounge 126/B High Level Rd Nugegoda 10250,2026-04-27,20:07:36,328.75,0,N/Surge,319.56,No Discount,no surge,547.84,0,N/Surge,508.28,No Discount,no surge,833.37,0,N/Surge,850.65,No Discount,no surge,1262.3,0,N/Surge,"1,340.82",No Discount,no surge,,0,N/Surge,340.39,No Discount,no surge,,0,N/Surge,613.60,No Discount,no surge,937.49,0,N/Surge,,No Discount,no surge
7,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Felicity Solar Technology (PVT) Ltd 188a High Level Rd Colombo 00600,2026-04-27,20:08:53,387.19,0,N/Surge,368.12,No Discount,no surge,616.14,0,N/Surge,576.07,No Discount,no surge,939.6,0,N/Surge,956.17,No Discount,no surge,1416.3,0,N/Surge,"1,508.32",No Discount,no surge,,0,N/Surge,389.30,No Discount,no surge,,0,N/Surge,701.25,No Discount,no surge,1052.53,0,N/Surge,,No Discount,no surge
8,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nanomedix (Pvt) Ltd. 112/1 H. Sri Nissanka Mw Maya Ave Colombo 00600,2026-04-27,20:10:06,445.36,0,N/Surge,179.22,No Discount,no surge,683.49,0,N/Surge,300.00,No Discount,no surge,1046.08,0,N/Surge,492.56,No Discount,no surge,1582.56,0,N/Surge,780.35,No Discount,no surge,,0,N/Surge,186.76,No Discount,no surge,,0,N/Surge,338.05,No Discount,no surge,1168.5,0,N/Surge,,No Discount,no surge
9,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,PetsVcare Animal Hospitals 506/7 Elvitigala Mawatha Colombo 5,2026-04-27,20:11:21,503.44,0,N/Surge,483.85,No Discount,no surge,746.81,0,N/Surge,725.80,No Discount,no surge,1153.0,0,N/Surge,"1,186.22",No Discount,no surge,1747.37,0,N/Surge,"1,872.25",No Discount,no surge,,0,N/Surge,516.30,No Discount,no surge,,0,N/Surge,892.03,No Discount,no surge,1294.44,0,N/Surge,,No Discount,no surge
10,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Bank of Ceylon ATM Victoria Pl Colombo 00800,2026-04-27,20:12:37,560.54,0,N/Surge,549.26,No Discount,no surge,808.84,0,N/Surge,785.08,No Discount,no surge,1258.5,0,N/Surge,"1,283.74",No Discount,no surge,1912.2,0,N/Surge,"2,014.52",No Discount,no surge,,0,N/Surge,579.62,No Discount,no surge,,0,N/Surge,954.65,No Discount,no surge,1419.28,0,N/Surge,,No Discount,no surge
