Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Jayantha Furnitures Pvt Ltd No.105/C Ja Ela Rd Gampaha,2026-04-24,20:01:15,149.79,0,N/Surge,150.00,No Discount,no surge,256.97,0,N/Surge,300.00,No Discount,no surge,337.75,0,N/Surge,286.83,No Discount,no surge,447.41,0,N/Surge,429.33,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,380.75,0,N/Surge,,No Discount,no surge
2,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Pathirana stores 3XVH+H9M Gampaha,2026-04-24,20:02:29,150.33,0,N/Surge,150.00,No Discount,no surge,257.63,0,N/Surge,300.00,No Discount,no surge,341.72,0,N/Surge,352.31,No Discount,no surge,458.74,0,N/Surge,552.55,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,386.79,0,N/Surge,,No Discount,no surge
3,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MCC survey department 23 Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-24,20:03:42,188.03,0,N/Surge,197.60,No Discount,no surge,517.79,0,Surge,300.00,No Discount,no surge,404.3,0,N/Surge,471.65,No Discount,no surge,547.04,0,N/Surge,742.23,No Discount,no surge,,0,N/Surge,198.12,No Discount,no surge,,0,N/Surge,341.59,No Discount,no surge,456.89,0,N/Surge,,No Discount,no surge
4,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Badulu Hotel Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-24,20:04:54,224.46,0,N/Surge,233.32,No Discount,no surge,565.01,0,Surge,352.40,No Discount,no surge,481.93,0,N/Surge,560.39,No Discount,no surge,657.15,0,N/Surge,883.49,No Discount,no surge,,0,N/Surge,245.55,No Discount,no surge,,0,N/Surge,432.10,No Discount,no surge,546.26,0,N/Surge,,No Discount,no surge
5,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Janaka Enterprises Makewite No.140/EMegoda thammithaMakewite Ja-Ela,2026-04-24,20:06:07,261.98,0,N/Surge,372.52,No Discount,no surge,623.66,0,Surge,555.50,No Discount,no surge,558.78,0,N/Surge,849.29,No Discount,no surge,766.14,0,N/Surge,"1,344.32",No Discount,no surge,,0,N/Surge,393.25,No Discount,no surge,,0,N/Surge,680.33,No Discount,no surge,635.12,0,N/Surge,,No Discount,no surge
6,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Siyane Arcade Minuwangoda Road Udugampola 11000,2026-04-24,20:07:21,312.4,0,N/Surge,326.76,No Discount,no surge,697.16,0,Surge,499.87,No Discount,no surge,638.79,0,N/Surge,759.95,No Discount,no surge,877.72,0,N/Surge,"1,202.43",No Discount,no surge,,0,N/Surge,345.33,No Discount,no surge,,0,N/Surge,613.05,No Discount,no surge,726.7,0,N/Surge,,No Discount,no surge
7,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Global Auto Mart minuwangoda road,2026-04-24,20:08:32,389.16,0,N/Surge,368.56,No Discount,no surge,618.39,0,N/Surge,556.92,No Discount,no surge,941.33,0,N/Surge,845.37,No Discount,no surge,1415.8,0,N/Surge,"1,337.53",No Discount,no surge,,0,N/Surge,391.28,No Discount,no surge,,0,N/Surge,690.00,No Discount,no surge,1053.34,0,N/Surge,,No Discount,no surge
8,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,CRS ENGINEERING PRIVATE LIMITED,2026-04-24,20:09:43,445.6,0,N/Surge,413.44,No Discount,no surge,683.78,0,N/Surge,634.34,No Discount,no surge,1047.8,0,N/Surge,944.99,No Discount,no surge,1587.48,0,N/Surge,"1,494.32",No Discount,no surge,,0,N/Surge,441.59,No Discount,no surge,,0,N/Surge,782.60,No Discount,no surge,1171.12,0,N/Surge,,No Discount,no surge
9,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Godalla Takeaway Gampaha,2026-04-24,20:10:56,472.97,0,N/Surge,489.36,No Discount,no surge,642.33,0,N/Surge,700.18,No Discount,no surge,888.2,0,N/Surge,"1,049.43",No Discount,no surge,1231.77,0,N/Surge,"1,663.62",No Discount,no surge,,0,N/Surge,524.83,No Discount,no surge,,0,N/Surge,879.44,No Discount,no surge,1014.94,0,N/Surge,,No Discount,no surge
10,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Busy Bees Montessori International (AMI) preschool Ekala 3WX7+JM7 Wimalajothi Nahimi Mawatha Ja-Ela,2026-04-24,20:12:09,595.34,0,N/Surge,"2,045.53",No Discount,no surge,774.69,0,N/Surge,"1,986.49","2,381.79",no surge,1043.38,0,N/Surge,"3,244.36",No Discount,no surge,1443.56,0,N/Surge,"4,997.30",No Discount,no surge,,0,N/Surge,"2,118.11",No Discount,no surge,,0,N/Surge,"3,066.64",No Discount,no surge,1189.03,0,N/Surge,,No Discount,no surge
