Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Jayantha Furnitures Pvt Ltd No.105/C Ja Ela Rd Gampaha,2026-04-24,04:01:06,159.69,0,N/Surge,163.20,0,no surge,280.85,0,N/Surge,281.00,0,no surge,392.05,0,N/Surge,418.80,0,no surge,533.41,0,N/Surge,623.68,0,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,,0,no surge,454.68,0,N/Surge,,0,no surge
2,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Pathirana stores 3XVH+H9M Gampaha,2026-04-24,04:02:08,159.22,0,N/Surge,163.80,0,no surge,280.5,0,N/Surge,281.00,0,no surge,489.94,0,N/Surge,460.95,0,no surge,696.49,0,N/Surge,623.68,0,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,,0,no surge,605.59,0,N/Surge,,0,no surge
3,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MCC survey department 23 Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-24,04:03:08,211.9,0,N/Surge,219.01,0,no surge,366.43,0,N/Surge,365.92,0,no surge,437.32,0,N/Surge,544.75,0,no surge,602.88,0,N/Surge,642.31,0,no surge,,0,N/Surge,139.03,198.62,no surge,,0,N/Surge,344.86,0,no surge,507.79,0,N/Surge,,0,no surge
4,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Badulu Hotel Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-24,04:04:06,254.03,0,N/Surge,259.82,0,no surge,446.49,0,N/Surge,446.83,0,no surge,523.83,0,N/Surge,604.97,0,no surge,721.32,0,N/Surge,749.81,0,no surge,,0,N/Surge,170.84,244.06,no surge,,0,N/Surge,425.29,0,no surge,607.56,0,N/Surge,,0,no surge
5,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Janaka Enterprises Makewite No.140/EMegoda thammithaMakewite Ja-Ela,2026-04-24,04:05:08,300.46,0,N/Surge,"2,347.03",0,no surge,529.02,0,N/Surge,"3,544.05",0,no surge,612.99,0,N/Surge,"2,729.66",0,no surge,843.31,0,N/Surge,"4,320.10",0,no surge,,0,N/Surge,"2,339.70","2,439.70",no surge,,0,N/Surge,"3,972.49",0,no surge,710.35,0,N/Surge,,0,no surge
6,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Siyane Arcade Minuwangoda Road Udugampola 11000,2026-04-24,04:06:07,351.9,0,N/Surge,362.71,0,no surge,611.55,0,N/Surge,615.82,0,no surge,702.17,0,N/Surge,742.01,0,no surge,965.39,0,N/Surge,993.63,0,no surge,,0,N/Surge,243.85,343.85,no surge,,0,N/Surge,601.74,0,no surge,813.19,0,N/Surge,,0,no surge
7,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Global Auto Mart minuwangoda road,2026-04-24,04:07:06,399.34,0,N/Surge,408.91,0,no surge,684.04,0,N/Surge,682.19,0,no surge,787.65,0,N/Surge,801.39,0,no surge,1082.2,0,N/Surge,"1,098.77",0,no surge,,0,N/Surge,289.79,389.79,no surge,,0,N/Surge,677.85,0,no surge,911.71,0,N/Surge,,0,no surge
8,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,CRS ENGINEERING PRIVATE LIMITED,2026-04-24,04:08:06,448.74,0,N/Surge,458.79,0,no surge,756.65,0,N/Surge,753.49,0,no surge,879.42,0,N/Surge,871.44,0,no surge,1207.29,0,N/Surge,"1,224.38",0,no surge,,0,N/Surge,340.18,440.18,no surge,,0,N/Surge,769.73,0,no surge,1016.99,0,N/Surge,,0,no surge
9,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Godalla Takeaway Gampaha,2026-04-24,04:09:01,524.58,0,N/Surge,458.30,0,no surge,833.62,0,N/Surge,753.49,0,no surge,976.68,0,N/Surge,871.44,0,no surge,1339.64,0,N/Surge,"1,226.42",0,no surge,,0,N/Surge,338.21,438.21,no surge,,0,N/Surge,752.73,0,no surge,1128.49,0,N/Surge,,0,no surge
10,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Busy Bees Montessori International (AMI) preschool Ekala 3WX7+JM7 Wimalajothi Nahimi Mawatha Ja-Ela,2026-04-24,04:10:00,670.53,0,N/Surge,609.88,0,no surge,974.88,0,N/Surge,898.93,0,no surge,1157.81,0,N/Surge,"1,010.37",0,no surge,1588.03,0,N/Surge,"1,462.84",0,no surge,,0,N/Surge,491.71,591.71,no surge,,0,N/Surge,950.24,0,no surge,1336.61,0,N/Surge,,0,no surge
