Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Samarasiri Auto Parts and Engineers No: 375/12/B High Level Road Makumbura Pannipitiya 10230,2026-04-29,10:13:29,636.71,0,N/Surge,"1,093.36",No Discount,no surge,771.49,0,N/Surge,"1,296.98",No Discount,no surge,998.57,0,N/Surge,"1,299.41",No Discount,no surge,1844.57,0,N/Surge,"1,993.05",No Discount,no surge,,0,N/Surge,"1,188.75",No Discount,no surge,,0,N/Surge,"1,795.52",No Discount,no surge,1292.16,0,N/Surge,,No Discount,no surge
12,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,New GDK Super Center 138 High Level Rd Homagama,2026-04-29,10:14:43,707.17,0,N/Surge,868.20,No Discount,no surge,837.06,0,N/Surge,"1,034.55",No Discount,no surge,1081.93,0,N/Surge,"1,071.04",No Discount,no surge,1991.15,0,N/Surge,"1,692.52",No Discount,no surge,,0,N/Surge,917.53,No Discount,no surge,,0,N/Surge,"1,439.18",No Discount,no surge,1405.26,0,N/Surge,,No Discount,no surge
13,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Sri Kantha Juwellers And Pawn Shop Avissawella Rd Homagama,2026-04-29,10:15:57,772.94,0,N/Surge,910.97,No Discount,no surge,898.54,0,N/Surge,"1,043.69",No Discount,no surge,1169.63,0,N/Surge,"1,091.09",No Discount,no surge,2132.64,0,N/Surge,"1,734.32",No Discount,no surge,,0,N/Surge,959.86,No Discount,no surge,,0,N/Surge,"1,483.49",No Discount,no surge,1513.21,0,N/Surge,,No Discount,no surge
14,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Thinuli motors bike garage 194 A kendalanda Homagama,2026-04-29,10:17:08,845.48,0,N/Surge,993.88,No Discount,no surge,973.23,0,N/Surge,"1,122.45",No Discount,no surge,1264.45,0,N/Surge,"1,154.70",No Discount,no surge,2282.74,0,N/Surge,"1,852.66",No Discount,no surge,,0,N/Surge,"1,045.01",No Discount,no surge,,0,N/Surge,"1,591.01",No Discount,no surge,1629.24,0,N/Surge,,No Discount,no surge
15,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Nethsara Book Shop 574 B Pitipana North Homagama,2026-04-29,10:18:22,915.3,0,N/Surge,"1,092.00",No Discount,no surge,1045.16,0,N/Surge,"1,209.39",No Discount,no surge,1356.39,0,N/Surge,"1,226.42",No Discount,no surge,2429.29,0,N/Surge,"1,982.06",No Discount,no surge,,0,N/Surge,"1,139.72",No Discount,no surge,,0,N/Surge,"1,707.76",No Discount,no surge,1741.98,0,N/Surge,,No Discount,no surge
1,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Excellent Flowers 367 High Level Rd Pannipitiya 10280,2026-04-29,10:19:36,154.78,0,N/Surge,186.46,No Discount,no surge,289.96,0,N/Surge,365.99,No Discount,no surge,406.69,0,N/Surge,446.88,No Discount,no surge,632.24,0,N/Surge,758.47,No Discount,no surge,,0,N/Surge,219.02,No Discount,no surge,,0,N/Surge,365.04,No Discount,no surge,502.66,0,N/Surge,,No Discount,no surge
2,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Vihanga Highland Milk Bar Unnamed Road Pannipitiya 10230,2026-04-29,10:20:46,155.36,0,N/Surge,189.82,No Discount,no surge,290.67,0,N/Surge,360.84,No Discount,no surge,410.93,0,N/Surge,448.76,No Discount,no surge,644.32,0,N/Surge,703.72,No Discount,no surge,,0,N/Surge,226.37,No Discount,no surge,,0,N/Surge,377.29,No Discount,no surge,509.1,0,N/Surge,,No Discount,no surge
3,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,ZENN CLOTHING STORE 346 High Level Rd Pannipitiya 10230,2026-04-29,10:21:58,179.9,0,N/Surge,240.54,No Discount,no surge,291.33,0,N/Surge,360.84,No Discount,no surge,414.87,0,N/Surge,467.35,No Discount,no surge,655.57,0,N/Surge,703.72,No Discount,no surge,,0,N/Surge,241.70,No Discount,no surge,,0,N/Surge,415.46,No Discount,no surge,515.09,0,N/Surge,,No Discount,no surge
4,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Western Computer Systems - Showroom 128/E4 Highlevel Road,2026-04-29,10:23:15,229.9,0,N/Surge,295.23,No Discount,no surge,315.22,0,N/Surge,384.73,No Discount,no surge,474.78,0,N/Surge,534.24,No Discount,no surge,750.37,0,N/Surge,703.72,No Discount,no surge,,0,N/Surge,303.83,No Discount,no surge,,0,N/Surge,536.50,No Discount,no surge,542.95,0,N/Surge,,No Discount,no surge
5,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Salon HAIRNOW 291/A/1 High Level Rd Pannipitiya 10230,2026-04-29,10:24:28,274.58,0,N/Surge,348.60,No Discount,no surge,382.02,0,N/Surge,461.47,No Discount,no surge,538.38,0,N/Surge,602.38,No Discount,no surge,901.27,0,N/Surge,791.98,No Discount,no surge,,0,N/Surge,367.20,No Discount,no surge,,0,N/Surge,649.11,No Discount,no surge,622.66,0,N/Surge,,No Discount,no surge
6,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Thaaraa Advertising and Digital Printing 382 2 High Level Rd Pannipitiya 10230,2026-04-29,10:25:41,322.58,0,N/Surge,403.85,No Discount,no surge,448.02,0,N/Surge,532.00,No Discount,no surge,599.71,0,N/Surge,666.31,No Discount,no surge,1048.06,0,N/Surge,903.98,No Discount,no surge,,0,N/Surge,428.71,No Discount,no surge,,0,N/Surge,757.67,No Discount,no surge,730.28,0,N/Surge,,No Discount,no surge
7,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Senkadagala Nilame Adum Homagama,2026-04-29,10:26:54,378.63,0,N/Surge,455.02,No Discount,no surge,504.9,0,N/Surge,654.38,No Discount,no surge,664.86,0,N/Surge,754.42,No Discount,no surge,1202.24,0,N/Surge,"1,091.02",No Discount,no surge,,0,N/Surge,480.73,No Discount,no surge,,0,N/Surge,854.04,No Discount,no surge,843.93,0,N/Surge,,No Discount,no surge
8,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Dilanyalaboratoryservice Homagama,2026-04-29,10:28:04,432.22,0,N/Surge,"1,233.11",No Discount,no surge,570.44,0,N/Surge,"1,344.48",No Discount,no surge,747.07,0,N/Surge,"1,331.54",No Discount,no surge,1349.16,0,N/Surge,"2,129.76",No Discount,no surge,,0,N/Surge,"1,348.34",No Discount,no surge,,0,N/Surge,"2,004.78",No Discount,no surge,951.82,0,N/Surge,,No Discount,no surge
9,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Sasika Dress Line 40 Pragathi Mawatha Homagama,2026-04-29,10:29:18,489.91,0,N/Surge,591.64,No Discount,no surge,635.03,0,N/Surge,813.39,No Discount,no surge,829.84,0,N/Surge,887.41,No Discount,no surge,1523.16,0,N/Surge,"1,333.59",No Discount,no surge,,0,N/Surge,627.74,No Discount,no surge,,0,N/Surge,"1,066.54",No Discount,no surge,1060.93,0,N/Surge,,No Discount,no surge
10,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Dessert Mania Diyagama Ln,2026-04-29,10:30:31,561.46,0,N/Surge,764.50,No Discount,no surge,701.51,0,N/Surge,957.43,No Discount,no surge,911.47,0,N/Surge,"1,018.41",No Discount,no surge,1690.65,0,N/Surge,"1,564.30",No Discount,no surge,,0,N/Surge,806.69,No Discount,no surge,,0,N/Surge,"1,273.33",No Discount,no surge,1172.69,0,N/Surge,,No Discount,no surge
11,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Anurudda System & Electrical 75/4 Teakotuwa Junction Diyagama Kiriwatthuduwa Homagama 10280,2026-04-29,10:31:44,627.4,0,N/Surge,780.55,No Discount,no surge,762.79,0,N/Surge,892.89,No Discount,no surge,986.81,0,N/Surge,970.05,No Discount,no surge,1822.51,0,N/Surge,"1,576.58",No Discount,no surge,,0,N/Surge,785.01,No Discount,no surge,,0,N/Surge,"1,247.38",No Discount,no surge,1275.85,0,N/Surge,,No Discount,no surge
12,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Lanka IOC Filling Station Colombo - Batticaloa Hwy Godagama,2026-04-29,10:32:58,704.12,0,N/Surge,877.76,No Discount,no surge,834.35,0,N/Surge,988.78,No Discount,no surge,1080.75,0,N/Surge,"1,049.47",No Discount,no surge,1993.63,0,N/Surge,"1,732.20",No Discount,no surge,,0,N/Surge,885.96,No Discount,no surge,,0,N/Surge,"1,387.89",No Discount,no surge,1404.84,0,N/Surge,,No Discount,no surge
13,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Savikma Automation No 183 Moonamale Watta Road Moonamale,2026-04-29,10:34:12,774.24,0,N/Surge,962.83,No Discount,no surge,899.86,0,N/Surge,"1,044.62",No Discount,no surge,1170.65,0,N/Surge,"1,103.60",No Discount,no surge,2133.21,0,N/Surge,"1,834.86",No Discount,no surge,,0,N/Surge,965.50,No Discount,no surge,,0,N/Surge,"1,468.47",No Discount,no surge,1514.21,0,N/Surge,,No Discount,no surge
14,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Fonterra Brands Lanka Kiriwattuduwa MCC Moonamale,2026-04-29,10:35:25,841.22,0,N/Surge,"1,043.54",No Discount,no surge,968.84,0,N/Surge,"1,102.88",No Discount,no surge,1258.71,0,N/Surge,"1,159.12",No Discount,no surge,2273.36,0,N/Surge,"1,941.75",No Discount,no surge,,0,N/Surge,"1,046.77",No Discount,no surge,,0,N/Surge,"1,570.15",No Discount,no surge,1622.14,0,N/Surge,,No Discount,no surge
15,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Kumari Akka Kama Kade B239,2026-04-29,10:36:39,909.53,0,N/Surge,"1,158.84",No Discount,no surge,1039.19,0,N/Surge,"1,229.58",No Discount,no surge,1348.04,0,N/Surge,"1,190.94",No Discount,no surge,2414.83,0,N/Surge,"2,017.66",No Discount,no surge,,0,N/Surge,"1,196.60",No Discount,no surge,,0,N/Surge,"1,763.43",No Discount,no surge,1731.48,0,N/Surge,,No Discount,no surge
