Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Sudu Putha Hardware Piliyandala,2026-04-25,06:01:13,150.72,0,N/Surge,78.27,156.55,no surge,307.88,0,N/Surge,150.00,300.00,no surge,460.57,0,N/Surge,209.40,418.80,no surge,685.99,0,N/Surge,373.68,623.68,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,571.99,0,N/Surge,,No Discount,no surge
2,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Deniya Car Rental 335/3 Moratuwa Road Deniya Rd Piliyandala 10300,2026-04-25,06:02:26,151.98,0,N/Surge,78.00,156.00,no surge,308.5,0,N/Surge,150.00,300.00,no surge,496.3,0,N/Surge,231.37,462.74,no surge,697.73,0,N/Surge,373.68,623.68,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,579.09,0,N/Surge,,No Discount,no surge
3,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Ranuth Furniture Moratuwa 10400,2026-04-25,06:03:36,190.32,0,N/Surge,101.21,202.42,no surge,309.89,0,N/Surge,150.00,300.00,no surge,566.49,0,N/Surge,292.56,542.56,no surge,765.98,0,N/Surge,389.60,639.60,no surge,,0,N/Surge,139.72,199.60,no surge,,0,N/Surge,347.24,No Discount,no surge,657.42,0,N/Surge,,No Discount,no surge
4,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Enex Fabric Shop 4 Sri Premaratna Mawatha Moratuwa 10400,2026-04-25,06:04:46,230.24,0,N/Surge,119.57,239.14,no surge,360.74,0,N/Surge,189.45,378.90,no surge,638.35,0,N/Surge,364.19,614.19,no surge,841.65,0,N/Surge,517.79,767.79,no surge,,0,N/Surge,172.57,246.53,no surge,,0,N/Surge,427.22,No Discount,no surge,738.86,0,N/Surge,,No Discount,no surge
5,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Singhe Furniture Work Shop 8 2 Upper Indibedda Rd Moratuwa 10400,2026-04-25,06:05:57,280.21,0,N/Surge,141.98,283.97,no surge,443.3,0,N/Surge,228.97,457.95,no surge,711.84,0,N/Surge,434.92,684.92,no surge,966.84,0,N/Surge,643.31,893.31,no surge,,0,N/Surge,208.88,298.40,no surge,,0,N/Surge,527.74,No Discount,no surge,826.89,0,N/Surge,,No Discount,no surge
6,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Cure Care Pharmacy 159/C 2 Polgasowita 10320,2026-04-25,06:07:07,332.29,0,N/Surge,158.47,316.94,no surge,511.48,0,N/Surge,241.11,482.22,no surge,783.05,0,N/Surge,475.16,725.16,no surge,1085.53,0,N/Surge,714.54,964.54,no surge,,0,N/Surge,237.43,337.43,no surge,,0,N/Surge,582.23,No Discount,no surge,924.46,0,N/Surge,,No Discount,no surge
7,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Jithuli Traders Colombo - Horana Rd Polgasowita,2026-04-25,06:08:20,391.95,0,N/Surge,182.82,365.64,no surge,581.78,0,N/Surge,304.92,554.92,no surge,856.54,0,N/Surge,541.95,791.95,no surge,1213.42,0,N/Surge,834.87,"1,084.87",no surge,,0,N/Surge,287.32,387.32,no surge,,0,N/Surge,671.17,No Discount,no surge,1025.4,0,N/Surge,,No Discount,no surge
8,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Richi (singer) 251 Colombo - Horana Rd Polgasowita,2026-04-25,06:09:29,449.78,0,N/Surge,205.67,411.34,no surge,659.36,0,N/Surge,368.09,618.09,no surge,927.91,0,N/Surge,609.44,859.44,no surge,1369.01,0,N/Surge,953.93,"1,203.93",no surge,,0,N/Surge,336.72,436.72,no surge,,0,N/Surge,734.17,No Discount,no surge,1124.51,0,N/Surge,,No Discount,no surge
9,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,ITCS - Institute of Training & Care Services 296/2/4 High Level Rd Pannipitiya 10230,2026-04-25,06:10:38,506.54,0,N/Surge,237.25,474.51,no surge,724.51,0,N/Surge,457.22,707.22,no surge,1002.58,0,N/Surge,680.15,930.15,no surge,1526.92,0,N/Surge,"1,080.03","1,330.03",no surge,,0,N/Surge,404.20,504.20,no surge,,0,N/Surge,843.86,No Discount,no surge,1235.99,0,N/Surge,,No Discount,no surge
10,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Luxe Highway Residencies by Home Lands Skyline 320 High Level Rd Pannipitiya 10230,2026-04-25,06:11:49,562.07,0,N/Surge,296.11,546.11,no surge,796.59,0,N/Surge,524.44,774.44,no surge,1080.02,0,N/Surge,744.65,994.65,no surge,1669.74,0,N/Surge,"1,185.08","1,435.08",no surge,,0,N/Surge,475.35,575.35,no surge,,0,N/Surge,928.94,No Discount,no surge,1338.61,0,N/Surge,,No Discount,no surge
11,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Samarasiri Auto Parts and Engineers No: 375/12/B High Level Road Makumbura Pannipitiya 10230,2026-04-25,06:13:02,631.92,0,N/Surge,374.41,624.41,no surge,872.88,0,N/Surge,599.46,849.46,no surge,1163.21,0,N/Surge,822.25,"1,072.25",no surge,1824.91,0,N/Surge,"1,325.56","1,575.56",no surge,,0,N/Surge,552.90,652.90,no surge,,0,N/Surge,"1,006.79",No Discount,no surge,1449.18,0,N/Surge,,No Discount,no surge
12,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,New GDK Super Center 138 High Level Rd Homagama,2026-04-25,06:14:14,700.08,0,N/Surge,434.09,684.09,no surge,949.07,0,N/Surge,673.41,923.41,no surge,1242.34,0,N/Surge,884.99,"1,134.99",no surge,1970.16,0,N/Surge,"1,437.87","1,687.87",no surge,,0,N/Surge,622.63,722.63,no surge,,0,N/Surge,"1,109.75",No Discount,no surge,1553.91,0,N/Surge,,No Discount,no surge
13,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Sri Kantha Juwellers And Pawn Shop Avissawella Rd Homagama,2026-04-25,06:15:27,763.91,0,N/Surge,492.46,742.46,no surge,1020.47,0,N/Surge,735.68,985.68,no surge,1319.21,0,N/Surge,942.78,"1,192.78",no surge,2114.18,0,N/Surge,"1,541.08","1,791.08",no surge,,0,N/Surge,684.52,784.52,no surge,,0,N/Surge,"1,182.82",No Discount,no surge,1656.27,0,N/Surge,,No Discount,no surge
14,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Thinuli motors bike garage 194 A kendalanda Homagama,2026-04-25,06:16:38,834.38,0,N/Surge,564.01,814.01,no surge,1100.66,0,N/Surge,804.54,"1,054.54",no surge,1401.89,0,N/Surge,"1,010.70","1,260.70",no surge,2257.0,0,N/Surge,"1,662.53","1,912.53",no surge,,0,N/Surge,754.96,854.96,no surge,,0,N/Surge,"1,269.72",No Discount,no surge,1767.11,0,N/Surge,,No Discount,no surge
15,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Nethsara Book Shop 574 B Pitipana North Homagama,2026-04-25,06:17:48,902.28,0,N/Surge,637.68,"1,233.51",no surge,1198.12,0,N/Surge,883.76,"1,358.51",no surge,1470.44,0,N/Surge,"1,080.96","1,330.96",no surge,2397.69,0,N/Surge,"1,788.56","2,038.56",no surge,,0,N/Surge,"1,200.53","1,300.53",no surge,,0,N/Surge,"1,629.86",No Discount,no surge,1875.47,0,N/Surge,,No Discount,no surge
1,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Excellent Flowers 367 High Level Rd Pannipitiya 10280,2026-04-25,06:19:00,150.72,0,N/Surge,77.77,155.55,no surge,307.88,0,N/Surge,150.00,300.00,no surge,460.54,0,N/Surge,209.40,418.80,no surge,685.91,0,N/Surge,373.68,623.68,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,571.95,0,N/Surge,,No Discount,no surge
2,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Vihanga Highland Milk Bar Unnamed Road Pannipitiya 10230,2026-04-25,06:20:10,151.2,0,N/Surge,81.40,162.80,no surge,308.47,0,N/Surge,150.00,300.00,no surge,494.11,0,N/Surge,231.72,463.45,no surge,695.91,0,N/Surge,373.68,623.68,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,577.28,0,N/Surge,,No Discount,no surge
