Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nielsen No. 98 D. S. Senanayake Mawatha Colombo 08,2026-04-24,22:13:36,622.98,0,N/Surge,615.36,No Discount,no surge,920.26,0,N/Surge,951.91,No Discount,no surge,1350.54,0,N/Surge,"1,367.67",No Discount,no surge,2049.54,0,N/Surge,"2,149.88",No Discount,no surge,,0,N/Surge,550.05,650.05,no surge,,0,N/Surge,"1,034.46",No Discount,no surge,1526.51,0,N/Surge,,No Discount,no surge
12,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Sarvodaya Development Finance PLC 155 Dr Danister De Silva Mawatha Colombo 00800,2026-04-24,22:14:50,697.0,0,N/Surge,692.48,No Discount,no surge,1013.14,0,N/Surge,"1,039.23",No Discount,no surge,1463.91,0,N/Surge,"1,490.25",No Discount,no surge,2226.34,0,N/Surge,"2,345.79",No Discount,no surge,,0,N/Surge,628.32,728.32,no surge,,0,N/Surge,"1,112.33",No Discount,no surge,1660.47,0,N/Surge,,No Discount,no surge
13,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Driveline Dematagoda 279 Dr Danister De Silva Mawatha Colombo 00900,2026-04-24,22:16:02,760.6,0,N/Surge,756.51,No Discount,no surge,1093.56,0,N/Surge,"1,118.61",No Discount,no surge,1560.47,0,N/Surge,"1,592.46",No Discount,no surge,2384.5,0,N/Surge,"2,507.80",No Discount,no surge,,0,N/Surge,693.77,793.77,no surge,,0,N/Surge,"1,195.33",No Discount,no surge,1774.21,0,N/Surge,,No Discount,no surge
14,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,NMK Holdings Private Limited 627 Baseline Rd Colombo,2026-04-24,22:17:15,832.71,0,N/Surge,832.25,No Discount,no surge,1184.72,0,N/Surge,"1,220.53",No Discount,no surge,1690.02,0,N/Surge,"1,722.66",No Discount,no surge,2569.26,0,N/Surge,"2,716.37",No Discount,no surge,,0,N/Surge,780.57,880.57,no surge,,0,N/Surge,"1,324.27",No Discount,no surge,1913.06,0,N/Surge,,No Discount,no surge
15,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Pocket Friendly Hypermart Samagi Mawatha Colombo,2026-04-24,22:18:28,896.93,0,N/Surge,905.93,No Discount,no surge,1265.93,0,N/Surge,"1,296.18",No Discount,no surge,1804.1,0,N/Surge,"1,836.55",No Discount,no surge,2727.87,0,N/Surge,"2,891.63",No Discount,no surge,,0,N/Surge,855.28,955.28,no surge,,0,N/Surge,"1,412.04",No Discount,no surge,2033.94,0,N/Surge,,No Discount,no surge
1,Land of Kings Cafe & Restaurant 135/B Kaduwela,PHARMART PHARMACY Malabe,2026-04-24,22:19:39,151.98,0,N/Surge,150.05,No Discount,no surge,280.8,0,N/Surge,320.00,No Discount,no surge,390.46,0,N/Surge,320.73,No Discount,no surge,587.73,0,N/Surge,471.56,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,469.59,0,N/Surge,,No Discount,no surge
2,Land of Kings Cafe & Restaurant 135/B Kaduwela,Mahamevnawa Amawatura Monastery New Kandy Rd B263 Malabe 10115,2026-04-24,22:20:47,151.25,0,N/Surge,150.40,No Discount,no surge,280.53,0,N/Surge,320.00,No Discount,no surge,386.18,0,N/Surge,400.09,No Discount,no surge,583.79,0,N/Surge,629.58,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,467.9,0,N/Surge,,No Discount,no surge
3,Land of Kings Cafe & Restaurant 135/B Kaduwela,H N Cellular - Malabe 2 329/1 C New Kandy Rd Malabe 10115,2026-04-24,22:22:00,188.69,0,N/Surge,190.57,No Discount,no surge,295.79,0,N/Surge,320.00,No Discount,no surge,514.56,0,N/Surge,506.47,No Discount,no surge,754.21,0,N/Surge,799.57,No Discount,no surge,,0,N/Surge,134.19,191.70,no surge,,0,N/Surge,333.83,No Discount,no surge,571.29,0,N/Surge,,No Discount,no surge
4,Land of Kings Cafe & Restaurant 135/B Kaduwela,Malabe Public Bus Stand 835/2b 471/E Athurugiriya Rd Malabe,2026-04-24,22:23:12,232.27,0,N/Surge,233.52,No Discount,no surge,390.8,0,N/Surge,394.36,No Discount,no surge,627.21,0,N/Surge,622.07,No Discount,no surge,938.46,0,N/Surge,979.83,No Discount,no surge,,0,N/Surge,170.84,244.06,no surge,,0,N/Surge,426.20,No Discount,no surge,712.43,0,N/Surge,,No Discount,no surge
5,Land of Kings Cafe & Restaurant 135/B Kaduwela,Bojunka Food Sri Jayawardenepura Kotte,2026-04-24,22:24:24,276.88,0,N/Surge,274.73,No Discount,no surge,458.51,0,N/Surge,475.58,No Discount,no surge,723.43,0,N/Surge,723.83,No Discount,no surge,1096.91,0,N/Surge,"1,142.53",No Discount,no surge,,0,N/Surge,202.31,289.02,no surge,,0,N/Surge,499.11,No Discount,no surge,816.8,0,N/Surge,,No Discount,no surge
6,Land of Kings Cafe & Restaurant 135/B Kaduwela,The Museum by HGC Kotte-Bope Road New Kandy Rd,2026-04-24,22:25:34,327.43,0,N/Surge,318.68,No Discount,no surge,532.28,0,N/Surge,551.83,No Discount,no surge,829.01,0,N/Surge,832.01,No Discount,no surge,1252.79,0,N/Surge,"1,313.77",No Discount,no surge,,0,N/Surge,240.39,340.39,no surge,,0,N/Surge,595.77,No Discount,no surge,931.78,0,N/Surge,,No Discount,no surge
7,Land of Kings Cafe & Restaurant 135/B Kaduwela,Salon Taweera Junction 316 Kaduwela Rd Sri Jayawardenepura Kotte,2026-04-24,22:26:48,384.67,0,N/Surge,367.24,No Discount,no surge,605.92,0,N/Surge,633.41,No Discount,no surge,933.81,0,N/Surge,939.87,No Discount,no surge,1405.62,0,N/Surge,"1,482.32",No Discount,no surge,,0,N/Surge,289.30,389.30,no surge,,0,N/Surge,682.00,No Discount,no surge,1045.55,0,N/Surge,,No Discount,no surge
8,Land of Kings Cafe & Restaurant 135/B Kaduwela,The station Hair and Beauty bridal salon 333 Kaduwela Rd Battaramulla 12138,2026-04-24,22:28:03,445.03,0,N/Surge,414.32,No Discount,no surge,703.3,0,N/Surge,715.84,No Discount,no surge,1043.63,0,N/Surge,"1,052.91",No Discount,no surge,1575.57,0,N/Surge,"1,661.04",No Discount,no surge,,0,N/Surge,342.30,442.30,no surge,,0,N/Surge,774.70,No Discount,no surge,1164.77,0,N/Surge,,No Discount,no surge
9,Land of Kings Cafe & Restaurant 135/B Kaduwela,David Pieris Automobiles (Pvt) Ltd 133 Battaramulla - Pannipitiya Rd Battaramulla 10110,2026-04-24,22:29:16,499.63,0,N/Surge,472.83,No Discount,no surge,784.16,0,N/Surge,782.78,No Discount,no surge,1143.64,0,N/Surge,"1,144.00",No Discount,no surge,1728.84,0,N/Surge,"1,807.92",No Discount,no surge,,0,N/Surge,400.64,500.64,no surge,,0,N/Surge,834.76,No Discount,no surge,1282.34,0,N/Surge,,No Discount,no surge
10,Land of Kings Cafe & Restaurant 135/B Kaduwela,Street Burger 899 Kotte Rd Sri Jayawardenepura Kotte,2026-04-24,22:30:27,555.1,0,N/Surge,549.26,No Discount,no surge,851.82,0,N/Surge,862.43,No Discount,no surge,1246.91,0,N/Surge,"1,259.29",No Discount,no surge,1890.04,0,N/Surge,"1,986.82",No Discount,no surge,,0,N/Surge,484.60,584.60,no surge,,0,N/Surge,943.79,No Discount,no surge,1404.51,0,N/Surge,,No Discount,no surge
11,Land of Kings Cafe & Restaurant 135/B Kaduwela,Nations Trust Bank 196 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 00800,2026-04-24,22:31:42,625.79,0,N/Surge,620.18,No Discount,no surge,923.1,0,N/Surge,950.79,No Discount,no surge,1355.28,0,N/Surge,"1,372.62",No Discount,no surge,2057.62,0,N/Surge,"2,159.34",No Discount,no surge,,0,N/Surge,557.17,657.17,no surge,,0,N/Surge,"1,035.49",No Discount,no surge,1532.29,0,N/Surge,,No Discount,no surge
12,Land of Kings Cafe & Restaurant 135/B Kaduwela,cambalpark 110 Parliament Rd Sri Jayawardenepura Kotte 10120,2026-04-24,22:32:56,696.32,0,N/Surge,482.47,No Discount,no surge,1012.27,0,N/Surge,797.91,No Discount,no surge,1462.84,0,N/Surge,"1,162.23",No Discount,no surge,2224.56,0,N/Surge,"1,834.38",No Discount,no surge,,0,N/Surge,414.16,514.16,no surge,,0,N/Surge,863.31,No Discount,no surge,1659.2,0,N/Surge,,No Discount,no surge
13,Land of Kings Cafe & Restaurant 135/B Kaduwela,Kingdom Kids 98 1 Dr NM Perera Mawatha Rd Colombo,2026-04-24,22:34:08,762.72,0,N/Surge,759.96,No Discount,no surge,1096.23,0,N/Surge,"1,109.44",No Discount,no surge,1564.06,0,N/Surge,"1,591.32",No Discount,no surge,2390.94,0,N/Surge,"2,505.23",No Discount,no surge,,0,N/Surge,703.73,803.73,no surge,,0,N/Surge,"1,213.70",No Discount,no surge,1778.59,0,N/Surge,,No Discount,no surge
14,Land of Kings Cafe & Restaurant 135/B Kaduwela,Zulficar Ghouse 79/7 Horton Pl Colombo 00700,2026-04-24,22:35:20,832.71,0,N/Surge,828.78,No Discount,no surge,1184.73,0,N/Surge,"1,180.02",No Discount,no surge,1690.05,0,N/Surge,"1,694.62",No Discount,no surge,2569.35,0,N/Surge,"2,669.64",No Discount,no surge,,0,N/Surge,767.77,867.77,no surge,,0,N/Surge,"1,273.08",No Discount,no surge,1913.11,0,N/Surge,,No Discount,no surge
15,Land of Kings Cafe & Restaurant 135/B Kaduwela,Nelum Pokuna Theatre 110 Ananda Coomaraswamy Mawatha Colombo 00700,2026-04-24,22:36:32,900.35,0,N/Surge,895.57,No Discount,no surge,1270.08,0,N/Surge,"1,262.59",No Discount,no surge,1810.17,0,N/Surge,"1,802.57",No Discount,no surge,2736.31,0,N/Surge,"2,840.71",No Discount,no surge,,0,N/Surge,837.49,937.49,no surge,,0,N/Surge,"1,360.37",No Discount,no surge,2040.36,0,N/Surge,,No Discount,no surge
