Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,One Galle Face Mall 1A Centre Road Colombo 00200,MAS TS car park Thalangama Bus Depot Rd Battaramulla,2026-04-27,17:55:39,658.02,0,N/Surge,645.38,832.99,no surge,1090.74,0,Surge,"1,036.16","1,241.39",no surge,1463.51,0,Surge,"1,447.76",No Discount,no surge,2023.72,0,N/Surge,"2,133.00",No Discount,no surge,,0,N/Surge,906.11,No Discount,no surge,,0,N/Surge,"1,431.13",No Discount,no surge,1601.33,0,N/Surge,,No Discount,no surge
12,One Galle Face Mall 1A Centre Road Colombo 00200,Priyankara Motors Sri Jayawardenepura Kotte,2026-04-27,17:56:52,726.59,0,N/Surge,789.36,999.19,no surge,1170.43,0,Surge,"1,128.76","1,352.51",no surge,1560.88,0,Surge,"1,550.72",No Discount,no surge,2182.46,0,N/Surge,"2,272.82",No Discount,no surge,,0,N/Surge,"1,087.38",No Discount,no surge,,0,N/Surge,"1,550.72",No Discount,no surge,1725.59,0,N/Surge,,No Discount,no surge
13,One Galle Face Mall 1A Centre Road Colombo 00200,Muragala Head Office New Kotte - Bope Rd Sri Jayawardenepura Kotte 10100,2026-04-27,17:58:07,795.2,0,N/Surge,890.79,"1,128.28",no surge,1350.19,0,Surge,"1,302.14","1,560.57",no surge,1671.38,0,Surge,"1,727.51",No Discount,no surge,2342.29,0,N/Surge,"2,542.06",No Discount,no surge,,0,N/Surge,"1,238.78",No Discount,no surge,,0,N/Surge,"1,756.97",No Discount,no surge,1850.43,0,N/Surge,,No Discount,no surge
14,One Galle Face Mall 1A Centre Road Colombo 00200,Sigiri warehouse (A&E) Sedawatta - Ambatale Rd Welivita,2026-04-27,17:59:20,863.22,0,N/Surge,992.99,"1,258.36",no surge,1429.19,0,Surge,"1,322.08","1,584.50",no surge,1781.48,0,Surge,"1,769.07",No Discount,no surge,2502.32,0,N/Surge,"2,577.03",No Discount,no surge,,0,N/Surge,"1,311.49",No Discount,no surge,,0,N/Surge,"1,797.72",No Discount,no surge,1975.05,0,N/Surge,,No Discount,no surge
15,One Galle Face Mall 1A Centre Road Colombo 00200,Scan Lanka Trading Co. Pvt Ltd Head Office and Main stores,2026-04-27,18:00:33,933.37,0,N/Surge,"1,142.06","1,448.08",no surge,1504.62,0,Surge,"1,482.63","1,777.16",no surge,1903.54,0,Surge,"2,032.97",No Discount,no surge,2668.75,0,N/Surge,"3,020.74",No Discount,no surge,,0,N/Surge,"1,580.43",No Discount,no surge,,0,N/Surge,"2,076.80",No Discount,no surge,2112.37,0,N/Surge,,No Discount,no surge
16,One Galle Face Mall 1A Centre Road Colombo 00200,Vegetable grocery Malabe,2026-04-27,18:01:47,1001.34,0,N/Surge,"1,132.96","1,466.85",no surge,1577.78,0,Surge,"1,546.47","1,853.76",no surge,2021.1,0,Surge,"2,098.31",No Discount,no surge,2827.69,0,N/Surge,"3,084.33",No Discount,no surge,,0,N/Surge,"1,545.25",No Discount,no surge,,0,N/Surge,"2,160.12",No Discount,no surge,2244.25,0,N/Surge,,No Discount,no surge
17,One Galle Face Mall 1A Centre Road Colombo 00200,Capital heaven heights Residencies- Girls Hostel 161/21 Kiribathgalawatta Road Malabe 10115,2026-04-27,18:03:00,156.24,0,N/Surge,"1,186.75","1,420.10",no surge,312.73,0,N/Surge,"1,582.00","1,739.20",no surge,468.2,0,N/Surge,"1,942.97",No Discount,no surge,655.23,0,N/Surge,"2,875.48",No Discount,no surge,,0,N/Surge,"1,481.87",No Discount,no surge,,0,N/Surge,"2,052.68",No Discount,no surge,556.32,0,N/Surge,,No Discount,no surge
18,One Galle Face Mall 1A Centre Road Colombo 00200,Nails By Thesa Kaduwela Rd Kaduwela,2026-04-27,18:04:09,1140.68,0,N/Surge,945.05,No Discount,no surge,1738.16,0,Surge,"1,345.03","1,612.04",no surge,2142.01,0,N/Surge,"1,845.16",No Discount,no surge,3153.17,0,N/Surge,"2,696.70",No Discount,no surge,,0,N/Surge,984.45,No Discount,no surge,,0,N/Surge,"1,844.74",No Discount,no surge,2514.46,0,N/Surge,,No Discount,no surge
19,One Galle Face Mall 1A Centre Road Colombo 00200,Wood Park Enterprises 175/3B Borella Road Colombo,2026-04-27,18:05:26,1208.94,0,N/Surge,"1,406.61","1,530.27",no surge,1825.49,0,Surge,"1,719.19","1,890.11",no surge,2257.94,0,N/Surge,"2,202.78",No Discount,no surge,3305.67,0,N/Surge,"3,202.79",No Discount,no surge,,0,N/Surge,"1,579.60",No Discount,no surge,,0,N/Surge,"2,180.35",No Discount,no surge,2643.39,0,N/Surge,,No Discount,no surge
20,One Galle Face Mall 1A Centre Road Colombo 00200,Kumari Shoe Palace,2026-04-27,18:06:43,1274.46,0,N/Surge,"1,597.12","1,986.33",no surge,1909.27,0,Surge,"1,786.90","1,964.59",no surge,2372.99,0,N/Surge,"2,288.40",No Discount,no surge,3464.56,0,N/Surge,"3,376.27",No Discount,no surge,,0,N/Surge,"2,108.94",No Discount,no surge,,0,N/Surge,"2,307.18",No Discount,no surge,2773.35,0,N/Surge,,No Discount,no surge
1,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Mount Lavinia Court Complex 351 A2 Dehiwala-Mount Lavinia,2026-04-27,18:07:58,154.87,0,N/Surge,155.00,No Discount,no surge,312.07,0,N/Surge,305.00,No Discount,no surge,447.01,0,N/Surge,463.79,No Discount,no surge,642.16,0,N/Surge,656.92,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,548.68,0,N/Surge,,No Discount,no surge
2,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Fabric World 90 A2 Dehiwala-Mount Lavinia,2026-04-27,18:09:12,156.35,0,N/Surge,163.00,No Discount,no surge,312.88,0,N/Surge,305.00,No Discount,no surge,469.04,0,N/Surge,496.77,No Discount,no surge,657.64,0,N/Surge,674.39,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,557.61,0,N/Surge,,No Discount,no surge
3,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Rocell Dehiwala 106 Galle Rd Dehiwala-Mount Lavinia,2026-04-27,18:10:23,198.01,0,N/Surge,198.35,No Discount,no surge,315.24,0,N/Surge,305.00,No Discount,no surge,566.69,0,N/Surge,586.24,No Discount,no surge,759.09,0,N/Surge,811.64,No Discount,no surge,,0,N/Surge,193.68,No Discount,no surge,,0,N/Surge,347.41,No Discount,no surge,644.66,0,N/Surge,,No Discount,no surge
4,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Savoy Premiere (Roxy) 00300 Galle Rd Colombo,2026-04-27,18:11:39,240.29,0,N/Surge,241.55,No Discount,no surge,394.18,0,N/Surge,377.62,No Discount,no surge,663.11,0,N/Surge,679.12,No Discount,no surge,916.88,0,N/Surge,950.68,No Discount,no surge,,0,N/Surge,241.59,No Discount,no surge,,0,N/Surge,435.52,No Discount,no surge,730.86,0,N/Surge,,No Discount,no surge
5,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Sha makeover 128 Galle Rd Colombo 00600,2026-04-27,18:12:52,585.12,0,N/Surge,283.55,No Discount,no surge,905.92,0,N/Surge,456.71,No Discount,no surge,1234.67,0,N/Surge,775.71,No Discount,no surge,1837.46,0,N/Surge,"1,097.06",No Discount,no surge,,0,N/Surge,291.49,No Discount,no surge,,0,N/Surge,529.54,No Discount,no surge,1460.43,0,N/Surge,,No Discount,no surge
6,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Singham's Textile (Pvt) Ltd 353 Galle Rd Colombo 00400,2026-04-27,18:14:05,655.47,0,N/Surge,343.45,No Discount,no surge,987.7,0,N/Surge,549.69,No Discount,no surge,1332.95,0,N/Surge,898.50,No Discount,no surge,1995.95,0,N/Surge,"1,288.99",No Discount,no surge,,0,N/Surge,356.20,No Discount,no surge,,0,N/Surge,649.91,No Discount,no surge,1585.74,0,N/Surge,,No Discount,no surge
7,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Airsonic - ST SONS 64 Galle Rd Colombo 00400,2026-04-27,18:15:18,403.25,0,N/Surge,390.25,No Discount,no surge,648.03,0,N/Surge,630.64,No Discount,no surge,953.9,0,N/Surge,997.21,No Discount,no surge,1385.49,0,N/Surge,"1,426.00",No Discount,no surge,,0,N/Surge,409.06,No Discount,no surge,,0,N/Surge,734.63,No Discount,no surge,1102.56,0,N/Surge,,No Discount,no surge
8,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Texas Night Club No 594/2 A2 Colombo 00300,2026-04-27,18:16:32,454.72,0,N/Surge,447.69,No Discount,no surge,740.5,0,N/Surge,706.91,No Discount,no surge,1051.19,0,N/Surge,"1,099.08",No Discount,no surge,1543.54,0,N/Surge,"1,578.78",No Discount,no surge,,0,N/Surge,474.32,No Discount,no surge,,0,N/Surge,830.69,No Discount,no surge,1226.84,0,N/Surge,,No Discount,no surge
9,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Commercial Bank Kollupitiya Branch 285 Galle Rd Colombo,2026-04-27,18:17:45,520.67,0,N/Surge,522.43,No Discount,no surge,829.91,0,N/Surge,769.15,No Discount,no surge,1144.4,0,N/Surge,"1,190.38",No Discount,no surge,1693.51,0,N/Surge,"1,729.10",No Discount,no surge,,0,N/Surge,545.47,No Discount,no surge,,0,N/Surge,924.60,No Discount,no surge,1345.64,0,N/Surge,,No Discount,no surge
10,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,S. Thomas' Preparatory School 98 Galle - Colombo Rd Colombo 00300,2026-04-27,18:18:57,585.51,0,N/Surge,590.19,No Discount,no surge,906.4,0,N/Surge,850.51,No Discount,no surge,1237.54,0,N/Surge,"1,287.80",No Discount,no surge,1845.63,0,N/Surge,"1,853.39",No Discount,no surge,,0,N/Surge,619.46,No Discount,no surge,,0,N/Surge,"1,009.35",No Discount,no surge,1464.78,0,N/Surge,,No Discount,no surge
11,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,The Vault No 1/5 Justice Akbar Mawatha Colombo 00200,2026-04-27,18:20:12,658.92,0,N/Surge,693.58,No Discount,no surge,991.76,0,N/Surge,956.60,No Discount,no surge,1342.01,0,N/Surge,"1,425.32",No Discount,no surge,2017.08,0,N/Surge,"2,067.20",No Discount,no surge,,0,N/Surge,724.76,No Discount,no surge,,0,N/Surge,"1,159.14",No Discount,no surge,1598.58,0,N/Surge,,No Discount,no surge
12,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Shiva Saloon 41/1/1 UE Perera Mawatha Sri Jayawardenepura Kotte,2026-04-27,18:21:25,727.06,0,N/Surge,720.12,No Discount,no surge,1071.01,0,N/Surge,"1,041.13",No Discount,no surge,1444.3,0,N/Surge,"1,483.35",No Discount,no surge,2192.21,0,N/Surge,"2,152.80",No Discount,no surge,,0,N/Surge,746.82,No Discount,no surge,,0,N/Surge,"1,214.60",No Discount,no surge,1730.79,0,N/Surge,,No Discount,no surge
13,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Ashaie Glass and Aluminium Pvt Ltd Obeysekarapura Rd Sri Jayawardenepura Kotte,2026-04-27,18:22:43,794.47,0,N/Surge,792.07,No Discount,no surge,1149.37,0,N/Surge,"1,176.62",No Discount,no surge,1553.82,0,N/Surge,"1,649.45",No Discount,no surge,2352.35,0,N/Surge,"2,428.84",No Discount,no surge,,0,N/Surge,865.63,No Discount,no surge,,0,N/Surge,"1,372.44",No Discount,no surge,1854.99,0,N/Surge,,No Discount,no surge
14,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Al Sharia International Pre School 76 Kolonnawa Rd Sri Jayawardenepura Kotte,2026-04-27,18:23:58,864.37,0,N/Surge,882.88,No Discount,no surge,1230.49,0,N/Surge,"1,274.93",No Discount,no surge,1666.04,0,N/Surge,"1,783.55",No Discount,no surge,2513.53,0,N/Surge,"2,612.37",No Discount,no surge,,0,N/Surge,973.07,No Discount,no surge,,0,N/Surge,"1,502.79",No Discount,no surge,1981.51,0,N/Surge,,No Discount,no surge
15,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Bandaranayake Circle XV2H+49P,2026-04-27,18:25:11,934.34,0,N/Surge,"1,099.43",No Discount,no surge,1305.7,0,N/Surge,"1,472.98",No Discount,no surge,1786.79,0,N/Surge,"2,096.48",No Discount,no surge,2676.22,0,N/Surge,"3,106.73",No Discount,no surge,,0,N/Surge,"1,191.49",No Discount,no surge,,0,N/Surge,"1,764.60",No Discount,no surge,2116.82,0,N/Surge,,No Discount,no surge
16,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Paris Court 391 Aluthmawatha Rd Colombo 01500,2026-04-27,18:26:28,1001.72,0,N/Surge,"1,024.69",No Discount,no surge,1378.2,0,N/Surge,"1,344.06",No Discount,no surge,1900.08,0,N/Surge,"1,884.99",No Discount,no surge,2823.0,0,N/Surge,"2,750.90",No Discount,no surge,,0,N/Surge,"1,059.16",No Discount,no surge,,0,N/Surge,"1,587.04",No Discount,no surge,2242.23,0,N/Surge,,No Discount,no surge
17,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Maths Class 704/14 Aluthmawatha Rd Colombo 01500,2026-04-27,18:27:39,1070.91,0,N/Surge,"1,106.42",No Discount,no surge,1457.65,0,N/Surge,"1,462.43",No Discount,no surge,2022.76,0,N/Surge,"2,036.12",No Discount,no surge,2994.74,0,N/Surge,"2,978.01",No Discount,no surge,,0,N/Surge,"1,173.70",No Discount,no surge,,0,N/Surge,"1,731.18",No Discount,no surge,2381.41,0,N/Surge,,No Discount,no surge
18,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Alethea Studio 37/1/3 St Mary's Ln Colombo 01500,2026-04-27,18:28:54,1134.86,0,N/Surge,"1,149.03",No Discount,no surge,1531.06,0,N/Surge,"1,478.21",No Discount,no surge,2133.94,0,N/Surge,"2,080.08",No Discount,no surge,3146.19,0,N/Surge,"3,051.40",No Discount,no surge,,0,N/Surge,"1,196.47",No Discount,no surge,,0,N/Surge,"1,770.40",No Discount,no surge,2506.45,0,N/Surge,,No Discount,no surge
19,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Karunadasa Hardware Habarakada,2026-04-27,18:30:05,1207.7,0,N/Surge,"1,215.39",No Discount,no surge,1623.85,0,N/Surge,"1,578.30",No Discount,no surge,2260.33,0,N/Surge,"1,982.14",No Discount,no surge,3317.84,0,N/Surge,"2,899.84",No Discount,no surge,,0,N/Surge,"1,277.58",No Discount,no surge,,0,N/Surge,"1,877.77",No Discount,no surge,2648.45,0,N/Surge,,No Discount,no surge
20,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Green Space Aquagarden 102/A Oruwala Rd 10150,2026-04-27,18:31:19,1275.81,0,N/Surge,"1,251.72",No Discount,no surge,1711.14,0,N/Surge,"1,626.96",No Discount,no surge,2375.91,0,N/Surge,"2,012.80",No Discount,no surge,3469.87,0,N/Surge,"2,950.20",No Discount,no surge,,0,N/Surge,"1,308.17",No Discount,no surge,,0,N/Surge,"1,926.79",No Discount,no surge,2777.02,0,N/Surge,,No Discount,no surge
