Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Sudu Putha Hardware Piliyandala,2026-04-25,13:01:16,150.79,0,N/Surge,75.00,150.00,no surge,303.97,0,N/Surge,150.00,329.00,no surge,406.75,0,N/Surge,176.25,352.50,no surge,632.41,0,N/Surge,333.97,583.97,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,330.00,No Discount,no surge,502.75,0,N/Surge,,No Discount,no surge
2,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Deniya Car Rental 335/3 Moratuwa Road Deniya Rd Piliyandala 10300,2026-04-25,13:02:29,152.16,0,N/Surge,75.00,150.00,no surge,304.71,0,N/Surge,150.00,329.00,no surge,411.22,0,N/Surge,176.25,352.50,no surge,645.16,0,N/Surge,333.97,583.97,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,330.00,No Discount,no surge,509.54,0,N/Surge,,No Discount,no surge
3,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Ranuth Furniture Moratuwa 10400,2026-04-25,13:03:40,190.86,0,N/Surge,98.36,196.72,no surge,305.88,0,N/Surge,150.00,300.00,no surge,417.2,0,N/Surge,186.84,373.69,no surge,660.64,0,N/Surge,333.97,583.97,no surge,,0,N/Surge,150.57,215.10,no surge,,0,N/Surge,352.01,No Discount,no surge,517.33,0,N/Surge,,No Discount,no surge
4,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Enex Fabric Shop 4 Sri Premaratna Mawatha Moratuwa 10400,2026-04-25,13:04:58,230.65,0,N/Surge,118.42,236.84,no surge,324.24,0,N/Surge,162.35,324.70,no surge,478.33,0,N/Surge,214.09,428.18,no surge,758.14,0,N/Surge,333.97,583.97,no surge,,0,N/Surge,184.46,263.51,no surge,,0,N/Surge,444.55,No Discount,no surge,546.39,0,N/Surge,,No Discount,no surge
5,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Singhe Furniture Work Shop 8 2 Upper Indibedda Rd Moratuwa 10400,2026-04-25,13:06:09,280.74,0,N/Surge,140.86,281.72,no surge,395.0,0,N/Surge,195.74,391.48,no surge,542.36,0,N/Surge,241.55,483.10,no surge,911.5,0,N/Surge,425.82,675.82,no surge,,0,N/Surge,219.38,313.40,no surge,,0,N/Surge,535.49,No Discount,no surge,629.01,0,N/Surge,,No Discount,no surge
6,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Cure Care Pharmacy 159/C 2 Polgasowita 10320,2026-04-25,13:07:20,332.84,0,N/Surge,157.80,315.60,no surge,462.99,0,N/Surge,212.84,425.68,no surge,603.45,0,N/Surge,269.36,519.36,no surge,1056.44,0,N/Surge,493.03,743.03,no surge,,0,N/Surge,252.43,352.43,no surge,,0,N/Surge,598.48,No Discount,no surge,737.14,0,N/Surge,,No Discount,no surge
7,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Jithuli Traders Colombo - Horana Rd Polgasowita,2026-04-25,13:08:30,392.57,0,N/Surge,182.52,365.04,no surge,500.84,0,N/Surge,242.95,485.91,no surge,669.17,0,N/Surge,321.18,571.18,no surge,1208.33,0,N/Surge,589.09,839.09,no surge,,0,N/Surge,301.83,401.83,no surge,,0,N/Surge,686.23,No Discount,no surge,849.28,0,N/Surge,,No Discount,no surge
8,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Richi (singer) 251 Colombo - Horana Rd Polgasowita,2026-04-25,13:09:41,450.44,0,N/Surge,205.40,410.80,no surge,589.07,0,N/Surge,294.15,544.15,no surge,751.93,0,N/Surge,372.54,622.54,no surge,1357.95,0,N/Surge,686.16,936.16,no surge,,0,N/Surge,353.70,453.70,no surge,,0,N/Surge,777.58,No Discount,no surge,957.84,0,N/Surge,,No Discount,no surge
9,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,ITCS - Institute of Training & Care Services 296/2/4 High Level Rd Pannipitiya 10230,2026-04-25,13:10:55,507.56,0,N/Surge,237.10,474.21,no surge,645.65,0,N/Surge,361.22,611.22,no surge,839.11,0,N/Surge,427.60,677.60,no surge,1543.28,0,N/Surge,787.92,"1,037.92",no surge,,0,N/Surge,419.91,519.91,no surge,,0,N/Surge,864.21,No Discount,no surge,1073.82,0,N/Surge,,No Discount,no surge
10,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Luxe Highway Residencies by Home Lands Skyline 320 High Level Rd Pannipitiya 10230,2026-04-25,13:12:05,563.12,0,N/Surge,293.06,543.06,no surge,716.4,0,N/Surge,420.12,670.12,no surge,917.81,0,N/Surge,478.74,728.74,no surge,1704.33,0,N/Surge,877.38,"1,127.38",no surge,,0,N/Surge,491.06,591.06,no surge,,0,N/Surge,953.63,No Discount,no surge,1181.73,0,N/Surge,,No Discount,no surge
11,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Samarasiri Auto Parts and Engineers No: 375/12/B High Level Road Makumbura Pannipitiya 10230,2026-04-25,13:13:15,632.83,0,N/Surge,370.87,620.87,no surge,786.19,0,N/Surge,487.66,737.66,no surge,1000.93,0,N/Surge,545.83,795.83,no surge,1851.32,0,N/Surge,"1,004.08","1,254.08",no surge,,0,N/Surge,575.73,675.73,no surge,,0,N/Surge,"1,058.09",No Discount,no surge,1295.76,0,N/Surge,,No Discount,no surge
