Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
12,Nawaloka Medical Mount Lavinia,SD Sticker Galle Road Moratuwa,2026-04-24,22:14:01,695.18,0,N/Surge,"1,336.27",No Discount,no surge,1010.85,0,N/Surge,"1,971.27",No Discount,no surge,1458.54,0,N/Surge,"2,235.50",No Discount,no surge,2213.52,0,N/Surge,"3,543.54",No Discount,no surge,,0,N/Surge,"1,312.76","1,412.76",no surge,,0,N/Surge,"2,152.59",No Discount,no surge,1653.01,0,N/Surge,,No Discount,no surge
13,Nawaloka Medical Mount Lavinia,Zuhriya(Lawyer) 29 Govipola Rd Panadura,2026-04-24,22:15:11,765.25,0,N/Surge,758.58,No Discount,no surge,1099.44,0,N/Surge,"1,123.18",No Discount,no surge,1567.44,0,N/Surge,"1,420.40",No Discount,no surge,2393.51,0,N/Surge,"2,246.03",No Discount,no surge,,0,N/Surge,699.47,799.47,no surge,,0,N/Surge,"1,211.41",No Discount,no surge,1781.51,0,N/Surge,,No Discount,no surge
14,Nawaloka Medical Mount Lavinia,Barista Kottawa 292 1 High Level Rd Pannipitiya 10230,2026-04-24,22:16:23,830.75,0,N/Surge,830.88,No Discount,no surge,1182.24,0,N/Surge,"1,221.62",No Discount,no surge,1687.03,0,N/Surge,"1,541.18",No Discount,no surge,2566.07,0,N/Surge,"2,439.41",No Discount,no surge,,0,N/Surge,781.29,881.29,no surge,,0,N/Surge,"1,304.54",No Discount,no surge,1910.2,0,N/Surge,,No Discount,no surge
15,Nawaloka Medical Mount Lavinia,The Litro Gas - Kodithuwakku Pannipitiya,2026-04-24,22:17:35,901.72,0,N/Surge,899.04,No Discount,no surge,1271.47,0,N/Surge,"1,294.87",No Discount,no surge,1812.6,0,N/Surge,"1,636.45",No Discount,no surge,2739.71,0,N/Surge,"2,591.32",No Discount,no surge,,0,N/Surge,854.57,954.57,no surge,,0,N/Surge,"1,388.60",No Discount,no surge,2042.95,0,N/Surge,,No Discount,no surge
1,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Timber Gallery - Kaduwela No 178/A New Kandy Rd Kaduwela 10640,2026-04-24,22:18:44,150.7,0,N/Surge,150.00,No Discount,no surge,279.86,0,N/Surge,320.00,No Discount,no surge,335.14,0,N/Surge,286.83,No Discount,no surge,541.66,0,N/Surge,423.99,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,461.81,0,N/Surge,,No Discount,no surge
2,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Ceylon Panacea International Pvt Ltd 1/7 No. 322 School Lane Kaduwela,2026-04-24,22:19:53,152.8,0,N/Surge,158.00,No Discount,no surge,281.17,0,N/Surge,320.00,No Discount,no surge,393.38,0,N/Surge,363.24,No Discount,no surge,592.14,0,N/Surge,571.28,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,472.21,0,N/Surge,,No Discount,no surge
3,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Sanjaya Vegetarian Hotel Bandarawatta Junction Kaduwela,2026-04-24,22:21:14,188.69,0,N/Surge,"1,031.93",No Discount,no surge,295.79,0,N/Surge,"1,601.71",No Discount,no surge,514.56,0,N/Surge,"1,805.80",No Discount,no surge,754.21,0,N/Surge,"2,859.09",No Discount,no surge,,0,N/Surge,986.19,"1,086.19",no surge,,0,N/Surge,"1,728.71",No Discount,no surge,571.29,0,N/Surge,,No Discount,no surge
4,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Fonterra Brands Lanka No: 100 New Kandy Rd Kaduwela 11650,2026-04-24,22:22:23,229.52,0,N/Surge,234.56,No Discount,no surge,386.02,0,N/Surge,394.53,No Discount,no surge,620.92,0,N/Surge,553.75,No Discount,no surge,928.07,0,N/Surge,874.33,No Discount,no surge,,0,N/Surge,169.81,242.58,no surge,,0,N/Surge,423.81,No Discount,no surge,705.19,0,N/Surge,,No Discount,no surge
5,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Cargills Food City - Bomiriya Kaduwela,2026-04-24,22:23:33,279.41,0,N/Surge,278.64,No Discount,no surge,462.29,0,N/Surge,477.00,No Discount,no surge,729.24,0,N/Surge,654.96,No Discount,no surge,1106.98,0,N/Surge,"1,036.30",No Discount,no surge,,0,N/Surge,206.46,294.95,no surge,,0,N/Surge,515.01,No Discount,no surge,823.36,0,N/Surge,,No Discount,no surge
6,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Lanka tile wear house Oil Refinery Junction - Free Trade Zone Rd,2026-04-24,22:24:46,445.71,0,N/Surge,"1,230.23",No Discount,no surge,704.42,0,N/Surge,"1,853.33",No Discount,no surge,1042.43,0,N/Surge,"2,085.71",No Discount,no surge,1569.44,0,N/Surge,"3,303.94",No Discount,no surge,,0,N/Surge,"1,188.25","1,288.25",no surge,,0,N/Surge,"2,001.89",No Discount,no surge,1162.25,0,N/Surge,,No Discount,no surge
7,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,OVIKLO International (Pvt) Ltd - Biyagama HUB & Open Yard 533C Walgama 11650,2026-04-24,22:25:58,387.49,0,N/Surge,368.56,No Discount,no surge,609.73,0,N/Surge,631.93,No Discount,no surge,938.63,0,N/Surge,840.18,No Discount,no surge,1412.15,0,N/Surge,"1,333.91",No Discount,no surge,,0,N/Surge,291.28,391.28,no surge,,0,N/Surge,685.08,No Discount,no surge,1050.59,0,N/Surge,,No Discount,no surge
8,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Hettiarachchi GAS Point X2G4+WJG,2026-04-24,22:27:06,446.0,0,N/Surge,414.32,No Discount,no surge,704.78,0,N/Surge,720.91,No Discount,no surge,1044.57,0,N/Surge,940.84,No Discount,no surge,1575.52,0,N/Surge,"1,492.51",No Discount,no surge,,0,N/Surge,343.73,443.73,no surge,,0,N/Surge,775.24,No Discount,no surge,1165.49,0,N/Surge,,No Discount,no surge
9,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,ONARA Auto Air Condition No.362/D 2 Biyagama Rd,2026-04-24,22:28:13,498.44,0,N/Surge,368.56,No Discount,no surge,782.41,0,N/Surge,632.51,No Discount,no surge,1141.12,0,N/Surge,840.05,No Discount,no surge,1724.38,0,N/Surge,"1,333.31",No Discount,no surge,,0,N/Surge,291.28,391.28,no surge,,0,N/Surge,684.91,No Discount,no surge,1279.23,0,N/Surge,,No Discount,no surge
10,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,"Lucky Super Food City,No.335/3,Avissawella road,jalthara",2026-04-24,22:29:21,560.67,0,N/Surge,560.28,No Discount,no surge,857.86,0,N/Surge,874.53,No Discount,no surge,1255.54,0,N/Surge,"1,143.85",No Discount,no surge,1902.39,0,N/Surge,"1,814.20",No Discount,no surge,,0,N/Surge,495.98,595.98,no surge,,0,N/Surge,942.11,No Discount,no surge,1414.42,0,N/Surge,,No Discount,no surge
11,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Building for sale Avissawella Rd Embulgama,2026-04-24,22:30:31,623.57,0,N/Surge,620.18,No Discount,no surge,920.83,0,N/Surge,950.96,No Discount,no surge,1350.94,0,N/Surge,"1,226.90",No Discount,no surge,2049.31,0,N/Surge,"1,946.59",No Discount,no surge,,0,N/Surge,562.15,662.15,no surge,,0,N/Surge,"1,035.13",No Discount,no surge,1526.75,0,N/Surge,,No Discount,no surge
12,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Multi Engineering services 40/5 New Kandy Rd Gampaha,2026-04-24,22:31:39,696.19,0,N/Surge,691.79,No Discount,no surge,1012.12,0,N/Surge,"1,028.86",No Discount,no surge,1461.94,0,N/Surge,"1,325.93",No Discount,no surge,2221.98,0,N/Surge,"2,096.61",No Discount,no surge,,0,N/Surge,629.03,729.03,no surge,,0,N/Surge,"1,106.85",No Discount,no surge,1657.83,0,N/Surge,,No Discount,no surge
13,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Mihirna Banquet Hall #04/C Weliweriya New Kandy Rd Weliweriya 11063,2026-04-24,22:32:49,764.58,0,N/Surge,760.64,No Discount,no surge,1098.59,0,N/Surge,"1,114.07",No Discount,no surge,1566.28,0,N/Surge,"1,419.60",No Discount,no surge,2391.97,0,N/Surge,"2,244.09",No Discount,no surge,,0,N/Surge,704.45,804.45,no surge,,0,N/Surge,"1,212.88",No Discount,no surge,1780.3,0,N/Surge,,No Discount,no surge
14,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,LS Hybrid Solution New Kandy Rd Weliweriya 11710,2026-04-24,22:33:59,831.72,0,N/Surge,829.50,No Discount,no surge,1183.49,0,N/Surge,"1,190.56",No Discount,no surge,1686.61,0,N/Surge,"1,511.22",No Discount,no surge,2561.31,0,N/Surge,"2,392.14",No Discount,no surge,,0,N/Surge,775.59,875.59,no surge,,0,N/Surge,"1,295.88",No Discount,no surge,1908.44,0,N/Surge,,No Discount,no surge
15,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Jayabima Hardware W34M+HP2 Hanwella,2026-04-24,22:35:11,561.35,0,N/Surge,895.60,No Discount,no surge,858.54,0,N/Surge,"1,253.19",No Discount,no surge,1256.55,0,N/Surge,"1,609.94",No Discount,no surge,1903.91,0,N/Surge,"2,549.49",No Discount,no surge,,0,N/Surge,844.61,944.61,no surge,,0,N/Surge,"1,359.16",No Discount,no surge,1415.6,0,N/Surge,,No Discount,no surge
