Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,One Galle Face Mall 1A Centre Road Colombo 00200,The Emperor 75A Galle Rd Colombo 00300,2026-04-24,04:01:10,158.66,0,N/Surge,80.00,160.00,no surge,279.81,0,N/Surge,160.00,320.00,no surge,485.82,0,N/Surge,232.67,465.34,no surge,684.74,0,N/Surge,443.05,693.05,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,0,no surge,599.33,0,N/Surge,,0,no surge
2,One Galle Face Mall 1A Centre Road Colombo 00200,Liberty Plaza 300 Srimath Anagarika Dharmapala Mawatha Colombo 00300,2026-04-24,04:02:13,160.54,0,N/Surge,84.00,168.00,no surge,280.83,0,N/Surge,160.00,320.00,no surge,489.92,0,N/Surge,274.25,524.25,no surge,694.49,0,N/Surge,443.05,693.05,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,0,no surge,604.52,0,N/Surge,,0,no surge
3,One Galle Face Mall 1A Centre Road Colombo 00200,Roar Global 367 R. A. De Mel Mawatha Colombo 00300,2026-04-24,04:03:14,207.5,0,N/Surge,105.23,210.47,no surge,297.65,0,N/Surge,160.00,320.00,no surge,516.42,0,N/Surge,346.40,596.40,no surge,703.39,0,N/Surge,448.15,698.15,no surge,,0,N/Surge,137.30,196.15,no surge,,0,N/Surge,341.51,0,no surge,610.11,0,N/Surge,,0,no surge
4,One Galle Face Mall 1A Centre Road Colombo 00200,Horton Regency Apartments 33 Horton Pl Colombo 00700,2026-04-24,04:04:13,256.62,0,N/Surge,127.50,255.00,no surge,386.68,0,N/Surge,194.94,389.88,no surge,593.7,0,N/Surge,418.72,668.72,no surge,776.45,0,N/Surge,575.33,825.33,no surge,,0,N/Surge,170.84,244.06,no surge,,0,N/Surge,426.20,0,no surge,689.74,0,N/Surge,,0,no surge
5,One Galle Face Mall 1A Centre Road Colombo 00200,Cinnamon Nest Apartments 5 Dudley Senanayake Mawatha Colombo 00800,2026-04-24,04:05:17,308.23,0,N/Surge,152.49,304.98,no surge,461.96,0,N/Surge,233.86,467.73,no surge,672.0,0,N/Surge,494.67,744.67,no surge,901.1,0,N/Surge,712.12,962.12,no surge,,0,N/Surge,204.04,291.49,no surge,,0,N/Surge,496.71,0,no surge,777.23,0,N/Surge,,0,no surge
6,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Fuel Center Marine Dr Colombo,2026-04-24,04:06:19,371.03,0,N/Surge,182.92,365.84,no surge,539.67,0,N/Surge,302.65,552.65,no surge,751.31,0,N/Surge,578.80,828.80,no surge,1025.32,0,N/Surge,861.80,"1,111.80",no surge,,0,N/Surge,248.30,348.30,no surge,,0,N/Surge,592.34,0,no surge,878.74,0,N/Surge,,0,no surge
7,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Seafood 55 Collingwood Pl Colombo 00600,2026-04-24,04:07:22,428.58,0,N/Surge,204.48,408.96,no surge,611.66,0,N/Surge,356.57,606.57,no surge,824.43,0,N/Surge,635.30,885.30,no surge,1141.94,0,N/Surge,962.05,"1,212.05",no surge,,0,N/Surge,287.82,387.82,no surge,,0,N/Surge,655.94,0,no surge,972.46,0,N/Surge,,0,no surge
8,One Galle Face Mall 1A Centre Road Colombo 00200,Jagota Agro Products 467 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 10107,2026-04-24,04:08:25,486.63,0,N/Surge,227.75,455.51,no surge,702.75,0,N/Surge,440.92,690.92,no surge,901.08,0,N/Surge,713.49,963.49,no surge,1301.14,0,N/Surge,"1,101.84","1,351.84",no surge,,0,N/Surge,338.21,438.21,no surge,,0,N/Surge,745.90,0,no surge,1071.65,0,N/Surge,,0,no surge
9,One Galle Face Mall 1A Centre Road Colombo 00200,Infinity Garden - Diyatha Uyana Mies Rohe Fountain Sri Jayawardenepura Kotte,2026-04-24,04:09:26,548.6,0,N/Surge,284.26,534.26,no surge,786.68,0,N/Surge,531.59,781.59,no surge,977.07,0,N/Surge,792.63,"1,042.63",no surge,1451.3,0,N/Surge,"1,242.14","1,492.14",no surge,,0,N/Surge,421.28,521.28,no surge,,0,N/Surge,862.34,0,no surge,1179.28,0,N/Surge,,0,no surge
10,One Galle Face Mall 1A Centre Road Colombo 00200,Janaka Record Bar Main St Battaramulla,2026-04-24,04:10:29,612.07,0,N/Surge,357.38,607.38,no surge,855.25,0,N/Surge,608.35,858.35,no surge,1048.49,0,N/Surge,864.60,"1,114.60",no surge,1603.05,0,N/Surge,"1,358.09","1,608.09",no surge,,0,N/Surge,487.44,587.44,no surge,,0,N/Surge,939.95,0,no surge,1287.47,0,N/Surge,,0,no surge
