Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Samarasiri Auto Parts and Engineers No: 375/12/B High Level Road Makumbura Pannipitiya 10230,2026-04-26,20:13:23,632.52,0,N/Surge,372.93,622.93,no surge,982.8,0,Surge,635.73,885.73,no surge,1364.83,0,N/Surge,"1,013.34","1,263.34",no surge,2071.24,0,N/Surge,"1,744.79","1,994.79",no surge,,0,N/Surge,566.42,666.42,no surge,,0,N/Surge,"1,063.67",No Discount,no surge,1543.25,0,N/Surge,,No Discount,no surge
12,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,New GDK Super Center 138 High Level Rd Homagama,2026-04-26,20:14:36,700.87,0,N/Surge,441.10,691.10,no surge,966.73,0,N/Surge,705.40,955.40,no surge,1468.4,0,N/Surge,"1,099.75","1,349.75",no surge,2231.57,0,N/Surge,"1,882.78","2,132.78",no surge,,0,N/Surge,635.43,735.43,no surge,,0,N/Surge,"1,148.03",No Discount,no surge,1665.15,0,N/Surge,,No Discount,no surge
13,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Sri Kantha Juwellers And Pawn Shop Avissawella Rd Homagama,2026-04-26,20:15:53,764.79,0,N/Surge,492.74,742.74,no surge,1009.21,0,N/Surge,754.51,"1,004.51",no surge,1567.86,0,N/Surge,"1,175.20","1,425.20",no surge,2396.47,0,N/Surge,"2,013.40","2,263.40",no surge,,0,N/Surge,690.22,790.22,no surge,,0,N/Surge,"1,217.07",No Discount,no surge,1782.7,0,N/Surge,,No Discount,no surge
14,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Thinuli motors bike garage 194 A kendalanda Homagama,2026-04-26,20:17:09,835.2,0,N/Surge,571.93,821.93,no surge,1108.81,0,N/Surge,832.96,"1,082.96",no surge,1693.15,0,N/Surge,"1,273.44","1,523.44",no surge,2571.08,0,N/Surge,"2,157.98","2,407.98",no surge,,0,N/Surge,763.50,863.50,no surge,,0,N/Surge,"1,291.29",No Discount,no surge,1915.58,0,N/Surge,,No Discount,no surge
15,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Nethsara Book Shop 574 B Pitipana North Homagama,2026-04-26,20:18:21,903.0,0,N/Surge,644.22,894.22,no surge,1176.96,0,N/Surge,921.56,"1,171.56",no surge,1814.43,0,N/Surge,"1,383.33","1,633.33",no surge,2741.37,0,N/Surge,"2,333.47","2,583.47",no surge,,0,N/Surge,841.76,941.76,no surge,,0,N/Surge,"1,402.16",No Discount,no surge,2044.61,0,N/Surge,,No Discount,no surge
1,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Excellent Flowers 367 High Level Rd Pannipitiya 10280,2026-04-26,20:19:34,150.8,0,N/Surge,245.73,538.61,no surge,303.98,0,N/Surge,494.20,744.20,no surge,336.3,0,N/Surge,810.61,"1,060.61",no surge,543.9,0,N/Surge,"1,430.90","1,680.90",no surge,,0,N/Surge,477.31,577.31,no surge,,0,N/Surge,886.19,No Discount,no surge,462.84,0,N/Surge,,No Discount,no surge
2,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Vihanga Highland Milk Bar Unnamed Road Pannipitiya 10230,2026-04-26,20:20:43,151.36,0,N/Surge,75.00,150.00,no surge,304.67,0,N/Surge,150.00,300.00,no surge,387.98,0,N/Surge,179.67,359.35,no surge,586.77,0,N/Surge,312.21,562.21,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,469.14,0,N/Surge,,No Discount,no surge
3,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,ZENN CLOTHING STORE 346 High Level Rd Pannipitiya 10230,2026-04-26,20:21:54,188.38,0,N/Surge,95.50,191.00,no surge,313.01,0,N/Surge,150.00,300.00,no surge,513.86,0,N/Surge,229.04,458.09,no surge,754.17,0,N/Surge,469.63,719.63,no surge,,0,N/Surge,134.88,192.69,no surge,,0,N/Surge,335.37,No Discount,no surge,571.13,0,N/Surge,,No Discount,no surge
4,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Western Computer Systems - Showroom 128/E4 Highlevel Road,2026-04-26,20:23:03,229.23,0,N/Surge,117.28,234.56,no surge,384.78,0,N/Surge,180.34,360.69,no surge,620.69,0,N/Surge,305.18,555.18,no surge,928.7,0,N/Surge,624.70,874.70,no surge,,0,N/Surge,168.77,241.10,no surge,,0,N/Surge,422.83,No Discount,no surge,705.11,0,N/Surge,,No Discount,no surge
5,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Salon HAIRNOW 291/A/1 High Level Rd Pannipitiya 10230,2026-04-26,20:24:15,278.53,0,N/Surge,514.78,764.78,no surge,459.95,0,N/Surge,767.82,"1,017.82",no surge,727.95,0,N/Surge,"1,188.57","1,438.57",no surge,1106.02,0,N/Surge,"2,022.55","2,272.55",no surge,,0,N/Surge,707.29,807.29,no surge,,0,N/Surge,"1,231.30",No Discount,no surge,822.31,0,N/Surge,,No Discount,no surge
6,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Thaaraa Advertising and Digital Printing 382 2 High Level Rd Pannipitiya 10230,2026-04-26,20:25:24,328.6,0,N/Surge,138.00,276.00,no surge,547.65,0,N/Surge,217.28,434.57,no surge,832.23,0,N/Surge,404.94,654.94,no surge,1259.05,0,N/Surge,783.84,"1,033.84",no surge,,0,N/Surge,204.04,291.49,no surge,,0,N/Surge,512.62,No Discount,no surge,935.76,0,N/Surge,,No Discount,no surge
7,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Senkadagala Nilame Adum Homagama,2026-04-26,20:26:36,388.64,0,N/Surge,185.92,371.84,no surge,617.8,0,N/Surge,326.70,576.70,no surge,940.73,0,N/Surge,599.91,849.91,no surge,1415.44,0,N/Surge,"1,097.00","1,347.00",no surge,,0,N/Surge,293.75,393.75,no surge,,0,N/Surge,691.93,No Discount,no surge,1052.89,0,N/Surge,,No Discount,no surge
8,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Dilanyalaboratoryservice Homagama,2026-04-26,20:27:48,446.05,0,N/Surge,207.94,415.88,no surge,684.19,0,N/Surge,402.54,652.54,no surge,1044.95,0,N/Surge,696.48,946.48,no surge,1576.61,0,N/Surge,"1,248.34","1,498.34",no surge,,0,N/Surge,341.59,441.59,no surge,,0,N/Surge,769.43,No Discount,no surge,1166.07,0,N/Surge,,No Discount,no surge
9,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Sasika Dress Line 40 Pragathi Mawatha Homagama,2026-04-26,20:29:01,501.64,0,N/Surge,241.58,483.16,no surge,744.83,0,N/Surge,471.65,721.65,no surge,1149.06,0,N/Surge,790.99,"1,040.99",no surge,1740.23,0,N/Surge,"1,400.73","1,650.73",no surge,,0,N/Surge,413.45,513.45,no surge,,0,N/Surge,865.12,No Discount,no surge,1289.52,0,N/Surge,,No Discount,no surge
10,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Dessert Mania Diyagama Ln,2026-04-26,20:30:12,559.41,0,N/Surge,375.00,625.00,no surge,807.62,0,N/Surge,610.51,860.51,no surge,1254.25,0,N/Surge,984.30,"1,234.30",no surge,1901.43,0,N/Surge,"1,695.64","1,945.64",no surge,,0,N/Surge,560.73,660.73,no surge,,0,N/Surge,"1,036.68",No Discount,no surge,1413.17,0,N/Surge,,No Discount,no surge
11,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Anurudda System & Electrical 75/4 Teakotuwa Junction Diyagama Kiriwatthuduwa Homagama 10280,2026-04-26,20:31:24,623.54,0,N/Surge,368.11,618.11,no surge,871.79,0,N/Surge,610.66,860.66,no surge,1350.67,0,N/Surge,976.26,"1,226.26",no surge,2048.56,0,N/Surge,"1,683.60","1,933.60",no surge,,0,N/Surge,552.90,652.90,no surge,,0,N/Surge,"1,032.12",No Discount,no surge,1526.35,0,N/Surge,,No Discount,no surge
12,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Lanka IOC Filling Station Colombo - Batticaloa Hwy Godagama,2026-04-26,20:32:37,697.89,0,N/Surge,441.79,691.79,no surge,965.1,0,N/Surge,685.16,935.16,no surge,1466.44,0,N/Surge,"1,080.05","1,330.05",no surge,2232.3,0,N/Surge,"1,851.78","2,101.78",no surge,,0,N/Surge,631.16,731.16,no surge,,0,N/Surge,"1,133.41",No Discount,no surge,1663.96,0,N/Surge,,No Discount,no surge
13,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Savikma Automation No 183 Moonamale Watta Road Moonamale,2026-04-26,20:33:50,766.18,0,N/Surge,512.71,762.71,no surge,1011.21,0,N/Surge,756.02,"1,006.02",no surge,1570.44,0,N/Surge,"1,174.98","1,424.98",no surge,2400.29,0,N/Surge,"2,000.45","2,250.45",no surge,,0,N/Surge,702.31,802.31,no surge,,0,N/Surge,"1,215.16",No Discount,no surge,1785.51,0,N/Surge,,No Discount,no surge
14,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Fonterra Brands Lanka Kiriwattuduwa MCC Moonamale,2026-04-26,20:35:01,831.22,0,N/Surge,575.37,825.37,no surge,1104.84,0,N/Surge,811.10,"1,061.10",no surge,1686.71,0,N/Surge,"1,259.09","1,509.09",no surge,2563.36,0,N/Surge,"2,133.59","2,383.59",no surge,,0,N/Surge,769.90,869.90,no surge,,0,N/Surge,"1,295.31",No Discount,no surge,1909.14,0,N/Surge,,No Discount,no surge
15,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Kumari Akka Kama Kade B239,2026-04-26,20:36:12,897.53,0,N/Surge,649.73,899.73,no surge,1171.24,0,N/Surge,890.90,"1,140.90",no surge,1804.71,0,N/Surge,"1,363.18","1,613.18",no surge,2727.83,0,N/Surge,"2,300.13","2,550.13",no surge,,0,N/Surge,845.32,945.32,no surge,,0,N/Surge,"1,385.34",No Discount,no surge,2034.3,0,N/Surge,,No Discount,no surge
