Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Jayantha Furnitures Pvt Ltd No.105/C Ja Ela Rd Gampaha,2026-04-27,17:43:18,154.79,0,N/Surge,155.00,No Discount,no surge,300.97,0,N/Surge,305.00,No Discount,no surge,387.75,0,N/Surge,417.73,No Discount,no surge,522.41,0,N/Surge,591.63,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,442.75,0,N/Surge,,No Discount,no surge
2,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Pathirana stores 3XVH+H9M Gampaha,2026-04-27,17:44:33,155.34,0,N/Surge,155.00,No Discount,no surge,301.65,0,N/Surge,305.00,No Discount,no surge,391.81,0,N/Surge,433.05,No Discount,no surge,533.99,0,N/Surge,591.63,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,448.92,0,N/Surge,,No Discount,no surge
3,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MCC survey department 23 Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-27,17:45:48,199.14,0,N/Surge,205.85,No Discount,no surge,303.84,0,N/Surge,310.01,No Discount,no surge,417.41,0,N/Surge,537.95,No Discount,no surge,607.77,0,N/Surge,739.90,No Discount,no surge,,0,N/Surge,200.10,No Discount,no surge,,0,N/Surge,358.42,No Discount,no surge,504.43,0,N/Surge,,No Discount,no surge
4,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Badulu Hotel Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-27,17:47:04,238.42,0,N/Surge,244.05,No Discount,no surge,351.96,0,N/Surge,373.46,No Discount,no surge,494.67,0,N/Surge,615.35,No Discount,no surge,729.4,0,N/Surge,855.92,No Discount,no surge,,0,N/Surge,246.04,No Discount,no surge,,0,N/Surge,440.78,No Discount,no surge,604.86,0,N/Surge,,No Discount,no surge
5,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Janaka Enterprises Makewite No.140/EMegoda thammithaMakewite Ja-Ela,2026-04-27,17:48:15,279.0,0,N/Surge,385.65,No Discount,no surge,417.67,0,N/Surge,581.30,No Discount,no surge,570.87,0,N/Surge,864.32,No Discount,no surge,849.39,0,N/Surge,"1,229.24",No Discount,no surge,,0,N/Surge,395.72,No Discount,no surge,,0,N/Surge,704.84,No Discount,no surge,700.26,0,N/Surge,,No Discount,no surge
6,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Siyane Arcade Minuwangoda Road Udugampola 11000,2026-04-27,17:49:29,328.45,0,N/Surge,342.00,No Discount,no surge,493.22,0,N/Surge,516.79,No Discount,no surge,657.17,0,N/Surge,782.37,No Discount,no surge,975.8,0,N/Surge,"1,106.37",No Discount,no surge,,0,N/Surge,344.84,No Discount,no surge,,0,N/Surge,618.37,No Discount,no surge,806.27,0,N/Surge,,No Discount,no surge
7,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Global Auto Mart minuwangoda road,2026-04-27,17:50:43,376.1,0,N/Surge,384.30,No Discount,no surge,556.37,0,N/Surge,575.96,No Discount,no surge,731.72,0,N/Surge,857.31,No Discount,no surge,1100.87,0,N/Surge,"1,216.09",No Discount,no surge,,0,N/Surge,390.78,No Discount,no surge,,0,N/Surge,694.56,No Discount,no surge,910.03,0,N/Surge,,No Discount,no surge
8,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,CRS ENGINEERING PRIVATE LIMITED,2026-04-27,17:51:58,431.39,0,N/Surge,429.60,No Discount,no surge,620.11,0,N/Surge,651.57,No Discount,no surge,819.16,0,N/Surge,942.53,No Discount,no surge,1225.11,0,N/Surge,"1,344.74",No Discount,no surge,,0,N/Surge,441.59,No Discount,no surge,,0,N/Surge,787.77,No Discount,no surge,1014.05,0,N/Surge,,No Discount,no surge
9,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Godalla Takeaway Gampaha,2026-04-27,17:53:12,523.26,0,N/Surge,508.17,No Discount,no surge,833.0,0,N/Surge,725.30,No Discount,no surge,1151.48,0,N/Surge,"1,037.74",No Discount,no surge,1710.17,0,N/Surge,"1,487.16",No Discount,no surge,,0,N/Surge,525.55,No Discount,no surge,,0,N/Surge,888.38,No Discount,no surge,1355.7,0,N/Surge,,No Discount,no surge
10,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Busy Bees Montessori International (AMI) preschool Ekala 3WX7+JM7 Wimalajothi Nahimi Mawatha Ja-Ela,2026-04-27,17:54:24,618.44,0,N/Surge,575.58,No Discount,no surge,826.12,0,N/Surge,793.02,No Discount,no surge,1072.68,0,N/Surge,"1,119.41",No Discount,no surge,1594.44,0,N/Surge,"1,598.99",No Discount,no surge,,0,N/Surge,595.98,No Discount,no surge,,0,N/Surge,976.36,No Discount,no surge,1324.97,0,N/Surge,,No Discount,no surge
