Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
15,One Galle Face Mall 1A Centre Road Colombo 00200,Scan Lanka Trading Co. Pvt Ltd Head Office and Main stores,2026-04-28,17:18:41,990.42,0,Surge,931.78,No Discount,no surge,1304.6,0,N/Surge,"1,391.10",No Discount,no surge,1783.43,0,N/Surge,"1,858.80",No Discount,no surge,2668.42,0,N/Surge,"2,745.24",No Discount,no surge,,0,N/Surge,972.36,No Discount,no surge,,0,N/Surge,"1,557.02",No Discount,no surge,2112.19,0,N/Surge,,No Discount,no surge
16,One Galle Face Mall 1A Centre Road Colombo 00200,Vegetable grocery Malabe,2026-04-28,17:19:56,1060.36,0,Surge,"1,005.13",No Discount,no surge,1377.76,0,N/Surge,"1,715.32",No Discount,no surge,1900.99,0,N/Surge,"2,108.41",No Discount,no surge,2827.36,0,N/Surge,"3,108.12",No Discount,no surge,,0,N/Surge,"1,177.97",No Discount,no surge,,0,N/Surge,"1,971.89",No Discount,no surge,2244.08,0,N/Surge,,No Discount,no surge
17,One Galle Face Mall 1A Centre Road Colombo 00200,Capital heaven heights Residencies- Girls Hostel 161/21 Kiribathgalawatta Road Malabe 10115,2026-04-28,17:21:13,1056.74,0,N/Surge,"1,065.20",No Discount,no surge,1557.37,0,Surge,"1,770.54",No Discount,no surge,2021.06,0,N/Surge,"1,962.70",No Discount,no surge,2989.9,0,N/Surge,"2,918.04",No Discount,no surge,,0,N/Surge,"1,242.01",No Discount,no surge,,0,N/Surge,"2,064.54",No Discount,no surge,2378.84,0,N/Surge,,No Discount,no surge
18,One Galle Face Mall 1A Centre Road Colombo 00200,Nails By Thesa Kaduwela Rd Kaduwela,2026-04-28,17:22:30,1128.86,0,N/Surge,"1,436.02",No Discount,no surge,1638.27,0,Surge,"1,810.85",No Discount,no surge,2142.66,0,N/Surge,"2,199.91",No Discount,no surge,3155.01,0,N/Surge,"3,241.38",No Discount,no surge,,0,N/Surge,"1,497.24",No Discount,no surge,,0,N/Surge,"2,075.90",No Discount,no surge,2515.44,0,N/Surge,,No Discount,no surge
19,One Galle Face Mall 1A Centre Road Colombo 00200,Wood Park Enterprises 175/3B Borella Road Colombo,2026-04-28,17:23:46,1199.5,0,N/Surge,"1,367.49",No Discount,no surge,1726.05,0,Surge,"1,912.00",No Discount,no surge,2261.33,0,N/Surge,"2,234.09",No Discount,no surge,3315.33,0,N/Surge,"3,256.78",No Discount,no surge,,0,N/Surge,"1,463.87",No Discount,no surge,,0,N/Surge,"2,188.58",No Discount,no surge,2648.54,0,N/Surge,,No Discount,no surge
20,One Galle Face Mall 1A Centre Road Colombo 00200,Kumari Shoe Palace,2026-04-28,17:25:04,1267.08,0,N/Surge,"1,425.47",No Discount,no surge,1810.02,0,Surge,"2,015.77",No Discount,no surge,2377.48,0,N/Surge,"2,338.68",No Discount,no surge,3477.39,0,N/Surge,"3,460.51",No Discount,no surge,,0,N/Surge,"1,569.16",No Discount,no surge,,0,N/Surge,"2,334.56",No Discount,no surge,2780.19,0,N/Surge,,No Discount,no surge
1,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Mount Lavinia Court Complex 351 A2 Dehiwala-Mount Lavinia,2026-04-28,17:26:18,154.86,0,N/Surge,155.00,No Discount,no surge,312.05,0,N/Surge,305.00,No Discount,no surge,446.89,0,N/Surge,463.79,No Discount,no surge,641.83,0,N/Surge,656.92,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,548.5,0,N/Surge,,No Discount,no surge
2,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Fabric World 90 A2 Dehiwala-Mount Lavinia,2026-04-28,17:27:32,156.03,0,N/Surge,163.00,No Discount,no surge,312.88,0,N/Surge,305.00,No Discount,no surge,469.04,0,N/Surge,491.87,No Discount,no surge,657.64,0,N/Surge,671.77,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,557.61,0,N/Surge,,No Discount,no surge
3,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Rocell Dehiwala 106 Galle Rd Dehiwala-Mount Lavinia,2026-04-28,17:28:46,182.16,0,N/Surge,197.90,No Discount,no surge,315.23,0,N/Surge,305.00,No Discount,no surge,566.63,0,N/Surge,581.25,No Discount,no surge,758.92,0,N/Surge,805.48,No Discount,no surge,,0,N/Surge,193.68,No Discount,no surge,,0,N/Surge,343.16,No Discount,no surge,644.58,0,N/Surge,,No Discount,no surge
4,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Savoy Premiere (Roxy) 00300 Galle Rd Colombo,2026-04-28,17:30:02,232.21,0,N/Surge,241.55,No Discount,no surge,394.19,0,N/Surge,368.38,No Discount,no surge,663.19,0,N/Surge,674.62,No Discount,no surge,917.13,0,N/Surge,945.24,No Discount,no surge,,0,N/Surge,241.59,No Discount,no surge,,0,N/Surge,431.69,No Discount,no surge,730.99,0,N/Surge,,No Discount,no surge
5,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Sha makeover 128 Galle Rd Colombo 00600,2026-04-28,17:31:14,275.41,0,N/Surge,284.00,No Discount,no surge,473.17,0,N/Surge,458.05,No Discount,no surge,759.88,0,N/Surge,773.61,No Discount,no surge,1060.97,0,N/Surge,"1,091.90",No Discount,no surge,,0,N/Surge,290.50,No Discount,no surge,,0,N/Surge,522.17,No Discount,no surge,854.83,0,N/Surge,,No Discount,no surge
6,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Singham's Textile (Pvt) Ltd 353 Galle Rd Colombo 00400,2026-04-28,17:32:27,324.99,0,N/Surge,347.50,No Discount,no surge,561.53,0,N/Surge,548.22,No Discount,no surge,858.53,0,N/Surge,902.86,No Discount,no surge,1226.84,0,N/Surge,"1,300.44",No Discount,no surge,,0,N/Surge,355.71,No Discount,no surge,,0,N/Surge,647.89,No Discount,no surge,980.96,0,N/Surge,,No Discount,no surge
7,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Airsonic - ST SONS 64 Galle Rd Colombo 00400,2026-04-28,17:33:43,378.39,0,N/Surge,397.45,No Discount,no surge,648.12,0,N/Surge,615.39,No Discount,no surge,954.45,0,N/Surge,994.74,No Discount,no surge,1387.07,0,N/Surge,"1,440.82",No Discount,no surge,,0,N/Surge,412.02,No Discount,no surge,,0,N/Surge,740.17,No Discount,no surge,1103.4,0,N/Surge,,No Discount,no surge
8,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Texas Night Club No 594/2 A2 Colombo 00300,2026-04-28,17:34:58,432.55,0,N/Surge,458.86,No Discount,no surge,740.62,0,N/Surge,692.06,No Discount,no surge,1051.92,0,N/Surge,"1,098.64",No Discount,no surge,1545.62,0,N/Surge,"1,591.97",No Discount,no surge,,0,N/Surge,473.61,No Discount,no surge,,0,N/Surge,831.67,No Discount,no surge,1227.95,0,N/Surge,,No Discount,no surge
9,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Commercial Bank Kollupitiya Branch 285 Galle Rd Colombo,2026-04-28,17:36:12,489.81,0,N/Surge,520.34,No Discount,no surge,830.05,0,N/Surge,783.19,No Discount,no surge,1145.22,0,N/Surge,"1,196.63",No Discount,no surge,1695.84,0,N/Surge,"1,726.64",No Discount,no surge,,0,N/Surge,548.31,No Discount,no surge,,0,N/Surge,923.68,No Discount,no surge,1346.88,0,N/Surge,,No Discount,no surge
10,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,S. Thomas' Preparatory School 98 Galle - Colombo Rd Colombo 00300,2026-04-28,17:37:25,557.55,0,N/Surge,599.27,No Discount,no surge,906.55,0,N/Surge,846.90,No Discount,no surge,1238.44,0,N/Surge,"1,291.05",No Discount,no surge,1848.21,0,N/Surge,"1,869.46",No Discount,no surge,,0,N/Surge,619.46,No Discount,no surge,,0,N/Surge,"1,017.93",No Discount,no surge,1466.15,0,N/Surge,,No Discount,no surge
11,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,The Vault No 1/5 Justice Akbar Mawatha Colombo 00200,2026-04-28,17:38:40,633.14,0,N/Surge,697.77,No Discount,no surge,991.93,0,N/Surge,973.46,No Discount,no surge,1343.03,0,N/Surge,"1,434.90",No Discount,no surge,2019.99,0,N/Surge,"2,083.31",No Discount,no surge,,0,N/Surge,726.89,No Discount,no surge,,0,N/Surge,"1,170.79",No Discount,no surge,1600.14,0,N/Surge,,No Discount,no surge
12,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Shiva Saloon 41/1/1 UE Perera Mawatha Sri Jayawardenepura Kotte,2026-04-28,17:39:57,703.12,0,N/Surge,740.38,No Discount,no surge,1071.04,0,N/Surge,"1,080.43",No Discount,no surge,1444.51,0,N/Surge,"1,537.30",No Discount,no surge,2192.79,0,N/Surge,"2,241.90",No Discount,no surge,,0,N/Surge,773.85,No Discount,no surge,,0,N/Surge,"1,253.36",No Discount,no surge,1731.1,0,N/Surge,,No Discount,no surge
13,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Ashaie Glass and Aluminium Pvt Ltd Obeysekarapura Rd Sri Jayawardenepura Kotte,2026-04-28,17:41:14,772.53,0,N/Surge,795.56,No Discount,no surge,1149.45,0,N/Surge,"1,206.51",No Discount,no surge,1554.28,0,N/Surge,"1,652.10",No Discount,no surge,2353.68,0,N/Surge,"2,422.73",No Discount,no surge,,0,N/Surge,844.29,No Discount,no surge,,0,N/Surge,"1,378.75",No Discount,no surge,1855.71,0,N/Surge,,No Discount,no surge
14,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Al Sharia International Pre School 76 Kolonnawa Rd Sri Jayawardenepura Kotte,2026-04-28,17:42:31,844.5,0,N/Surge,884.28,No Discount,no surge,1230.61,0,N/Surge,"1,304.52",No Discount,no surge,1666.71,0,N/Surge,"1,773.79",No Discount,no surge,2515.45,0,N/Surge,"2,586.47",No Discount,no surge,,0,N/Surge,951.01,No Discount,no surge,,0,N/Surge,"1,495.92",No Discount,no surge,1982.53,0,N/Surge,,No Discount,no surge
15,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Bandaranayake Circle XV2H+49P,2026-04-28,17:43:43,916.52,0,N/Surge,"1,010.72",No Discount,no surge,1305.82,0,N/Surge,"1,450.26",No Discount,no surge,1787.49,0,N/Surge,"1,784.27",No Discount,no surge,2678.22,0,N/Surge,"2,604.46",No Discount,no surge,,0,N/Surge,937.49,No Discount,no surge,,0,N/Surge,"1,510.12",No Discount,no surge,2117.89,0,N/Surge,,No Discount,no surge
16,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Paris Court 391 Aluthmawatha Rd Colombo 01500,2026-04-28,17:44:59,985.92,0,N/Surge,"1,037.96",No Discount,no surge,1378.37,0,N/Surge,"1,379.26",No Discount,no surge,1901.11,0,N/Surge,"1,929.85",No Discount,no surge,2825.91,0,N/Surge,"2,839.47",No Discount,no surge,,0,N/Surge,"1,071.96",No Discount,no surge,,0,N/Surge,"1,630.24",No Discount,no surge,2243.78,0,N/Surge,,No Discount,no surge
17,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Maths Class 704/14 Aluthmawatha Rd Colombo 01500,2026-04-28,17:46:13,1057.19,0,N/Surge,"1,138.55",No Discount,no surge,1457.92,0,N/Surge,"1,528.91",No Discount,no surge,2024.36,0,N/Surge,"2,080.56",No Discount,no surge,2999.32,0,N/Surge,"3,046.39",No Discount,no surge,,0,N/Surge,"1,191.49",No Discount,no surge,,0,N/Surge,"1,783.51",No Discount,no surge,2383.86,0,N/Surge,,No Discount,no surge
18,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Alethea Studio 37/1/3 St Mary's Ln Colombo 01500,2026-04-28,17:47:25,1123.01,0,N/Surge,"1,165.80",No Discount,no surge,1531.35,0,N/Surge,"1,537.43",No Discount,no surge,2135.67,0,N/Surge,"2,158.86",No Discount,no surge,3151.1,0,N/Surge,"3,180.54",No Discount,no surge,,0,N/Surge,"1,223.51",No Discount,no surge,,0,N/Surge,"1,817.00",No Discount,no surge,2509.07,0,N/Surge,,No Discount,no surge
19,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Karunadasa Hardware Habarakada,2026-04-28,17:48:40,1198.12,0,N/Surge,"1,206.31",No Discount,no surge,1624.32,0,N/Surge,"1,547.17",No Discount,no surge,2263.11,0,N/Surge,"1,953.04",No Discount,no surge,3325.75,0,N/Surge,"2,855.89",No Discount,no surge,,0,N/Surge,"1,254.10",No Discount,no surge,,0,N/Surge,"1,849.36",No Discount,no surge,2652.67,0,N/Surge,,No Discount,no surge
20,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Green Space Aquagarden 102/A Oruwala Rd 10150,2026-04-28,17:49:54,1268.17,0,N/Surge,"1,249.62",No Discount,no surge,1711.63,0,N/Surge,"1,631.89",No Discount,no surge,2378.83,0,N/Surge,"2,001.90",No Discount,no surge,3478.2,0,N/Surge,"2,922.97",No Discount,no surge,,0,N/Surge,"1,300.35",No Discount,no surge,,0,N/Surge,"1,914.57",No Discount,no surge,2781.46,0,N/Surge,,No Discount,no surge
