Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,One Galle Face Mall 1A Centre Road Colombo 00200,The Emperor 75A Galle Rd Colombo 00300,2026-04-24,22:01:14,150.7,0,N/Surge,"1,236.37","1,486.37",no surge,479.85,0,Surge,"1,703.14","2,147.45",no surge,336.55,0,N/Surge,"2,178.70","2,428.70",no surge,542.45,0,N/Surge,"3,609.53","3,859.53",no surge,,0,N/Surge,"1,457.19","1,557.19",no surge,,0,N/Surge,"2,347.27",No Discount,no surge,461.73,0,N/Surge,,No Discount,no surge
2,One Galle Face Mall 1A Centre Road Colombo 00200,Liberty Plaza 300 Srimath Anagarika Dharmapala Mawatha Colombo 00300,2026-04-24,22:02:26,152.33,0,N/Surge,79.00,158.00,no surge,480.91,0,Surge,160.00,351.00,no surge,391.48,0,N/Surge,204.83,409.67,no surge,588.68,0,N/Surge,395.82,645.82,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,330.00,No Discount,no surge,470.23,0,N/Surge,,No Discount,no surge
3,One Galle Face Mall 1A Centre Road Colombo 00200,Roar Global 367 R. A. De Mel Mawatha Colombo 00300,2026-04-24,22:03:40,190.49,0,N/Surge,96.38,192.76,no surge,497.89,0,Surge,160.00,351.00,no surge,519.34,0,N/Surge,261.29,511.29,no surge,759.39,0,N/Surge,555.71,805.71,no surge,,0,N/Surge,136.95,195.65,no surge,,0,N/Surge,378.11,No Discount,no surge,575.3,0,N/Surge,,No Discount,no surge
4,One Galle Face Mall 1A Centre Road Colombo 00200,Horton Regency Apartments 33 Horton Pl Colombo 00700,2026-04-24,22:04:55,230.37,0,N/Surge,116.00,232.00,no surge,587.91,0,Surge,199.02,436.86,no surge,623.32,0,N/Surge,370.90,620.90,no surge,932.4,0,N/Surge,728.56,978.56,no surge,,0,N/Surge,170.50,243.57,no surge,,0,N/Surge,475.04,No Discount,no surge,708.33,0,N/Surge,,No Discount,no surge
5,One Galle Face Mall 1A Centre Road Colombo 00200,Cinnamon Nest Apartments 5 Dudley Senanayake Mawatha Colombo 00800,2026-04-24,22:06:08,279.42,0,N/Surge,138.66,277.32,no surge,662.31,0,Surge,244.64,489.29,no surge,729.36,0,N/Surge,483.83,733.83,no surge,1107.31,0,N/Surge,908.81,"1,158.81",no surge,,0,N/Surge,204.04,291.49,no surge,,0,N/Surge,508.96,No Discount,no surge,823.54,0,N/Surge,,No Discount,no surge
7,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Seafood 55 Collingwood Pl Colombo 00600,2026-04-24,22:08:00,388.98,0,N/Surge,182.52,365.04,no surge,962.26,0,Surge,380.73,630.73,no surge,940.08,0,N/Surge,686.25,936.25,no surge,1412.22,0,N/Surge,"1,234.48","1,484.48",no surge,,0,N/Surge,292.76,392.76,no surge,,0,N/Surge,694.72,No Discount,no surge,1051.43,0,N/Surge,,No Discount,no surge
8,One Galle Face Mall 1A Centre Road Colombo 00200,Jagota Agro Products 467 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 10107,2026-04-24,22:09:14,520.1,0,Surge,206.72,413.44,no surge,1053.4,0,Surge,479.58,729.58,no surge,1044.18,0,N/Surge,807.67,"1,057.67",no surge,1577.15,0,N/Surge,"1,421.89","1,671.89",no surge,,0,N/Surge,339.19,439.19,no surge,,0,N/Surge,768.69,No Discount,no surge,1165.62,0,N/Surge,,No Discount,no surge
9,One Galle Face Mall 1A Centre Road Colombo 00200,Infinity Garden - Diyatha Uyana Mies Rohe Fountain Sri Jayawardenepura Kotte,2026-04-24,22:10:28,576.95,0,Surge,241.92,483.85,no surge,1137.27,0,Surge,557.92,807.92,no surge,1148.26,0,N/Surge,920.71,"1,170.71",no surge,1736.58,0,N/Surge,"1,603.01","1,853.01",no surge,,0,N/Surge,417.01,517.01,no surge,,0,N/Surge,873.39,No Discount,no surge,1287.95,0,N/Surge,,No Discount,no surge
10,One Galle Face Mall 1A Centre Road Colombo 00200,Janaka Record Bar Main St Battaramulla,2026-04-24,22:11:44,633.83,0,Surge,303.39,553.39,no surge,1206.06,0,Surge,638.71,888.71,no surge,1253.94,0,N/Surge,"1,027.44","1,277.44",no surge,1901.91,0,N/Surge,"1,758.57","2,008.57",no surge,,0,N/Surge,486.73,586.73,no surge,,0,N/Surge,958.35,No Discount,no surge,1413.05,0,N/Surge,,No Discount,no surge
11,One Galle Face Mall 1A Centre Road Colombo 00200,MAS TS car park Thalangama Bus Depot Rd Battaramulla,2026-04-24,22:12:56,702.24,0,Surge,372.25,622.25,no surge,1274.93,0,Surge,716.28,966.28,no surge,1357.97,0,N/Surge,"1,133.34","1,383.34",no surge,2062.57,0,N/Surge,"1,926.51","2,176.51",no surge,,0,N/Surge,555.04,655.04,no surge,,0,N/Surge,"1,028.43",No Discount,no surge,1535.67,0,N/Surge,,No Discount,no surge
12,One Galle Face Mall 1A Centre Road Colombo 00200,Priyankara Motors Sri Jayawardenepura Kotte,2026-04-24,22:14:09,695.73,0,N/Surge,439.04,755.94,no surge,1361.52,0,Surge,799.09,"1,049.09",no surge,1462.51,0,N/Surge,"1,240.78","1,490.78",no surge,2224.85,0,N/Surge,"2,094.95","2,344.95",no surge,,0,N/Surge,701.15,801.15,no surge,,0,N/Surge,"1,132.99",No Discount,no surge,1659.04,0,N/Surge,,No Discount,no surge
13,One Galle Face Mall 1A Centre Road Colombo 00200,Muragala Head Office New Kotte - Bope Rd Sri Jayawardenepura Kotte 10100,2026-04-24,22:15:23,764.11,0,N/Surge,510.64,834.70,no surge,1447.99,0,Surge,883.20,"1,133.20",no surge,1686.67,0,Surge,"1,353.08","1,603.08",no surge,2394.85,0,N/Surge,"2,272.46","2,522.46",no surge,,0,N/Surge,781.76,881.76,no surge,,0,N/Surge,"1,221.39",No Discount,no surge,1781.45,0,N/Surge,,No Discount,no surge
14,One Galle Face Mall 1A Centre Road Colombo 00200,Sigiri warehouse (A&E) Sedawatta - Ambatale Rd Welivita,2026-04-24,22:16:39,832.14,0,N/Surge,593.27,843.27,no surge,1534.0,0,Surge,970.63,"1,220.63",no surge,1809.68,0,Surge,"1,484.91","1,734.91",no surge,2570.06,0,N/Surge,"2,483.33","2,733.33",no surge,,0,N/Surge,789.11,889.11,no surge,,0,N/Surge,"1,308.51",No Discount,no surge,1913.1,0,N/Surge,,No Discount,no surge
15,One Galle Face Mall 1A Centre Road Colombo 00200,Scan Lanka Trading Co. Pvt Ltd Head Office and Main stores,2026-04-24,22:17:53,901.6,0,N/Surge,650.42,900.42,no surge,1621.33,0,Surge,"1,041.68","1,291.68",no surge,1931.76,0,Surge,"1,571.95","1,821.95",no surge,2737.3,0,N/Surge,"2,621.33","2,871.33",no surge,,0,N/Surge,843.18,943.18,no surge,,0,N/Surge,"1,380.20",No Discount,no surge,2041.67,0,N/Surge,,No Discount,no surge
16,One Galle Face Mall 1A Centre Road Colombo 00200,Vegetable grocery Malabe,2026-04-24,22:19:08,969.53,0,N/Surge,717.90,967.90,no surge,1540.39,0,Surge,"1,124.31","1,374.31",no surge,2054.01,0,Surge,"1,675.56","1,925.56",no surge,2910.34,0,N/Surge,"2,784.03","3,034.03",no surge,,0,N/Surge,915.04,"1,015.04",no surge,,0,N/Surge,"1,481.97",No Discount,no surge,2172.16,0,N/Surge,,No Discount,no surge
17,One Galle Face Mall 1A Centre Road Colombo 00200,Capital heaven heights Residencies- Girls Hostel 161/21 Kiribathgalawatta Road Malabe 10115,2026-04-24,22:20:21,1038.57,0,N/Surge,788.82,"1,038.82",no surge,1610.52,0,Surge,"1,201.22","1,451.22",no surge,2176.85,0,Surge,"1,566.67","1,816.67",no surge,3081.54,0,N/Surge,"2,628.27","2,878.27",no surge,,0,N/Surge,989.04,"1,089.04",no surge,,0,N/Surge,"1,569.47",No Discount,no surge,2302.46,0,N/Surge,,No Discount,no surge
18,One Galle Face Mall 1A Centre Road Colombo 00200,Nails By Thesa Kaduwela Rd Kaduwela,2026-04-24,22:21:34,1108.56,0,N/Surge,859.74,"1,109.74",no surge,1682.12,0,Surge,"1,288.80","1,538.80",no surge,2182.82,0,N/Surge,"1,900.00","2,150.00",no surge,3259.86,0,N/Surge,"3,140.71","3,390.71",no surge,,0,N/Surge,"1,063.03","1,163.03",no surge,,0,N/Surge,"1,662.80",No Discount,no surge,2436.93,0,N/Surge,,No Discount,no surge
19,One Galle Face Mall 1A Centre Road Colombo 00200,Wood Park Enterprises 175/3B Borella Road Colombo,2026-04-24,22:22:48,1176.61,0,N/Surge,928.59,"1,178.59",no surge,1760.18,0,Surge,"1,360.98","1,610.98",no surge,2302.17,0,N/Surge,"1,757.81","2,007.81",no surge,3422.86,0,N/Surge,"2,930.87","3,180.87",no surge,,0,N/Surge,"1,137.03","1,237.03",no surge,,0,N/Surge,"1,750.79",No Discount,no surge,2562.21,0,N/Surge,,No Discount,no surge
20,One Galle Face Mall 1A Centre Road Colombo 00200,Kumari Shoe Palace,2026-04-24,22:24:00,1241.94,0,N/Surge,991.94,"1,241.94",no surge,1835.18,0,Surge,"1,400.76","1,814.84",no surge,2420.59,0,N/Surge,"1,835.97","2,085.97",no surge,3592.08,0,N/Surge,"3,058.11","3,308.11",no surge,,0,N/Surge,"1,195.37","1,295.37",no surge,,0,N/Surge,"1,967.00",No Discount,no surge,2684.38,0,N/Surge,,No Discount,no surge
1,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Mount Lavinia Court Complex 351 A2 Dehiwala-Mount Lavinia,2026-04-24,22:25:10,150.78,0,N/Surge,75.00,150.00,no surge,279.95,0,N/Surge,160.00,320.00,no surge,337.62,0,N/Surge,160.36,320.73,no surge,544.44,0,N/Surge,235.78,471.56,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,462.61,0,N/Surge,,No Discount,no surge
2,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Fabric World 90 A2 Dehiwala-Mount Lavinia,2026-04-24,22:26:19,152.1,0,N/Surge,75.00,150.00,no surge,280.94,0,N/Surge,160.00,320.00,no surge,391.27,0,N/Surge,160.36,320.73,no surge,590.06,0,N/Surge,235.78,471.56,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,470.83,0,N/Surge,,No Discount,no surge
3,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Rocell Dehiwala 106 Galle Rd Dehiwala-Mount Lavinia,2026-04-24,22:27:29,190.7,0,N/Surge,75.00,150.00,no surge,298.14,0,N/Surge,160.00,320.00,no surge,520.86,0,N/Surge,160.36,320.73,no surge,763.72,0,N/Surge,235.78,471.56,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,577.61,0,N/Surge,,No Discount,no surge
4,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Savoy Premiere (Roxy) 00300 Galle Rd Colombo,2026-04-24,22:28:36,230.87,0,N/Surge,75.00,150.00,no surge,388.66,0,N/Surge,160.00,320.00,no surge,624.44,0,N/Surge,160.36,320.73,no surge,934.35,0,N/Surge,235.78,471.56,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,709.59,0,N/Surge,,No Discount,no surge
5,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Sha makeover 128 Galle Rd Colombo 00600,2026-04-24,22:29:51,278.8,0,N/Surge,137.78,275.56,no surge,461.43,0,N/Surge,231.53,463.06,no surge,727.41,0,N/Surge,469.83,719.83,no surge,1103.23,0,N/Surge,886.02,"1,136.02",no surge,,0,N/Surge,203.69,290.99,no surge,,0,N/Surge,506.60,No Discount,no surge,821.04,0,N/Surge,,No Discount,no surge
6,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Singham's Textile (Pvt) Ltd 353 Galle Rd Colombo 00400,2026-04-24,22:31:03,330.4,0,N/Surge,163.60,327.20,no surge,536.45,0,N/Surge,307.37,557.37,no surge,833.79,0,N/Surge,588.38,838.38,no surge,1257.65,0,N/Surge,"1,079.32","1,329.32",no surge,,0,N/Surge,245.83,345.83,no surge,,0,N/Surge,609.66,No Discount,no surge,936.3,0,N/Surge,,No Discount,no surge
7,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Airsonic - ST SONS 64 Galle Rd Colombo 00400,2026-04-24,22:32:13,387.78,0,N/Surge,188.68,377.36,no surge,610.31,0,N/Surge,384.91,634.91,no surge,937.56,0,N/Surge,705.24,955.24,no surge,1407.76,0,N/Surge,"1,267.17","1,517.17",no surge,,0,N/Surge,300.66,400.66,no surge,,0,N/Surge,698.96,No Discount,no surge,1048.52,0,N/Surge,,No Discount,no surge
8,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Texas Night Club No 594/2 A2 Colombo 00300,2026-04-24,22:33:22,445.55,0,N/Surge,211.97,423.94,no surge,704.23,0,N/Surge,467.31,717.31,no surge,1041.27,0,N/Surge,817.00,"1,067.00",no surge,1566.11,0,N/Surge,"1,439.19","1,689.19",no surge,,0,N/Surge,353.69,453.69,no surge,,0,N/Surge,784.77,No Discount,no surge,1160.47,0,N/Surge,,No Discount,no surge
9,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Commercial Bank Kollupitiya Branch 285 Galle Rd Colombo,2026-04-24,22:34:34,500.6,0,N/Surge,248.12,496.24,no surge,785.63,0,N/Surge,545.74,795.74,no surge,1141.5,0,N/Surge,927.38,"1,177.38",no surge,1718.65,0,N/Surge,"1,618.75","1,868.75",no surge,,0,N/Surge,427.68,527.68,no surge,,0,N/Surge,871.69,No Discount,no surge,1278.02,0,N/Surge,,No Discount,no surge
10,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,S. Thomas' Preparatory School 98 Galle - Colombo Rd Colombo 00300,2026-04-24,22:35:43,554.82,0,N/Surge,247.09,494.18,no surge,851.47,0,N/Surge,545.11,795.11,no surge,1241.82,0,N/Surge,926.38,"1,176.38",no surge,1874.15,0,N/Surge,"1,615.58","1,865.58",no surge,,0,N/Surge,427.68,527.68,no surge,,0,N/Surge,871.69,No Discount,no surge,1396.41,0,N/Surge,,No Discount,no surge
11,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,The Vault No 1/5 Justice Akbar Mawatha Colombo 00200,2026-04-24,22:36:57,627.98,0,N/Surge,423.20,673.20,no surge,925.88,0,N/Surge,749.01,999.01,no surge,1355.44,0,N/Surge,"1,202.49","1,452.49",no surge,2052.62,0,N/Surge,"2,043.52","2,293.52",no surge,,0,N/Surge,613.38,713.38,no surge,,0,N/Surge,"1,102.57",No Discount,no surge,1531.11,0,N/Surge,,No Discount,no surge
12,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Shiva Saloon 41/1/1 UE Perera Mawatha Sri Jayawardenepura Kotte,2026-04-24,22:38:10,695.99,0,N/Surge,441.10,691.10,no surge,1011.84,0,N/Surge,792.86,"1,042.86",no surge,1464.4,0,N/Surge,"1,241.26","1,491.26",no surge,2230.27,0,N/Surge,"2,097.78","2,347.78",no surge,,0,N/Surge,627.61,727.61,no surge,,0,N/Surge,"1,113.97",No Discount,no surge,1661.93,0,N/Surge,,No Discount,no surge
13,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Ashaie Glass and Aluminium Pvt Ltd Obeysekarapura Rd Sri Jayawardenepura Kotte,2026-04-24,22:39:25,763.12,0,N/Surge,507.89,757.89,no surge,1096.73,0,N/Surge,868.67,"1,118.67",no surge,1567.01,0,N/Surge,"1,331.24","1,581.24",no surge,2399.36,0,N/Surge,"2,240.74","2,490.74",no surge,,0,N/Surge,688.08,788.08,no surge,,0,N/Surge,"1,203.59",No Discount,no surge,1783.08,0,N/Surge,,No Discount,no surge
14,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Al Sharia International Pre School 76 Kolonnawa Rd Sri Jayawardenepura Kotte,2026-04-24,22:40:40,833.15,0,N/Surge,593.27,843.27,no surge,1185.26,0,N/Surge,987.17,"1,237.17",no surge,1693.23,0,N/Surge,"1,498.48","1,748.48",no surge,2578.43,0,N/Surge,"2,508.62","2,758.62",no surge,,0,N/Surge,796.94,896.94,no surge,,0,N/Surge,"1,340.48",No Discount,no surge,1917.95,0,N/Surge,,No Discount,no surge
15,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Bandaranayake Circle XV2H+49P,2026-04-24,22:41:53,902.69,0,N/Surge,670.39,920.39,no surge,1272.53,0,N/Surge,"1,071.13","1,321.13",no surge,1815.96,0,N/Surge,"1,625.69","1,875.69",no surge,2747.5,0,N/Surge,"2,730.87","2,980.87",no surge,,0,N/Surge,878.05,978.05,no surge,,0,N/Surge,"1,440.93",No Discount,no surge,2047.49,0,N/Surge,,No Discount,no surge
16,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Paris Court 391 Aluthmawatha Rd Colombo 01500,2026-04-24,22:43:07,970.15,0,N/Surge,724.09,974.09,no surge,1341.01,0,N/Surge,"1,108.94","1,358.94",no surge,1934.79,0,N/Surge,"1,686.02","1,936.02",no surge,2910.79,0,N/Surge,"2,802.20","3,052.20",no surge,,0,N/Surge,926.43,"1,026.43",no surge,,0,N/Surge,"1,466.62",No Discount,no surge,2172.79,0,N/Surge,,No Discount,no surge
17,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Maths Class 704/14 Aluthmawatha Rd Colombo 01500,2026-04-24,22:44:19,1038.9,0,N/Surge,803.28,"1,053.28",no surge,1410.92,0,N/Surge,"1,205.33","1,455.33",no surge,2059.22,0,N/Surge,"1,815.36","2,065.36",no surge,3088.29,0,N/Surge,"3,010.32","3,260.32",no surge,,0,N/Surge,"1,020.34","1,120.34",no surge,,0,N/Surge,"1,604.85",No Discount,no surge,2306.05,0,N/Surge,,No Discount,no surge
18,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Alethea Studio 37/1/3 St Mary's Ln Colombo 01500,2026-04-24,22:45:29,1102.87,0,N/Surge,856.30,"1,106.30",no surge,1475.99,0,N/Surge,"1,272.42","1,522.42",no surge,2175.26,0,N/Surge,"1,904.66","2,154.66",no surge,3254.27,0,N/Surge,"3,148.15","3,398.15",no surge,,0,N/Surge,"1,077.97","1,177.97",no surge,,0,N/Surge,"1,676.47",No Discount,no surge,2430.47,0,N/Surge,,No Discount,no surge
19,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Karunadasa Hardware Habarakada,2026-04-24,22:46:40,1175.08,0,N/Surge,943.74,"1,193.74",no surge,1558.47,0,N/Surge,"1,352.34","1,602.34",no surge,2302.34,0,N/Surge,"1,779.27","2,029.27",no surge,3428.66,0,N/Surge,"2,968.41","3,218.41",no surge,,0,N/Surge,"1,154.10","1,254.10",no surge,,0,N/Surge,"1,736.77",No Discount,no surge,2564.29,0,N/Surge,,No Discount,no surge
20,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Green Space Aquagarden 102/A Oruwala Rd 10150,2026-04-24,22:47:55,1243.27,0,N/Surge,842.52,"1,092.52",no surge,1636.95,0,N/Surge,"1,264.63","1,815.56",no surge,2423.13,0,N/Surge,"1,632.53","1,882.53",no surge,3597.26,0,N/Surge,"2,732.88","2,982.88",no surge,,0,N/Surge,"1,048.09","1,148.09",no surge,,0,N/Surge,"1,966.06",No Discount,no surge,2687.76,0,N/Surge,,No Discount,no surge
