Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
12,Nawaloka Medical Mount Lavinia,SD Sticker Galle Road Moratuwa,2026-04-28,17:14:38,702.37,0,N/Surge,704.06,No Discount,no surge,1070.12,0,N/Surge,944.53,No Discount,no surge,1439.02,0,N/Surge,"1,283.25",No Discount,no surge,2177.13,0,N/Surge,"1,851.13",No Discount,no surge,,0,N/Surge,625.47,725.47,no surge,,0,N/Surge,"1,141.08",No Discount,no surge,1722.75,0,N/Surge,,No Discount,no surge
13,Nawaloka Medical Mount Lavinia,Zuhriya(Lawyer) 29 Govipola Rd Panadura,2026-04-28,17:15:50,775.11,0,N/Surge,775.31,No Discount,no surge,1152.34,0,N/Surge,"1,067.92",No Discount,no surge,1556.89,0,N/Surge,"1,396.67",No Discount,no surge,2354.89,0,N/Surge,"2,018.32",No Discount,no surge,,0,N/Surge,701.60,801.60,no surge,,0,N/Surge,"1,262.39",No Discount,no surge,1857.94,0,N/Surge,,No Discount,no surge
14,Nawaloka Medical Mount Lavinia,Barista Kottawa 292 1 High Level Rd Pannipitiya 10230,2026-04-28,17:17:04,842.21,0,N/Surge,863.32,No Discount,no surge,1228.13,0,N/Surge,"1,246.00",No Discount,no surge,1662.0,0,N/Surge,"1,536.20",No Discount,no surge,2507.12,0,N/Surge,"2,227.37",No Discount,no surge,,0,N/Surge,799.78,899.78,no surge,,0,N/Surge,"1,427.98",No Discount,no surge,1976.74,0,N/Surge,,No Discount,no surge
15,Nawaloka Medical Mount Lavinia,The Litro Gas - Kodithuwakku Pannipitiya,2026-04-28,17:18:18,915.75,0,N/Surge,935.27,No Discount,no surge,1305.01,0,N/Surge,"1,267.71",No Discount,no surge,1785.85,0,N/Surge,"1,621.93",No Discount,no surge,2675.33,0,N/Surge,"2,369.24",No Discount,no surge,,0,N/Surge,868.80,968.80,no surge,,0,N/Surge,"1,491.75",No Discount,no surge,2115.87,0,N/Surge,,No Discount,no surge
1,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Timber Gallery - Kaduwela No 178/A New Kandy Rd Kaduwela 10640,2026-04-28,17:19:30,154.79,0,N/Surge,155.00,No Discount,no surge,311.97,0,N/Surge,305.00,364.00,no surge,445.75,0,N/Surge,417.73,No Discount,no surge,640.41,0,N/Surge,591.63,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,360.00,No Discount,no surge,547.75,0,N/Surge,,No Discount,no surge
2,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Ceylon Panacea International Pvt Ltd 1/7 No. 322 School Lane Kaduwela,2026-04-28,17:20:43,156.43,0,N/Surge,163.00,No Discount,no surge,312.75,0,N/Surge,305.00,364.00,no surge,470.14,0,N/Surge,441.70,No Discount,no surge,657.22,0,N/Surge,599.71,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,360.00,No Discount,no surge,558.05,0,N/Surge,,No Discount,no surge
3,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Sanjaya Vegetarian Hotel Bandarawatta Junction Kaduwela,2026-04-28,17:21:57,180.28,0,N/Surge,196.10,No Discount,no surge,313.49,0,N/Surge,305.00,393.50,no surge,561.04,0,N/Surge,524.14,No Discount,no surge,750.71,0,N/Surge,724.84,No Discount,no surge,,0,N/Surge,134.53,192.19,no surge,,0,N/Surge,448.20,No Discount,no surge,639.16,0,N/Surge,,No Discount,no surge
4,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Fonterra Brands Lanka No: 100 New Kandy Rd Kaduwela 11650,2026-04-28,17:23:10,230.65,0,N/Surge,239.00,No Discount,no surge,391.66,0,N/Surge,378.82,489.47,no surge,659.47,0,N/Surge,615.26,No Discount,no surge,910.2,0,N/Surge,860.02,No Discount,no surge,,0,N/Surge,170.84,244.06,no surge,,0,N/Surge,574.43,No Discount,no surge,726.79,0,N/Surge,,No Discount,no surge
5,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Cargills Food City - Bomiriya Kaduwela,2026-04-28,17:24:23,275.69,0,N/Surge,284.90,No Discount,no surge,473.79,0,N/Surge,457.38,591.59,no surge,759.35,0,N/Surge,698.90,No Discount,no surge,1058.33,0,N/Surge,983.57,No Discount,no surge,,0,N/Surge,204.74,292.48,no surge,,0,N/Surge,680.55,No Discount,no surge,853.79,0,N/Surge,,No Discount,no surge
6,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Lanka tile wear house Oil Refinery Junction - Free Trade Zone Rd,2026-04-28,17:25:37,322.95,0,N/Surge,"1,229.12","1,470.43",no surge,558.07,0,N/Surge,"1,665.17","1,830.69",no surge,854.67,0,N/Surge,"2,003.50",No Discount,no surge,1220.34,0,N/Surge,"2,926.59",No Discount,no surge,,0,N/Surge,"1,414.32","1,514.32",no surge,,0,N/Surge,"2,095.40",No Discount,no surge,976.02,0,N/Surge,,No Discount,no surge
7,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,OVIKLO International (Pvt) Ltd - Biyagama HUB & Open Yard 533C Walgama 11650,2026-04-28,17:26:51,378.11,0,N/Surge,379.45,No Discount,no surge,647.52,0,N/Surge,592.95,767.84,no surge,955.33,0,N/Surge,871.17,No Discount,no surge,1390.77,0,N/Surge,"1,250.31",No Discount,no surge,,0,N/Surge,295.72,395.72,no surge,,0,N/Surge,927.67,No Discount,no surge,1104.97,0,N/Surge,,No Discount,no surge
8,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Hettiarachchi GAS Point X2G4+WJG,2026-04-28,17:28:05,432.93,0,N/Surge,426.73,No Discount,no surge,741.09,0,N/Surge,678.33,812.00,no surge,1054.66,0,N/Surge,962.30,No Discount,no surge,1553.45,0,N/Surge,"1,384.46",No Discount,no surge,,0,N/Surge,350.13,450.13,no surge,,0,N/Surge,972.50,No Discount,no surge,1232.13,0,N/Surge,,No Discount,no surge
9,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,ONARA Auto Air Condition No.362/D 2 Biyagama Rd,2026-04-28,17:29:17,487.38,0,N/Surge,493.09,No Discount,no surge,826.35,0,N/Surge,743.24,No Discount,no surge,1144.92,0,N/Surge,"1,037.53",No Discount,no surge,1700.91,0,N/Surge,"1,494.66",No Discount,no surge,,0,N/Surge,415.59,515.59,no surge,,0,N/Surge,891.01,No Discount,no surge,1347.59,0,N/Surge,,No Discount,no surge
10,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,"Lucky Super Food City,No.335/3,Avissawella road,jalthara",2026-04-28,17:30:29,563.73,0,N/Surge,572.03,No Discount,no surge,913.58,0,N/Surge,816.56,No Discount,no surge,1250.11,0,N/Surge,"1,136.20",No Discount,no surge,1872.05,0,N/Surge,"1,628.59",No Discount,no surge,,0,N/Surge,504.52,604.52,no surge,,0,N/Surge,995.18,No Discount,no surge,1482.03,0,N/Surge,,No Discount,no surge
11,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Building for sale Avissawella Rd Embulgama,2026-04-28,17:31:42,628.53,0,N/Surge,"1,613.97",No Discount,no surge,986.75,0,N/Surge,"2,076.48","2,283.13",no surge,1338.62,0,N/Surge,"2,499.10",No Discount,no surge,2015.7,0,N/Surge,"3,665.75",No Discount,no surge,,0,N/Surge,"1,591.66","1,691.66",no surge,,0,N/Surge,"2,684.45",No Discount,no surge,1595.08,0,N/Surge,,No Discount,no surge
12,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Multi Engineering services 40/5 New Kandy Rd Gampaha,2026-04-28,17:32:55,703.41,0,N/Surge,708.25,No Discount,no surge,1071.32,0,N/Surge,976.51,No Discount,no surge,1442.53,0,N/Surge,"1,295.68",No Discount,no surge,2185.6,0,N/Surge,"1,867.00",No Discount,no surge,,0,N/Surge,628.32,728.32,no surge,,0,N/Surge,"1,154.74",No Discount,no surge,1727.66,0,N/Surge,,No Discount,no surge
13,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Mihirna Banquet Hall #04/C Weliweriya New Kandy Rd Weliweriya 11063,2026-04-28,17:34:08,774.06,0,N/Surge,"1,746.29",No Discount,no surge,1151.12,0,N/Surge,"2,222.68","2,443.95",no surge,1553.29,0,N/Surge,"2,701.70",No Discount,no surge,2346.18,0,N/Surge,"3,970.70",No Discount,no surge,,0,N/Surge,"1,767.40","1,867.40",no surge,,0,N/Surge,"2,903.19",No Discount,no surge,1852.9,0,N/Surge,,No Discount,no surge
14,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,LS Hybrid Solution New Kandy Rd Weliweriya 11710,2026-04-28,17:35:20,843.06,0,N/Surge,850.75,No Discount,no surge,1228.97,0,N/Surge,"1,111.14",No Discount,no surge,1660.14,0,N/Surge,"1,470.94",No Discount,no surge,2498.48,0,N/Surge,"2,133.23",No Discount,no surge,,0,N/Surge,783.42,883.42,no surge,,0,N/Surge,"1,347.85",No Discount,no surge,1973.01,0,N/Surge,,No Discount,no surge
15,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Jayabima Hardware W34M+HP2 Hanwella,2026-04-28,17:36:31,564.43,0,N/Surge,915.72,No Discount,no surge,914.37,0,N/Surge,"1,178.06",No Discount,no surge,1251.04,0,N/Surge,"1,555.72",No Discount,no surge,1873.52,0,N/Surge,"2,259.27",No Discount,no surge,,0,N/Surge,859.55,959.55,no surge,,0,N/Surge,"1,439.91",No Discount,no surge,1483.21,0,N/Surge,,No Discount,no surge
