Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Jayantha Furnitures Pvt Ltd No.105/C Ja Ela Rd Gampaha,2026-04-29,13:31:17,149.77,0,N/Surge,188.56,No Discount,no surge,300.95,0,N/Surge,380.28,No Discount,no surge,338.64,0,N/Surge,452.83,No Discount,no surge,538.08,0,N/Surge,720.37,No Discount,no surge,,0,N/Surge,214.37,No Discount,no surge,,0,N/Surge,362.49,No Discount,no surge,433.57,0,N/Surge,,No Discount,no surge
2,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Pathirana stores 3XVH+H9M Gampaha,2026-04-29,13:32:29,150.76,0,N/Surge,190.61,No Discount,no surge,304.6,0,N/Surge,380.28,No Discount,no surge,410.55,0,N/Surge,452.83,No Discount,no surge,643.24,0,N/Surge,720.37,No Discount,no surge,,0,N/Surge,214.37,No Discount,no surge,,0,N/Surge,362.49,No Discount,no surge,508.52,0,N/Surge,,No Discount,no surge
3,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MCC survey department 23 Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-29,13:33:41,188.0,0,N/Surge,237.69,No Discount,no surge,302.61,0,N/Surge,380.28,No Discount,no surge,348.31,0,N/Surge,481.64,No Discount,no surge,561.71,0,N/Surge,720.37,No Discount,no surge,,0,N/Surge,256.78,No Discount,no surge,,0,N/Surge,426.13,No Discount,no surge,446.86,0,N/Surge,,No Discount,no surge
4,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Badulu Hotel Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-29,13:34:57,224.39,0,N/Surge,282.97,No Discount,no surge,312.93,0,N/Surge,397.50,No Discount,no surge,401.43,0,N/Surge,541.45,No Discount,no surge,584.73,0,N/Surge,720.37,No Discount,no surge,,0,N/Surge,312.88,No Discount,no surge,,0,N/Surge,525.87,No Discount,no surge,481.51,0,N/Surge,,No Discount,no surge
5,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Janaka Enterprises Makewite No.140/EMegoda thammithaMakewite Ja-Ela,2026-04-29,13:36:12,257.67,0,N/Surge,457.46,No Discount,no surge,593.58,0,Surge,601.14,No Discount,no surge,540.82,0,N/Surge,702.95,No Discount,no surge,907.68,0,N/Surge,"1,076.20",No Discount,no surge,,0,N/Surge,508.04,No Discount,no surge,,0,N/Surge,867.56,No Discount,no surge,626.37,0,N/Surge,,No Discount,no surge
6,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Siyane Arcade Minuwangoda Road Udugampola 11000,2026-04-29,13:37:28,312.34,0,N/Surge,401.39,No Discount,no surge,439.1,0,N/Surge,531.74,No Discount,no surge,552.41,0,N/Surge,639.60,No Discount,no surge,718.64,0,N/Surge,952.59,No Discount,no surge,,0,N/Surge,443.49,No Discount,no surge,,0,N/Surge,756.58,No Discount,no surge,615.12,0,N/Surge,,No Discount,no surge
7,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Global Auto Mart minuwangoda road,2026-04-29,13:38:39,358.36,0,N/Surge,453.65,No Discount,no surge,695.74,0,Surge,591.95,No Discount,no surge,666.53,0,N/Surge,696.63,No Discount,no surge,1206.11,0,N/Surge,"1,063.00",No Discount,no surge,,0,N/Surge,499.43,No Discount,no surge,,0,N/Surge,834.75,No Discount,no surge,846.3,0,N/Surge,,No Discount,no surge
8,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,CRS ENGINEERING PRIVATE LIMITED,2026-04-29,13:39:50,415.12,0,N/Surge,514.46,No Discount,no surge,551.92,0,N/Surge,678.04,No Discount,no surge,733.65,0,N/Surge,766.28,No Discount,no surge,920.33,0,N/Surge,"1,195.79",No Discount,no surge,,0,N/Surge,572.46,No Discount,no surge,,0,N/Surge,976.54,No Discount,no surge,800.9,0,N/Surge,,No Discount,no surge
9,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Godalla Takeaway Gampaha,2026-04-29,13:41:04,472.7,0,N/Surge,577.44,No Discount,no surge,614.02,0,N/Surge,727.80,No Discount,no surge,830.54,0,N/Surge,823.03,No Discount,no surge,1026.21,0,N/Surge,"1,300.48",No Discount,no surge,,0,N/Surge,666.47,No Discount,no surge,,0,N/Surge,"1,089.26",No Discount,no surge,899.15,0,N/Surge,,No Discount,no surge
10,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Busy Bees Montessori International (AMI) preschool Ekala 3WX7+JM7 Wimalajothi Nahimi Mawatha Ja-Ela,2026-04-29,13:42:15,595.28,0,N/Surge,655.31,No Discount,no surge,748.6,0,N/Surge,796.30,No Discount,no surge,1012.71,0,N/Surge,885.23,No Discount,no surge,1236.45,0,N/Surge,"1,410.50",No Discount,no surge,,0,N/Surge,754.90,No Discount,no surge,,0,N/Surge,"1,204.13",No Discount,no surge,1089.27,0,N/Surge,,No Discount,no surge
