Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Jayantha Furnitures Pvt Ltd No.105/C Ja Ela Rd Gampaha,2026-04-26,00:01:15,234.7,0,Surge,80.00,160.00,no surge,280.86,0,N/Surge,281.00,No Discount,no surge,407.14,0,N/Surge,179.92,359.84,no surge,550.66,0,N/Surge,276.09,526.09,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,477.81,0,N/Surge,,No Discount,no surge
2,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Pathirana stores 3XVH+H9M Gampaha,2026-04-26,00:02:26,235.23,0,Surge,80.00,160.00,no surge,281.5,0,N/Surge,281.00,No Discount,no surge,410.96,0,N/Surge,179.92,359.84,no surge,561.57,0,N/Surge,342.29,592.29,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,483.63,0,N/Surge,,No Discount,no surge
3,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MCC survey department 23 Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-26,00:03:37,287.07,0,Surge,107.68,215.37,no surge,366.64,0,N/Surge,365.92,No Discount,no surge,476.75,0,N/Surge,226.97,453.95,no surge,653.56,0,N/Surge,516.24,766.24,no surge,,0,N/Surge,139.38,199.11,no surge,,0,N/Surge,347.38,No Discount,no surge,559.8,0,N/Surge,,No Discount,no surge
4,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Badulu Hotel Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-26,00:04:49,254.21,0,N/Surge,128.23,256.47,no surge,446.7,0,N/Surge,447.67,No Discount,no surge,570.12,0,N/Surge,278.92,528.92,no surge,777.98,0,N/Surge,643.06,893.06,no surge,,0,N/Surge,171.19,244.56,no surge,,0,N/Surge,428.31,No Discount,no surge,664.51,0,N/Surge,,No Discount,no surge
5,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Janaka Enterprises Makewite No.140/EMegoda thammithaMakewite Ja-Ela,2026-04-26,00:06:01,300.64,0,N/Surge,204.97,409.94,no surge,529.23,0,N/Surge,688.54,No Discount,no surge,666.27,0,N/Surge,525.99,775.99,no surge,905.98,0,N/Surge,"1,064.24","1,314.24",no surge,,0,N/Surge,295.72,395.72,no surge,,0,N/Surge,691.34,No Discount,no surge,772.3,0,N/Surge,,No Discount,no surge
6,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Siyane Arcade Minuwangoda Road Udugampola 11000,2026-04-26,00:07:10,352.07,0,N/Surge,179.98,359.96,no surge,611.76,0,N/Surge,615.82,No Discount,no surge,762.4,0,N/Surge,445.34,695.34,no surge,1033.89,0,N/Surge,925.34,"1,175.34",no surge,,0,N/Surge,244.35,344.35,no surge,,0,N/Surge,604.26,No Discount,no surge,880.05,0,N/Surge,,No Discount,no surge
7,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Global Auto Mart minuwangoda road,2026-04-26,00:08:25,399.53,0,N/Surge,203.25,406.51,no surge,684.28,0,N/Surge,682.19,No Discount,no surge,854.77,0,N/Surge,518.11,768.11,no surge,1156.96,0,N/Surge,"1,049.16","1,299.16",no surge,,0,N/Surge,290.29,390.29,no surge,,0,N/Surge,681.96,No Discount,no surge,983.64,0,N/Surge,,No Discount,no surge
8,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,CRS ENGINEERING PRIVATE LIMITED,2026-04-26,00:09:34,448.94,0,N/Surge,228.24,456.49,no surge,756.89,0,N/Surge,754.91,No Discount,no surge,955.52,0,N/Surge,603.54,853.54,no surge,1292.05,0,N/Surge,"1,193.59","1,443.59",no surge,,0,N/Surge,341.59,441.59,no surge,,0,N/Surge,772.60,No Discount,no surge,1097.85,0,N/Surge,,No Discount,no surge
9,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Godalla Takeaway Gampaha,2026-04-26,00:10:47,524.72,0,N/Surge,287.22,537.22,no surge,833.79,0,N/Surge,832.57,No Discount,no surge,1061.88,0,N/Surge,694.62,944.62,no surge,1433.75,0,N/Surge,"1,350.47","1,600.47",no surge,,0,N/Surge,423.41,523.41,no surge,,0,N/Surge,870.15,No Discount,no surge,1218.22,0,N/Surge,,No Discount,no surge
10,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Busy Bees Montessori International (AMI) preschool Ekala 3WX7+JM7 Wimalajothi Nahimi Mawatha Ja-Ela,2026-04-26,00:11:58,670.7,0,N/Surge,"1,875.47","2,125.47",no surge,975.08,0,N/Surge,"1,974.50","2,445.95",no surge,1260.82,0,N/Surge,"2,583.56","2,833.56",no surge,1702.25,0,N/Surge,"4,369.70","4,619.70",no surge,,0,N/Surge,"2,009.57","2,109.57",no surge,,0,N/Surge,"2,739.51",No Discount,no surge,1444.25,0,N/Surge,,No Discount,no surge
