Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nielsen No. 98 D. S. Senanayake Mawatha Colombo 08,2026-04-26,04:13:14,671.66,0,N/Surge,423.85,673.85,no surge,919.62,0,N/Surge,661.77,911.77,no surge,1152.66,0,N/Surge,931.40,"1,181.40",no surge,1806.11,0,N/Surge,"1,480.77","1,730.77",no surge,,0,N/Surge,548.63,648.63,no surge,,0,N/Surge,993.75,No Discount,no surge,1435.33,0,N/Surge,,No Discount,no surge
12,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Sarvodaya Development Finance PLC 155 Dr Danister De Silva Mawatha Colombo 00800,2026-04-26,04:14:27,740.19,0,N/Surge,506.57,756.57,no surge,1012.38,0,N/Surge,765.09,"1,015.09",no surge,1240.5,0,N/Surge,"1,017.63","1,267.63",no surge,1969.72,0,N/Surge,"1,633.05","1,883.05",no surge,,0,N/Surge,631.16,731.16,no surge,,0,N/Surge,"1,115.07",No Discount,no surge,1552.03,0,N/Surge,,No Discount,no surge
13,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Driveline Dematagoda 279 Dr Danister De Silva Mawatha Colombo 00900,2026-04-26,04:15:40,799.25,0,N/Surge,573.77,823.77,no surge,1092.94,0,N/Surge,824.71,"1,074.71",no surge,1316.48,0,N/Surge,"1,085.07","1,335.07",no surge,2111.61,0,N/Surge,"1,755.19","2,005.19",no surge,,0,N/Surge,693.06,793.06,no surge,,0,N/Surge,"1,169.98",No Discount,no surge,1653.06,0,N/Surge,,No Discount,no surge
14,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,NMK Holdings Private Limited 627 Baseline Rd Colombo,2026-04-26,04:16:49,888.26,0,N/Surge,654.28,904.28,no surge,1183.76,0,N/Surge,934.70,"1,184.70",no surge,1401.19,0,N/Surge,"1,170.73","1,420.73",no surge,2257.21,0,N/Surge,"1,908.70","2,158.70",no surge,,0,N/Surge,774.88,874.88,no surge,,0,N/Surge,"1,292.95",No Discount,no surge,1765.88,0,N/Surge,,No Discount,no surge
15,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Pocket Friendly Hypermart Samagi Mawatha Colombo,2026-04-26,04:18:00,968.63,0,N/Surge,742.90,992.90,no surge,1265.17,0,N/Surge,"1,013.47","1,263.47",no surge,1465.7,0,N/Surge,"1,258.99","1,508.99",no surge,2389.16,0,N/Surge,"2,065.10","2,315.10",no surge,,0,N/Surge,855.99,955.99,no surge,,0,N/Surge,"1,385.64",No Discount,no surge,1867.89,0,N/Surge,,No Discount,no surge
1,Land of Kings Cafe & Restaurant 135/B Kaduwela,PHARMART PHARMACY Malabe,2026-04-26,04:19:14,158.72,0,N/Surge,600.36,850.36,no surge,279.88,0,N/Surge,885.77,"1,135.77",no surge,460.26,0,N/Surge,"1,116.29","1,366.29",no surge,685.99,0,N/Surge,"1,809.88","2,059.88",no surge,,0,N/Surge,725.79,825.79,no surge,,0,N/Surge,"1,236.15",No Discount,no surge,571.99,0,N/Surge,,No Discount,no surge
2,Land of Kings Cafe & Restaurant 135/B Kaduwela,Mahamevnawa Amawatura Monastery New Kandy Rd B263 Malabe 10115,2026-04-26,04:20:25,159.23,0,N/Surge,80.50,161.00,no surge,280.51,0,N/Surge,160.00,320.00,no surge,493.75,0,N/Surge,267.31,517.31,no surge,696.66,0,N/Surge,443.05,693.05,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,577.68,0,N/Surge,,No Discount,no surge
3,Land of Kings Cafe & Restaurant 135/B Kaduwela,H N Cellular - Malabe 2 329/1 C New Kandy Rd Malabe 10115,2026-04-26,04:21:36,205.26,0,N/Surge,472.18,722.18,no surge,295.59,0,N/Surge,728.93,978.93,no surge,564.14,0,N/Surge,977.16,"1,227.16",no surge,765.88,0,N/Surge,"1,560.14","1,810.14",no surge,,0,N/Surge,597.01,697.01,no surge,,0,N/Surge,"1,073.53",No Discount,no surge,655.26,0,N/Surge,,No Discount,no surge
4,Land of Kings Cafe & Restaurant 135/B Kaduwela,Malabe Public Bus Stand 835/2b 471/E Athurugiriya Rd Malabe,2026-04-26,04:22:50,259.12,0,N/Surge,402.85,652.85,no surge,390.51,0,N/Surge,658.33,908.33,no surge,640.17,0,N/Surge,911.60,"1,161.60",no surge,843.55,0,N/Surge,"1,445.11","1,695.11",no surge,,0,N/Surge,528.71,628.71,no surge,,0,N/Surge,991.28,No Discount,no surge,740.69,0,N/Surge,,No Discount,no surge
5,Land of Kings Cafe & Restaurant 135/B Kaduwela,Bojunka Food Sri Jayawardenepura Kotte,2026-04-26,04:23:59,305.56,0,N/Surge,152.27,304.54,no surge,458.21,0,N/Surge,230.65,461.31,no surge,705.94,0,N/Surge,488.90,738.90,no surge,955.75,0,N/Surge,701.30,951.30,no surge,,0,N/Surge,203.01,290.01,no surge,,0,N/Surge,504.40,No Discount,no surge,819.17,0,N/Surge,,No Discount,no surge
6,Land of Kings Cafe & Restaurant 135/B Kaduwela,The Museum by HGC Kotte-Bope Road New Kandy Rd,2026-04-26,04:25:10,364.76,0,N/Surge,177.13,354.27,no surge,531.9,0,N/Surge,290.97,540.97,no surge,778.06,0,N/Surge,564.26,814.26,no surge,1079.49,0,N/Surge,832.33,"1,082.33",no surge,,0,N/Surge,240.89,340.89,no surge,,0,N/Surge,592.79,No Discount,no surge,917.91,0,N/Surge,,No Discount,no surge
7,Land of Kings Cafe & Restaurant 135/B Kaduwela,Salon Taweera Junction 316 Kaduwela Rd Sri Jayawardenepura Kotte,2026-04-26,04:26:23,424.12,0,N/Surge,203.91,407.82,no surge,605.35,0,N/Surge,357.79,607.79,no surge,848.71,0,N/Surge,636.22,886.22,no surge,1199.07,0,N/Surge,965.18,"1,215.18",no surge,,0,N/Surge,288.31,388.31,no surge,,0,N/Surge,657.04,No Discount,no surge,1014.95,0,N/Surge,,No Discount,no surge
8,Land of Kings Cafe & Restaurant 135/B Kaduwela,The station Hair and Beauty bridal salon 333 Kaduwela Rd Battaramulla 12138,2026-04-26,04:27:34,486.63,0,N/Surge,229.41,458.82,no surge,702.75,0,N/Surge,448.28,698.28,no surge,924.03,0,N/Surge,713.59,963.59,no surge,1363.14,0,N/Surge,"1,098.74","1,348.74",no surge,,0,N/Surge,343.01,443.01,no surge,,0,N/Surge,769.14,No Discount,no surge,1118.65,0,N/Surge,,No Discount,no surge
9,Land of Kings Cafe & Restaurant 135/B Kaduwela,David Pieris Automobiles (Pvt) Ltd 133 Battaramulla - Pannipitiya Rd Battaramulla 10110,2026-04-26,04:28:46,546.11,0,N/Surge,286.99,536.99,no surge,783.64,0,N/Surge,513.08,763.08,no surge,992.23,0,N/Surge,773.88,"1,023.88",no surge,1507.29,0,N/Surge,"1,209.25","1,459.25",no surge,,0,N/Surge,402.07,502.07,no surge,,0,N/Surge,838.47,No Discount,no surge,1221.98,0,N/Surge,,No Discount,no surge
11,Land of Kings Cafe & Restaurant 135/B Kaduwela,Nations Trust Bank 196 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 00800,2026-04-26,04:30:37,674.28,0,N/Surge,430.31,680.31,no surge,922.47,0,N/Surge,655.37,905.37,no surge,1156.57,0,N/Surge,932.41,"1,182.41",no surge,1814.04,0,N/Surge,"1,481.41","1,731.41",no surge,,0,N/Surge,554.32,654.32,no surge,,0,N/Surge,993.41,No Discount,no surge,1440.65,0,N/Surge,,No Discount,no surge
12,Land of Kings Cafe & Restaurant 135/B Kaduwela,cambalpark 110 Parliament Rd Sri Jayawardenepura Kotte 10120,2026-04-26,04:31:48,739.53,0,N/Surge,430.66,680.66,no surge,1011.49,0,N/Surge,672.19,922.19,no surge,1239.51,0,N/Surge,932.58,"1,182.58",no surge,1967.71,0,N/Surge,"1,478.49","1,728.49",no surge,,0,N/Surge,557.17,657.17,no surge,,0,N/Surge,"1,021.33",No Discount,no surge,1550.69,0,N/Surge,,No Discount,no surge
13,Land of Kings Cafe & Restaurant 135/B Kaduwela,Kingdom Kids 98 1 Dr NM Perera Mawatha Rd Colombo,2026-04-26,04:33:06,801.19,0,N/Surge,129.71,259.42,no surge,1095.59,0,N/Surge,198.21,435.06,no surge,1319.2,0,N/Surge,421.44,671.44,no surge,2116.95,0,N/Surge,582.83,832.83,no surge,,0,N/Surge,170.84,244.06,no surge,,0,N/Surge,470.93,No Discount,no surge,1656.73,0,N/Surge,,No Discount,no surge
14,Land of Kings Cafe & Restaurant 135/B Kaduwela,Zulficar Ghouse 79/7 Horton Pl Colombo 00700,2026-04-26,04:34:17,888.28,0,N/Surge,118.47,236.94,no surge,1183.78,0,N/Surge,177.23,388.91,no surge,1401.3,0,N/Surge,382.25,632.25,no surge,2257.55,0,N/Surge,511.32,761.32,no surge,,0,N/Surge,153.21,218.87,no surge,,0,N/Surge,420.67,No Discount,no surge,1766.05,0,N/Surge,,No Discount,no surge
15,Land of Kings Cafe & Restaurant 135/B Kaduwela,Nelum Pokuna Theatre 110 Ananda Coomaraswamy Mawatha Colombo 00700,2026-04-26,04:35:30,973.0,0,N/Surge,722.87,972.87,no surge,1269.57,0,N/Surge,993.18,"1,243.18",no surge,1470.59,0,N/Surge,"1,230.30","1,480.30",no surge,2400.32,0,N/Surge,"2,008.92","2,258.92",no surge,,0,N/Surge,841.05,941.05,no surge,,0,N/Surge,"1,370.72",No Discount,no surge,1875.53,0,N/Surge,,No Discount,no surge
