Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,DM Printers Maharagama 155 highleval rd Colombo - Batticaloa Hwy Maharagama,2026-04-27,17:43:19,154.82,0,N/Surge,155.00,No Discount,no surge,312.0,0,N/Surge,305.00,No Discount,no surge,446.15,0,N/Surge,463.79,No Discount,no surge,641.08,0,N/Surge,656.92,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,548.1,0,N/Surge,,No Discount,no surge
2,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,CIB Online Store 345 1 High Level Rd Maharagama 10280,2026-04-27,17:44:34,155.44,0,N/Surge,155.00,No Discount,no surge,312.77,0,N/Surge,305.00,No Discount,no surge,465.9,0,N/Surge,490.68,No Discount,no surge,654.07,0,N/Surge,663.42,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,555.03,0,N/Surge,,No Discount,no surge
3,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Api Singhe Motors (Pvt) Ltd No 640 A Wijerama Gangodawila Nugegoda,2026-04-27,17:45:44,195.85,0,N/Surge,196.10,No Discount,no surge,313.55,0,N/Surge,305.21,No Discount,no surge,561.42,0,N/Surge,585.93,No Discount,no surge,751.79,0,N/Surge,808.18,No Discount,no surge,,0,N/Surge,134.19,191.70,no surge,,0,N/Surge,347.50,No Discount,no surge,639.73,0,N/Surge,,No Discount,no surge
4,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Gangodawila Girl's Child Development Center,2026-04-27,17:46:57,239.25,0,N/Surge,248.00,No Discount,no surge,392.48,0,N/Surge,403.95,No Discount,no surge,660.58,0,N/Surge,707.84,No Discount,no surge,912.17,0,N/Surge,991.81,No Discount,no surge,,0,N/Surge,177.41,253.45,no surge,,0,N/Surge,464.75,No Discount,no surge,727.86,0,N/Surge,,No Discount,no surge
5,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Jeewa Plastic (Pvt) Ltd 224 High Level Rd Colombo,2026-04-27,17:48:13,293.31,0,N/Surge,281.75,No Discount,no surge,473.05,0,N/Surge,487.36,No Discount,no surge,759.15,0,N/Surge,783.92,No Discount,no surge,1058.89,0,N/Surge,"1,104.82",No Discount,no surge,,0,N/Surge,201.96,288.52,no surge,,0,N/Surge,538.67,No Discount,no surge,853.72,0,N/Surge,,No Discount,no surge
6,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Java Lounge 126/B High Level Rd Nugegoda 10250,2026-04-27,17:49:28,350.75,0,N/Surge,334.00,No Discount,no surge,558.07,0,N/Surge,544.38,No Discount,no surge,854.7,0,N/Surge,879.39,No Discount,no surge,1220.43,0,N/Surge,"1,250.05",No Discount,no surge,,0,N/Surge,240.89,340.89,no surge,,0,N/Surge,630.04,No Discount,no surge,976.06,0,N/Surge,,No Discount,no surge
7,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Felicity Solar Technology (PVT) Ltd 188a High Level Rd Colombo 00600,2026-04-27,17:50:42,402.52,0,N/Surge,378.10,No Discount,no surge,646.54,0,N/Surge,628.02,No Discount,no surge,954.03,0,N/Surge,977.35,No Discount,no surge,1388.21,0,N/Surge,"1,397.89",No Discount,no surge,,0,N/Surge,290.29,390.29,no surge,,0,N/Surge,724.37,No Discount,no surge,1103.22,0,N/Surge,,No Discount,no surge
8,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nanomedix (Pvt) Ltd. 112/1 H. Sri Nissanka Mw Maya Ave Colombo 00600,2026-04-27,17:51:57,453.85,0,N/Surge,426.03,No Discount,no surge,739.26,0,N/Surge,719.69,No Discount,no surge,1052.77,0,N/Surge,"1,082.87",No Discount,no surge,1550.43,0,N/Surge,"1,556.16",No Discount,no surge,,0,N/Surge,343.73,443.73,no surge,,0,N/Surge,829.24,No Discount,no surge,1229.72,0,N/Surge,,No Discount,no surge
9,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,PetsVcare Animal Hospitals 506/7 Elvitigala Mawatha Colombo 5,2026-04-27,17:53:12,523.26,0,N/Surge,497.28,No Discount,no surge,833.0,0,N/Surge,798.91,No Discount,no surge,1151.48,0,N/Surge,"1,182.01",No Discount,no surge,1710.17,0,N/Surge,"1,706.83",No Discount,no surge,,0,N/Surge,417.01,517.01,no surge,,0,N/Surge,923.39,No Discount,no surge,1355.7,0,N/Surge,,No Discount,no surge
10,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Bank of Ceylon ATM Victoria Pl Colombo 00800,2026-04-27,17:54:26,590.96,0,N/Surge,564.35,No Discount,no surge,912.8,0,N/Surge,861.30,No Discount,no surge,1249.24,0,N/Surge,"1,270.89",No Discount,no surge,1870.74,0,N/Surge,"1,833.57",No Discount,no surge,,0,N/Surge,484.60,584.60,no surge,,0,N/Surge,"1,006.62",No Discount,no surge,1480.94,0,N/Surge,,No Discount,no surge
