Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
13,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MLJ Communication trading and Education Center . No 102/D Kudahakapola North Ja-Ela 11350,2026-04-27,22:16:05,727.15,0,N/Surge,754.45,No Discount,no surge,1095.33,0,N/Surge,"1,087.44",No Discount,no surge,1206.38,0,N/Surge,"1,403.29",No Discount,no surge,1660.05,0,N/Surge,"2,220.16",No Discount,no surge,,0,N/Surge,799.47,No Discount,no surge,,0,N/Surge,"1,200.66",No Discount,no surge,1369.72,0,N/Surge,,No Discount,no surge
14,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Thisara trade centre 3VRQ+P79 Tudella Junction Ja-Ela,2026-04-27,22:17:20,805.5,0,N/Surge,870.12,No Discount,no surge,1167.16,0,N/Surge,"1,195.57",No Discount,no surge,1309.48,0,N/Surge,"1,556.13",No Discount,no surge,1800.91,0,N/Surge,"2,463.98",No Discount,no surge,,0,N/Surge,911.17,No Discount,no surge,,0,N/Surge,"1,307.05",No Discount,no surge,1484.31,0,N/Surge,,No Discount,no surge
15,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Yasiru pharmacy 185 Negombo road Ambulanmulla Seeduwa 11410,2026-04-27,22:18:31,876.33,0,N/Surge,896.29,No Discount,no surge,1231.96,0,N/Surge,"1,253.92",No Discount,no surge,1400.33,0,N/Surge,"1,601.23",No Discount,no surge,1919.81,0,N/Surge,"2,535.76",No Discount,no surge,,0,N/Surge,946.03,No Discount,no surge,,0,N/Surge,"1,376.95",No Discount,no surge,1583.74,0,N/Surge,,No Discount,no surge
1,Good Shepherd Nursery Panadura,The Wedding Doctor No.683 Main road Panadura,2026-04-27,22:19:45,150.71,0,N/Surge,150.00,No Discount,no surge,279.87,0,N/Surge,320.00,No Discount,no surge,335.17,0,N/Surge,286.83,No Discount,no surge,541.74,0,N/Surge,423.99,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,461.86,0,N/Surge,,No Discount,no surge
2,Good Shepherd Nursery Panadura,Thuryaa Bridal Beauty & Hair Salon No: 865/01/01 Panadura 12500,2026-04-27,22:20:56,151.99,0,N/Surge,150.00,No Discount,no surge,280.81,0,N/Surge,320.00,No Discount,no surge,390.51,0,N/Surge,354.08,No Discount,no surge,587.9,0,N/Surge,557.15,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,469.68,0,N/Surge,,No Discount,no surge
3,Good Shepherd Nursery Panadura,Jagath Radiator Pinwaththa Junction Bus Stop Panadura,2026-04-27,22:22:09,184.31,0,N/Surge,189.68,No Discount,no surge,293.9,0,N/Surge,320.00,No Discount,no surge,499.27,0,N/Surge,447.59,No Discount,no surge,732.31,0,N/Surge,706.23,No Discount,no surge,,0,N/Surge,191.70,No Discount,no surge,,0,N/Surge,328.08,No Discount,no surge,558.12,0,N/Surge,,No Discount,no surge
4,Good Shepherd Nursery Panadura,Blue Spring Hotel Thalpitiya Bridge Wadduwa 12560,2026-04-27,22:23:22,229.14,0,N/Surge,233.68,No Discount,no surge,385.56,0,N/Surge,373.86,No Discount,no surge,618.17,0,N/Surge,541.80,No Discount,no surge,920.24,0,N/Surge,856.44,No Discount,no surge,,0,N/Surge,239.62,No Discount,no surge,,0,N/Surge,400.11,No Discount,no surge,701.02,0,N/Surge,,No Discount,no surge
5,Good Shepherd Nursery Panadura,Bivone Villa 29/A Albert Goonetilleke Mawatha Wadduwa 12560,2026-04-27,22:24:33,279.38,0,N/Surge,279.08,No Discount,no surge,462.26,0,N/Surge,454.85,No Discount,no surge,729.03,0,N/Surge,643.59,No Discount,no surge,1106.4,0,N/Surge,"1,019.38",No Discount,no surge,,0,N/Surge,294.45,No Discount,no surge,,0,N/Surge,504.41,No Discount,no surge,823.05,0,N/Surge,,No Discount,no surge
6,Good Shepherd Nursery Panadura,LAKNA SUPER CENTRE no.654 ගාලු පාර Wadduwa,2026-04-27,22:25:45,328.36,0,N/Surge,318.24,No Discount,no surge,533.66,0,N/Surge,525.19,No Discount,no surge,830.51,0,N/Surge,728.35,No Discount,no surge,1254.13,0,N/Surge,"1,152.80",No Discount,no surge,,0,N/Surge,339.41,No Discount,no surge,,0,N/Surge,582.06,No Discount,no surge,933.14,0,N/Surge,,No Discount,no surge
7,Good Shepherd Nursery Panadura,Sarvo Mart 798 Colombo - Galle Main Rd Wadduwa 12560,2026-04-27,22:27:02,387.51,0,N/Surge,370.76,No Discount,no surge,609.99,0,N/Surge,602.03,No Discount,no surge,935.61,0,N/Surge,829.94,No Discount,no surge,1402.18,0,N/Surge,"1,315.89",No Discount,no surge,,0,N/Surge,391.28,No Discount,no surge,,0,N/Surge,656.25,No Discount,no surge,1045.54,0,N/Surge,,No Discount,no surge
8,Good Shepherd Nursery Panadura,YM bakeryColombo Main Rd Wadduwa,2026-04-27,22:28:17,447.71,0,N/Surge,484.54,No Discount,no surge,707.45,0,N/Surge,750.08,No Discount,no surge,1044.72,0,N/Surge,"1,018.02",No Discount,no surge,1570.53,0,N/Surge,"1,615.79",No Discount,no surge,,0,N/Surge,512.74,No Discount,no surge,,0,N/Surge,823.18,No Discount,no surge,1164.31,0,N/Surge,,No Discount,no surge
9,Good Shepherd Nursery Panadura,JSL Japanese language school JWPR+W2X Panapitiya Road Pothupitiya Wadduwa,2026-04-27,22:29:28,502.86,0,N/Surge,484.54,No Discount,no surge,788.37,0,N/Surge,748.42,No Discount,no surge,1145.66,0,N/Surge,"1,016.69",No Discount,no surge,1725.07,0,N/Surge,"1,613.68",No Discount,no surge,,0,N/Surge,512.03,No Discount,no surge,,0,N/Surge,821.83,No Discount,no surge,1282.92,0,N/Surge,,No Discount,no surge
10,Good Shepherd Nursery Panadura,Family Mart Food CityWadiyamankada Junction Kuda WaskaduwaWaskaudwa Gall road Kalutara 10400,2026-04-27,22:30:43,554.71,0,N/Surge,549.95,No Discount,no surge,851.34,0,N/Surge,828.70,No Discount,no surge,1241.03,0,N/Surge,"1,105.47",No Discount,no surge,1871.9,0,N/Surge,"1,743.63",No Discount,no surge,,0,N/Surge,583.89,No Discount,no surge,,0,N/Surge,923.60,No Discount,no surge,1395.21,0,N/Surge,,No Discount,no surge
11,Good Shepherd Nursery Panadura,Rajaguru Sri Subuthi Temple Waskaduwa JWCW+HRR A2 Wadduwa,2026-04-27,22:31:55,624.67,0,N/Surge,618.80,No Discount,no surge,921.72,0,N/Surge,909.89,No Discount,no surge,1347.11,0,N/Surge,"1,201.71",No Discount,no surge,2034.29,0,N/Surge,"1,896.87",No Discount,no surge,,0,N/Surge,654.32,No Discount,no surge,,0,N/Surge,"1,008.83",No Discount,no surge,1519.86,0,N/Surge,,No Discount,no surge
13,Good Shepherd Nursery Panadura,Malevana Traditional Medicine Centre 81 Galle - Colombo Rd Kalutara,2026-04-27,22:33:47,761.9,0,N/Surge,757.89,No Discount,no surge,1095.26,0,N/Surge,"1,062.56","1,167.82",no surge,1554.33,0,N/Surge,"1,389.79",No Discount,no surge,2361.41,0,N/Surge,"2,196.61",No Discount,no surge,,0,N/Surge,799.47,No Discount,no surge,,0,N/Surge,"1,299.00",No Discount,no surge,1763.24,0,N/Surge,,No Discount,no surge
14,Good Shepherd Nursery Panadura,BEST LIFE - NAGODA FRANCHISE NEAR SUGATHA SCHOOL # B 377 Colombo - Galle - Hambantota - Wellawaya Hwy Wadduwa,2026-04-27,22:35:03,830.48,0,N/Surge,826.06,No Discount,no surge,1181.97,0,N/Surge,"1,135.30","1,247.83",no surge,1677.56,0,N/Surge,"1,481.79",No Discount,no surge,2535.49,0,N/Surge,"2,344.00",No Discount,no surge,,0,N/Surge,869.19,No Discount,no surge,,0,N/Surge,"1,388.70",No Discount,no surge,1894.67,0,N/Surge,,No Discount,no surge
15,Good Shepherd Nursery Panadura,Candi salon HXQ4+X7W Kalutara,2026-04-27,22:36:16,896.08,0,N/Surge,892.85,No Discount,no surge,1264.92,0,N/Surge,"1,217.39","1,338.13",no surge,1794.11,0,N/Surge,"1,578.76",No Discount,no surge,2697.59,0,N/Surge,"2,497.36",No Discount,no surge,,0,N/Surge,937.49,No Discount,no surge,,0,N/Surge,"1,481.74",No Discount,no surge,2018.18,0,N/Surge,,No Discount,no surge
