Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Sudu Putha Hardware Piliyandala,2026-04-24,04:01:06,159.69,0,N/Surge,160.00,0,no surge,280.85,0,N/Surge,320.00,0,no surge,392.05,0,N/Surge,418.80,0,no surge,533.41,0,N/Surge,623.68,0,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,0,no surge,454.68,0,N/Surge,,0,no surge
2,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Deniya Car Rental 335/3 Moratuwa Road Deniya Rd Piliyandala 10300,2026-04-24,04:02:06,160.17,0,N/Surge,168.00,0,no surge,280.8,0,N/Surge,320.00,0,no surge,490.42,0,N/Surge,470.75,0,no surge,696.57,0,N/Surge,623.68,0,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,0,no surge,605.63,0,N/Surge,,0,no surge
3,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Ranuth Furniture Moratuwa 10400,2026-04-24,04:03:04,207.68,0,N/Surge,168.00,0,no surge,297.88,0,N/Surge,320.00,0,no surge,517.76,0,N/Surge,470.75,0,no surge,707.23,0,N/Surge,623.68,0,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,0,no surge,612.15,0,N/Surge,,0,no surge
4,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Enex Fabric Shop 4 Sri Premaratna Mawatha Moratuwa 10400,2026-04-24,04:04:04,257.18,0,N/Surge,260.39,0,no surge,387.67,0,N/Surge,410.99,0,no surge,594.91,0,N/Surge,613.57,0,no surge,778.4,0,N/Surge,764.42,0,no surge,,0,N/Surge,173.61,248.02,no surge,,0,N/Surge,436.70,0,no surge,691.2,0,N/Surge,,0,no surge
5,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Singhe Furniture Work Shop 8 2 Upper Indibedda Rd Moratuwa 10400,2026-04-24,04:05:04,309.37,0,N/Surge,310.37,0,no surge,463.38,0,N/Surge,500.77,0,no surge,673.2,0,N/Surge,684.09,0,no surge,902.59,0,N/Surge,891.06,0,no surge,,0,N/Surge,208.88,298.40,no surge,,0,N/Surge,526.74,0,no surge,778.69,0,N/Surge,,0,no surge
6,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Cure Care Pharmacy 159/C 2 Polgasowita 10320,2026-04-24,04:06:05,370.38,0,N/Surge,348.59,0,no surge,538.85,0,N/Surge,523.55,0,no surge,750.08,0,N/Surge,725.73,0,no surge,1022.78,0,N/Surge,964.95,0,no surge,,0,N/Surge,235.95,335.95,no surge,,0,N/Surge,565.51,0,no surge,877.06,0,N/Surge,,0,no surge
7,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Jithuli Traders Colombo - Horana Rd Polgasowita,2026-04-24,04:07:06,432.07,0,N/Surge,403.08,0,no surge,617.18,0,N/Surge,604.15,0,no surge,828.43,0,N/Surge,791.84,0,no surge,1149.67,0,N/Surge,"1,082.44",0,no surge,,0,N/Surge,287.32,387.32,no surge,,0,N/Surge,667.67,0,no surge,977.46,0,N/Surge,,0,no surge
8,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Richi (singer) 251 Colombo - Horana Rd Polgasowita,2026-04-24,04:08:06,448.74,0,N/Surge,454.04,0,no surge,756.65,0,N/Surge,683.61,0,no surge,879.42,0,N/Surge,859.44,0,no surge,1207.29,0,N/Surge,"1,202.60",0,no surge,,0,N/Surge,338.21,438.21,no surge,,0,N/Surge,756.40,0,no surge,1016.99,0,N/Surge,,0,no surge
9,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,ITCS - Institute of Training & Care Services 296/2/4 High Level Rd Pannipitiya 10230,2026-04-24,04:09:08,554.18,0,N/Surge,521.71,0,no surge,792.69,0,N/Surge,779.79,0,no surge,982.52,0,N/Surge,930.51,0,no surge,1462.17,0,N/Surge,"1,329.41",0,no surge,,0,N/Surge,404.91,504.91,no surge,,0,N/Surge,845.88,0,no surge,1187.53,0,N/Surge,,0,no surge
10,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Luxe Highway Residencies by Home Lands Skyline 320 High Level Rd Pannipitiya 10230,2026-04-24,04:10:08,615.49,0,N/Surge,596.30,0,no surge,858.89,0,N/Surge,858.52,0,no surge,1049.91,0,N/Surge,996.67,0,no surge,1603.99,0,N/Surge,"1,438.04",0,no surge,,0,N/Surge,475.35,575.35,no surge,,0,N/Surge,930.03,0,no surge,1289.61,0,N/Surge,,0,no surge
