Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,DM Printers Maharagama 155 highleval rd Colombo - Batticaloa Hwy Maharagama,2026-04-25,09:01:13,154.8,0,N/Surge,150.00,No Discount,no surge,389.98,0,Surge,300.00,No Discount,no surge,376.19,0,N/Surge,358.24,No Discount,no surge,652.58,0,N/Surge,573.72,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,522.84,0,N/Surge,,No Discount,no surge
2,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,CIB Online Store 345 1 High Level Rd Maharagama 10280,2026-04-25,09:02:25,155.36,0,N/Surge,150.00,No Discount,no surge,390.67,0,Surge,300.00,No Discount,no surge,416.44,0,N/Surge,428.40,No Discount,no surge,664.41,0,N/Surge,573.72,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,529.14,0,N/Surge,,No Discount,no surge
3,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Api Singhe Motors (Pvt) Ltd No 640 A Wijerama Gangodawila Nugegoda,2026-04-25,09:03:42,195.75,0,N/Surge,190.17,No Discount,no surge,291.42,0,N/Surge,300.00,329.00,no surge,498.08,0,N/Surge,502.03,No Discount,no surge,677.15,0,N/Surge,573.72,No Discount,no surge,,0,N/Surge,191.70,No Discount,no surge,,0,N/Surge,371.34,No Discount,no surge,535.93,0,N/Surge,,No Discount,no surge
4,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Gangodawila Girl's Child Development Center,2026-04-25,09:04:52,239.17,0,N/Surge,241.24,No Discount,no surge,315.93,0,N/Surge,337.67,370.44,no surge,593.99,0,N/Surge,594.91,No Discount,no surge,751.28,0,N/Surge,689.23,No Discount,no surge,,0,N/Surge,253.45,No Discount,no surge,,0,N/Surge,495.91,No Discount,no surge,651.63,0,N/Surge,,No Discount,no surge
5,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Jeewa Plastic (Pvt) Ltd 224 High Level Rd Colombo,2026-04-25,09:06:05,293.19,0,N/Surge,273.36,No Discount,no surge,382.91,0,N/Surge,386.36,No Discount,no surge,689.3,0,N/Surge,651.32,No Discount,no surge,886.47,0,N/Surge,765.36,No Discount,no surge,,0,N/Surge,289.02,No Discount,no surge,,0,N/Surge,516.77,No Discount,no surge,765.43,0,N/Surge,,No Discount,no surge
6,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Java Lounge 126/B High Level Rd Nugegoda 10250,2026-04-25,09:07:17,350.59,0,N/Surge,325.00,No Discount,no surge,448.27,0,N/Surge,452.52,496.77,no surge,776.66,0,N/Surge,729.46,No Discount,no surge,1017.61,0,N/Surge,872.99,No Discount,no surge,,0,N/Surge,340.89,No Discount,no surge,,0,N/Surge,672.23,No Discount,no surge,882.34,0,N/Surge,,No Discount,no surge
7,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Felicity Solar Technology (PVT) Ltd 188a High Level Rd Colombo 00600,2026-04-25,09:08:28,402.43,0,N/Surge,368.12,No Discount,no surge,503.42,0,N/Surge,513.80,564.18,no surge,868.32,0,N/Surge,800.62,No Discount,no surge,1176.21,0,N/Surge,970.93,No Discount,no surge,,0,N/Surge,389.79,No Discount,no surge,,0,N/Surge,766.63,No Discount,no surge,1005.15,0,N/Surge,,No Discount,no surge
8,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nanomedix (Pvt) Ltd. 112/1 H. Sri Nissanka Mw Maya Ave Colombo 00600,2026-04-25,09:09:39,453.75,0,N/Surge,414.99,No Discount,no surge,569.87,0,N/Surge,584.08,641.49,no surge,958.9,0,N/Surge,882.64,No Discount,no surge,1333.13,0,N/Surge,"1,084.01",No Discount,no surge,,0,N/Surge,443.73,No Discount,no surge,,0,N/Surge,877.43,No Discount,no surge,1122.43,0,N/Surge,,No Discount,no surge
9,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,PetsVcare Animal Hospitals 506/7 Elvitigala Mawatha Colombo 5,2026-04-25,09:10:52,523.28,0,N/Surge,484.54,No Discount,no surge,637.46,0,N/Surge,652.08,716.29,no surge,1050.25,0,N/Surge,958.91,No Discount,no surge,1489.02,0,N/Surge,"1,187.48",No Discount,no surge,,0,N/Surge,513.45,No Discount,no surge,,0,N/Surge,966.67,No Discount,no surge,1240.48,0,N/Surge,,No Discount,no surge
10,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Bank of Ceylon ATM Victoria Pl Colombo 00800,2026-04-25,09:12:01,590.85,0,N/Surge,549.26,No Discount,no surge,703.11,0,N/Surge,713.79,784.17,no surge,1139.16,0,N/Surge,"1,030.58",No Discount,no surge,1612.98,0,N/Surge,"1,278.20",No Discount,no surge,,0,N/Surge,581.04,No Discount,no surge,,0,N/Surge,"1,061.34",No Discount,no surge,1355.39,0,N/Surge,,No Discount,no surge
