Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,DM Printers Maharagama 155 highleval rd Colombo - Batticaloa Hwy Maharagama,2026-04-24,06:01:06,150.74,0,N/Surge,150.00,0,no surge,307.91,0,N/Surge,294.00,300.00,no surge,486.4,0,N/Surge,465.34,0,no surge,686.41,0,N/Surge,693.05,0,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,0,no surge,600.21,0,N/Surge,,0,no surge
2,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,CIB Online Store 345 1 High Level Rd Maharagama 10280,2026-04-24,06:02:09,150.2,0,N/Surge,150.00,0,no surge,301.47,0,N/Surge,300.00,0,no surge,395.73,0,N/Surge,516.50,0,no surge,543.91,0,N/Surge,693.05,0,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,0,no surge,460.28,0,N/Surge,,0,no surge
3,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Api Singhe Motors (Pvt) Ltd No 640 A Wijerama Gangodawila Nugegoda,2026-04-24,06:03:10,188.59,0,N/Surge,190.56,0,no surge,309.12,0,N/Surge,300.00,0,no surge,515.92,0,N/Surge,591.40,0,no surge,706.99,0,N/Surge,693.05,0,no surge,,0,N/Surge,134.19,191.70,no surge,,0,N/Surge,328.92,0,no surge,611.18,0,N/Surge,,0,no surge
4,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Gangodawila Girl's Child Development Center,2026-04-24,06:04:14,232.68,0,N/Surge,241.24,0,no surge,364.79,0,N/Surge,376.00,0,no surge,599.26,0,N/Surge,686.13,0,no surge,786.0,0,N/Surge,860.73,0,no surge,,0,N/Surge,177.41,253.45,no surge,,0,N/Surge,440.25,0,no surge,696.26,0,N/Surge,,0,no surge
5,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Jeewa Plastic (Pvt) Ltd 224 High Level Rd Colombo,2026-04-24,06:05:17,278.83,0,N/Surge,273.80,0,no surge,441.46,0,N/Surge,425.66,0,no surge,672.64,0,N/Surge,739.21,0,no surge,903.89,0,N/Surge,956.60,0,no surge,,0,N/Surge,202.31,289.02,no surge,,0,N/Surge,502.44,0,no surge,778.39,0,N/Surge,,0,no surge
6,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Java Lounge 126/B High Level Rd Nugegoda 10250,2026-04-24,06:06:18,328.48,0,N/Surge,319.56,0,no surge,506.94,0,N/Surge,499.70,0,no surge,748.94,0,N/Surge,817.44,0,no surge,1027.23,0,N/Surge,"1,096.57",0,no surge,,0,N/Surge,240.89,340.89,no surge,,0,N/Surge,594.79,0,no surge,876.77,0,N/Surge,,0,no surge
7,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Felicity Solar Technology (PVT) Ltd 188a High Level Rd Colombo 00600,2026-04-24,06:07:19,386.92,0,N/Surge,367.68,0,no surge,574.8,0,N/Surge,564.71,0,no surge,826.62,0,N/Surge,890.33,0,no surge,1150.63,0,N/Surge,"1,224.86",0,no surge,,0,N/Surge,288.31,388.31,no surge,,0,N/Surge,662.96,0,no surge,976.51,0,N/Surge,,0,no surge
8,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nanomedix (Pvt) Ltd. 112/1 H. Sri Nissanka Mw Maya Ave Colombo 00600,2026-04-24,06:08:18,446.98,0,N/Surge,414.99,0,no surge,656.28,0,N/Surge,641.03,0,no surge,905.19,0,N/Surge,970.59,0,no surge,1310.23,0,N/Surge,"1,368.18",0,no surge,,0,N/Surge,340.88,440.88,no surge,,0,N/Surge,755.00,0,no surge,1077.59,0,N/Surge,,0,no surge
9,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,PetsVcare Animal Hospitals 506/7 Elvitigala Mawatha Colombo 5,2026-04-24,06:09:20,503.18,0,N/Surge,484.40,0,no surge,720.02,0,N/Surge,716.67,0,no surge,982.81,0,N/Surge,"1,047.29",0,no surge,1466.64,0,N/Surge,"1,505.44",0,no surge,,0,N/Surge,411.32,511.32,no surge,,0,N/Surge,843.48,0,no surge,1188.0,0,N/Surge,,0,no surge
10,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Bank of Ceylon ATM Victoria Pl Colombo 00800,2026-04-24,06:10:23,560.21,0,N/Surge,549.07,0,no surge,794.69,0,N/Surge,785.96,0,no surge,1054.81,0,N/Surge,"1,118.92",0,no surge,1620.05,0,N/Surge,"1,620.49",0,no surge,,0,N/Surge,482.46,582.46,no surge,,0,N/Surge,946.31,0,no surge,1297.08,0,N/Surge,,0,no surge
