Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Jayantha Furnitures Pvt Ltd No.105/C Ja Ela Rd Gampaha,2026-04-28,17:01:15,154.84,0,N/Surge,156.65,No Discount,no surge,312.03,0,N/Surge,305.00,No Discount,no surge,446.32,0,N/Surge,417.73,No Discount,no surge,641.58,0,N/Surge,591.63,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,548.37,0,N/Surge,,No Discount,no surge
2,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Pathirana stores 3XVH+H9M Gampaha,2026-04-28,17:02:27,156.11,0,N/Surge,156.80,No Discount,no surge,312.66,0,N/Surge,305.00,No Discount,no surge,468.69,0,N/Surge,431.73,No Discount,no surge,654.85,0,N/Surge,591.63,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,556.45,0,N/Surge,,No Discount,no surge
3,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MCC survey department 23 Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-28,17:03:38,199.16,0,N/Surge,204.75,No Discount,no surge,303.87,0,N/Surge,305.06,No Discount,no surge,417.59,0,N/Surge,535.52,No Discount,no surge,608.27,0,N/Surge,739.09,No Discount,no surge,,0,N/Surge,200.10,No Discount,no surge,,0,N/Surge,355.26,No Discount,no surge,504.7,0,N/Surge,,No Discount,no surge
4,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Badulu Hotel Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-28,17:04:51,238.46,0,N/Surge,242.65,No Discount,no surge,352.01,0,N/Surge,367.84,No Discount,no surge,494.93,0,N/Surge,612.39,No Discount,no surge,730.15,0,N/Surge,853.83,No Discount,no surge,,0,N/Surge,246.53,No Discount,no surge,,0,N/Surge,437.89,No Discount,no surge,605.26,0,N/Surge,,No Discount,no surge
5,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Janaka Enterprises Makewite No.140/EMegoda thammithaMakewite Ja-Ela,2026-04-28,17:06:04,279.04,0,N/Surge,384.80,No Discount,no surge,417.72,0,N/Surge,573.53,No Discount,no surge,571.19,0,N/Surge,861.66,No Discount,no surge,850.31,0,N/Surge,"1,226.50",No Discount,no surge,,0,N/Surge,396.22,No Discount,no surge,,0,N/Surge,701.61,No Discount,no surge,700.74,0,N/Surge,,No Discount,no surge
6,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Siyane Arcade Minuwangoda Road Udugampola 11000,2026-04-28,17:07:16,328.5,0,N/Surge,338.55,No Discount,no surge,493.29,0,N/Surge,512.24,No Discount,no surge,657.55,0,N/Surge,777.32,No Discount,no surge,976.89,0,N/Surge,"1,100.30",No Discount,no surge,,0,N/Surge,342.86,No Discount,no surge,,0,N/Surge,602.29,No Discount,no surge,806.85,0,N/Surge,,No Discount,no surge
7,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Global Auto Mart minuwangoda road,2026-04-28,17:08:30,376.16,0,N/Surge,381.20,No Discount,no surge,556.45,0,N/Surge,567.79,No Discount,no surge,732.16,0,N/Surge,851.58,No Discount,no surge,1102.12,0,N/Surge,"1,211.02",No Discount,no surge,,0,N/Surge,389.30,No Discount,no surge,,0,N/Surge,678.00,No Discount,no surge,910.69,0,N/Surge,,No Discount,no surge
8,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,CRS ENGINEERING PRIVATE LIMITED,2026-04-28,17:09:43,431.46,0,N/Surge,432.72,No Discount,no surge,620.19,0,N/Surge,646.34,No Discount,no surge,819.69,0,N/Surge,943.91,No Discount,no surge,1226.61,0,N/Surge,"1,348.81",No Discount,no surge,,0,N/Surge,447.99,No Discount,no surge,,0,N/Surge,789.53,No Discount,no surge,1014.85,0,N/Surge,,No Discount,no surge
9,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Godalla Takeaway Gampaha,2026-04-28,17:10:55,490.01,0,N/Surge,504.57,No Discount,no surge,689.62,0,N/Surge,714.99,No Discount,no surge,905.44,0,N/Surge,"1,033.64",No Discount,no surge,1351.55,0,N/Surge,"1,483.04",No Discount,no surge,,0,N/Surge,524.83,No Discount,no surge,,0,N/Surge,883.94,No Discount,no surge,1121.48,0,N/Surge,,No Discount,no surge
10,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Busy Bees Montessori International (AMI) preschool Ekala 3WX7+JM7 Wimalajothi Nahimi Mawatha Ja-Ela,2026-04-28,17:12:06,618.56,0,N/Surge,576.73,No Discount,no surge,826.26,0,N/Surge,783.64,No Discount,no surge,1073.53,0,N/Surge,"1,112.68",No Discount,no surge,1596.86,0,N/Surge,"1,592.85",No Discount,no surge,,0,N/Surge,591.71,No Discount,no surge,,0,N/Surge,950.65,No Discount,no surge,1326.26,0,N/Surge,,No Discount,no surge
