Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nielsen No. 98 D. S. Senanayake Mawatha Colombo 08,2026-04-28,13:13:41,586.06,0,N/Surge,607.48,No Discount,no surge,777.44,0,N/Surge,789.62,No Discount,no surge,994.46,0,N/Surge,907.10,No Discount,no surge,1845.21,0,N/Surge,"1,418.53",No Discount,no surge,,0,N/Surge,673.59,No Discount,no surge,,0,N/Surge,"1,099.45",No Discount,no surge,1287.61,0,N/Surge,,No Discount,no surge
12,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Sarvodaya Development Finance PLC 155 Dr Danister De Silva Mawatha Colombo 00800,2026-04-28,13:14:56,657.02,0,N/Surge,705.87,No Discount,no surge,851.8,0,N/Surge,885.01,No Discount,no surge,1085.7,0,N/Surge,"1,000.45",No Discount,no surge,2008.92,0,N/Surge,"1,590.17",No Discount,no surge,,0,N/Surge,779.60,No Discount,no surge,,0,N/Surge,"1,232.51",No Discount,no surge,1412.64,0,N/Surge,,No Discount,no surge
13,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Driveline Dematagoda 279 Dr Danister De Silva Mawatha Colombo 00900,2026-04-28,13:16:11,718.09,0,N/Surge,747.26,No Discount,no surge,915.8,0,N/Surge,942.95,No Discount,no surge,1172.99,0,N/Surge,"1,039.49",No Discount,no surge,2149.24,0,N/Surge,"1,661.44",No Discount,no surge,,0,N/Surge,827.98,No Discount,no surge,,0,N/Surge,"1,315.12",No Discount,no surge,1519.96,0,N/Surge,,No Discount,no surge
14,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,NMK Holdings Private Limited 627 Baseline Rd Colombo,2026-04-28,13:17:24,786.82,0,N/Surge,865.33,No Discount,no surge,992.9,0,N/Surge,"1,051.73",No Discount,no surge,1269.98,0,N/Surge,"1,152.99",No Discount,no surge,2303.17,0,N/Surge,"1,879.13",No Discount,no surge,,0,N/Surge,959.61,No Discount,no surge,,0,N/Surge,"1,477.66",No Discount,no surge,1638.73,0,N/Surge,,No Discount,no surge
15,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Pocket Friendly Hypermart Samagi Mawatha Colombo,2026-04-28,13:18:36,848.56,0,N/Surge,951.51,No Discount,no surge,1062.31,0,N/Surge,"1,119.85",No Discount,no surge,1358.34,0,N/Surge,"1,217.91",No Discount,no surge,2445.36,0,N/Surge,"1,995.49",No Discount,no surge,,0,N/Surge,"1,039.29",No Discount,no surge,,0,N/Surge,"1,576.56",No Discount,no surge,1747.4,0,N/Surge,,No Discount,no surge
1,Land of Kings Cafe & Restaurant 135/B Kaduwela,PHARMART PHARMACY Malabe,2026-04-28,13:19:47,149.79,0,N/Surge,150.00,No Discount,no surge,303.97,0,N/Surge,300.00,No Discount,no surge,406.78,0,N/Surge,392.23,No Discount,no surge,632.49,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,502.79,0,N/Surge,,No Discount,no surge
2,Land of Kings Cafe & Restaurant 135/B Kaduwela,Mahamevnawa Amawatura Monastery New Kandy Rd B263 Malabe 10115,2026-04-28,13:20:58,150.35,0,N/Surge,150.00,No Discount,no surge,304.66,0,N/Surge,300.00,No Discount,no surge,410.87,0,N/Surge,392.23,No Discount,no surge,644.16,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,509.01,0,N/Surge,,No Discount,no surge
3,Land of Kings Cafe & Restaurant 135/B Kaduwela,H N Cellular - Malabe 2 329/1 C New Kandy Rd Malabe 10115,2026-04-28,13:22:07,165.47,0,N/Surge,150.00,No Discount,no surge,305.35,0,N/Surge,300.00,No Discount,no surge,414.99,0,N/Surge,392.23,No Discount,no surge,655.9,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,515.27,0,N/Surge,,No Discount,no surge
4,Land of Kings Cafe & Restaurant 135/B Kaduwela,Malabe Public Bus Stand 835/2b 471/E Athurugiriya Rd Malabe,2026-04-28,13:23:18,213.29,0,N/Surge,228.72,No Discount,no surge,326.77,0,N/Surge,324.89,No Discount,no surge,479.51,0,N/Surge,475.20,No Discount,no surge,760.38,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,259.56,No Discount,no surge,,0,N/Surge,442.64,No Discount,no surge,547.58,0,N/Surge,,No Discount,no surge
5,Land of Kings Cafe & Restaurant 135/B Kaduwela,Bojunka Food Sri Jayawardenepura Kotte,2026-04-28,13:24:31,255.31,0,N/Surge,268.71,No Discount,no surge,390.09,0,N/Surge,393.76,No Discount,no surge,537.4,0,N/Surge,531.14,No Discount,no surge,899.33,0,N/Surge,733.37,No Discount,no surge,,0,N/Surge,304.02,No Discount,no surge,,0,N/Surge,523.36,No Discount,no surge,621.62,0,N/Surge,,No Discount,no surge
6,Land of Kings Cafe & Restaurant 135/B Kaduwela,The Museum by HGC Kotte-Bope Road New Kandy Rd,2026-04-28,13:25:43,304.75,0,N/Surge,312.14,No Discount,no surge,458.83,0,N/Surge,444.68,No Discount,no surge,599.78,0,N/Surge,589.21,No Discount,no surge,1048.82,0,N/Surge,838.99,No Discount,no surge,,0,N/Surge,355.89,No Discount,no surge,,0,N/Surge,614.29,No Discount,no surge,730.08,0,N/Surge,,No Discount,no surge
7,Land of Kings Cafe & Restaurant 135/B Kaduwela,Salon Taweera Junction 316 Kaduwela Rd Sri Jayawardenepura Kotte,2026-04-28,13:26:58,354.31,0,N/Surge,359.71,No Discount,no surge,491.03,0,N/Surge,507.00,No Discount,no surge,661.84,0,N/Surge,647.79,No Discount,no surge,1197.4,0,N/Surge,946.14,No Discount,no surge,,0,N/Surge,404.30,No Discount,no surge,,0,N/Surge,701.75,No Discount,no surge,839.25,0,N/Surge,,No Discount,no surge
8,Land of Kings Cafe & Restaurant 135/B Kaduwela,The station Hair and Beauty bridal salon 333 Kaduwela Rd Battaramulla 12138,2026-04-28,13:28:11,412.53,0,N/Surge,405.95,No Discount,no surge,584.63,0,N/Surge,570.75,No Discount,no surge,749.11,0,N/Surge,710.26,No Discount,no surge,1356.25,0,N/Surge,"1,060.18",No Discount,no surge,,0,N/Surge,458.01,No Discount,no surge,,0,N/Surge,797.89,No Discount,no surge,955.26,0,N/Surge,,No Discount,no surge
9,Land of Kings Cafe & Restaurant 135/B Kaduwela,David Pieris Automobiles (Pvt) Ltd 133 Battaramulla - Pannipitiya Rd Battaramulla 10110,2026-04-28,13:29:24,466.42,0,N/Surge,470.41,No Discount,no surge,636.71,0,N/Surge,627.27,No Discount,no surge,829.75,0,N/Surge,764.66,No Discount,no surge,1524.8,0,N/Surge,"1,161.67",No Discount,no surge,,0,N/Surge,526.32,No Discount,no surge,,0,N/Surge,881.98,No Discount,no surge,1061.26,0,N/Surge,,No Discount,no surge
10,Land of Kings Cafe & Restaurant 135/B Kaduwela,Street Burger 899 Kotte Rd Sri Jayawardenepura Kotte,2026-04-28,13:30:36,520.66,0,N/Surge,542.34,No Discount,no surge,708.26,0,N/Surge,702.89,No Discount,no surge,909.65,0,N/Surge,830.67,No Discount,no surge,1690.64,0,N/Surge,"1,277.86",No Discount,no surge,,0,N/Surge,603.87,No Discount,no surge,,0,N/Surge,992.41,No Discount,no surge,1170.77,0,N/Surge,,No Discount,no surge
11,Land of Kings Cafe & Restaurant 135/B Kaduwela,Nations Trust Bank 196 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 00800,2026-04-28,13:31:51,588.56,0,N/Surge,613.59,No Discount,no surge,780.04,0,N/Surge,769.11,No Discount,no surge,996.89,0,N/Surge,890.96,No Discount,no surge,1848.61,0,N/Surge,"1,388.50",No Discount,no surge,,0,N/Surge,677.15,No Discount,no surge,,0,N/Surge,"1,083.97",No Discount,no surge,1290.82,0,N/Surge,,No Discount,no surge
12,Land of Kings Cafe & Restaurant 135/B Kaduwela,cambalpark 110 Parliament Rd Sri Jayawardenepura Kotte 10120,2026-04-28,13:33:04,656.04,0,N/Surge,369.97,No Discount,no surge,850.73,0,N/Surge,525.05,576.56,no surge,1082.44,0,N/Surge,659.14,No Discount,no surge,2000.8,0,N/Surge,969.44,No Discount,no surge,,0,N/Surge,414.18,No Discount,no surge,,0,N/Surge,789.05,No Discount,no surge,1407.96,0,N/Surge,,No Discount,no surge
13,Land of Kings Cafe & Restaurant 135/B Kaduwela,Kingdom Kids 98 1 Dr NM Perera Mawatha Rd Colombo,2026-04-28,13:34:17,719.72,0,N/Surge,760.83,No Discount,no surge,917.46,0,N/Surge,896.50,No Discount,no surge,1173.39,0,N/Surge,"1,019.54",No Discount,no surge,2146.85,0,N/Surge,"1,625.12",No Discount,no surge,,0,N/Surge,832.96,No Discount,no surge,,0,N/Surge,"1,281.68",No Discount,no surge,1519.74,0,N/Surge,,No Discount,no surge
14,Land of Kings Cafe & Restaurant 135/B Kaduwela,Zulficar Ghouse 79/7 Horton Pl Colombo 00700,2026-04-28,13:35:28,786.65,0,N/Surge,837.51,No Discount,no surge,992.69,0,N/Surge,980.38,No Discount,no surge,1268.72,0,N/Surge,"1,091.05",No Discount,no surge,2299.59,0,N/Surge,"1,757.64",No Discount,no surge,,0,N/Surge,911.94,No Discount,no surge,,0,N/Surge,"1,393.90",No Discount,no surge,1636.82,0,N/Surge,,No Discount,no surge
15,Land of Kings Cafe & Restaurant 135/B Kaduwela,Nelum Pokuna Theatre 110 Ananda Coomaraswamy Mawatha Colombo 00700,2026-04-28,13:36:42,851.68,0,N/Surge,884.33,No Discount,no surge,1065.67,0,N/Surge,"1,039.95",No Discount,no surge,1361.79,0,N/Surge,"1,142.27",No Discount,no surge,2449.38,0,N/Surge,"1,851.61",No Discount,no surge,,0,N/Surge,974.55,No Discount,no surge,,0,N/Surge,"1,483.99",No Discount,no surge,1751.29,0,N/Surge,,No Discount,no surge
