Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,One Galle Face Mall 1A Centre Road Colombo 00200,The Emperor 75A Galle Rd Colombo 00300,2026-04-25,04:01:11,158.67,0,N/Surge,160.00,No Discount,no surge,279.82,0,N/Surge,320.00,No Discount,no surge,460.84,0,N/Surge,465.34,No Discount,no surge,684.99,0,N/Surge,693.05,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,571.46,0,N/Surge,,No Discount,no surge
2,One Galle Face Mall 1A Centre Road Colombo 00200,Liberty Plaza 300 Srimath Anagarika Dharmapala Mawatha Colombo 00300,2026-04-25,04:02:23,160.55,0,N/Surge,168.00,No Discount,no surge,280.84,0,N/Surge,320.00,No Discount,no surge,496.33,0,N/Surge,523.38,No Discount,no surge,696.52,0,N/Surge,693.05,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,578.86,0,N/Surge,,No Discount,no surge
3,One Galle Face Mall 1A Centre Road Colombo 00200,Roar Global 367 R. A. De Mel Mawatha Colombo 00300,2026-04-25,04:03:34,207.51,0,N/Surge,210.47,No Discount,no surge,297.67,0,N/Surge,320.00,No Discount,no surge,566.37,0,N/Surge,592.37,No Discount,no surge,765.64,0,N/Surge,693.05,No Discount,no surge,,0,N/Surge,194.66,No Discount,no surge,,0,N/Surge,335.79,No Discount,no surge,657.24,0,N/Surge,,No Discount,no surge
4,One Galle Face Mall 1A Centre Road Colombo 00200,Horton Regency Apartments 33 Horton Pl Colombo 00700,2026-04-25,04:04:45,257.17,0,N/Surge,255.49,No Discount,no surge,387.66,0,N/Surge,386.65,No Discount,no surge,637.83,0,N/Surge,668.21,No Discount,no surge,840.15,0,N/Surge,826.92,No Discount,no surge,,0,N/Surge,241.59,No Discount,no surge,,0,N/Surge,409.02,No Discount,no surge,738.06,0,N/Surge,,No Discount,no surge
5,One Galle Face Mall 1A Centre Road Colombo 00200,Cinnamon Nest Apartments 5 Dudley Senanayake Mawatha Colombo 00800,2026-04-25,04:05:59,308.24,0,N/Surge,303.51,No Discount,no surge,461.98,0,N/Surge,471.86,No Discount,no surge,710.04,0,N/Surge,743.87,No Discount,no surge,963.35,0,N/Surge,961.26,No Discount,no surge,,0,N/Surge,291.98,No Discount,no surge,,0,N/Surge,512.14,No Discount,no surge,824.37,0,N/Surge,,No Discount,no surge
6,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Fuel Center Marine Dr Colombo,2026-04-25,04:07:10,371.06,0,N/Surge,362.90,No Discount,no surge,539.7,0,N/Surge,543.68,No Discount,no surge,784.16,0,N/Surge,823.51,No Discount,no surge,1087.9,0,N/Surge,"1,103.43",No Discount,no surge,,0,N/Surge,346.32,No Discount,no surge,,0,N/Surge,585.59,No Discount,no surge,926.06,0,N/Surge,,No Discount,no surge
7,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Seafood 55 Collingwood Pl Colombo 00600,2026-04-25,04:08:26,428.61,0,N/Surge,401.61,No Discount,no surge,611.7,0,N/Surge,604.65,No Discount,no surge,852.43,0,N/Surge,885.87,No Discount,no surge,1204.52,0,N/Surge,"1,214.25",No Discount,no surge,,0,N/Surge,389.30,No Discount,no surge,,0,N/Surge,656.08,No Discount,no surge,1019.77,0,N/Surge,,No Discount,no surge
8,One Galle Face Mall 1A Centre Road Colombo 00200,Jagota Agro Products 467 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 10107,2026-04-25,04:09:36,486.63,0,N/Surge,455.02,No Discount,no surge,802.75,0,Surge,703.20,772.52,no surge,924.03,0,N/Surge,965.40,No Discount,no surge,1363.14,0,N/Surge,"1,354.53",No Discount,no surge,,0,N/Surge,443.01,No Discount,no surge,,0,N/Surge,850.09,No Discount,no surge,1118.65,0,N/Surge,,No Discount,no surge
9,One Galle Face Mall 1A Centre Road Colombo 00200,Infinity Garden - Diyatha Uyana Mies Rohe Fountain Sri Jayawardenepura Kotte,2026-04-25,04:10:48,548.6,0,N/Surge,533.52,No Discount,no surge,886.68,0,Surge,776.21,852.83,no surge,995.27,0,N/Surge,"1,045.58",No Discount,no surge,1513.3,0,N/Surge,"1,499.70",No Discount,no surge,,0,N/Surge,515.59,No Discount,no surge,,0,N/Surge,923.65,No Discount,no surge,1226.28,0,N/Surge,,No Discount,no surge
10,One Galle Face Mall 1A Centre Road Colombo 00200,Janaka Record Bar Main St Battaramulla,2026-04-25,04:12:02,612.07,0,N/Surge,607.38,No Discount,no surge,955.25,0,Surge,860.74,945.81,no surge,1076.69,0,N/Surge,"1,117.66",No Discount,no surge,1665.05,0,N/Surge,"1,613.25",No Discount,no surge,,0,N/Surge,588.16,No Discount,no surge,,0,N/Surge,"1,037.54",No Discount,no surge,1334.47,0,N/Surge,,No Discount,no surge
