Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,One Galle Face Mall 1A Centre Road Colombo 00200,MAS TS car park Thalangama Bus Depot Rd Battaramulla,2026-04-28,13:13:38,596.07,0,N/Surge,545.73,No Discount,no surge,749.39,0,N/Surge,730.82,No Discount,no surge,1014.22,0,N/Surge,842.43,No Discount,no surge,1239.16,0,N/Surge,"1,301.92",No Discount,no surge,,0,N/Surge,506.71,606.71,no surge,,0,N/Surge,"1,016.15",No Discount,no surge,1091.11,0,N/Surge,,No Discount,no surge
13,One Galle Face Mall 1A Centre Road Colombo 00200,Muragala Head Office New Kotte - Bope Rd Sri Jayawardenepura Kotte 10100,2026-04-28,13:15:31,721.2,0,N/Surge,750.66,No Discount,no surge,919.14,0,N/Surge,918.54,No Discount,no surge,1176.45,0,N/Surge,"1,021.36",No Discount,no surge,2153.26,0,N/Surge,"1,629.20",No Discount,no surge,,0,N/Surge,722.29,822.29,no surge,,0,N/Surge,"1,285.63",No Discount,no surge,1523.85,0,N/Surge,,No Discount,no surge
14,One Galle Face Mall 1A Centre Road Colombo 00200,Sigiri warehouse (A&E) Sedawatta - Ambatale Rd Welivita,2026-04-28,13:16:44,786.18,0,N/Surge,849.72,No Discount,no surge,992.18,0,N/Surge,972.40,No Discount,no surge,1269.17,0,N/Surge,"1,095.53",No Discount,no surge,2302.05,0,N/Surge,"1,765.93",No Discount,no surge,,0,N/Surge,829.73,929.73,no surge,,0,N/Surge,"1,394.40",No Discount,no surge,1637.79,0,N/Surge,,No Discount,no surge
15,One Galle Face Mall 1A Centre Road Colombo 00200,Scan Lanka Trading Co. Pvt Ltd Head Office and Main stores,2026-04-28,13:17:57,852.86,0,N/Surge,892.47,No Discount,no surge,1066.75,0,N/Surge,"1,068.92",No Discount,no surge,1362.73,0,N/Surge,"1,159.26",No Discount,no surge,2449.7,0,N/Surge,"1,888.10",No Discount,no surge,,0,N/Surge,877.39,977.39,no surge,,0,N/Surge,"1,495.49",No Discount,no surge,1752.16,0,N/Surge,,No Discount,no surge
16,One Galle Face Mall 1A Centre Road Colombo 00200,Vegetable grocery Malabe,2026-04-28,13:19:13,917.84,0,N/Surge,957.61,No Discount,no surge,1128.01,0,N/Surge,"1,129.15",No Discount,no surge,1455.45,0,N/Surge,"1,216.38",No Discount,no surge,2598.49,0,N/Surge,"1,994.57",No Discount,no surge,,0,N/Surge,949.97,"1,049.97",no surge,,0,N/Surge,"1,589.03",No Discount,no surge,1866.1,0,N/Surge,,No Discount,no surge
17,One Galle Face Mall 1A Centre Road Colombo 00200,Capital heaven heights Residencies- Girls Hostel 161/21 Kiribathgalawatta Road Malabe 10115,2026-04-28,13:20:24,984.11,0,N/Surge,"1,026.82",No Discount,no surge,1194.89,0,N/Surge,"1,190.53",No Discount,no surge,1549.84,0,N/Surge,"1,142.06",No Discount,no surge,2749.69,0,N/Surge,"1,891.39",No Discount,no surge,,0,N/Surge,"1,018.27","1,118.27",no surge,,0,N/Surge,"1,673.28",No Discount,no surge,1982.02,0,N/Surge,,No Discount,no surge
18,One Galle Face Mall 1A Centre Road Colombo 00200,Nails By Thesa Kaduwela Rd Kaduwela,2026-04-28,13:21:37,1051.11,0,N/Surge,"1,102.14",No Discount,no surge,1246.35,0,N/Surge,"1,282.96",No Discount,no surge,1645.7,0,N/Surge,"1,342.29",No Discount,no surge,2903.93,0,N/Surge,"2,218.89",No Discount,no surge,,0,N/Surge,"1,101.51","1,201.51",no surge,,0,N/Surge,"1,782.12",No Discount,no surge,2099.9,0,N/Surge,,No Discount,no surge
19,One Galle Face Mall 1A Centre Road Colombo 00200,Wood Park Enterprises 175/3B Borella Road Colombo,2026-04-28,13:22:50,1116.76,0,N/Surge,"1,193.07",No Discount,no surge,1328.15,0,N/Surge,"1,310.32",No Discount,no surge,1739.49,0,N/Surge,"1,238.27",No Discount,no surge,3054.59,0,N/Surge,"2,065.33",No Discount,no surge,,0,N/Surge,"1,151.31","1,251.31",no surge,,0,N/Surge,"1,830.86",No Discount,no surge,2215.18,0,N/Surge,,No Discount,no surge
20,One Galle Face Mall 1A Centre Road Colombo 00200,Kumari Shoe Palace,2026-04-28,13:24:02,1179.4,0,N/Surge,"1,248.03",No Discount,no surge,1406.19,0,N/Surge,"1,344.24",No Discount,no surge,1830.49,0,N/Surge,"1,284.19",No Discount,no surge,3203.15,0,N/Surge,"2,154.06",No Discount,no surge,,0,N/Surge,"1,227.44","1,327.44",no surge,,0,N/Surge,"1,916.08",No Discount,no surge,2327.6,0,N/Surge,,No Discount,no surge
1,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Mount Lavinia Court Complex 351 A2 Dehiwala-Mount Lavinia,2026-04-28,13:25:13,149.83,0,N/Surge,150.00,No Discount,no surge,304.01,0,N/Surge,300.00,No Discount,no surge,407.04,0,N/Surge,392.23,No Discount,no surge,633.24,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,503.19,0,N/Surge,,No Discount,no surge
2,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Fabric World 90 A2 Dehiwala-Mount Lavinia,2026-04-28,13:26:25,150.75,0,N/Surge,158.00,No Discount,no surge,304.78,0,N/Surge,300.00,No Discount,no surge,411.6,0,N/Surge,392.23,No Discount,no surge,646.24,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,510.12,0,N/Surge,,No Discount,no surge
3,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Rocell Dehiwala 106 Galle Rd Dehiwala-Mount Lavinia,2026-04-28,13:27:38,166.97,0,N/Surge,187.43,No Discount,no surge,305.9,0,N/Surge,300.00,No Discount,no surge,417.29,0,N/Surge,412.78,No Discount,no surge,660.89,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,146.08,208.68,no surge,,0,N/Surge,345.08,No Discount,no surge,517.46,0,N/Surge,,No Discount,no surge
4,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Savoy Premiere (Roxy) 00300 Galle Rd Colombo,2026-04-28,13:28:52,212.16,0,N/Surge,227.00,No Discount,no surge,325.0,0,N/Surge,321.37,No Discount,no surge,479.35,0,N/Surge,471.23,No Discount,no surge,760.76,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,179.96,257.09,no surge,,0,N/Surge,434.12,No Discount,no surge,547.79,0,N/Surge,,No Discount,no surge
5,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Sha makeover 128 Galle Rd Colombo 00600,2026-04-28,13:30:08,257.28,0,N/Surge,269.57,No Discount,no surge,393.01,0,N/Surge,387.87,No Discount,no surge,540.91,0,N/Surge,531.50,No Discount,no surge,908.22,0,N/Surge,734.11,No Discount,no surge,,0,N/Surge,214.89,306.98,no surge,,0,N/Surge,527.06,No Discount,no surge,626.36,0,N/Surge,,No Discount,no surge
6,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Singham's Textile (Pvt) Ltd 353 Galle Rd Colombo 00400,2026-04-28,13:31:23,307.82,0,N/Surge,338.21,No Discount,no surge,462.3,0,N/Surge,481.07,No Discount,no surge,604.19,0,N/Surge,616.15,No Discount,no surge,1059.71,0,N/Surge,890.07,No Discount,no surge,,0,N/Surge,277.13,377.13,no surge,,0,N/Surge,652.23,No Discount,no surge,737.68,0,N/Surge,,No Discount,no surge
7,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Airsonic - ST SONS 64 Galle Rd Colombo 00400,2026-04-28,13:32:36,357.33,0,N/Surge,385.94,No Discount,no surge,494.0,0,N/Surge,531.70,No Discount,no surge,665.44,0,N/Surge,680.88,No Discount,no surge,1204.79,0,N/Surge,"1,015.50",No Discount,no surge,,0,N/Surge,334.93,434.93,no surge,,0,N/Surge,748.41,No Discount,no surge,844.99,0,N/Surge,,No Discount,no surge
8,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Texas Night Club No 594/2 A2 Colombo 00300,2026-04-28,13:33:52,413.37,0,N/Surge,441.92,No Discount,no surge,585.38,0,N/Surge,590.79,No Discount,no surge,748.86,0,N/Surge,734.65,No Discount,no surge,1354.24,0,N/Surge,"1,113.19",No Discount,no surge,,0,N/Surge,399.28,499.28,no surge,,0,N/Surge,838.13,No Discount,no surge,954.53,0,N/Surge,,No Discount,no surge
9,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Commercial Bank Kollupitiya Branch 285 Galle Rd Colombo,2026-04-28,13:35:06,467.59,0,N/Surge,517.91,No Discount,no surge,637.9,0,N/Surge,660.61,No Discount,no surge,828.58,0,N/Surge,800.07,No Discount,no surge,1519.58,0,N/Surge,"1,233.56",No Discount,no surge,,0,N/Surge,477.54,577.54,no surge,,0,N/Surge,936.67,No Discount,no surge,1059.02,0,N/Surge,,No Discount,no surge
10,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,S. Thomas' Preparatory School 98 Galle - Colombo Rd Colombo 00300,2026-04-28,13:36:19,520.77,0,N/Surge,581.02,No Discount,no surge,708.45,0,N/Surge,712.87,No Discount,no surge,907.2,0,N/Surge,859.49,No Discount,no surge,1683.01,0,N/Surge,"1,333.13",No Discount,no surge,,0,N/Surge,557.23,657.23,no surge,,0,N/Surge,"1,011.74",No Discount,no surge,1166.92,0,N/Surge,,No Discount,no surge
11,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,The Vault No 1/5 Justice Akbar Mawatha Colombo 00200,2026-04-28,13:37:35,590.78,0,N/Surge,678.73,No Discount,no surge,782.3,0,N/Surge,801.21,No Discount,no surge,997.3,0,N/Surge,938.79,No Discount,no surge,1846.26,0,N/Surge,"1,479.00",No Discount,no surge,,0,N/Surge,650.43,750.43,no surge,,0,N/Surge,"1,135.53",No Discount,no surge,1290.96,0,N/Surge,,No Discount,no surge
12,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Shiva Saloon 41/1/1 UE Perera Mawatha Sri Jayawardenepura Kotte,2026-04-28,13:38:47,655.95,0,N/Surge,715.37,No Discount,no surge,850.73,0,N/Surge,864.39,No Discount,no surge,1085.61,0,N/Surge,982.72,No Discount,no surge,2011.01,0,N/Surge,"1,558.19",No Discount,no surge,,0,N/Surge,689.56,789.56,no surge,,0,N/Surge,"1,219.04",No Discount,no surge,1413.05,0,N/Surge,,No Discount,no surge
13,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Ashaie Glass and Aluminium Pvt Ltd Obeysekarapura Rd Sri Jayawardenepura Kotte,2026-04-28,13:40:03,720.43,0,N/Surge,790.69,No Discount,no surge,918.32,0,N/Surge,938.59,No Discount,no surge,1178.52,0,N/Surge,"1,045.30",No Discount,no surge,2161.51,0,N/Surge,"1,674.00",No Discount,no surge,,0,N/Surge,762.13,862.13,no surge,,0,N/Surge,"1,311.50",No Discount,no surge,1527.55,0,N/Surge,,No Discount,no surge
14,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Al Sharia International Pre School 76 Kolonnawa Rd Sri Jayawardenepura Kotte,2026-04-28,13:41:18,787.2,0,N/Surge,857.87,No Discount,no surge,993.36,0,N/Surge,"1,035.77",No Discount,no surge,1272.72,0,N/Surge,"1,139.83",No Discount,no surge,2311.0,0,N/Surge,"1,854.56",No Discount,no surge,,0,N/Surge,863.16,963.16,no surge,,0,N/Surge,"1,460.42",No Discount,no surge,1642.91,0,N/Surge,,No Discount,no surge
15,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Bandaranayake Circle XV2H+49P,2026-04-28,13:42:33,854.03,0,N/Surge,988.15,No Discount,no surge,1067.99,0,N/Surge,"1,250.09",No Discount,no surge,1367.41,0,N/Surge,"1,380.59",No Discount,no surge,2461.9,0,N/Surge,"2,315.50",No Discount,no surge,,0,N/Surge,"1,140.64","1,240.64",no surge,,0,N/Surge,"1,796.47",No Discount,no surge,1759.02,0,N/Surge,,No Discount,no surge
16,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Paris Court 391 Aluthmawatha Rd Colombo 01500,2026-04-28,13:43:50,918.48,0,N/Surge,"1,013.93",No Discount,no surge,1228.66,0,Surge,"1,125.26",No Discount,no surge,1456.25,0,N/Surge,"1,239.34",No Discount,no surge,2599.61,0,N/Surge,"2,036.28",No Discount,no surge,,0,N/Surge,"1,004.04","1,104.04",no surge,,0,N/Surge,"1,617.13",No Discount,no surge,1867.05,0,N/Surge,,No Discount,no surge
17,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Maths Class 704/14 Aluthmawatha Rd Colombo 01500,2026-04-28,13:45:05,984.67,0,N/Surge,"1,116.39",No Discount,no surge,1295.57,0,Surge,"1,199.65","1,318.62",no surge,1553.93,0,N/Surge,"1,317.28",No Discount,no surge,2761.35,0,N/Surge,"2,175.74",No Discount,no surge,,0,N/Surge,"1,112.18","1,212.18",no surge,,0,N/Surge,"1,885.77",No Discount,no surge,1988.23,0,N/Surge,,No Discount,no surge
18,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Alethea Studio 37/1/3 St Mary's Ln Colombo 01500,2026-04-28,13:46:19,1045.82,0,N/Surge,"1,129.96",No Discount,no surge,1341.07,0,Surge,"1,249.90","1,373.89",no surge,1641.81,0,N/Surge,"1,365.43",No Discount,no surge,2903.34,0,N/Surge,"2,264.40",No Discount,no surge,,0,N/Surge,"1,171.24","1,271.24",no surge,,0,N/Surge,"1,966.53",No Discount,no surge,2096.44,0,N/Surge,,No Discount,no surge
19,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Karunadasa Hardware Habarakada,2026-04-28,13:47:34,1115.35,0,N/Surge,"1,165.25",No Discount,no surge,1426.38,0,Surge,"1,261.01","1,386.11",no surge,1740.73,0,N/Surge,"1,245.12",No Discount,no surge,3061.64,0,N/Surge,"2,081.89",No Discount,no surge,,0,N/Surge,"1,184.04","1,284.04",no surge,,0,N/Surge,"2,013.31",No Discount,no surge,2217.89,0,N/Surge,,No Discount,no surge
20,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Green Space Aquagarden 102/A Oruwala Rd 10150,2026-04-28,13:48:47,1180.56,0,N/Surge,"1,214.78",No Discount,no surge,1507.79,0,Surge,"1,291.41","1,419.55",no surge,1832.31,0,N/Surge,"1,268.52",No Discount,no surge,3206.15,0,N/Surge,"2,128.79",No Discount,no surge,,0,N/Surge,"1,228.87","1,328.87",no surge,,0,N/Surge,"2,065.02",No Discount,no surge,2329.84,0,N/Surge,,No Discount,no surge
