Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,One Galle Face Mall 1A Centre Road Colombo 00200,The Emperor 75A Galle Rd Colombo 00300,2026-04-29,09:01:20,154.74,0,N/Surge,194.06,No Discount,no surge,289.91,0,N/Surge,366.36,No Discount,no surge,376.57,0,N/Surge,452.66,No Discount,no surge,651.49,0,N/Surge,708.31,No Discount,no surge,,0,N/Surge,162.10,231.57,no surge,,0,N/Surge,385.95,No Discount,no surge,522.26,0,N/Surge,,No Discount,no surge
2,One Galle Face Mall 1A Centre Road Colombo 00200,Liberty Plaza 300 Srimath Anagarika Dharmapala Mawatha Colombo 00300,2026-04-29,09:02:33,156.02,0,N/Surge,202.06,No Discount,no surge,290.55,0,N/Surge,366.36,No Discount,no surge,419.6,0,N/Surge,552.59,No Discount,no surge,662.41,0,N/Surge,708.31,No Discount,no surge,,0,N/Surge,162.10,231.57,no surge,,0,N/Surge,385.95,No Discount,no surge,528.07,0,N/Surge,,No Discount,no surge
3,One Galle Face Mall 1A Centre Road Colombo 00200,Roar Global 367 R. A. De Mel Mawatha Colombo 00300,2026-04-29,09:03:46,181.76,0,N/Surge,246.93,No Discount,no surge,291.64,0,N/Surge,366.36,No Discount,no surge,500.65,0,N/Surge,641.16,No Discount,no surge,673.89,0,N/Surge,708.31,No Discount,no surge,,0,N/Surge,176.19,251.70,no surge,,0,N/Surge,457.98,No Discount,no surge,535.74,0,N/Surge,,No Discount,no surge
4,One Galle Face Mall 1A Centre Road Colombo 00200,Horton Regency Apartments 33 Horton Pl Colombo 00700,2026-04-29,09:04:57,231.53,0,N/Surge,300.48,No Discount,no surge,316.1,0,N/Surge,409.32,No Discount,no surge,594.45,0,N/Surge,740.09,No Discount,no surge,750.65,0,N/Surge,831.02,No Discount,no surge,,0,N/Surge,220.24,314.63,no surge,,0,N/Surge,575.25,No Discount,no surge,652.06,0,N/Surge,,No Discount,no surge
5,One Galle Face Mall 1A Centre Road Colombo 00200,Cinnamon Nest Apartments 5 Dudley Senanayake Mawatha Colombo 00800,2026-04-29,09:06:13,275.68,0,N/Surge,348.27,No Discount,no surge,383.58,0,N/Surge,526.38,No Discount,no surge,690.18,0,N/Surge,814.15,No Discount,no surge,887.78,0,N/Surge,990.36,No Discount,no surge,,0,N/Surge,266.15,366.15,no surge,,0,N/Surge,671.16,No Discount,no surge,766.61,0,N/Surge,,No Discount,no surge
6,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Fuel Center Marine Dr Colombo,2026-04-29,09:07:28,327.2,0,N/Surge,416.51,No Discount,no surge,452.98,0,N/Surge,585.71,No Discount,no surge,782.41,0,N/Surge,907.83,No Discount,no surge,1024.58,0,N/Surge,"1,130.95",No Discount,no surge,,0,N/Surge,345.18,445.18,no surge,,0,N/Surge,809.13,No Discount,no surge,889.63,0,N/Surge,,No Discount,no surge
7,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Seafood 55 Collingwood Pl Colombo 00600,2026-04-29,09:08:40,379.15,0,N/Surge,462.55,No Discount,no surge,505.54,0,N/Surge,638.83,No Discount,no surge,868.83,0,N/Surge,959.66,No Discount,no surge,1173.65,0,N/Surge,"1,208.39",No Discount,no surge,,0,N/Surge,385.31,485.31,no surge,,0,N/Surge,877.30,No Discount,no surge,1005.12,0,N/Surge,,No Discount,no surge
8,One Galle Face Mall 1A Centre Road Colombo 00200,Jagota Agro Products 467 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 10107,2026-04-29,09:09:56,431.5,0,N/Surge,518.02,No Discount,no surge,569.68,0,N/Surge,779.32,No Discount,no surge,957.8,0,N/Surge,"1,105.31",No Discount,no surge,1329.96,0,N/Surge,"1,413.89",No Discount,no surge,,0,N/Surge,483.90,583.90,no surge,,0,N/Surge,"1,057.20",No Discount,no surge,1120.75,0,N/Surge,,No Discount,no surge
9,One Galle Face Mall 1A Centre Road Colombo 00200,Infinity Garden - Diyatha Uyana Mies Rohe Fountain Sri Jayawardenepura Kotte,2026-04-29,09:11:10,490.84,0,N/Surge,634.34,No Discount,no surge,635.96,0,N/Surge,848.44,No Discount,no surge,1047.41,0,N/Surge,"1,231.52",No Discount,no surge,1483.53,0,N/Surge,"1,495.98",No Discount,no surge,,0,N/Surge,589.64,689.64,no surge,,0,N/Surge,"1,193.44",No Discount,no surge,1236.56,0,N/Surge,,No Discount,no surge
10,One Galle Face Mall 1A Centre Road Colombo 00200,Janaka Record Bar Main St Battaramulla,2026-04-29,09:12:23,561.41,0,N/Surge,712.98,No Discount,no surge,701.66,0,N/Surge,912.31,No Discount,no surge,1136.59,0,N/Surge,"1,302.41",No Discount,no surge,1607.84,0,N/Surge,"1,584.08",No Discount,no surge,,0,N/Surge,653.26,753.26,no surge,,0,N/Surge,"1,276.68",No Discount,no surge,1351.89,0,N/Surge,,No Discount,no surge
11,One Galle Face Mall 1A Centre Road Colombo 00200,MAS TS car park Thalangama Bus Depot Rd Battaramulla,2026-04-29,09:13:34,631.86,0,N/Surge,493.58,No Discount,no surge,767.21,0,N/Surge,672.67,No Discount,no surge,1224.83,0,N/Surge,"1,060.33",No Discount,no surge,1749.09,0,N/Surge,"1,290.39",No Discount,no surge,,0,N/Surge,392.00,492.00,no surge,,0,N/Surge,893.68,No Discount,no surge,1464.82,0,N/Surge,,No Discount,no surge
12,One Galle Face Mall 1A Centre Road Colombo 00200,Priyankara Motors Sri Jayawardenepura Kotte,2026-04-29,09:14:46,702.38,0,N/Surge,888.82,No Discount,no surge,832.86,0,N/Surge,"1,087.86",No Discount,no surge,1313.84,0,N/Surge,"1,489.39",No Discount,no surge,1892.08,0,N/Surge,"1,828.82",No Discount,no surge,,0,N/Surge,829.61,929.61,no surge,,0,N/Surge,"1,499.37",No Discount,no surge,1578.68,0,N/Surge,,No Discount,no surge
13,One Galle Face Mall 1A Centre Road Colombo 00200,Muragala Head Office New Kotte - Bope Rd Sri Jayawardenepura Kotte 10100,2026-04-29,09:15:59,772.99,0,N/Surge,944.17,No Discount,no surge,898.74,0,N/Surge,"1,208.70",No Discount,no surge,1411.28,0,N/Surge,"1,622.24",No Discount,no surge,2036.74,0,N/Surge,"2,064.05",No Discount,no surge,,0,N/Surge,897.42,997.42,no surge,,0,N/Surge,"1,574.85",No Discount,no surge,1693.49,0,N/Surge,,No Discount,no surge
14,One Galle Face Mall 1A Centre Road Colombo 00200,Sigiri warehouse (A&E) Sedawatta - Ambatale Rd Welivita,2026-04-29,09:17:10,842.81,0,N/Surge,"1,081.27",No Discount,no surge,970.66,0,N/Surge,"1,270.48",No Discount,no surge,1507.15,0,N/Surge,"1,729.71",No Discount,no surge,2178.25,0,N/Surge,"2,220.38",No Discount,no surge,,0,N/Surge,"1,031.63","1,131.63",no surge,,0,N/Surge,"1,714.61",No Discount,no surge,1809.15,0,N/Surge,,No Discount,no surge
15,One Galle Face Mall 1A Centre Road Colombo 00200,Scan Lanka Trading Co. Pvt Ltd Head Office and Main stores,2026-04-29,09:18:22,914.66,0,N/Surge,"1,121.30",No Discount,no surge,1044.65,0,N/Surge,"1,398.77",No Discount,no surge,1605.31,0,N/Surge,"1,832.95",No Discount,no surge,2322.31,0,N/Surge,"2,355.18",No Discount,no surge,,0,N/Surge,"1,084.61","1,184.61",no surge,,0,N/Surge,"1,824.18",No Discount,no surge,1927.39,0,N/Surge,,No Discount,no surge
16,One Galle Face Mall 1A Centre Road Colombo 00200,Vegetable grocery Malabe,2026-04-29,09:19:35,984.56,0,N/Surge,"1,203.05",No Discount,no surge,1116.67,0,N/Surge,"1,450.02",No Discount,no surge,1701.76,0,N/Surge,"1,914.30",No Discount,no surge,2465.48,0,N/Surge,"2,483.33",No Discount,no surge,,0,N/Surge,"1,170.25","1,270.25",no surge,,0,N/Surge,"1,932.58",No Discount,no surge,2043.94,0,N/Surge,,No Discount,no surge
17,One Galle Face Mall 1A Centre Road Colombo 00200,Capital heaven heights Residencies- Girls Hostel 161/21 Kiribathgalawatta Road Malabe 10115,2026-04-29,09:20:48,1055.84,0,N/Surge,"1,370.37",No Discount,no surge,1190.03,0,N/Surge,"1,460.52",No Discount,no surge,1800.04,0,N/Surge,"1,731.00",No Discount,no surge,2610.8,0,N/Surge,"2,260.67",No Discount,no surge,,0,N/Surge,"1,246.22","1,346.22",no surge,,0,N/Surge,"2,011.50",No Discount,no surge,2162.44,0,N/Surge,,No Discount,no surge
18,One Galle Face Mall 1A Centre Road Colombo 00200,Nails By Thesa Kaduwela Rd Kaduwela,2026-04-29,09:22:03,1127.96,0,N/Surge,"1,463.51",No Discount,no surge,1262.32,0,N/Surge,"1,569.16",No Discount,no surge,1905.29,0,N/Surge,"2,079.44",No Discount,no surge,2760.51,0,N/Surge,"2,735.40",No Discount,no surge,,0,N/Surge,"1,433.95","1,533.95",no surge,,0,N/Surge,"2,216.31",No Discount,no surge,2283.7,0,N/Surge,,No Discount,no surge
