Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,DM Printers Maharagama 155 highleval rd Colombo - Batticaloa Hwy Maharagama,2026-04-24,04:01:07,158.7,0,N/Surge,"2,212.14",0,no surge,279.86,0,N/Surge,"2,343.01",0,no surge,486.11,0,N/Surge,"2,466.39",0,no surge,685.58,0,N/Surge,"3,944.78",0,no surge,,0,N/Surge,"2,036.21","2,136.21",no surge,,0,N/Surge,"2,581.60",0,no surge,599.77,0,N/Surge,,0,no surge
2,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,CIB Online Store 345 1 High Level Rd Maharagama 10280,2026-04-24,04:02:08,160.18,0,N/Surge,162.25,0,no surge,281.45,0,N/Surge,320.00,0,no surge,395.64,0,N/Surge,514.24,0,no surge,543.66,0,N/Surge,693.05,0,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,0,no surge,460.14,0,N/Surge,,0,no surge
3,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Api Singhe Motors (Pvt) Ltd No 640 A Wijerama Gangodawila Nugegoda,2026-04-24,04:03:11,205.23,0,N/Surge,210.02,0,no surge,295.56,0,N/Surge,320.00,0,no surge,515.31,0,N/Surge,587.70,0,no surge,705.24,0,N/Surge,693.05,0,no surge,,0,N/Surge,134.19,191.70,no surge,,0,N/Surge,326.08,0,no surge,610.25,0,N/Surge,,0,no surge
4,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Gangodawila Girl's Child Development Center,2026-04-24,04:04:13,256.62,0,N/Surge,270.13,0,no surge,386.68,0,N/Surge,394.50,0,no surge,593.7,0,N/Surge,680.98,0,no surge,776.45,0,N/Surge,847.79,0,no surge,,0,N/Surge,176.72,252.46,no surge,,0,N/Surge,422.54,0,no surge,689.74,0,N/Surge,,0,no surge
5,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Jeewa Plastic (Pvt) Ltd 224 High Level Rd Colombo,2026-04-24,04:05:14,307.51,0,N/Surge,305.80,0,no surge,461.08,0,N/Surge,449.83,0,no surge,670.34,0,N/Surge,732.79,0,no surge,897.31,0,N/Surge,939.07,0,no surge,,0,N/Surge,202.31,289.02,no surge,,0,N/Surge,497.52,0,no surge,774.88,0,N/Surge,,0,no surge
6,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Java Lounge 126/B High Level Rd Nugegoda 10250,2026-04-24,04:06:19,365.91,0,N/Surge,363.10,0,no surge,533.33,0,N/Surge,526.25,0,no surge,746.11,0,N/Surge,810.91,0,no surge,1019.15,0,N/Surge,"1,079.03",0,no surge,,0,N/Surge,239.90,339.90,no surge,,0,N/Surge,570.33,0,no surge,872.46,0,N/Surge,,0,no surge
7,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Felicity Solar Technology (PVT) Ltd 188a High Level Rd Colombo 00600,2026-04-24,04:07:17,426.49,0,N/Surge,363.10,0,no surge,608.28,0,N/Surge,532.11,0,no surge,823.49,0,N/Surge,810.79,0,no surge,1141.72,0,N/Surge,"1,078.02",0,no surge,,0,N/Surge,241.38,341.38,no surge,,0,N/Surge,589.48,0,no surge,971.76,0,N/Surge,,0,no surge
8,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nanomedix (Pvt) Ltd. 112/1 H. Sri Nissanka Mw Maya Ave Colombo 00600,2026-04-24,04:08:18,486.57,0,N/Surge,463.19,0,no surge,702.68,0,N/Surge,694.51,0,no surge,900.61,0,N/Surge,963.88,0,no surge,1299.8,0,N/Surge,"1,351.06",0,no surge,,0,N/Surge,343.73,443.73,no surge,,0,N/Surge,767.33,0,no surge,1070.94,0,N/Surge,,0,no surge
9,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,PetsVcare Animal Hospitals 506/7 Elvitigala Mawatha Colombo 5,2026-04-24,04:09:20,549.79,0,N/Surge,535.54,0,no surge,787.95,0,N/Surge,764.41,0,no surge,977.91,0,N/Surge,"1,038.73",0,no surge,1452.64,0,N/Surge,"1,485.51",0,no surge,,0,N/Surge,412.03,512.03,no surge,,0,N/Surge,830.91,0,no surge,1180.54,0,N/Surge,,0,no surge
10,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Bank of Ceylon ATM Victoria Pl Colombo 00800,2026-04-24,04:10:18,613.26,0,N/Surge,535.54,0,no surge,856.53,0,N/Surge,764.41,0,no surge,1049.35,0,N/Surge,"1,038.73",0,no surge,1604.47,0,N/Surge,"1,485.51",0,no surge,,0,N/Surge,412.03,512.03,no surge,,0,N/Surge,830.91,0,no surge,1288.78,0,N/Surge,,0,no surge
