Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nielsen No. 98 D. S. Senanayake Mawatha Colombo 08,2026-04-25,00:12:50,672.0,0,N/Surge,673.11,No Discount,no surge,920.05,0,N/Surge,941.35,No Discount,no surge,1163.97,0,N/Surge,"1,215.92",No Discount,no surge,2089.12,0,N/Surge,"2,049.91",No Discount,no surge,,0,N/Surge,550.05,650.05,no surge,,0,N/Surge,"1,026.04",No Discount,no surge,1464.8,0,N/Surge,,No Discount,no surge
12,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Sarvodaya Development Finance PLC 155 Dr Danister De Silva Mawatha Colombo 00800,2026-04-25,00:14:00,740.46,0,N/Surge,755.09,No Discount,no surge,1012.71,0,N/Surge,"1,027.96",No Discount,no surge,1258.73,0,N/Surge,"1,317.61",No Discount,no surge,2257.54,0,N/Surge,"2,222.99",No Discount,no surge,,0,N/Surge,631.16,731.16,no surge,,0,N/Surge,"1,124.99",No Discount,no surge,1591.41,0,N/Surge,,No Discount,no surge
13,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Driveline Dematagoda 279 Dr Danister De Silva Mawatha Colombo 00900,2026-04-25,00:15:10,799.38,0,N/Surge,823.77,No Discount,no surge,1093.1,0,N/Surge,"1,108.11",No Discount,no surge,1340.24,0,N/Surge,"1,404.76",No Discount,no surge,2402.17,0,N/Surge,"2,371.13",No Discount,no surge,,0,N/Surge,696.62,796.62,no surge,,0,N/Surge,"1,206.33",No Discount,no surge,1700.23,0,N/Surge,,No Discount,no surge
14,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,NMK Holdings Private Limited 627 Baseline Rd Colombo,2026-04-25,00:16:22,888.64,0,N/Surge,905.01,No Discount,no surge,1184.22,0,N/Surge,"1,191.32",No Discount,no surge,1434.36,0,N/Surge,"1,507.15",No Discount,no surge,2571.49,0,N/Surge,"2,545.60",No Discount,no surge,,0,N/Surge,772.75,872.75,no surge,,0,N/Surge,"1,282.39",No Discount,no surge,1826.29,0,N/Surge,,No Discount,no surge
15,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Pocket Friendly Hypermart Samagi Mawatha Colombo,2026-04-25,00:17:32,968.89,0,N/Surge,989.21,No Discount,no surge,1265.49,0,N/Surge,"1,283.22",No Discount,no surge,1516.83,0,N/Surge,"1,611.70",No Discount,no surge,2717.94,0,N/Surge,"2,721.23",No Discount,no surge,,0,N/Surge,853.86,953.86,no surge,,0,N/Surge,"1,399.83",No Discount,no surge,1936.42,0,N/Surge,,No Discount,no surge
1,Land of Kings Cafe & Restaurant 135/B Kaduwela,PHARMART PHARMACY Malabe,2026-04-25,00:18:41,233.73,0,Surge,222.10,No Discount,no surge,429.9,0,Surge,506.00,No Discount,no surge,510.34,0,Surge,479.65,No Discount,no surge,649.24,0,N/Surge,701.41,No Discount,no surge,,0,N/Surge,176.40,252.00,no surge,,0,N/Surge,480.00,No Discount,no surge,547.13,0,N/Surge,,No Discount,no surge
2,Land of Kings Cafe & Restaurant 135/B Kaduwela,Mahamevnawa Amawatura Monastery New Kandy Rd B263 Malabe 10115,2026-04-25,00:19:51,234.23,0,Surge,222.70,No Discount,no surge,380.5,0,Surge,475.00,No Discount,no surge,513.96,0,Surge,453.88,No Discount,no surge,659.57,0,N/Surge,761.55,No Discount,no surge,,0,N/Surge,176.40,252.00,no surge,,0,N/Surge,450.00,No Discount,no surge,552.63,0,N/Surge,,No Discount,no surge
3,Land of Kings Cafe & Restaurant 135/B Kaduwela,H N Cellular - Malabe 2 329/1 C New Kandy Rd Malabe 10115,2026-04-25,00:21:01,305.37,0,Surge,287.08,No Discount,no surge,395.73,0,Surge,437.60,No Discount,no surge,583.92,0,Surge,505.40,No Discount,no surge,828.13,0,N/Surge,851.41,No Discount,no surge,,0,N/Surge,188.84,269.77,no surge,,0,N/Surge,453.10,No Discount,no surge,558.71,0,N/Surge,,No Discount,no surge
4,Land of Kings Cafe & Restaurant 135/B Kaduwela,Malabe Public Bus Stand 835/2b 471/E Athurugiriya Rd Malabe,2026-04-25,00:22:11,359.28,0,Surge,353.94,No Discount,no surge,490.72,0,Surge,545.95,No Discount,no surge,559.03,0,N/Surge,599.91,No Discount,no surge,997.48,0,N/Surge,"1,011.43",No Discount,no surge,,0,N/Surge,241.68,341.68,no surge,,0,N/Surge,568.91,No Discount,no surge,675.67,0,N/Surge,,No Discount,no surge
5,Land of Kings Cafe & Restaurant 135/B Kaduwela,Bojunka Food Sri Jayawardenepura Kotte,2026-04-25,00:23:21,405.66,0,Surge,417.06,No Discount,no surge,558.34,0,Surge,649.90,No Discount,no surge,639.06,0,N/Surge,683.94,No Discount,no surge,1141.47,0,N/Surge,"1,154.38",No Discount,no surge,,0,N/Surge,306.01,406.01,no surge,,0,N/Surge,676.62,No Discount,no surge,756.21,0,N/Surge,,No Discount,no surge
6,Land of Kings Cafe & Restaurant 135/B Kaduwela,The Museum by HGC Kotte-Bope Road New Kandy Rd,2026-04-25,00:24:31,464.93,0,Surge,488.96,No Discount,no surge,632.11,0,Surge,747.80,No Discount,no surge,727.64,0,N/Surge,773.90,No Discount,no surge,1302.55,0,N/Surge,"1,309.41",No Discount,no surge,,0,N/Surge,375.17,475.17,no surge,,0,N/Surge,778.78,No Discount,no surge,874.98,0,N/Surge,,No Discount,no surge
7,Land of Kings Cafe & Restaurant 135/B Kaduwela,Salon Taweera Junction 316 Kaduwela Rd Sri Jayawardenepura Kotte,2026-04-25,00:25:41,524.32,0,Surge,560.99,No Discount,no surge,705.58,0,Surge,782.03,No Discount,no surge,814.47,0,N/Surge,863.70,No Discount,no surge,1458.63,0,N/Surge,"1,459.97",No Discount,no surge,,0,N/Surge,444.33,544.33,no surge,,0,N/Surge,826.98,No Discount,no surge,992.28,0,N/Surge,,No Discount,no surge
8,Land of Kings Cafe & Restaurant 135/B Kaduwela,The station Hair and Beauty bridal salon 333 Kaduwela Rd Battaramulla 12138,2026-04-25,00:26:49,586.82,0,Surge,385.93,No Discount,no surge,802.98,0,Surge,655.45,No Discount,no surge,906.56,0,N/Surge,818.80,No Discount,no surge,1625.11,0,N/Surge,"1,386.45",No Discount,no surge,,0,N/Surge,270.03,370.03,no surge,,0,N/Surge,710.93,No Discount,no surge,1116.84,0,N/Surge,,No Discount,no surge
9,Land of Kings Cafe & Restaurant 135/B Kaduwela,David Pieris Automobiles (Pvt) Ltd 133 Battaramulla - Pannipitiya Rd Battaramulla 10110,2026-04-25,00:28:00,546.41,0,N/Surge,569.59,No Discount,no surge,884.01,0,Surge,"1,187.59",No Discount,no surge,991.1,0,N/Surge,"1,135.30",No Discount,no surge,1777.42,0,N/Surge,"1,921.99",No Discount,no surge,,0,N/Surge,452.28,552.28,no surge,,0,N/Surge,"1,274.70",No Discount,no surge,1231.11,0,N/Surge,,No Discount,no surge
10,Land of Kings Cafe & Restaurant 135/B Kaduwela,Street Burger 899 Kotte Rd Sri Jayawardenepura Kotte,2026-04-25,00:29:07,608.56,0,N/Surge,719.59,No Discount,no surge,951.5,0,Surge,"1,425.73",No Discount,no surge,1076.69,0,N/Surge,"1,485.26",No Discount,no surge,1931.79,0,N/Surge,"2,503.33",No Discount,no surge,,0,N/Surge,604.08,704.08,no surge,,0,N/Surge,"1,534.96",No Discount,no surge,1346.82,0,N/Surge,,No Discount,no surge
11,Land of Kings Cafe & Restaurant 135/B Kaduwela,Nations Trust Bank 196 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 00800,2026-04-25,00:30:18,674.65,0,N/Surge,745.74,No Discount,no surge,1022.92,0,Surge,"1,535.89",No Discount,no surge,1168.23,0,N/Surge,"1,602.55",No Discount,no surge,2097.62,0,N/Surge,"2,703.87",No Discount,no surge,,0,N/Surge,621.33,721.33,no surge,,0,N/Surge,"1,643.79",No Discount,no surge,1470.69,0,N/Surge,,No Discount,no surge
12,Land of Kings Cafe & Restaurant 135/B Kaduwela,cambalpark 110 Parliament Rd Sri Jayawardenepura Kotte 10120,2026-04-25,00:31:28,739.83,0,N/Surge,,No Discount,no surge,1161.86,0,Surge,,No Discount,no surge,1257.91,0,N/Surge,,No Discount,no surge,2256.14,0,N/Surge,,No Discount,no surge,,0,N/Surge,,No Discount,no surge,,0,N/Surge,,No Discount,no surge,1590.32,0,N/Surge,,No Discount,no surge
13,Land of Kings Cafe & Restaurant 135/B Kaduwela,Kingdom Kids 98 1 Dr NM Perera Mawatha Rd Colombo,2026-04-25,00:32:36,801.36,0,N/Surge,735.25,No Discount,no surge,1245.79,0,Surge,"1,107.95",No Discount,no surge,1343.43,0,N/Surge,"1,049.28",No Discount,no surge,2408.45,0,N/Surge,"1,774.25",No Discount,no surge,,0,N/Surge,620.82,720.82,no surge,,0,N/Surge,"1,389.46",No Discount,no surge,1704.6,0,N/Surge,,No Discount,no surge
14,Land of Kings Cafe & Restaurant 135/B Kaduwela,Zulficar Ghouse 79/7 Horton Pl Colombo 00700,2026-04-25,00:33:45,888.66,0,N/Surge,"1,248.68",No Discount,no surge,1334.24,0,Surge,"1,532.01",No Discount,no surge,1434.48,0,N/Surge,"1,502.64",No Discount,no surge,2571.82,0,N/Surge,"2,538.45",No Discount,no surge,,0,N/Surge,"1,122.84","1,222.84",no surge,,0,N/Surge,"1,954.49",No Discount,no surge,1826.47,0,N/Surge,,No Discount,no surge
15,Land of Kings Cafe & Restaurant 135/B Kaduwela,Nelum Pokuna Theatre 110 Ananda Coomaraswamy Mawatha Colombo 00700,2026-04-25,00:34:54,973.08,0,N/Surge,"1,353.11",No Discount,no surge,1419.67,0,Surge,"1,635.78",No Discount,no surge,1521.52,0,N/Surge,"1,592.33",No Discount,no surge,2726.17,0,N/Surge,"2,690.88",No Discount,no surge,,0,N/Surge,"1,218.46","1,318.46",no surge,,0,N/Surge,"2,082.36",No Discount,no surge,1942.52,0,N/Surge,,No Discount,no surge
