Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Sudu Putha Hardware Piliyandala,2026-04-29,09:01:15,154.76,0,N/Surge,192.91,No Discount,no surge,289.93,0,N/Surge,377.23,No Discount,no surge,375.9,0,N/Surge,426.45,No Discount,no surge,651.74,0,N/Surge,634.58,No Discount,no surge,,0,N/Surge,222.60,No Discount,no surge,,0,N/Surge,371.00,No Discount,no surge,522.39,0,N/Surge,,No Discount,no surge
2,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Deniya Car Rental 335/3 Moratuwa Road Deniya Rd Piliyandala 10300,2026-04-29,09:02:26,155.84,0,N/Surge,192.91,No Discount,no surge,290.64,0,N/Surge,377.23,No Discount,no surge,419.34,0,N/Surge,493.69,No Discount,no surge,663.91,0,N/Surge,634.58,No Discount,no surge,,0,N/Surge,222.60,No Discount,no surge,,0,N/Surge,371.00,No Discount,no surge,528.87,0,N/Surge,,No Discount,no surge
3,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Ranuth Furniture Moratuwa 10400,2026-04-29,09:03:38,181.95,0,N/Surge,251.17,No Discount,no surge,291.87,0,N/Surge,377.23,No Discount,no surge,502.05,0,N/Surge,594.57,No Discount,no surge,677.89,0,N/Surge,636.05,No Discount,no surge,,0,N/Surge,246.84,No Discount,no surge,,0,N/Surge,444.36,No Discount,no surge,537.87,0,N/Surge,,No Discount,no surge
4,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Enex Fabric Shop 4 Sri Premaratna Mawatha Moratuwa 10400,2026-04-29,09:04:53,231.52,0,N/Surge,303.80,No Discount,no surge,316.09,0,N/Surge,430.73,No Discount,no surge,594.4,0,N/Surge,685.70,No Discount,no surge,750.48,0,N/Surge,756.67,No Discount,no surge,,0,N/Surge,306.72,No Discount,no surge,,0,N/Surge,558.50,No Discount,no surge,651.97,0,N/Surge,,No Discount,no surge
5,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Singhe Furniture Work Shop 8 2 Upper Indibedda Rd Moratuwa 10400,2026-04-29,09:06:07,276.56,0,N/Surge,371.79,No Discount,no surge,384.81,0,N/Surge,504.39,No Discount,no surge,691.36,0,N/Surge,737.92,No Discount,no surge,888.72,0,N/Surge,898.58,No Discount,no surge,,0,N/Surge,379.81,No Discount,no surge,,0,N/Surge,691.55,No Discount,no surge,768.07,0,N/Surge,,No Discount,no surge
6,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Cure Care Pharmacy 159/C 2 Polgasowita 10320,2026-04-29,09:07:22,326.34,0,N/Surge,417.35,No Discount,no surge,452.05,0,N/Surge,543.76,No Discount,no surge,779.17,0,N/Surge,787.03,No Discount,no surge,1016.33,0,N/Surge,972.05,No Discount,no surge,,0,N/Surge,429.49,No Discount,no surge,,0,N/Surge,766.43,No Discount,no surge,884.86,0,N/Surge,,No Discount,no surge
7,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Jithuli Traders Colombo - Horana Rd Polgasowita,2026-04-29,09:08:35,381.93,0,N/Surge,481.35,No Discount,no surge,508.94,0,N/Surge,622.05,No Discount,no surge,870.98,0,N/Surge,867.67,No Discount,no surge,1173.75,0,N/Surge,"1,086.81",No Discount,no surge,,0,N/Surge,492.99,No Discount,no surge,,0,N/Surge,878.04,No Discount,no surge,1007.17,0,N/Surge,,No Discount,no surge
8,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Richi (singer) 251 Colombo - Horana Rd Polgasowita,2026-04-29,09:09:51,436.37,0,N/Surge,551.62,No Discount,no surge,575.04,0,N/Surge,699.82,No Discount,no surge,959.46,0,N/Surge,947.55,No Discount,no surge,1324.67,0,N/Surge,"1,200.23",No Discount,no surge,,0,N/Surge,559.01,No Discount,no surge,,0,N/Surge,998.02,No Discount,no surge,1121.26,0,N/Surge,,No Discount,no surge
9,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,ITCS - Institute of Training & Care Services 296/2/4 High Level Rd Pannipitiya 10230,2026-04-29,09:11:05,496.74,0,N/Surge,611.12,No Discount,no surge,641.32,0,N/Surge,775.57,No Discount,no surge,1052.14,0,N/Surge,"1,043.07",No Discount,no surge,1485.28,0,N/Surge,"1,292.21",No Discount,no surge,,0,N/Surge,611.01,No Discount,no surge,,0,N/Surge,"1,054.21",No Discount,no surge,1241.93,0,N/Surge,,No Discount,no surge
10,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Luxe Highway Residencies by Home Lands Skyline 320 High Level Rd Pannipitiya 10230,2026-04-29,09:12:17,564.9,0,N/Surge,698.68,No Discount,no surge,704.7,0,N/Surge,859.16,No Discount,no surge,1136.52,0,N/Surge,"1,128.16",No Discount,no surge,1601.02,0,N/Surge,"1,398.66",No Discount,no surge,,0,N/Surge,702.91,No Discount,no surge,,0,N/Surge,"1,165.87",No Discount,no surge,1350.51,0,N/Surge,,No Discount,no surge
11,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Samarasiri Auto Parts and Engineers No: 375/12/B High Level Road Makumbura Pannipitiya 10230,2026-04-29,09:13:33,636.7,0,N/Surge,795.10,No Discount,no surge,771.48,0,N/Surge,944.42,No Discount,no surge,1226.08,0,N/Surge,"1,232.10",No Discount,no surge,1743.82,0,N/Surge,"1,548.60",No Discount,no surge,,0,N/Surge,804.37,No Discount,no surge,,0,N/Surge,"1,293.03",No Discount,no surge,1465.03,0,N/Surge,,No Discount,no surge
12,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,New GDK Super Center 138 High Level Rd Homagama,2026-04-29,09:14:44,707.16,0,N/Surge,881.79,No Discount,no surge,837.04,0,N/Surge,"1,017.82",No Discount,no surge,1315.24,0,N/Surge,"1,304.04",No Discount,no surge,1885.4,0,N/Surge,"1,644.39",No Discount,no surge,,0,N/Surge,887.61,No Discount,no surge,,0,N/Surge,"1,398.14",No Discount,no surge,1578.13,0,N/Surge,,No Discount,no surge
