Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Jayantha Furnitures Pvt Ltd No.105/C Ja Ela Rd Gampaha,2026-04-24,16:22:32,154.78,0,N/Surge,75.00,150.00,no surge,280.95,0,N/Surge,150.00,300.00,no surge,387.66,0,N/Surge,208.86,417.73,no surge,522.16,0,N/Surge,341.63,591.63,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,442.61,0,N/Surge,,No Discount,no surge
2,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Pathirana stores 3XVH+H9M Gampaha,2026-04-24,16:23:44,155.34,0,N/Surge,75.00,150.00,no surge,281.64,0,N/Surge,150.00,300.00,no surge,391.75,0,N/Surge,213.22,426.45,no surge,533.82,0,N/Surge,341.63,591.63,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,448.83,0,N/Surge,,No Discount,no surge
3,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MCC survey department 23 Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-24,16:24:57,199.12,0,N/Surge,96.72,193.45,no surge,282.89,0,N/Surge,150.00,300.00,no surge,417.3,0,N/Surge,278.87,528.87,no surge,607.43,0,N/Surge,482.71,732.71,no surge,,0,N/Surge,138.68,198.12,no surge,,0,N/Surge,339.43,No Discount,no surge,504.25,0,N/Surge,,No Discount,no surge
4,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Badulu Hotel Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-24,16:26:09,238.43,0,N/Surge,114.36,228.72,no surge,300.97,0,N/Surge,165.75,331.50,no surge,494.72,0,N/Surge,356.41,606.41,no surge,729.56,0,N/Surge,597.99,847.99,no surge,,0,N/Surge,171.53,245.05,no surge,,0,N/Surge,429.99,No Discount,no surge,604.95,0,N/Surge,,No Discount,no surge
5,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Janaka Enterprises Makewite No.140/EMegoda thammithaMakewite Ja-Ela,2026-04-24,16:27:22,278.98,0,N/Surge,182.00,364.01,no surge,361.65,0,N/Surge,267.32,517.32,no surge,570.72,0,N/Surge,603.70,853.70,no surge,848.98,0,N/Surge,969.54,"1,219.54",no surge,,0,N/Surge,295.23,395.23,no surge,,0,N/Surge,693.16,No Discount,no surge,700.03,0,N/Surge,,No Discount,no surge
6,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Siyane Arcade Minuwangoda Road Udugampola 11000,2026-04-24,16:28:35,328.36,0,N/Surge,159.86,319.72,no surge,572.11,0,Surge,231.15,462.30,no surge,656.5,0,N/Surge,521.73,771.73,no surge,973.89,0,N/Surge,845.68,"1,095.68",no surge,,0,N/Surge,243.85,343.85,no surge,,0,N/Surge,606.91,No Discount,no surge,805.25,0,N/Surge,,No Discount,no surge
7,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Global Auto Mart minuwangoda road,2026-04-24,16:29:46,375.9,0,N/Surge,180.28,360.57,no surge,630.32,0,Surge,267.98,517.98,no surge,730.23,0,N/Surge,599.20,849.20,no surge,1096.62,0,N/Surge,961.34,"1,211.34",no surge,,0,N/Surge,290.78,390.78,no surge,,0,N/Surge,686.14,No Discount,no surge,907.76,0,N/Surge,,No Discount,no surge
8,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,CRS ENGINEERING PRIVATE LIMITED,2026-04-24,16:30:56,431.22,0,N/Surge,202.43,404.86,no surge,695.82,0,Surge,342.15,592.15,no surge,817.94,0,N/Surge,686.06,936.06,no surge,1221.61,0,N/Surge,"1,090.93","1,340.93",no surge,,0,N/Surge,339.19,439.19,no surge,,0,N/Surge,766.77,No Discount,no surge,1012.19,0,N/Surge,,No Discount,no surge
9,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Godalla Takeaway Gampaha,2026-04-24,16:32:05,489.82,0,N/Surge,239.62,479.24,no surge,762.35,0,Surge,402.68,652.68,no surge,904.07,0,N/Surge,779.22,"1,029.22",no surge,1347.64,0,N/Surge,"1,231.35","1,481.35",no surge,,0,N/Surge,424.83,524.83,no surge,,0,N/Surge,878.27,No Discount,no surge,1119.4,0,N/Surge,,No Discount,no surge
10,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Busy Bees Montessori International (AMI) preschool Ekala 3WX7+JM7 Wimalajothi Nahimi Mawatha Ja-Ela,2026-04-24,16:33:18,618.32,0,N/Surge,297.74,547.74,no surge,898.93,0,Surge,466.97,716.97,no surge,1071.84,0,N/Surge,859.05,"1,109.05",no surge,1592.02,0,N/Surge,"1,341.38","1,591.38",no surge,,0,N/Surge,491.00,591.00,no surge,,0,N/Surge,945.38,No Discount,no surge,1323.69,0,N/Surge,,No Discount,no surge
11,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Sanka Fashion 5W8W+PRV Ekala - Kotadeniyawa Rd Minuwangoda,2026-04-24,16:34:27,619.09,0,N/Surge,358.76,608.76,no surge,749.56,0,N/Surge,525.40,775.40,no surge,1072.82,0,N/Surge,933.61,"1,183.61",no surge,1593.57,0,N/Surge,"1,452.40","1,702.40",no surge,,0,N/Surge,558.59,658.59,no surge,,0,N/Surge,"1,044.70",No Discount,no surge,1324.89,0,N/Surge,,No Discount,no surge
12,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Tharushi Vegetables 5XPM+GMR,2026-04-24,16:35:39,696.86,0,N/Surge,432.80,682.80,no surge,822.49,0,N/Surge,591.13,841.13,no surge,1283.2,0,Surge,"1,022.17","1,272.17",no surge,1722.02,0,N/Surge,"1,584.86","1,834.86",no surge,,0,N/Surge,631.16,731.16,no surge,,0,N/Surge,"1,115.91",No Discount,no surge,1432.71,0,N/Surge,,No Discount,no surge
13,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MLJ Communication trading and Education Center . No 102/D Kudahakapola North Ja-Ela 11350,2026-04-24,16:36:49,760.06,0,N/Surge,491.83,741.83,no surge,894.14,0,N/Surge,645.60,895.60,no surge,1360.32,0,Surge,"1,094.90","1,344.90",no surge,1838.08,0,N/Surge,"1,694.29","1,944.29",no surge,,0,N/Surge,700.18,800.18,no surge,,0,N/Surge,"1,218.85",No Discount,no surge,1525.74,0,N/Surge,,No Discount,no surge
14,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Thisara trade centre 3VRQ+P79 Tudella Junction Ja-Ela,2026-04-24,16:38:01,844.06,0,N/Surge,603.12,853.12,no surge,974.85,0,N/Surge,750.28,"1,000.28",no surge,1465.65,0,Surge,"1,232.89","1,482.89",no surge,2001.2,0,N/Surge,"1,898.07","2,148.07",no surge,,0,N/Surge,816.15,916.15,no surge,,0,N/Surge,"1,362.36",No Discount,no surge,1653.88,0,N/Surge,,No Discount,no surge
15,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Yasiru pharmacy 185 Negombo road Ambulanmulla Seeduwa 11410,2026-04-24,16:39:14,920.18,0,N/Surge,666.22,916.22,no surge,1046.01,0,N/Surge,774.87,"1,024.87",no surge,1559.29,0,Surge,"1,265.51","1,515.51",no surge,2143.36,0,N/Surge,"1,947.99","2,197.99",no surge,,0,N/Surge,841.05,941.05,no surge,,0,N/Surge,"1,369.81",No Discount,no surge,1772.03,0,N/Surge,,No Discount,no surge
