Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,One Galle Face Mall 1A Centre Road Colombo 00200,The Emperor 75A Galle Rd Colombo 00300,2026-04-24,16:22:33,154.74,0,N/Surge,150.00,192.00,no surge,406.91,0,Surge,300.00,No Discount,no surge,489.43,0,N/Surge,463.79,No Discount,no surge,639.49,0,N/Surge,656.92,No Discount,no surge,,0,N/Surge,234.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,547.26,0,N/Surge,,No Discount,no surge
2,One Galle Face Mall 1A Centre Road Colombo 00200,Liberty Plaza 300 Srimath Anagarika Dharmapala Mawatha Colombo 00300,2026-04-24,16:23:42,156.52,0,N/Surge,158.00,200.00,no surge,407.58,0,Surge,300.00,329.00,no surge,493.43,0,N/Surge,492.43,No Discount,no surge,653.52,0,N/Surge,674.80,No Discount,no surge,,0,N/Surge,234.00,No Discount,no surge,,0,N/Surge,330.00,No Discount,no surge,553.34,0,N/Surge,,No Discount,no surge
3,One Galle Face Mall 1A Centre Road Colombo 00200,Roar Global 367 R. A. De Mel Mawatha Colombo 00300,2026-04-24,16:24:58,197.66,0,N/Surge,188.29,239.38,no surge,408.7,0,Surge,300.00,No Discount,no surge,498.82,0,N/Surge,582.72,No Discount,no surge,751.76,0,N/Surge,810.47,No Discount,no surge,,0,N/Surge,255.00,No Discount,no surge,,0,N/Surge,352.51,No Discount,no surge,560.48,0,N/Surge,,No Discount,no surge
4,One Galle Face Mall 1A Centre Road Colombo 00200,Horton Regency Apartments 33 Horton Pl Colombo 00700,2026-04-24,16:26:13,239.66,0,N/Surge,228.29,249.62,no surge,433.25,0,Surge,353.37,No Discount,no surge,581.39,0,N/Surge,679.60,No Discount,no surge,913.31,0,N/Surge,954.50,No Discount,no surge,,0,N/Surge,267.39,No Discount,no surge,,0,N/Surge,430.66,No Discount,no surge,634.48,0,N/Surge,,No Discount,no surge
5,One Galle Face Mall 1A Centre Road Colombo 00200,Cinnamon Nest Apartments 5 Dudley Senanayake Mawatha Colombo 00800,2026-04-24,16:27:28,293.93,0,N/Surge,271.72,297.39,no surge,500.76,0,Surge,455.32,No Discount,no surge,670.27,0,N/Surge,789.32,No Discount,no surge,1061.24,0,N/Surge,"1,119.98",No Discount,no surge,,0,N/Surge,321.73,No Discount,no surge,,0,N/Surge,542.83,No Discount,no surge,761.34,0,N/Surge,,No Discount,no surge
6,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Fuel Center Marine Dr Colombo,2026-04-24,16:28:42,355.06,0,N/Surge,324.88,355.37,no surge,570.99,0,Surge,500.88,No Discount,no surge,759.83,0,N/Surge,896.47,No Discount,no surge,1226.86,0,N/Surge,"1,285.06",No Discount,no surge,,0,N/Surge,392.37,No Discount,no surge,,0,N/Surge,652.93,No Discount,no surge,888.82,0,N/Surge,,No Discount,no surge
7,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Seafood 55 Collingwood Pl Colombo 00600,2026-04-24,16:29:54,404.15,0,N/Surge,354.55,No Discount,no surge,735.72,0,Surge,539.73,No Discount,no surge,844.6,0,N/Surge,953.18,No Discount,no surge,1386.26,0,N/Surge,"1,371.28",No Discount,no surge,,0,N/Surge,388.31,No Discount,no surge,,0,N/Surge,704.63,No Discount,no surge,1009.76,0,N/Surge,,No Discount,no surge
8,One Galle Face Mall 1A Centre Road Colombo 00200,Jagota Agro Products 467 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 10107,2026-04-24,16:31:07,453.96,0,N/Surge,403.57,No Discount,no surge,801.14,0,Surge,653.88,No Discount,no surge,933.43,0,N/Surge,"1,072.55",No Discount,no surge,1552.59,0,N/Surge,"1,549.27",No Discount,no surge,,0,N/Surge,444.44,No Discount,no surge,,0,N/Surge,828.76,No Discount,no surge,1136.88,0,N/Surge,,No Discount,no surge
9,One Galle Face Mall 1A Centre Road Colombo 00200,Infinity Garden - Diyatha Uyana Mies Rohe Fountain Sri Jayawardenepura Kotte,2026-04-24,16:32:16,522.12,0,N/Surge,479.91,No Discount,no surge,868.46,0,Surge,730.72,No Discount,no surge,1020.85,0,N/Surge,"1,191.13",No Discount,no surge,1711.31,0,N/Surge,"1,728.56",No Discount,no surge,,0,N/Surge,525.55,No Discount,no surge,,0,N/Surge,932.13,No Discount,no surge,1261.52,0,N/Surge,,No Discount,no surge
10,One Galle Face Mall 1A Centre Road Colombo 00200,Janaka Record Bar Main St Battaramulla,2026-04-24,16:33:32,589.78,0,N/Surge,356.14,No Discount,no surge,938.24,0,Surge,578.49,635.34,no surge,1108.53,0,N/Surge,989.04,No Discount,no surge,1871.64,0,N/Surge,"1,423.64",No Discount,no surge,,0,N/Surge,400.17,No Discount,no surge,,0,N/Surge,804.95,No Discount,no surge,1386.62,0,N/Surge,,No Discount,no surge
