Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Samarasiri Auto Parts and Engineers No: 375/12/B High Level Road Makumbura Pannipitiya 10230,2026-04-25,00:13:20,680.48,0,N/Surge,676.80,No Discount,no surge,930.95,0,N/Surge,945.88,No Discount,no surge,1173.34,0,N/Surge,"1,102.25",No Discount,no surge,2102.76,0,N/Surge,"1,867.11",No Discount,no surge,,0,N/Surge,557.88,657.88,no surge,,0,N/Surge,"1,029.93",No Discount,no surge,1476.84,0,N/Surge,,No Discount,no surge
12,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,New GDK Super Center 138 High Level Rd Homagama,2026-04-25,00:14:32,743.62,0,N/Surge,746.23,No Discount,no surge,1017.12,0,N/Surge,"1,004.02",No Discount,no surge,1259.34,0,N/Surge,"1,176.93",No Discount,no surge,2253.59,0,N/Surge,"1,986.67",No Discount,no surge,,0,N/Surge,623.34,723.34,no surge,,0,N/Surge,"1,089.44",No Discount,no surge,1591.35,0,N/Surge,,No Discount,no surge
13,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Sri Kantha Juwellers And Pawn Shop Avissawella Rd Homagama,2026-04-25,00:15:43,803.32,0,N/Surge,811.96,No Discount,no surge,1097.65,0,N/Surge,"1,091.88",No Discount,no surge,1341.69,0,N/Surge,"1,250.01",No Discount,no surge,2400.64,0,N/Surge,"2,113.55",No Discount,no surge,,0,N/Surge,685.24,785.24,no surge,,0,N/Surge,"1,185.09",No Discount,no surge,1701.46,0,N/Surge,,No Discount,no surge
14,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Thinuli motors bike garage 194 A kendalanda Homagama,2026-04-25,00:16:55,891.44,0,N/Surge,886.55,No Discount,no surge,1186.93,0,N/Surge,"1,158.60",No Discount,no surge,1433.41,0,N/Surge,"1,332.45",No Discount,no surge,2564.99,0,N/Surge,"2,250.48",No Discount,no surge,,0,N/Surge,755.67,855.67,no surge,,0,N/Surge,"1,253.91",No Discount,no surge,1824.2,0,N/Surge,,No Discount,no surge
15,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Nethsara Book Shop 574 B Pitipana North Homagama,2026-04-25,00:18:11,1075.51,0,Surge,962.62,No Discount,no surge,1271.73,0,N/Surge,"1,257.04",No Discount,no surge,1521.32,0,N/Surge,"1,418.35",No Discount,no surge,2720.09,0,N/Surge,"2,397.78",No Discount,no surge,,0,N/Surge,829.67,929.67,no surge,,0,N/Surge,"1,362.07",No Discount,no surge,1940.64,0,N/Surge,,No Discount,no surge
1,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Excellent Flowers 367 High Level Rd Pannipitiya 10280,2026-04-25,00:19:21,158.72,0,N/Surge,630.27,No Discount,no surge,279.88,0,N/Surge,884.57,No Discount,no surge,390.26,0,N/Surge,"1,042.39",No Discount,no surge,648.99,0,N/Surge,"1,758.10",No Discount,no surge,,0,N/Surge,509.50,609.50,no surge,,0,N/Surge,968.07,No Discount,no surge,546.99,0,N/Surge,,No Discount,no surge
2,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Vihanga Highland Milk Bar Unnamed Road Pannipitiya 10230,2026-04-25,00:20:33,159.24,0,N/Surge,160.00,No Discount,no surge,280.52,0,N/Surge,320.00,No Discount,no surge,394.08,0,N/Surge,359.84,No Discount,no surge,659.91,0,N/Surge,600.98,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,552.81,0,N/Surge,,No Discount,no surge
3,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,ZENN CLOTHING STORE 346 High Level Rd Pannipitiya 10230,2026-04-25,00:21:45,204.85,0,N/Surge,209.00,No Discount,no surge,295.52,0,N/Surge,320.00,No Discount,no surge,462.89,0,N/Surge,436.50,No Discount,no surge,825.51,0,N/Surge,737.00,No Discount,no surge,,0,N/Surge,134.53,192.19,no surge,,0,N/Surge,326.60,No Discount,no surge,558.18,0,N/Surge,,No Discount,no surge
4,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Western Computer Systems - Showroom 128/E4 Highlevel Road,2026-04-25,00:22:59,255.65,0,N/Surge,257.51,No Discount,no surge,384.91,0,N/Surge,379.08,No Discount,no surge,552.13,0,N/Surge,519.34,No Discount,no surge,984.38,0,N/Surge,877.79,No Discount,no surge,,0,N/Surge,168.77,241.10,no surge,,0,N/Surge,414.00,No Discount,no surge,667.65,0,N/Surge,,No Discount,no surge
5,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Salon HAIRNOW 291/A/1 High Level Rd Pannipitiya 10230,2026-04-25,00:24:10,307.11,0,N/Surge,304.00,No Discount,no surge,460.47,0,N/Surge,457.82,No Discount,no surge,641.23,0,N/Surge,601.51,No Discount,no surge,1144.91,0,N/Surge,"1,018.37",No Discount,no surge,,0,N/Surge,204.04,291.49,no surge,,0,N/Surge,500.37,No Discount,no surge,758.16,0,N/Surge,,No Discount,no surge
6,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Thaaraa Advertising and Digital Printing 382 2 High Level Rd Pannipitiya 10230,2026-04-25,00:25:22,365.92,0,N/Surge,358.49,No Discount,no surge,533.33,0,N/Surge,538.32,No Discount,no surge,727.92,0,N/Surge,684.18,No Discount,no surge,1301.51,0,N/Surge,"1,158.24",No Discount,no surge,,0,N/Surge,241.38,341.38,no surge,,0,N/Surge,589.14,No Discount,no surge,875.11,0,N/Surge,,No Discount,no surge
7,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Senkadagala Nilame Adum Homagama,2026-04-25,00:26:33,428.24,0,N/Surge,917.57,No Discount,no surge,611.04,0,N/Surge,"1,184.73","1,302.20",no surge,818.84,0,N/Surge,"1,362.86",No Discount,no surge,1464.66,0,N/Surge,"2,302.77",No Discount,no surge,,0,N/Surge,787.69,887.69,no surge,,0,N/Surge,"1,432.63",No Discount,no surge,997.88,0,N/Surge,,No Discount,no surge
8,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Dilanyalaboratoryservice Homagama,2026-04-25,00:27:45,487.63,0,N/Surge,458.19,No Discount,no surge,704.14,0,N/Surge,699.69,No Discount,no surge,905.23,0,N/Surge,850.71,No Discount,no surge,1619.49,0,N/Surge,"1,439.22",No Discount,no surge,,0,N/Surge,343.73,443.73,no surge,,0,N/Surge,763.08,No Discount,no surge,1114.53,0,N/Surge,,No Discount,no surge
9,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Sasika Dress Line 40 Pragathi Mawatha Homagama,2026-04-25,00:28:58,548.07,0,N/Surge,531.31,No Discount,no surge,786.12,0,N/Surge,781.82,No Discount,no surge,992.25,0,N/Surge,933.02,No Discount,no surge,1777.94,0,N/Surge,"1,579.46",No Discount,no surge,,0,N/Surge,413.45,513.45,no surge,,0,N/Surge,851.62,No Discount,no surge,1232.41,0,N/Surge,,No Discount,no surge
10,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Dessert Mania Diyagama Ln,2026-04-25,00:30:12,612.54,0,N/Surge,684.19,No Discount,no surge,855.74,0,N/Surge,930.96,No Discount,no surge,1079.48,0,N/Surge,"1,096.70",No Discount,no surge,1933.32,0,N/Surge,"1,849.15",No Discount,no surge,,0,N/Surge,559.30,659.30,no surge,,0,N/Surge,"1,019.39",No Discount,no surge,1350.03,0,N/Surge,,No Discount,no surge
11,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Anurudda System & Electrical 75/4 Teakotuwa Junction Diyagama Kiriwatthuduwa Homagama 10280,2026-04-25,00:31:23,672.11,0,N/Surge,676.06,No Discount,no surge,920.08,0,N/Surge,785.38,No Discount,no surge,1160.95,0,N/Surge,"1,089.81",No Discount,no surge,2079.6,0,N/Surge,"1,838.63",No Discount,no surge,,0,N/Surge,550.77,650.77,no surge,,0,N/Surge,995.81,No Discount,no surge,1460.07,0,N/Surge,,No Discount,no surge
12,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Lanka IOC Filling Station Colombo - Batticaloa Hwy Godagama,2026-04-25,00:32:37,740.81,0,N/Surge,755.09,No Discount,no surge,1013.24,0,N/Surge,871.74,No Discount,no surge,1257.6,0,N/Surge,"1,178.16",No Discount,no surge,2253.35,0,N/Surge,"1,989.47",No Discount,no surge,,0,N/Surge,631.16,731.16,no surge,,0,N/Surge,"1,115.24",No Discount,no surge,1589.52,0,N/Surge,,No Discount,no surge
13,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Savikma Automation No 183 Moonamale Watta Road Moonamale,2026-04-25,00:33:49,804.97,0,N/Surge,"1,428.65",No Discount,no surge,1099.3,0,N/Surge,"1,478.76","1,625.64",no surge,1342.98,0,N/Surge,"1,919.56",No Discount,no surge,2402.44,0,N/Surge,"3,245.06",No Discount,no surge,,0,N/Surge,"1,280.74","1,380.74",no surge,,0,N/Surge,"2,089.54",No Discount,no surge,1703.1,0,N/Surge,,No Discount,no surge
14,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Fonterra Brands Lanka Kiriwattuduwa MCC Moonamale,2026-04-25,00:35:02,886.3,0,N/Surge,899.84,No Discount,no surge,1181.71,0,N/Surge,970.35,No Discount,no surge,1427.96,0,N/Surge,"1,332.68",No Discount,no surge,2555.11,0,N/Surge,"2,250.79",No Discount,no surge,,0,N/Surge,766.34,866.34,no surge,,0,N/Surge,"1,244.37",No Discount,no surge,1816.89,0,N/Surge,,No Discount,no surge
15,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Kumari Akka Kama Kade B239,2026-04-25,00:36:14,969.09,0,N/Surge,964.84,No Discount,no surge,1265.55,0,N/Surge,"1,031.63",No Discount,no surge,1512.92,0,N/Surge,"1,406.14",No Discount,no surge,2705.84,0,N/Surge,"2,375.50",No Discount,no surge,,0,N/Surge,828.95,928.95,no surge,,0,N/Surge,"1,321.97",No Discount,no surge,1930.31,0,N/Surge,,No Discount,no surge
