Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Samarasiri Auto Parts and Engineers No: 375/12/B High Level Road Makumbura Pannipitiya 10230,2026-04-28,00:13:35,680.4,0,N/Surge,673.85,No Discount,no surge,930.84,0,N/Surge,941.00,No Discount,no surge,1172.7,0,N/Surge,"1,100.00",No Discount,no surge,2100.92,0,N/Surge,"1,860.94",No Discount,no surge,,0,N/Surge,656.46,No Discount,no surge,,0,N/Surge,"1,027.06",No Discount,no surge,1475.87,0,N/Surge,,No Discount,no surge
12,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,New GDK Super Center 138 High Level Rd Homagama,2026-04-28,00:15:03,743.58,0,N/Surge,745.49,No Discount,no surge,1017.07,0,N/Surge,"1,011.98",No Discount,no surge,1259.04,0,N/Surge,"1,171.96",No Discount,no surge,2252.76,0,N/Surge,"1,979.20",No Discount,no surge,,0,N/Surge,723.34,No Discount,no surge,,0,N/Surge,"1,107.94",No Discount,no surge,1590.91,0,N/Surge,,No Discount,no surge
13,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Sri Kantha Juwellers And Pawn Shop Avissawella Rd Homagama,2026-04-28,00:16:14,803.26,0,N/Surge,808.26,No Discount,no surge,1097.58,0,N/Surge,"1,081.16",No Discount,no surge,1341.25,0,N/Surge,"1,245.08",No Discount,no surge,2399.39,0,N/Surge,"2,101.61",No Discount,no surge,,0,N/Surge,785.24,No Discount,no surge,,0,N/Surge,"1,182.51",No Discount,no surge,1700.79,0,N/Surge,,No Discount,no surge
14,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Thinuli motors bike garage 194 A kendalanda Homagama,2026-04-28,00:17:28,891.41,0,N/Surge,882.86,No Discount,no surge,1186.89,0,N/Surge,"1,168.05",No Discount,no surge,1433.18,0,N/Surge,"1,330.80",No Discount,no surge,2564.33,0,N/Surge,"2,250.19",No Discount,no surge,,0,N/Surge,857.10,No Discount,no surge,,0,N/Surge,"1,273.20",No Discount,no surge,1823.84,0,N/Surge,,No Discount,no surge
15,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Nethsara Book Shop 574 B Pitipana North Homagama,2026-04-28,00:18:40,975.43,0,N/Surge,964.84,No Discount,no surge,1271.63,0,N/Surge,"1,229.74",No Discount,no surge,1520.76,0,N/Surge,"1,415.29",No Discount,no surge,2718.51,0,N/Surge,"2,391.38",No Discount,no surge,,0,N/Surge,930.38,No Discount,no surge,,0,N/Surge,"1,337.59",No Discount,no surge,1939.8,0,N/Surge,,No Discount,no surge
1,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Excellent Flowers 367 High Level Rd Pannipitiya 10280,2026-04-28,00:19:53,158.7,0,N/Surge,160.30,No Discount,no surge,279.86,0,N/Surge,320.00,No Discount,no surge,390.11,0,N/Surge,359.84,No Discount,no surge,648.58,0,N/Surge,526.09,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,546.77,0,N/Surge,,No Discount,no surge
2,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Vihanga Highland Milk Bar Unnamed Road Pannipitiya 10230,2026-04-28,00:21:06,159.22,0,N/Surge,160.25,No Discount,no surge,280.5,0,N/Surge,320.00,No Discount,no surge,393.94,0,N/Surge,359.84,No Discount,no surge,659.49,0,N/Surge,599.36,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,552.59,0,N/Surge,,No Discount,no surge
3,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,ZENN CLOTHING STORE 346 High Level Rd Pannipitiya 10230,2026-04-28,00:22:21,204.82,0,N/Surge,209.00,No Discount,no surge,295.49,0,N/Surge,320.00,No Discount,no surge,462.72,0,N/Surge,437.49,No Discount,no surge,825.01,0,N/Surge,738.92,No Discount,no surge,,0,N/Surge,192.69,No Discount,no surge,,0,N/Surge,327.37,No Discount,no surge,557.91,0,N/Surge,,No Discount,no surge
4,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Western Computer Systems - Showroom 128/E4 Highlevel Road,2026-04-28,00:23:36,255.62,0,N/Surge,257.51,No Discount,no surge,384.86,0,N/Surge,373.36,No Discount,no surge,551.87,0,N/Surge,517.58,No Discount,no surge,983.63,0,N/Surge,875.10,No Discount,no surge,,0,N/Surge,241.10,No Discount,no surge,,0,N/Surge,412.00,No Discount,no surge,667.25,0,N/Surge,,No Discount,no surge
5,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Salon HAIRNOW 291/A/1 High Level Rd Pannipitiya 10230,2026-04-28,00:24:46,307.07,0,N/Surge,304.00,No Discount,no surge,460.42,0,N/Surge,453.23,No Discount,no surge,640.91,0,N/Surge,600.07,No Discount,no surge,1144.0,0,N/Surge,"1,016.29",No Discount,no surge,,0,N/Surge,290.99,No Discount,no surge,,0,N/Surge,499.02,No Discount,no surge,757.67,0,N/Surge,,No Discount,no surge
6,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Thaaraa Advertising and Digital Printing 382 2 High Level Rd Pannipitiya 10230,2026-04-28,00:25:59,365.85,0,N/Surge,358.00,No Discount,no surge,533.25,0,N/Surge,534.80,No Discount,no surge,727.45,0,N/Surge,682.25,No Discount,no surge,1300.18,0,N/Surge,"1,153.85",No Discount,no surge,,0,N/Surge,341.38,No Discount,no surge,,0,N/Surge,589.14,No Discount,no surge,874.4,0,N/Surge,,No Discount,no surge
7,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Senkadagala Nilame Adum Homagama,2026-04-28,00:27:11,428.16,0,N/Surge,358.00,No Discount,no surge,610.95,0,N/Surge,535.68,No Discount,no surge,818.28,0,N/Surge,682.29,No Discount,no surge,1463.08,0,N/Surge,"1,154.08",No Discount,no surge,,0,N/Surge,341.38,No Discount,no surge,,0,N/Surge,588.73,No Discount,no surge,997.04,0,N/Surge,,No Discount,no surge
8,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Dilanyalaboratoryservice Homagama,2026-04-28,00:28:24,487.53,0,N/Surge,458.19,No Discount,no surge,704.03,0,N/Surge,694.41,No Discount,no surge,904.56,0,N/Surge,847.86,No Discount,no surge,1617.58,0,N/Surge,"1,435.83",No Discount,no surge,,0,N/Surge,443.73,No Discount,no surge,,0,N/Surge,762.16,No Discount,no surge,1113.5,0,N/Surge,,No Discount,no surge
9,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Sasika Dress Line 40 Pragathi Mawatha Homagama,2026-04-28,00:29:36,547.95,0,N/Surge,531.31,No Discount,no surge,785.97,0,N/Surge,756.15,No Discount,no surge,991.35,0,N/Surge,927.71,No Discount,no surge,1775.36,0,N/Surge,"1,571.38",No Discount,no surge,,0,N/Surge,511.32,No Discount,no surge,,0,N/Surge,825.81,No Discount,no surge,1231.04,0,N/Surge,,No Discount,no surge
10,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Dessert Mania Diyagama Ln,2026-04-28,00:30:49,612.45,0,N/Surge,683.45,No Discount,no surge,855.63,0,N/Surge,934.08,No Discount,no surge,1078.81,0,N/Surge,"1,097.87",No Discount,no surge,1931.4,0,N/Surge,"1,852.62",No Discount,no surge,,0,N/Surge,660.02,No Discount,no surge,,0,N/Surge,"1,021.99",No Discount,no surge,1349.01,0,N/Surge,,No Discount,no surge
11,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Anurudda System & Electrical 75/4 Teakotuwa Junction Diyagama Kiriwatthuduwa Homagama 10280,2026-04-28,00:32:02,671.99,0,N/Surge,676.06,No Discount,no surge,919.94,0,N/Surge,932.72,No Discount,no surge,1160.1,0,N/Surge,"1,088.86",No Discount,no surge,2077.19,0,N/Surge,"1,835.47",No Discount,no surge,,0,N/Surge,652.19,No Discount,no surge,,0,N/Surge,"1,015.10",No Discount,no surge,1458.78,0,N/Surge,,No Discount,no surge
12,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Lanka IOC Filling Station Colombo - Batticaloa Hwy Godagama,2026-04-28,00:33:18,740.76,0,N/Surge,755.83,No Discount,no surge,1013.17,0,N/Surge,991.08,No Discount,no surge,1257.22,0,N/Surge,"1,176.45",No Discount,no surge,2252.27,0,N/Surge,"1,985.78",No Discount,no surge,,0,N/Surge,727.61,No Discount,no surge,,0,N/Surge,"1,084.56",No Discount,no surge,1588.94,0,N/Surge,,No Discount,no surge
13,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Savikma Automation No 183 Moonamale Watta Road Moonamale,2026-04-28,00:34:32,804.91,0,N/Surge,"1,335.58",No Discount,no surge,1099.23,0,N/Surge,"1,633.37",No Discount,no surge,1342.57,0,N/Surge,"1,823.15",No Discount,no surge,2401.27,0,N/Surge,"3,080.74",No Discount,no surge,,0,N/Surge,"1,292.52",No Discount,no surge,,0,N/Surge,"1,795.52",No Discount,no surge,1702.48,0,N/Surge,,No Discount,no surge
14,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Fonterra Brands Lanka Kiriwattuduwa MCC Moonamale,2026-04-28,00:35:47,886.23,0,N/Surge,899.11,No Discount,no surge,1181.63,0,N/Surge,"1,159.99",No Discount,no surge,1427.49,0,N/Surge,"1,334.12",No Discount,no surge,2553.78,0,N/Surge,"2,252.40",No Discount,no surge,,0,N/Surge,869.90,No Discount,no surge,,0,N/Surge,"1,277.81",No Discount,no surge,1816.18,0,N/Surge,,No Discount,no surge
15,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Kumari Akka Kama Kade B239,2026-04-28,00:36:59,969.0,0,N/Surge,978.13,No Discount,no surge,1265.44,0,N/Surge,"1,247.93",No Discount,no surge,1512.25,0,N/Surge,"1,423.64",No Discount,no surge,2703.92,0,N/Surge,"2,403.47",No Discount,no surge,,0,N/Surge,945.32,No Discount,no surge,,0,N/Surge,"1,367.26",No Discount,no surge,1929.29,0,N/Surge,,No Discount,no surge
