Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,One Galle Face Mall 1A Centre Road Colombo 00200,MAS TS car park Thalangama Bus Depot Rd Battaramulla,2026-04-25,06:13:16,626.82,0,N/Surge,620.87,No Discount,no surge,867.21,0,N/Surge,862.53,"1,033.04",no surge,1159.45,0,N/Surge,"1,195.01",No Discount,no surge,1820.63,0,N/Surge,"1,754.12",No Discount,no surge,,0,N/Surge,657.88,No Discount,no surge,,0,N/Surge,"1,242.61",No Discount,no surge,1444.71,0,N/Surge,,No Discount,no surge
12,One Galle Face Mall 1A Centre Road Colombo 00200,Priyankara Motors Sri Jayawardenepura Kotte,2026-04-25,06:14:28,695.12,0,N/Surge,690.41,No Discount,no surge,943.58,0,N/Surge,923.83,"1,106.60",no surge,1239.64,0,N/Surge,"1,268.88",No Discount,no surge,1968.88,0,N/Surge,"1,886.99",No Discount,no surge,,0,N/Surge,725.47,No Discount,no surge,,0,N/Surge,"1,314.90",No Discount,no surge,1551.04,0,N/Surge,,No Discount,no surge
13,One Galle Face Mall 1A Centre Road Colombo 00200,Muragala Head Office New Kotte - Bope Rd Sri Jayawardenepura Kotte 10100,2026-04-25,06:15:40,763.63,0,N/Surge,493.02,No Discount,no surge,1020.2,0,N/Surge,731.49,No Discount,no surge,1321.32,0,N/Surge,"1,055.14",No Discount,no surge,2121.13,0,N/Surge,"1,514.84",No Discount,no surge,,0,N/Surge,524.12,No Discount,no surge,,0,N/Surge,872.75,No Discount,no surge,1659.63,0,N/Surge,,No Discount,no surge
14,One Galle Face Mall 1A Centre Road Colombo 00200,Sigiri warehouse (A&E) Sedawatta - Ambatale Rd Welivita,2026-04-25,06:16:52,831.53,0,N/Surge,841.89,No Discount,no surge,1096.38,0,N/Surge,"1,088.06","1,303.67",no surge,1402.67,0,N/Surge,"1,439.23",No Discount,no surge,2261.99,0,N/Surge,"2,190.46",No Discount,no surge,,0,N/Surge,889.82,No Discount,no surge,,0,N/Surge,"1,578.34",No Discount,no surge,1768.09,0,N/Surge,,No Discount,no surge
15,One Galle Face Mall 1A Centre Road Colombo 00200,Scan Lanka Trading Co. Pvt Ltd Head Office and Main stores,2026-04-25,06:18:04,901.36,0,N/Surge,901.80,No Discount,no surge,1197.18,0,N/Surge,"1,147.86","1,261.65",no surge,1472.36,0,N/Surge,"1,502.23",No Discount,no surge,2404.26,0,N/Surge,"2,304.43",No Discount,no surge,,0,N/Surge,943.90,No Discount,no surge,,0,N/Surge,"1,500.00",No Discount,no surge,1878.3,0,N/Surge,,No Discount,no surge
16,One Galle Face Mall 1A Centre Road Colombo 00200,Vegetable grocery Malabe,2026-04-25,06:19:16,969.14,0,N/Surge,967.21,No Discount,no surge,1271.02,0,N/Surge,"1,212.49","1,332.74",no surge,1540.42,0,N/Surge,"1,572.58",No Discount,no surge,2542.7,0,N/Surge,"2,429.71",No Discount,no surge,,0,N/Surge,"1,012.20",No Discount,no surge,,0,N/Surge,"1,588.00",No Discount,no surge,1985.46,0,N/Surge,,No Discount,no surge
17,One Galle Face Mall 1A Centre Road Colombo 00200,Capital heaven heights Residencies- Girls Hostel 161/21 Kiribathgalawatta Road Malabe 10115,2026-04-25,06:20:28,1038.04,0,N/Surge,"1,038.82",No Discount,no surge,1346.02,0,N/Surge,"1,299.92","1,428.91",no surge,1622.8,0,N/Surge,"1,488.20",No Discount,no surge,2678.5,0,N/Surge,"2,318.21",No Discount,no surge,,0,N/Surge,"1,090.46",No Discount,no surge,,0,N/Surge,"1,714.45",No Discount,no surge,2091.89,0,N/Surge,,No Discount,no surge
18,One Galle Face Mall 1A Centre Road Colombo 00200,Nails By Thesa Kaduwela Rd Kaduwela,2026-04-25,06:21:39,1108.06,0,N/Surge,"1,111.12",No Discount,no surge,1422.31,0,N/Surge,"1,381.36","1,655.63",no surge,1709.65,0,N/Surge,"1,734.14",No Discount,no surge,2825.03,0,N/Surge,"2,719.06",No Discount,no surge,,0,N/Surge,"1,163.74",No Discount,no surge,,0,N/Surge,"1,979.08",No Discount,no surge,2204.32,0,N/Surge,,No Discount,no surge
19,One Galle Face Mall 1A Centre Road Colombo 00200,Wood Park Enterprises 175/3B Borella Road Colombo,2026-04-25,06:22:52,1176.2,0,N/Surge,"1,177.90",No Discount,no surge,1496.48,0,N/Surge,"1,446.76","1,734.11",no surge,1798.61,0,N/Surge,"1,623.94",No Discount,no surge,2960.03,0,N/Surge,"2,562.54",No Discount,no surge,,0,N/Surge,"1,235.60",No Discount,no surge,,0,N/Surge,"2,086.01",No Discount,no surge,2308.79,0,N/Surge,,No Discount,no surge
20,One Galle Face Mall 1A Centre Road Colombo 00200,Kumari Shoe Palace,2026-04-25,06:24:06,1241.54,0,N/Surge,"1,239.19",No Discount,no surge,1567.69,0,N/Surge,"1,483.03","1,630.33",no surge,1887.67,0,N/Surge,"1,678.55",No Discount,no surge,3105.75,0,N/Surge,"2,660.11",No Discount,no surge,,0,N/Surge,"1,294.66",No Discount,no surge,,0,N/Surge,"1,954.43",No Discount,no surge,2414.94,0,N/Surge,,No Discount,no surge
1,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Mount Lavinia Court Complex 351 A2 Dehiwala-Mount Lavinia,2026-04-25,06:25:16,150.74,0,N/Surge,150.60,No Discount,no surge,307.91,0,N/Surge,300.00,No Discount,no surge,461.67,0,N/Surge,465.34,No Discount,no surge,686.49,0,N/Surge,693.05,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,572.26,0,N/Surge,,No Discount,no surge
2,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Fabric World 90 A2 Dehiwala-Mount Lavinia,2026-04-25,06:26:26,152.0,0,N/Surge,159.25,No Discount,no surge,308.52,0,N/Surge,300.00,No Discount,no surge,496.44,0,N/Surge,515.91,No Discount,no surge,698.15,0,N/Surge,693.05,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,579.31,0,N/Surge,,No Discount,no surge
3,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Rocell Dehiwala 106 Galle Rd Dehiwala-Mount Lavinia,2026-04-25,06:27:46,190.5,0,N/Surge,356.69,No Discount,no surge,310.11,0,N/Surge,581.22,752.59,no surge,567.8,0,N/Surge,903.13,No Discount,no surge,769.73,0,N/Surge,"1,249.55",No Discount,no surge,,0,N/Surge,390.29,No Discount,no surge,,0,N/Surge,896.62,No Discount,no surge,659.41,0,N/Surge,,No Discount,no surge
4,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Savoy Premiere (Roxy) 00300 Galle Rd Colombo,2026-04-25,06:28:55,230.73,0,N/Surge,234.56,No Discount,no surge,361.55,0,N/Surge,351.50,No Discount,no surge,639.09,0,N/Surge,664.22,No Discount,no surge,842.93,0,N/Surge,821.64,No Discount,no surge,,0,N/Surge,242.09,No Discount,no surge,,0,N/Surge,416.21,No Discount,no surge,739.75,0,N/Surge,,No Discount,no surge
5,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Sha makeover 128 Galle Rd Colombo 00600,2026-04-25,06:30:07,278.64,0,N/Surge,275.56,No Discount,no surge,441.24,0,N/Surge,425.92,No Discount,no surge,709.3,0,N/Surge,740.69,No Discount,no surge,962.06,0,N/Surge,956.98,No Discount,no surge,,0,N/Surge,291.49,No Discount,no surge,,0,N/Surge,504.87,No Discount,no surge,823.35,0,N/Surge,,No Discount,no surge
6,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Singham's Textile (Pvt) Ltd 353 Galle Rd Colombo 00400,2026-04-25,06:31:21,330.21,0,N/Surge,328.96,No Discount,no surge,509.08,0,N/Surge,511.23,No Discount,no surge,781.79,0,N/Surge,827.04,No Discount,no surge,1085.21,0,N/Surge,"1,116.09",No Discount,no surge,,0,N/Surge,346.32,No Discount,no surge,,0,N/Surge,608.34,No Discount,no surge,922.96,0,N/Surge,,No Discount,no surge
7,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Airsonic - ST SONS 64 Galle Rd Colombo 00400,2026-04-25,06:32:32,387.5,0,N/Surge,233.24,No Discount,no surge,575.67,0,N/Surge,367.98,439.58,no surge,851.86,0,N/Surge,674.79,No Discount,no surge,1203.83,0,N/Surge,845.62,No Discount,no surge,,0,N/Surge,243.08,No Discount,no surge,,0,N/Surge,515.59,No Discount,no surge,1019.11,0,N/Surge,,No Discount,no surge
8,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Texas Night Club No 594/2 A2 Colombo 00300,2026-04-25,06:33:47,445.41,0,N/Surge,429.55,No Discount,no surge,654.46,0,N/Surge,649.71,No Discount,no surge,923.28,0,N/Surge,982.38,No Discount,no surge,1359.98,0,N/Surge,"1,387.69",No Discount,no surge,,0,N/Surge,456.53,No Discount,no surge,,0,N/Surge,767.10,No Discount,no surge,1117.52,0,N/Surge,,No Discount,no surge
9,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Commercial Bank Kollupitiya Branch 285 Galle Rd Colombo,2026-04-25,06:34:58,500.52,0,N/Surge,259.83,No Discount,no surge,716.6,0,N/Surge,419.26,542.04,no surge,991.72,0,N/Surge,725.19,No Discount,no surge,1503.97,0,N/Surge,930.69,No Discount,no surge,,0,N/Surge,275.68,No Discount,no surge,,0,N/Surge,636.65,No Discount,no surge,1221.03,0,N/Surge,,No Discount,no surge
10,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,S. Thomas' Preparatory School 98 Galle - Colombo Rd Colombo 00300,2026-04-25,06:36:08,554.63,0,N/Surge,582.31,No Discount,no surge,788.06,0,N/Surge,797.11,No Discount,no surge,1069.11,0,N/Surge,"1,141.36",No Discount,no surge,1647.45,0,N/Surge,"1,658.94",No Discount,no surge,,0,N/Surge,605.94,No Discount,no surge,,0,N/Surge,960.72,No Discount,no surge,1323.73,0,N/Surge,,No Discount,no surge
11,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,The Vault No 1/5 Justice Akbar Mawatha Colombo 00200,2026-04-25,06:37:22,627.71,0,N/Surge,680.08,No Discount,no surge,868.15,0,N/Surge,891.36,No Discount,no surge,1157.53,0,N/Surge,"1,244.10",No Discount,no surge,1813.56,0,N/Surge,"1,852.87",No Discount,no surge,,0,N/Surge,717.65,No Discount,no surge,,0,N/Surge,"1,097.94",No Discount,no surge,1441.49,0,N/Surge,,No Discount,no surge
12,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Shiva Saloon 41/1/1 UE Perera Mawatha Sri Jayawardenepura Kotte,2026-04-25,06:38:32,695.35,0,N/Surge,695.92,No Discount,no surge,943.86,0,N/Surge,941.16,No Discount,no surge,1241.3,0,N/Surge,"1,280.52",No Discount,no surge,1973.62,0,N/Surge,"1,920.99",No Discount,no surge,,0,N/Surge,732.59,No Discount,no surge,,0,N/Surge,"1,123.03",No Discount,no surge,1553.57,0,N/Surge,,No Discount,no surge
13,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Ashaie Glass and Aluminium Pvt Ltd Obeysekarapura Rd Sri Jayawardenepura Kotte,2026-04-25,06:39:43,762.62,0,N/Surge,757.89,No Discount,no surge,1019.1,0,N/Surge,"1,016.64",No Discount,no surge,1322.3,0,N/Surge,"1,354.02",No Discount,no surge,2125.78,0,N/Surge,"2,051.34",No Discount,no surge,,0,N/Surge,798.04,No Discount,no surge,,0,N/Surge,"1,208.54",No Discount,no surge,1661.44,0,N/Surge,,No Discount,no surge
14,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Al Sharia International Pre School 76 Kolonnawa Rd Sri Jayawardenepura Kotte,2026-04-25,06:40:56,832.41,0,N/Surge,850.16,No Discount,no surge,1097.62,0,N/Surge,"1,119.51",No Discount,no surge,1404.78,0,N/Surge,"1,462.02",No Discount,no surge,2267.46,0,N/Surge,"2,244.18",No Discount,no surge,,0,N/Surge,897.65,No Discount,no surge,,0,N/Surge,"1,320.17",No Discount,no surge,1771.34,0,N/Surge,,No Discount,no surge
15,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Bandaranayake Circle XV2H+49P,2026-04-25,06:42:09,902.46,0,N/Surge,937.60,No Discount,no surge,1198.44,0,N/Surge,"1,222.27",No Discount,no surge,1476.07,0,N/Surge,"1,567.90",No Discount,no surge,2414.3,0,N/Surge,"2,424.05",No Discount,no surge,,0,N/Surge,995.83,No Discount,no surge,,0,N/Surge,"1,442.01",No Discount,no surge,1883.99,0,N/Surge,,No Discount,no surge
16,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Paris Court 391 Aluthmawatha Rd Colombo 01500,2026-04-25,06:43:21,969.77,0,N/Surge,987.18,No Discount,no surge,1271.69,0,N/Surge,"1,229.58",No Discount,no surge,1540.84,0,N/Surge,"1,593.48",No Discount,no surge,2542.92,0,N/Surge,"2,467.29",No Discount,no surge,,0,N/Surge,"1,034.25",No Discount,no surge,,0,N/Surge,"1,466.84",No Discount,no surge,1985.92,0,N/Surge,,No Discount,no surge
17,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Maths Class 704/14 Aluthmawatha Rd Colombo 01500,2026-04-25,06:44:36,1038.34,0,N/Surge,"1,058.10",No Discount,no surge,1346.38,0,N/Surge,"1,306.33",No Discount,no surge,1624.96,0,N/Surge,"1,676.83",No Discount,no surge,2684.66,0,N/Surge,"2,626.81",No Discount,no surge,,0,N/Surge,"1,118.92",No Discount,no surge,,0,N/Surge,"1,591.81",No Discount,no surge,2095.18,0,N/Surge,,No Discount,no surge
18,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Alethea Studio 37/1/3 St Mary's Ln Colombo 01500,2026-04-25,06:45:47,1102.26,0,N/Surge,"1,111.80",No Discount,no surge,1416.04,0,N/Surge,"1,372.53",No Discount,no surge,1704.32,0,N/Surge,"1,749.22",No Discount,no surge,2819.73,0,N/Surge,"2,746.89",No Discount,no surge,,0,N/Surge,"1,184.38",No Discount,no surge,,0,N/Surge,"1,672.56",No Discount,no surge,2198.51,0,N/Surge,,No Discount,no surge
19,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Karunadasa Hardware Habarakada,2026-04-25,06:46:57,1174.74,0,N/Surge,"1,180.66",No Discount,no surge,1494.97,0,N/Surge,"1,461.96",No Discount,no surge,1800.2,0,N/Surge,"1,655.01",No Discount,no surge,2968.0,0,N/Surge,"2,624.41",No Discount,no surge,,0,N/Surge,"1,253.39",No Discount,no surge,,0,N/Surge,"1,765.59",No Discount,no surge,2312.13,0,N/Surge,,No Discount,no surge
20,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Green Space Aquagarden 102/A Oruwala Rd 10150,2026-04-25,06:48:08,1243.22,0,N/Surge,"1,231.61",No Discount,no surge,1569.82,0,N/Surge,"1,504.71",No Discount,no surge,1892.74,0,N/Surge,"1,683.62",No Discount,no surge,3117.49,0,N/Surge,"2,678.51",No Discount,no surge,,0,N/Surge,"1,296.79",No Discount,no surge,,0,N/Surge,"1,810.31",No Discount,no surge,2421.79,0,N/Surge,,No Discount,no surge
