Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,One Galle Face Mall 1A Centre Road Colombo 00200,The Emperor 75A Galle Rd Colombo 00300,2026-04-27,20:01:16,150.72,0,N/Surge,150.00,No Discount,no surge,303.88,0,N/Surge,300.00,No Discount,no surge,456.7,0,Surge,320.73,No Discount,no surge,542.87,0,N/Surge,471.56,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,461.95,0,N/Surge,,No Discount,no surge
2,One Galle Face Mall 1A Centre Road Colombo 00200,Liberty Plaza 300 Srimath Anagarika Dharmapala Mawatha Colombo 00300,2026-04-27,20:02:33,152.37,0,N/Surge,158.00,No Discount,no surge,304.74,0,N/Surge,300.00,No Discount,no surge,511.74,0,Surge,414.66,No Discount,no surge,589.43,0,N/Surge,647.91,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,470.63,0,N/Surge,,No Discount,no surge
3,One Galle Face Mall 1A Centre Road Colombo 00200,Roar Global 367 R. A. De Mel Mawatha Colombo 00300,2026-04-27,20:03:46,190.52,0,N/Surge,193.21,No Discount,no surge,514.56,0,Surge,300.00,No Discount,no surge,639.55,0,Surge,517.74,No Discount,no surge,759.98,0,N/Surge,811.28,No Discount,no surge,,0,N/Surge,193.68,No Discount,no surge,,0,N/Surge,335.00,No Discount,no surge,575.61,0,N/Surge,,No Discount,no surge
4,One Galle Face Mall 1A Centre Road Colombo 00200,Horton Regency Apartments 33 Horton Pl Colombo 00700,2026-04-27,20:04:58,230.57,0,N/Surge,232.84,254.58,no surge,587.15,0,Surge,361.49,396.64,no surge,744.75,0,Surge,626.28,No Discount,no surge,936.48,0,N/Surge,983.32,No Discount,no surge,,0,N/Surge,265.75,No Discount,no surge,,0,N/Surge,465.78,No Discount,no surge,710.5,0,N/Surge,,No Discount,no surge
5,One Galle Face Mall 1A Centre Road Colombo 00200,Cinnamon Nest Apartments 5 Dudley Senanayake Mawatha Colombo 00800,2026-04-27,20:06:14,279.66,0,N/Surge,303.55,382.25,no surge,661.76,0,Surge,439.67,482.64,no surge,731.11,0,N/Surge,744.60,No Discount,no surge,1112.31,0,N/Surge,"1,172.24",No Discount,no surge,,0,N/Surge,410.16,No Discount,no surge,,0,N/Surge,587.15,No Discount,no surge,826.2,0,N/Surge,,No Discount,no surge
6,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Fuel Center Marine Dr Colombo,2026-04-27,20:07:30,333.35,0,N/Surge,329.40,422.22,no surge,753.74,0,Surge,502.44,600.93,no surge,839.6,0,N/Surge,861.63,No Discount,no surge,1266.91,0,N/Surge,"1,361.66",No Discount,no surge,,0,N/Surge,459.21,No Discount,no surge,,0,N/Surge,761.84,No Discount,no surge,942.86,0,N/Surge,,No Discount,no surge
7,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Seafood 55 Collingwood Pl Colombo 00600,2026-04-27,20:08:45,389.09,0,N/Surge,364.60,399.06,no surge,818.31,0,Surge,557.58,667.10,no surge,940.87,0,N/Surge,936.97,No Discount,no surge,1414.46,0,N/Surge,"1,480.84",No Discount,no surge,,0,N/Surge,426.05,No Discount,no surge,,0,N/Surge,836.21,No Discount,no surge,1052.63,0,N/Surge,,No Discount,no surge
8,One Galle Face Mall 1A Centre Road Colombo 00200,Jagota Agro Products 467 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 10107,2026-04-27,20:10:00,445.4,0,N/Surge,411.68,450.85,no surge,683.54,0,N/Surge,668.65,866.25,no surge,1046.37,0,N/Surge,"1,082.98",No Discount,no surge,1583.4,0,N/Surge,"1,712.30",No Discount,no surge,,0,N/Surge,486.53,No Discount,no surge,,0,N/Surge,"1,049.26",No Discount,no surge,1168.95,0,N/Surge,,No Discount,no surge
9,One Galle Face Mall 1A Centre Road Colombo 00200,Infinity Garden - Diyatha Uyana Mies Rohe Fountain Sri Jayawardenepura Kotte,2026-04-27,20:11:18,502.37,0,N/Surge,333.67,No Discount,no surge,745.65,0,N/Surge,524.33,No Discount,no surge,1151.33,0,N/Surge,874.13,No Discount,no surge,1745.33,0,N/Surge,"1,377.63",No Discount,no surge,,0,N/Surge,350.77,No Discount,no surge,,0,N/Surge,635.44,No Discount,no surge,1292.61,0,N/Surge,,No Discount,no surge
10,One Galle Face Mall 1A Centre Road Colombo 00200,Janaka Record Bar Main St Battaramulla,2026-04-27,20:12:31,559.2,0,N/Surge,554.08,607.49,no surge,807.52,0,N/Surge,811.75,"1,052.28",no surge,1256.68,0,N/Surge,"1,309.81",No Discount,no surge,1909.74,0,N/Surge,"2,059.24",No Discount,no surge,,0,N/Surge,647.76,No Discount,no surge,,0,N/Surge,"1,284.28",No Discount,no surge,1417.23,0,N/Surge,,No Discount,no surge
11,One Galle Face Mall 1A Centre Road Colombo 00200,MAS TS car park Thalangama Bus Depot Rd Battaramulla,2026-04-27,20:13:47,627.63,0,N/Surge,418.05,No Discount,no surge,876.44,0,N/Surge,672.54,No Discount,no surge,1360.81,0,N/Surge,"1,106.49",No Discount,no surge,2070.65,0,N/Surge,"1,768.12",No Discount,no surge,,0,N/Surge,451.55,No Discount,no surge,,0,N/Surge,814.88,No Discount,no surge,1539.98,0,N/Surge,,No Discount,no surge
12,One Galle Face Mall 1A Centre Road Colombo 00200,Priyankara Motors Sri Jayawardenepura Kotte,2026-04-27,20:15:01,771.3,0,Surge,689.72,No Discount,no surge,964.36,0,N/Surge,940.67,"1,126.80",no surge,1466.65,0,N/Surge,"1,515.48",No Discount,no surge,2236.68,0,N/Surge,"2,386.15",No Discount,no surge,,0,N/Surge,726.89,No Discount,no surge,,0,N/Surge,"1,387.34",No Discount,no surge,1665.35,0,N/Surge,,No Discount,no surge
13,One Galle Face Mall 1A Centre Road Colombo 00200,Muragala Head Office New Kotte - Bope Rd Sri Jayawardenepura Kotte 10100,2026-04-27,20:16:16,839.87,0,Surge,760.64,No Discount,no surge,1009.16,0,N/Surge,"1,020.88","1,223.06",no surge,1572.19,0,N/Surge,"1,637.85",No Discount,no surge,2410.59,0,N/Surge,"2,577.43",No Discount,no surge,,0,N/Surge,802.31,No Discount,no surge,,0,N/Surge,"1,505.48",No Discount,no surge,1789.84,0,N/Surge,,No Discount,no surge
14,One Galle Face Mall 1A Centre Road Colombo 00200,Sigiri warehouse (A&E) Sedawatta - Ambatale Rd Welivita,2026-04-27,20:17:28,907.8,0,Surge,799.20,No Discount,no surge,1106.62,0,N/Surge,"1,068.18","1,174.00",no surge,1694.44,0,N/Surge,"1,702.61",No Discount,no surge,2583.64,0,N/Surge,"2,677.93",No Discount,no surge,,0,N/Surge,838.60,No Discount,no surge,,0,N/Surge,"1,432.21",No Discount,no surge,1920.34,0,N/Surge,,No Discount,no surge
15,One Galle Face Mall 1A Centre Road Colombo 00200,Scan Lanka Trading Co. Pvt Ltd Head Office and Main stores,2026-04-27,20:18:40,977.49,0,Surge,706.12,No Discount,no surge,1176.54,0,N/Surge,954.36,"1,048.80",no surge,1818.27,0,N/Surge,"1,540.40",No Discount,no surge,2755.87,0,N/Surge,"2,421.61",No Discount,no surge,,0,N/Surge,743.26,No Discount,no surge,,0,N/Surge,"1,284.70",No Discount,no surge,2051.57,0,N/Surge,,No Discount,no surge
