Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,DM Printers Maharagama 155 highleval rd Colombo - Batticaloa Hwy Maharagama,2026-04-28,20:01:15,149.85,0,N/Surge,150.00,No Discount,no surge,304.04,0,N/Surge,300.00,No Discount,no surge,336.71,0,N/Surge,320.73,No Discount,no surge,545.06,0,N/Surge,471.56,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,463.46,0,N/Surge,,No Discount,no surge
2,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,CIB Online Store 345 1 High Level Rd Maharagama 10280,2026-04-28,20:02:28,150.39,0,N/Surge,150.00,No Discount,no surge,304.7,0,N/Surge,300.00,No Discount,no surge,387.17,0,N/Surge,399.44,No Discount,no surge,586.63,0,N/Surge,628.77,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,469.41,0,N/Surge,,No Discount,no surge
3,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Api Singhe Motors (Pvt) Ltd No 640 A Wijerama Gangodawila Nugegoda,2026-04-28,20:03:41,165.55,0,N/Surge,190.12,No Discount,no surge,313.21,0,N/Surge,300.00,No Discount,no surge,515.85,0,N/Surge,508.34,No Discount,no surge,757.87,0,N/Surge,801.11,No Discount,no surge,,0,N/Surge,133.50,190.71,no surge,,0,N/Surge,326.29,No Discount,no surge,573.24,0,N/Surge,,No Discount,no surge
4,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Gangodawila Girl's Child Development Center,2026-04-28,20:04:55,211.2,0,N/Surge,232.00,No Discount,no surge,386.52,0,N/Surge,352.32,No Discount,no surge,624.35,0,N/Surge,622.33,No Discount,no surge,936.61,0,N/Surge,981.87,No Discount,no surge,,0,N/Surge,169.46,242.09,no surge,,0,N/Surge,426.04,No Discount,no surge,710.16,0,N/Surge,,No Discount,no surge
5,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Jeewa Plastic (Pvt) Ltd 224 High Level Rd Colombo,2026-04-28,20:06:08,261.96,0,N/Surge,273.80,No Discount,no surge,373.63,0,N/Surge,426.05,No Discount,no surge,558.61,0,N/Surge,728.49,No Discount,no surge,765.64,0,N/Surge,"1,150.06",No Discount,no surge,,0,N/Surge,201.62,288.03,no surge,,0,N/Surge,505.57,No Discount,no surge,634.86,0,N/Surge,,No Discount,no surge
6,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Java Lounge 126/B High Level Rd Nugegoda 10250,2026-04-28,20:07:22,305.82,0,N/Surge,325.00,No Discount,no surge,547.9,0,N/Surge,502.64,No Discount,no surge,833.75,0,N/Surge,845.17,No Discount,no surge,1263.38,0,N/Surge,"1,334.67",No Discount,no surge,,0,N/Surge,239.90,339.90,no surge,,0,N/Surge,600.33,No Discount,no surge,938.06,0,N/Surge,,No Discount,no surge
7,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Felicity Solar Technology (PVT) Ltd 188a High Level Rd Colombo 00600,2026-04-28,20:08:38,356.25,0,N/Surge,368.12,No Discount,no surge,616.2,0,N/Surge,563.26,No Discount,no surge,940.01,0,N/Surge,947.91,No Discount,no surge,1417.46,0,N/Surge,"1,498.85",No Discount,no surge,,0,N/Surge,289.30,389.30,no surge,,0,N/Surge,693.00,No Discount,no surge,1053.15,0,N/Surge,,No Discount,no surge
8,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nanomedix (Pvt) Ltd. 112/1 H. Sri Nissanka Mw Maya Ave Colombo 00600,2026-04-28,20:09:55,412.42,0,N/Surge,414.99,No Discount,no surge,683.57,0,N/Surge,650.27,No Discount,no surge,1046.55,0,N/Surge,"1,071.21",No Discount,no surge,1583.9,0,N/Surge,"1,692.93",No Discount,no surge,,0,N/Surge,340.88,440.88,no surge,,0,N/Surge,783.66,No Discount,no surge,1169.21,0,N/Surge,,No Discount,no surge
9,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,PetsVcare Animal Hospitals 506/7 Elvitigala Mawatha Colombo 5,2026-04-28,20:11:06,469.47,0,N/Surge,484.54,No Discount,no surge,746.89,0,N/Surge,717.69,No Discount,no surge,1153.5,0,N/Surge,"1,180.88",No Discount,no surge,1748.79,0,N/Surge,"1,867.45",No Discount,no surge,,0,N/Surge,416.30,516.30,no surge,,0,N/Surge,886.95,No Discount,no surge,1295.19,0,N/Surge,,No Discount,no surge
10,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Bank of Ceylon ATM Victoria Pl Colombo 00800,2026-04-28,20:12:19,525.5,0,N/Surge,549.95,No Discount,no surge,808.94,0,N/Surge,778.82,No Discount,no surge,1259.08,0,N/Surge,"1,280.93",No Discount,no surge,1913.86,0,N/Surge,"2,013.98",No Discount,no surge,,0,N/Surge,480.33,580.33,no surge,,0,N/Surge,950.83,No Discount,no surge,1420.17,0,N/Surge,,No Discount,no surge
