Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,One Galle Face Mall 1A Centre Road Colombo 00200,The Emperor 75A Galle Rd Colombo 00300,2026-04-28,09:01:15,154.76,0,N/Surge,155.00,No Discount,no surge,289.93,0,N/Surge,300.00,No Discount,no surge,376.66,0,N/Surge,355.43,No Discount,no surge,651.74,0,N/Surge,573.72,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,522.39,0,N/Surge,,No Discount,no surge
2,One Galle Face Mall 1A Centre Road Colombo 00200,Liberty Plaza 300 Srimath Anagarika Dharmapala Mawatha Colombo 00300,2026-04-28,09:02:27,156.53,0,N/Surge,163.00,No Discount,no surge,290.59,0,N/Surge,300.00,No Discount,no surge,419.83,0,N/Surge,436.76,No Discount,no surge,663.07,0,N/Surge,573.72,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,528.43,0,N/Surge,,No Discount,no surge
3,One Galle Face Mall 1A Centre Road Colombo 00200,Roar Global 367 R. A. De Mel Mawatha Colombo 00300,2026-04-28,09:03:39,197.64,0,N/Surge,198.35,No Discount,no surge,291.69,0,N/Surge,300.00,No Discount,no surge,500.94,0,N/Surge,506.16,No Discount,no surge,674.73,0,N/Surge,573.72,No Discount,no surge,,0,N/Surge,135.58,193.68,no surge,,0,N/Surge,335.33,No Discount,no surge,536.18,0,N/Surge,,No Discount,no surge
4,One Galle Face Mall 1A Centre Road Colombo 00200,Horton Regency Apartments 33 Horton Pl Colombo 00700,2026-04-28,09:04:54,239.56,0,N/Surge,239.45,No Discount,no surge,316.14,0,N/Surge,327.08,No Discount,no surge,594.69,0,N/Surge,582.62,No Discount,no surge,751.31,0,N/Surge,671.80,No Discount,no surge,,0,N/Surge,170.84,244.06,no surge,,0,N/Surge,439.12,No Discount,no surge,652.42,0,N/Surge,,No Discount,no surge
5,One Galle Face Mall 1A Centre Road Colombo 00200,Cinnamon Nest Apartments 5 Dudley Senanayake Mawatha Colombo 00800,2026-04-28,09:06:14,293.17,0,N/Surge,284.90,No Discount,no surge,382.89,0,N/Surge,403.11,No Discount,no surge,689.16,0,N/Surge,668.11,No Discount,no surge,886.06,0,N/Surge,791.59,No Discount,no surge,,0,N/Surge,205.08,292.97,no surge,,0,N/Surge,536.52,No Discount,no surge,765.21,0,N/Surge,,No Discount,no surge
6,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Fuel Center Marine Dr Colombo,2026-04-28,09:07:36,355.08,0,N/Surge,342.10,No Discount,no surge,453.1,0,N/Surge,456.80,No Discount,no surge,783.08,0,N/Surge,746.79,No Discount,no surge,1026.49,0,N/Surge,746.79,No Discount,no surge,,0,N/Surge,256.20,356.20,no surge,,0,N/Surge,642.66,No Discount,no surge,890.65,0,N/Surge,,No Discount,no surge
7,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Seafood 55 Collingwood Pl Colombo 00600,2026-04-28,09:08:50,404.14,0,N/Surge,379.00,No Discount,no surge,505.67,0,N/Surge,497.84,No Discount,no surge,869.59,0,N/Surge,788.78,No Discount,no surge,1175.81,0,N/Surge,960.81,No Discount,no surge,,0,N/Surge,287.82,387.82,no surge,,0,N/Surge,695.19,No Discount,no surge,1006.27,0,N/Surge,,No Discount,no surge
8,One Galle Face Mall 1A Centre Road Colombo 00200,Jagota Agro Products 467 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 10107,2026-04-28,09:10:04,453.66,0,N/Surge,435.11,No Discount,no surge,569.76,0,N/Surge,608.84,No Discount,no surge,958.26,0,N/Surge,906.92,No Discount,no surge,1331.3,0,N/Surge,"1,119.88",No Discount,no surge,,0,N/Surge,348.71,448.71,no surge,,0,N/Surge,829.13,No Discount,no surge,1121.46,0,N/Surge,,No Discount,no surge
9,One Galle Face Mall 1A Centre Road Colombo 00200,Infinity Garden - Diyatha Uyana Mies Rohe Fountain Sri Jayawardenepura Kotte,2026-04-28,09:11:16,521.83,0,N/Surge,513.35,No Discount,no surge,636.03,0,N/Surge,678.47,No Discount,no surge,1047.79,0,N/Surge,998.67,No Discount,no surge,1484.61,0,N/Surge,"1,247.16",No Discount,no surge,,0,N/Surge,431.24,531.24,no surge,,0,N/Surge,928.87,No Discount,no surge,1237.14,0,N/Surge,,No Discount,no surge
10,One Galle Face Mall 1A Centre Road Colombo 00200,Janaka Record Bar Main St Battaramulla,2026-04-28,09:12:32,589.43,0,N/Surge,568.54,No Discount,no surge,701.74,0,N/Surge,736.09,No Discount,no surge,1137.03,0,N/Surge,"1,055.78",No Discount,no surge,1609.09,0,N/Surge,"1,319.74",No Discount,no surge,,0,N/Surge,491.71,591.71,no surge,,0,N/Surge,"1,006.40",No Discount,no surge,1352.56,0,N/Surge,,No Discount,no surge
