Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,DM Printers Maharagama 155 highleval rd Colombo - Batticaloa Hwy Maharagama,2026-04-26,22:01:12,150.75,0,N/Surge,75.82,151.65,no surge,379.92,0,Surge,160.00,320.00,no surge,335.95,0,N/Surge,160.36,320.73,no surge,542.9,0,N/Surge,235.78,471.56,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,462.3,0,N/Surge,,No Discount,no surge
2,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,CIB Online Store 345 1 High Level Rd Maharagama 10280,2026-04-26,22:02:24,151.25,0,N/Surge,75.62,207.25,no surge,280.53,0,N/Surge,160.00,320.00,no surge,386.18,0,N/Surge,197.25,394.51,no surge,583.79,0,N/Surge,369.88,619.88,no surge,,0,N/Surge,176.40,252.00,no surge,,0,N/Surge,300.00,No Discount,no surge,467.9,0,N/Surge,,No Discount,no surge
3,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Api Singhe Motors (Pvt) Ltd No 640 A Wijerama Gangodawila Nugegoda,2026-04-26,22:03:35,188.69,0,N/Surge,95.56,191.12,no surge,295.79,0,N/Surge,160.00,320.00,no surge,514.56,0,N/Surge,252.34,502.34,no surge,754.21,0,N/Surge,539.43,789.43,no surge,,0,N/Surge,134.19,191.70,no surge,,0,N/Surge,329.08,No Discount,no surge,571.29,0,N/Surge,,No Discount,no surge
4,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Gangodawila Girl's Child Development Center,2026-04-26,22:04:45,229.86,0,N/Surge,121.02,242.04,no surge,386.86,0,N/Surge,201.53,403.06,no surge,621.52,0,N/Surge,387.25,637.25,no surge,928.53,0,N/Surge,753.21,"1,003.21",no surge,,0,N/Surge,177.41,253.45,no surge,,0,N/Surge,441.58,No Discount,no surge,705.85,0,N/Surge,,No Discount,no surge
5,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Jeewa Plastic (Pvt) Ltd 224 High Level Rd Colombo,2026-04-26,22:05:59,278.71,0,N/Surge,97.68,195.36,no surge,461.32,0,N/Surge,163.24,358.14,no surge,726.8,0,N/Surge,272.57,522.57,no surge,1101.48,0,N/Surge,573.14,823.14,no surge,,0,N/Surge,138.68,198.12,no surge,,0,N/Surge,384.82,No Discount,no surge,820.1,0,N/Surge,,No Discount,no surge
6,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Java Lounge 126/B High Level Rd Nugegoda 10250,2026-04-26,22:07:14,328.3,0,N/Surge,162.50,325.00,no surge,533.58,0,N/Surge,292.63,542.63,no surge,830.04,0,N/Surge,577.84,827.84,no surge,1252.8,0,N/Surge,"1,056.48","1,306.48",no surge,,0,N/Surge,240.89,340.89,no surge,,0,N/Surge,594.54,No Discount,no surge,932.43,0,N/Surge,,No Discount,no surge
7,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Felicity Solar Technology (PVT) Ltd 188a High Level Rd Colombo 00600,2026-04-26,22:08:30,386.88,0,N/Surge,183.94,367.88,no surge,608.76,0,N/Surge,370.50,620.50,no surge,937.35,0,N/Surge,682.31,932.31,no surge,1409.88,0,N/Surge,"1,220.50","1,470.50",no surge,,0,N/Surge,289.79,389.79,no surge,,0,N/Surge,680.44,No Discount,no surge,1049.11,0,N/Surge,,No Discount,no surge
8,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nanomedix (Pvt) Ltd. 112/1 H. Sri Nissanka Mw Maya Ave Colombo 00600,2026-04-26,22:09:39,444.86,0,N/Surge,82.96,165.92,no surge,703.09,0,N/Surge,160.00,351.00,no surge,1042.37,0,N/Surge,232.97,465.94,no surge,1571.98,0,N/Surge,489.87,739.87,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,330.00,No Discount,no surge,1162.87,0,N/Surge,,No Discount,no surge
9,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,PetsVcare Animal Hospitals 506/7 Elvitigala Mawatha Colombo 5,2026-04-26,22:10:49,502.79,0,N/Surge,242.59,531.64,no surge,788.3,0,N/Surge,545.40,795.40,no surge,1148.27,0,N/Surge,910.98,"1,160.98",no surge,1733.88,0,N/Surge,"1,583.89","1,833.89",no surge,,0,N/Surge,467.93,567.93,no surge,,0,N/Surge,868.45,No Discount,no surge,1287.25,0,N/Surge,,No Discount,no surge
10,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Bank of Ceylon ATM Victoria Pl Colombo 00800,2026-04-26,22:12:02,559.92,0,N/Surge,299.86,549.86,no surge,857.09,0,N/Surge,619.97,955.97,no surge,1254.0,0,N/Surge,"1,010.17","1,260.17",no surge,1899.37,0,N/Surge,"1,729.31","1,979.31",no surge,,0,N/Surge,483.18,583.18,no surge,,0,N/Surge,"1,045.73",No Discount,no surge,1412.44,0,N/Surge,,No Discount,no surge
