Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Sudu Putha Hardware Piliyandala,2026-04-24,22:01:09,150.75,0,N/Surge,150.00,No Discount,no surge,279.92,0,N/Surge,320.00,No Discount,no surge,335.95,0,N/Surge,286.83,No Discount,no surge,542.9,0,N/Surge,432.46,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,462.3,0,N/Surge,,No Discount,no surge
2,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Deniya Car Rental 335/3 Moratuwa Road Deniya Rd Piliyandala 10300,2026-04-24,22:02:18,152.08,0,N/Surge,150.00,No Discount,no surge,280.91,0,N/Surge,320.00,No Discount,no surge,391.13,0,N/Surge,354.47,No Discount,no surge,589.65,0,N/Surge,557.13,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,470.61,0,N/Surge,,No Discount,no surge
3,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Ranuth Furniture Moratuwa 10400,2026-04-24,22:03:24,190.72,0,N/Surge,196.72,No Discount,no surge,298.17,0,N/Surge,323.00,No Discount,no surge,521.04,0,N/Surge,469.85,No Discount,no surge,764.22,0,N/Surge,741.37,No Discount,no surge,,0,N/Surge,139.72,199.60,no surge,,0,N/Surge,348.49,No Discount,no surge,577.87,0,N/Surge,,No Discount,no surge
5,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Singhe Furniture Work Shop 8 2 Upper Indibedda Rd Moratuwa 10400,2026-04-24,22:05:08,280.38,0,N/Surge,281.72,No Discount,no surge,463.72,0,N/Surge,500.62,No Discount,no surge,731.05,0,N/Surge,669.64,No Discount,no surge,1109.24,0,N/Surge,"1,057.93",No Discount,no surge,,0,N/Surge,208.88,298.40,no surge,,0,N/Surge,528.65,No Discount,no surge,825.21,0,N/Surge,,No Discount,no surge
6,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Cure Care Pharmacy 159/C 2 Polgasowita 10320,2026-04-24,22:06:13,332.5,0,N/Surge,325.88,No Discount,no surge,539.15,0,N/Surge,552.48,No Discount,no surge,836.54,0,N/Surge,748.19,No Discount,no surge,1259.66,0,N/Surge,"1,185.02",No Discount,no surge,,0,N/Surge,243.36,343.36,no surge,,0,N/Surge,601.56,No Discount,no surge,938.67,0,N/Surge,,No Discount,no surge
7,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Jithuli Traders Colombo - Horana Rd Polgasowita,2026-04-24,22:07:19,392.25,0,N/Surge,370.76,No Discount,no surge,617.65,0,N/Surge,634.99,No Discount,no surge,945.03,0,N/Surge,844.80,No Discount,no surge,1418.17,0,N/Surge,"1,339.36",No Discount,no surge,,0,N/Surge,293.25,393.25,no surge,,0,N/Surge,690.74,No Discount,no surge,1056.23,0,N/Surge,,No Discount,no surge
8,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Richi (singer) 251 Colombo - Horana Rd Polgasowita,2026-04-24,22:08:26,449.98,0,N/Surge,417.06,No Discount,no surge,710.8,0,N/Surge,715.16,No Discount,no surge,1048.97,0,N/Surge,940.20,No Discount,no surge,1577.19,0,N/Surge,"1,492.32",No Discount,no surge,,0,N/Surge,347.28,447.28,no surge,,0,N/Surge,778.93,No Discount,no surge,1169.34,0,N/Surge,,No Discount,no surge
9,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,ITCS - Institute of Training & Care Services 296/2/4 High Level Rd Pannipitiya 10230,2026-04-24,22:09:32,506.69,0,N/Surge,482.47,No Discount,no surge,893.03,0,Surge,805.62,No Discount,no surge,1155.19,0,N/Surge,"1,041.13",No Discount,no surge,1744.1,0,N/Surge,"1,652.32",No Discount,no surge,,0,N/Surge,412.03,512.03,no surge,,0,N/Surge,854.33,No Discount,no surge,1295.29,0,N/Surge,,No Discount,no surge
10,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Luxe Highway Residencies by Home Lands Skyline 320 High Level Rd Pannipitiya 10230,2026-04-24,22:10:38,562.31,0,N/Surge,551.33,No Discount,no surge,959.41,0,Surge,883.24,No Discount,no surge,1255.65,0,N/Surge,"1,134.72",No Discount,no surge,1898.62,0,N/Surge,"1,792.45",No Discount,no surge,,0,N/Surge,485.31,585.31,no surge,,0,N/Surge,951.39,No Discount,no surge,1413.52,0,N/Surge,,No Discount,no surge
11,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Samarasiri Auto Parts and Engineers No: 375/12/B High Level Road Makumbura Pannipitiya 10230,2026-04-24,22:11:48,632.12,0,N/Surge,616.74,No Discount,no surge,1031.12,0,Surge,977.98,No Discount,no surge,1361.97,0,N/Surge,"1,258.02",No Discount,no surge,2063.07,0,N/Surge,"1,994.86",No Discount,no surge,,0,N/Surge,568.55,668.55,no surge,,0,N/Surge,"1,055.15",No Discount,no surge,1538.9,0,N/Surge,,No Discount,no surge
