Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Sudu Putha Hardware Piliyandala,2026-04-28,09:01:13,154.76,0,N/Surge,155.00,No Discount,no surge,289.94,0,N/Surge,300.00,No Discount,no surge,375.96,0,N/Surge,328.84,No Discount,no surge,651.91,0,N/Surge,516.44,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,522.48,0,N/Surge,,No Discount,no surge
2,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Deniya Car Rental 335/3 Moratuwa Road Deniya Rd Piliyandala 10300,2026-04-28,09:02:26,156.18,0,N/Surge,155.00,No Discount,no surge,290.66,0,N/Surge,300.00,No Discount,no surge,419.46,0,N/Surge,381.43,No Discount,no surge,664.24,0,N/Surge,516.44,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,529.05,0,N/Surge,,No Discount,no surge
4,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Enex Fabric Shop 4 Sri Premaratna Mawatha Moratuwa 10400,2026-04-28,09:04:22,239.56,0,N/Surge,243.50,No Discount,no surge,316.14,0,N/Surge,332.13,No Discount,no surge,594.72,0,N/Surge,529.71,No Discount,no surge,751.4,0,N/Surge,612.29,No Discount,no surge,,0,N/Surge,248.02,No Discount,no surge,,0,N/Surge,443.28,No Discount,no surge,652.46,0,N/Surge,,No Discount,no surge
5,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Singhe Furniture Work Shop 8 2 Upper Indibedda Rd Moratuwa 10400,2026-04-28,09:05:34,294.92,0,N/Surge,289.40,No Discount,no surge,384.88,0,N/Surge,399.26,No Discount,no surge,691.79,0,N/Surge,600.00,No Discount,no surge,889.97,0,N/Surge,708.21,No Discount,no surge,,0,N/Surge,298.40,No Discount,no surge,,0,N/Surge,534.65,No Discount,no surge,768.73,0,N/Surge,,No Discount,no surge
6,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Cure Care Pharmacy 159/C 2 Polgasowita 10320,2026-04-28,09:06:47,354.22,0,N/Surge,324.95,No Discount,no surge,452.12,0,N/Surge,436.28,No Discount,no surge,779.58,0,N/Surge,643.62,No Discount,no surge,1017.49,0,N/Surge,769.98,No Discount,no surge,,0,N/Surge,337.43,No Discount,no surge,,0,N/Surge,597.65,No Discount,no surge,885.48,0,N/Surge,,No Discount,no surge
7,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Jithuli Traders Colombo - Horana Rd Polgasowita,2026-04-28,09:08:00,406.69,0,N/Surge,"1,163.00",No Discount,no surge,509.02,0,N/Surge,"1,252.71",No Discount,no surge,871.45,0,N/Surge,"1,502.03",No Discount,no surge,1175.09,0,N/Surge,"1,939.31",No Discount,no surge,,0,N/Surge,"1,208.57",No Discount,no surge,,0,N/Surge,"1,753.16",No Discount,no surge,1007.88,0,N/Surge,,No Discount,no surge
8,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Richi (singer) 251 Colombo - Horana Rd Polgasowita,2026-04-28,09:09:12,459.43,0,N/Surge,422.20,No Discount,no surge,575.12,0,N/Surge,560.88,No Discount,no surge,959.99,0,N/Surge,774.68,No Discount,no surge,1326.17,0,N/Surge,949.34,No Discount,no surge,,0,N/Surge,439.19,No Discount,no surge,,0,N/Surge,777.77,No Discount,no surge,1122.06,0,N/Surge,,No Discount,no surge
9,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,ITCS - Institute of Training & Care Services 296/2/4 High Level Rd Pannipitiya 10230,2026-04-28,09:10:25,527.45,0,N/Surge,481.92,No Discount,no surge,641.37,0,N/Surge,619.78,No Discount,no surge,1052.4,0,N/Surge,840.46,No Discount,no surge,1486.03,0,N/Surge,"1,043.32",No Discount,no surge,,0,N/Surge,502.07,No Discount,no surge,,0,N/Surge,859.72,No Discount,no surge,1242.33,0,N/Surge,,No Discount,no surge
10,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Luxe Highway Residencies by Home Lands Skyline 320 High Level Rd Pannipitiya 10230,2026-04-28,09:11:37,592.78,0,N/Surge,556.66,No Discount,no surge,704.74,0,N/Surge,684.41,No Discount,no surge,1136.78,0,N/Surge,908.07,No Discount,no surge,1601.77,0,N/Surge,"1,128.20",No Discount,no surge,,0,N/Surge,576.77,No Discount,no surge,,0,N/Surge,948.73,No Discount,no surge,1350.91,0,N/Surge,,No Discount,no surge
11,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Samarasiri Auto Parts and Engineers No: 375/12/B High Level Road Makumbura Pannipitiya 10230,2026-04-28,09:12:49,662.54,0,N/Surge,632.80,No Discount,no surge,771.53,0,N/Surge,755.18,No Discount,no surge,1226.37,0,N/Surge,993.94,No Discount,no surge,1744.65,0,N/Surge,"1,250.11",No Discount,no surge,,0,N/Surge,662.86,No Discount,no surge,,0,N/Surge,"1,056.07",No Discount,no surge,1465.47,0,N/Surge,,No Discount,no surge
