Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nielsen No. 98 D. S. Senanayake Mawatha Colombo 08,2026-04-25,13:12:30,699.02,0,Surge,619.49,No Discount,no surge,777.54,0,N/Surge,854.22,No Discount,no surge,995.07,0,N/Surge,899.18,No Discount,no surge,1846.96,0,N/Surge,"1,405.15",No Discount,no surge,,0,N/Surge,572.17,672.17,no surge,,0,N/Surge,"1,198.08",No Discount,no surge,1288.54,0,N/Surge,,No Discount,no surge
12,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Sarvodaya Development Finance PLC 155 Dr Danister De Silva Mawatha Colombo 00800,2026-04-25,13:13:40,773.24,0,Surge,718.64,No Discount,no surge,851.93,0,N/Surge,944.70,No Discount,no surge,1086.46,0,N/Surge,984.91,No Discount,no surge,2011.08,0,N/Surge,"1,562.83",No Discount,no surge,,0,N/Surge,676.05,776.05,no surge,,0,N/Surge,"1,337.50",No Discount,no surge,1413.79,0,N/Surge,,No Discount,no surge
14,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,NMK Holdings Private Limited 627 Baseline Rd Colombo,2026-04-25,13:15:30,908.95,0,Surge,872.88,No Discount,no surge,992.99,0,N/Surge,"1,108.14",No Discount,no surge,1270.5,0,N/Surge,"1,128.22",No Discount,no surge,2304.67,0,N/Surge,"1,832.19",No Discount,no surge,,0,N/Surge,846.09,946.09,no surge,,0,N/Surge,"1,579.36",No Discount,no surge,1639.53,0,N/Surge,,No Discount,no surge
15,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Pocket Friendly Hypermart Samagi Mawatha Colombo,2026-04-25,13:16:43,973.6,0,Surge,953.44,No Discount,no surge,1062.5,0,N/Surge,"1,213.80",No Discount,no surge,1359.51,0,N/Surge,"1,193.08",No Discount,no surge,2448.69,0,N/Surge,"1,946.42",No Discount,no surge,,0,N/Surge,935.02,"1,035.02",no surge,,0,N/Surge,"1,697.06",No Discount,no surge,1749.18,0,N/Surge,,No Discount,no surge
1,Land of Kings Cafe & Restaurant 135/B Kaduwela,PHARMART PHARMACY Malabe,2026-04-25,13:17:51,150.8,0,N/Surge,150.00,No Discount,no surge,503.98,0,Surge,300.00,No Discount,no surge,406.87,0,N/Surge,392.23,No Discount,no surge,632.74,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,502.92,0,N/Surge,,No Discount,no surge
2,Land of Kings Cafe & Restaurant 135/B Kaduwela,Mahamevnawa Amawatura Monastery New Kandy Rd B263 Malabe 10115,2026-04-25,13:19:03,151.37,0,N/Surge,150.00,No Discount,no surge,404.68,0,Surge,300.00,No Discount,no surge,411.02,0,N/Surge,392.23,No Discount,no surge,644.57,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,509.23,0,N/Surge,,No Discount,no surge
3,Land of Kings Cafe & Restaurant 135/B Kaduwela,H N Cellular - Malabe 2 329/1 C New Kandy Rd Malabe 10115,2026-04-25,13:20:11,188.8,0,N/Surge,190.37,No Discount,no surge,405.38,0,Surge,300.00,No Discount,no surge,415.19,0,N/Surge,411.08,No Discount,no surge,656.48,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,144.69,206.70,no surge,,0,N/Surge,340.75,No Discount,no surge,515.58,0,N/Surge,,No Discount,no surge
4,Land of Kings Cafe & Restaurant 135/B Kaduwela,Malabe Public Bus Stand 835/2b 471/E Athurugiriya Rd Malabe,2026-04-25,13:21:19,232.47,0,N/Surge,233.76,No Discount,no surge,426.85,0,Surge,321.37,No Discount,no surge,479.95,0,N/Surge,473.55,No Discount,no surge,761.63,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,181.69,259.56,no surge,,0,N/Surge,436.64,No Discount,no surge,548.25,0,N/Surge,,No Discount,no surge
5,Land of Kings Cafe & Restaurant 135/B Kaduwela,Bojunka Food Sri Jayawardenepura Kotte,2026-04-25,13:22:31,277.22,0,N/Surge,274.24,No Discount,no surge,490.13,0,Surge,379.41,No Discount,no surge,537.6,0,N/Surge,528.69,No Discount,no surge,899.91,0,N/Surge,730.12,No Discount,no surge,,0,N/Surge,213.51,305.01,no surge,,0,N/Surge,520.40,No Discount,no surge,621.93,0,N/Surge,,No Discount,no surge
6,Land of Kings Cafe & Restaurant 135/B Kaduwela,The Museum by HGC Kotte-Bope Road New Kandy Rd,2026-04-25,13:23:38,327.78,0,N/Surge,319.56,No Discount,no surge,558.92,0,Surge,483.87,No Discount,no surge,600.3,0,N/Surge,587.68,No Discount,no surge,1050.32,0,N/Surge,838.44,No Discount,no surge,,0,N/Surge,255.89,355.89,no surge,,0,N/Surge,670.96,No Discount,no surge,730.88,0,N/Surge,,No Discount,no surge
7,Land of Kings Cafe & Restaurant 135/B Kaduwela,Salon Taweera Junction 316 Kaduwela Rd Sri Jayawardenepura Kotte,2026-04-25,13:24:45,385.06,0,N/Surge,368.12,No Discount,no surge,491.12,0,N/Surge,556.49,No Discount,no surge,662.39,0,N/Surge,647.08,No Discount,no surge,1198.98,0,N/Surge,948.41,No Discount,no surge,,0,N/Surge,304.30,404.30,no surge,,0,N/Surge,772.20,No Discount,no surge,840.1,0,N/Surge,,No Discount,no surge
8,Land of Kings Cafe & Restaurant 135/B Kaduwela,The station Hair and Beauty bridal salon 333 Kaduwela Rd Battaramulla 12138,2026-04-25,13:25:51,445.66,0,N/Surge,414.99,No Discount,no surge,584.77,0,N/Surge,626.41,No Discount,no surge,749.99,0,N/Surge,709.50,No Discount,no surge,1358.74,0,N/Surge,"1,061.16",No Discount,no surge,,0,N/Surge,357.30,457.30,no surge,,0,N/Surge,875.46,No Discount,no surge,956.6,0,N/Surge,,No Discount,no surge
9,Land of Kings Cafe & Restaurant 135/B Kaduwela,David Pieris Automobiles (Pvt) Ltd 133 Battaramulla - Pannipitiya Rd Battaramulla 10110,2026-04-25,13:26:56,500.54,0,N/Surge,472.83,No Discount,no surge,636.88,0,N/Surge,741.83,No Discount,no surge,830.77,0,N/Surge,757.56,No Discount,no surge,1527.71,0,N/Surge,"1,151.28",No Discount,no surge,,0,N/Surge,417.78,517.78,no surge,,0,N/Surge,"1,044.59",No Discount,no surge,1062.81,0,N/Surge,,No Discount,no surge
10,Land of Kings Cafe & Restaurant 135/B Kaduwela,Street Burger 899 Kotte Rd Sri Jayawardenepura Kotte,2026-04-25,13:28:04,555.77,0,N/Surge,552.70,No Discount,no surge,708.44,0,N/Surge,836.00,No Discount,no surge,910.7,0,N/Surge,828.25,No Discount,no surge,1693.64,0,N/Surge,"1,274.97",No Discount,no surge,,0,N/Surge,503.16,603.16,no surge,,0,N/Surge,"1,185.77",No Discount,no surge,1172.37,0,N/Surge,,No Discount,no surge
11,Land of Kings Cafe & Restaurant 135/B Kaduwela,Nations Trust Bank 196 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 00800,2026-04-25,13:29:12,626.67,0,N/Surge,622.25,No Discount,no surge,780.17,0,N/Surge,908.15,No Discount,no surge,997.68,0,N/Surge,973.78,No Discount,no surge,1850.86,0,N/Surge,"1,517.49",No Discount,no surge,,0,N/Surge,575.02,675.02,no surge,,0,N/Surge,"1,290.49",No Discount,no surge,1292.01,0,N/Surge,,No Discount,no surge
12,Land of Kings Cafe & Restaurant 135/B Kaduwela,cambalpark 110 Parliament Rd Sri Jayawardenepura Kotte 10120,2026-04-25,13:30:21,697.2,0,N/Surge,451.49,No Discount,no surge,850.81,0,N/Surge,725.42,No Discount,no surge,1082.91,0,N/Surge,741.07,No Discount,no surge,2002.13,0,N/Surge,"1,119.61",No Discount,no surge,,0,N/Surge,397.86,497.86,no surge,,0,N/Surge,"1,020.01",No Discount,no surge,1408.67,0,N/Surge,,No Discount,no surge
13,Land of Kings Cafe & Restaurant 135/B Kaduwela,Kingdom Kids 98 1 Dr NM Perera Mawatha Rd Colombo,2026-04-25,13:31:28,763.8,0,N/Surge,766.15,No Discount,no surge,917.55,0,N/Surge,"1,147.38",No Discount,no surge,1173.91,0,N/Surge,"1,106.16",No Discount,no surge,2148.35,0,N/Surge,"1,762.51",No Discount,no surge,,0,N/Surge,722.29,822.29,no surge,,0,N/Surge,"1,618.02",No Discount,no surge,1520.54,0,N/Surge,,No Discount,no surge
14,Land of Kings Cafe & Restaurant 135/B Kaduwela,Zulficar Ghouse 79/7 Horton Pl Colombo 00700,2026-04-25,13:32:36,833.79,0,N/Surge,832.94,No Discount,no surge,992.78,0,N/Surge,"1,222.47",No Discount,no surge,1269.3,0,N/Surge,"1,174.03",No Discount,no surge,2301.25,0,N/Surge,"1,887.46",No Discount,no surge,,0,N/Surge,799.13,899.13,no surge,,0,N/Surge,"1,765.35",No Discount,no surge,1637.71,0,N/Surge,,No Discount,no surge
15,Land of Kings Cafe & Restaurant 135/B Kaduwela,Nelum Pokuna Theatre 110 Ananda Coomaraswamy Mawatha Colombo 00700,2026-04-25,13:33:46,901.81,0,N/Surge,897.67,No Discount,no surge,1065.79,0,N/Surge,"1,219.16",No Discount,no surge,1362.52,0,N/Surge,"1,233.71",No Discount,no surge,2451.46,0,N/Surge,"1,996.80",No Discount,no surge,,0,N/Surge,856.05,956.05,no surge,,0,N/Surge,"1,712.96",No Discount,no surge,1752.4,0,N/Surge,,No Discount,no surge
