Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Jayantha Furnitures Pvt Ltd No.105/C Ja Ela Rd Gampaha,2026-04-28,13:01:15,149.78,0,N/Surge,150.00,No Discount,no surge,300.96,0,N/Surge,300.00,No Discount,no surge,338.69,0,N/Surge,352.50,No Discount,no surge,538.24,0,N/Surge,583.97,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,433.66,0,N/Surge,,No Discount,no surge
2,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Pathirana stores 3XVH+H9M Gampaha,2026-04-28,13:02:29,150.34,0,N/Surge,150.00,No Discount,no surge,301.65,0,N/Surge,300.00,No Discount,no surge,342.81,0,N/Surge,352.50,No Discount,no surge,549.99,0,N/Surge,583.97,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,439.92,0,N/Surge,,No Discount,no surge
3,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MCC survey department 23 Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-28,13:03:43,188.02,0,N/Surge,192.59,No Discount,no surge,302.64,0,N/Surge,300.00,No Discount,no surge,348.46,0,N/Surge,374.36,No Discount,no surge,562.12,0,N/Surge,583.97,No Discount,no surge,,0,N/Surge,215.10,No Discount,no surge,,0,N/Surge,351.51,No Discount,no surge,447.08,0,N/Surge,,No Discount,no surge
4,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Badulu Hotel Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-28,13:04:58,224.41,0,N/Surge,229.27,No Discount,no surge,312.95,0,N/Surge,311.30,No Discount,no surge,401.58,0,N/Surge,420.85,No Discount,no surge,585.15,0,N/Surge,583.97,No Discount,no surge,,0,N/Surge,261.04,No Discount,no surge,,0,N/Surge,433.28,No Discount,no surge,481.73,0,N/Surge,,No Discount,no surge
5,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Janaka Enterprises Makewite No.140/EMegoda thammithaMakewite Ja-Ela,2026-04-28,13:06:14,261.95,0,N/Surge,364.51,No Discount,no surge,373.61,0,N/Surge,484.20,No Discount,no surge,466.52,0,N/Surge,574.71,No Discount,no surge,617.39,0,N/Surge,845.68,No Discount,no surge,,0,N/Surge,410.72,No Discount,no surge,,0,N/Surge,695.68,No Discount,no surge,526.72,0,N/Surge,,No Discount,no surge
6,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Siyane Arcade Minuwangoda Road Udugampola 11000,2026-04-28,13:07:28,312.39,0,N/Surge,319.79,No Discount,no surge,439.15,0,N/Surge,431.00,No Discount,no surge,552.73,0,N/Surge,523.86,No Discount,no surge,719.56,0,N/Surge,750.11,No Discount,no surge,,0,N/Surge,359.35,No Discount,no surge,,0,N/Surge,607.93,No Discount,no surge,615.61,0,N/Surge,,No Discount,no surge
7,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Global Auto Mart minuwangoda road,2026-04-28,13:08:45,360.87,0,N/Surge,361.02,No Discount,no surge,493.5,0,N/Surge,480.40,No Discount,no surge,641.68,0,N/Surge,570.58,No Discount,no surge,818.83,0,N/Surge,836.89,No Discount,no surge,,0,N/Surge,405.78,No Discount,no surge,,0,N/Surge,685.06,No Discount,no surge,707.33,0,N/Surge,,No Discount,no surge
8,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,CRS ENGINEERING PRIVATE LIMITED,2026-04-28,13:09:57,415.18,0,N/Surge,410.72,No Discount,no surge,552.0,0,N/Surge,548.61,No Discount,no surge,734.12,0,N/Surge,627.56,No Discount,no surge,921.66,0,N/Surge,941.68,No Discount,no surge,,0,N/Surge,462.99,No Discount,no surge,,0,N/Surge,784.53,No Discount,no surge,801.61,0,N/Surge,,No Discount,no surge
9,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Godalla Takeaway Gampaha,2026-04-28,13:11:10,472.76,0,N/Surge,480.56,No Discount,no surge,614.1,0,N/Surge,600.29,No Discount,no surge,830.97,0,N/Surge,679.59,No Discount,no surge,1027.46,0,N/Surge,"1,039.19",No Discount,no surge,,0,N/Surge,534.85,No Discount,no surge,,0,N/Surge,852.22,No Discount,no surge,899.81,0,N/Surge,,No Discount,no surge
10,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Busy Bees Montessori International (AMI) preschool Ekala 3WX7+JM7 Wimalajothi Nahimi Mawatha Ja-Ela,2026-04-28,13:12:25,524.49,0,N/Surge,545.56,No Discount,no surge,712.95,0,N/Surge,662.23,No Discount,no surge,916.78,0,N/Surge,730.51,No Discount,no surge,1706.69,0,N/Surge,"1,126.70",No Discount,no surge,,0,N/Surge,609.56,No Discount,no surge,,0,N/Surge,966.90,No Discount,no surge,1180.89,0,N/Surge,,No Discount,no surge
