Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Samarasiri Auto Parts and Engineers No: 375/12/B High Level Road Makumbura Pannipitiya 10230,2026-04-28,15:00:21,594.25,0,N/Surge,615.62,No Discount,no surge,811.94,0,N/Surge,740.23,No Discount,no surge,998.86,0,N/Surge,799.94,No Discount,no surge,1845.4,0,N/Surge,"1,261.21",No Discount,no surge,,0,N/Surge,570.69,670.69,no surge,,0,N/Surge,"1,067.46",No Discount,no surge,1292.6,0,N/Surge,,No Discount,no surge
12,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,New GDK Super Center 138 High Level Rd Homagama,2026-04-28,15:01:34,659.67,0,N/Surge,681.44,No Discount,no surge,883.86,0,N/Surge,795.89,No Discount,no surge,1081.96,0,N/Surge,843.03,No Discount,no surge,1991.23,0,N/Surge,"1,338.92",No Discount,no surge,,0,N/Surge,636.86,736.86,no surge,,0,N/Surge,"1,151.23",No Discount,no surge,1405.31,0,N/Surge,,No Discount,no surge
13,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Sri Kantha Juwellers And Pawn Shop Avissawella Rd Homagama,2026-04-28,15:02:46,720.8,0,N/Surge,726.91,No Discount,no surge,971.18,0,N/Surge,843.11,No Discount,no surge,1169.66,0,N/Surge,884.05,No Discount,no surge,2132.72,0,N/Surge,"1,416.46",No Discount,no surge,,0,N/Surge,689.50,789.50,no surge,,0,N/Surge,"1,216.13",No Discount,no surge,1513.25,0,N/Surge,,No Discount,no surge
14,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Thinuli motors bike garage 194 A kendalanda Homagama,2026-04-28,15:04:02,788.18,0,N/Surge,802.23,No Discount,no surge,1066.3,0,N/Surge,908.47,No Discount,no surge,1264.48,0,N/Surge,937.20,No Discount,no surge,2282.83,0,N/Surge,"1,513.35",No Discount,no surge,,0,N/Surge,764.21,864.21,no surge,,0,N/Surge,"1,310.81",No Discount,no surge,1629.29,0,N/Surge,,No Discount,no surge
15,Kesbewa Urban Council RW2C+8WP School Lane Piliyandala,Nethsara Book Shop 574 B Pitipana North Homagama,2026-04-28,15:05:15,853.16,0,N/Surge,879.58,No Discount,no surge,1138.74,0,N/Surge,975.73,No Discount,no surge,1357.18,0,N/Surge,993.64,No Discount,no surge,2431.53,0,N/Surge,"1,616.86",No Discount,no surge,,0,N/Surge,842.47,942.47,no surge,,0,N/Surge,"1,407.26",No Discount,no surge,1743.18,0,N/Surge,,No Discount,no surge
1,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Excellent Flowers 367 High Level Rd Pannipitiya 10280,2026-04-28,15:06:28,149.78,0,N/Surge,150.00,No Discount,no surge,306.95,0,N/Surge,300.00,329.00,no surge,406.66,0,N/Surge,352.50,No Discount,no surge,632.16,0,N/Surge,583.97,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,330.00,No Discount,no surge,502.61,0,N/Surge,,No Discount,no surge
2,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Vihanga Highland Milk Bar Unnamed Road Pannipitiya 10230,2026-04-28,15:07:40,150.36,0,N/Surge,150.00,No Discount,no surge,307.66,0,N/Surge,300.00,329.00,no surge,410.9,0,N/Surge,352.50,No Discount,no surge,644.24,0,N/Surge,583.97,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,330.00,No Discount,no surge,509.05,0,N/Surge,,No Discount,no surge
3,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,ZENN CLOTHING STORE 346 High Level Rd Pannipitiya 10230,2026-04-28,15:08:52,165.3,0,N/Surge,187.00,No Discount,no surge,308.33,0,N/Surge,300.00,329.00,no surge,414.9,0,N/Surge,367.82,No Discount,no surge,655.65,0,N/Surge,583.97,No Discount,no surge,,0,N/Surge,134.88,192.69,no surge,,0,N/Surge,373.41,No Discount,no surge,515.13,0,N/Surge,,No Discount,no surge
4,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Western Computer Systems - Showroom 128/E4 Highlevel Road,2026-04-28,15:10:04,210.08,0,N/Surge,229.57,No Discount,no surge,332.25,0,N/Surge,312.44,342.68,no surge,474.98,0,N/Surge,420.22,No Discount,no surge,750.95,0,N/Surge,583.97,No Discount,no surge,,0,N/Surge,169.11,241.59,no surge,,0,N/Surge,469.91,No Discount,no surge,543.26,0,N/Surge,,No Discount,no surge
5,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Salon HAIRNOW 291/A/1 High Level Rd Pannipitiya 10230,2026-04-28,15:11:16,256.59,0,N/Surge,270.00,No Discount,no surge,399.07,0,N/Surge,373.62,No Discount,no surge,538.64,0,N/Surge,472.97,No Discount,no surge,902.02,0,N/Surge,657.71,No Discount,no surge,,0,N/Surge,204.39,291.98,no surge,,0,N/Surge,517.06,No Discount,no surge,623.06,0,N/Surge,,No Discount,no surge
6,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Thaaraa Advertising and Digital Printing 382 2 High Level Rd Pannipitiya 10230,2026-04-28,15:12:28,305.61,0,N/Surge,312.57,No Discount,no surge,465.08,0,N/Surge,430.53,No Discount,no surge,600.03,0,N/Surge,523.96,No Discount,no surge,1048.98,0,N/Surge,751.26,No Discount,no surge,,0,N/Surge,240.89,340.89,no surge,,0,N/Surge,604.29,No Discount,no surge,730.77,0,N/Surge,,No Discount,no surge
7,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Senkadagala Nilame Adum Homagama,2026-04-28,15:13:44,357.73,0,N/Surge,364.01,No Discount,no surge,534.98,0,N/Surge,497.31,No Discount,no surge,665.15,0,N/Surge,580.44,No Discount,no surge,1203.08,0,N/Surge,855.77,No Discount,no surge,,0,N/Surge,294.24,394.24,no surge,,0,N/Surge,699.78,No Discount,no surge,844.38,0,N/Surge,,No Discount,no surge
8,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Dilanyalaboratoryservice Homagama,2026-04-28,15:14:55,413.18,0,N/Surge,406.63,No Discount,no surge,601.53,0,N/Surge,561.53,No Discount,no surge,747.42,0,N/Surge,633.86,No Discount,no surge,1350.16,0,N/Surge,954.05,No Discount,no surge,,0,N/Surge,343.73,443.73,no surge,,0,N/Surge,789.49,No Discount,no surge,952.35,0,N/Surge,,No Discount,no surge
9,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Sasika Dress Line 40 Pragathi Mawatha Homagama,2026-04-28,15:16:09,467.83,0,N/Surge,485.34,No Discount,no surge,667.16,0,N/Surge,623.47,No Discount,no surge,830.36,0,N/Surge,690.81,No Discount,no surge,1524.66,0,N/Surge,"1,059.96",No Discount,no surge,,0,N/Surge,426.26,526.26,no surge,,0,N/Surge,886.31,No Discount,no surge,1061.73,0,N/Surge,,No Discount,no surge
10,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Dessert Mania Diyagama Ln,2026-04-28,15:17:24,524.39,0,N/Surge,614.27,No Discount,no surge,737.73,0,N/Surge,719.71,No Discount,no surge,912.05,0,N/Surge,782.14,No Discount,no surge,1692.31,0,N/Surge,"1,223.58",No Discount,no surge,,0,N/Surge,559.30,659.30,no surge,,0,N/Surge,"1,026.22",No Discount,no surge,1173.58,0,N/Surge,,No Discount,no surge
11,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Anurudda System & Electrical 75/4 Teakotuwa Junction Diyagama Kiriwatthuduwa Homagama 10280,2026-04-28,15:18:38,585.63,0,N/Surge,606.80,No Discount,no surge,802.77,0,N/Surge,716.28,No Discount,no surge,987.39,0,N/Surge,777.47,No Discount,no surge,1824.18,0,N/Surge,"1,214.85",No Discount,no surge,,0,N/Surge,551.48,651.48,no surge,,0,N/Surge,"1,019.33",No Discount,no surge,1276.74,0,N/Surge,,No Discount,no surge
12,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Lanka IOC Filling Station Colombo - Batticaloa Hwy Godagama,2026-04-28,15:19:51,656.92,0,N/Surge,682.12,No Discount,no surge,879.82,0,N/Surge,797.03,No Discount,no surge,1081.16,0,N/Surge,841.80,No Discount,no surge,1994.79,0,N/Surge,"1,334.97",No Discount,no surge,,0,N/Surge,637.57,737.57,no surge,,0,N/Surge,"1,153.42",No Discount,no surge,1405.46,0,N/Surge,,No Discount,no surge
13,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Savikma Automation No 183 Moonamale Watta Road Moonamale,2026-04-28,15:21:03,722.04,0,N/Surge,749.30,No Discount,no surge,972.97,0,N/Surge,833.89,No Discount,no surge,1171.03,0,N/Surge,883.93,No Discount,no surge,2134.29,0,N/Surge,"1,411.98",No Discount,no surge,,0,N/Surge,700.89,800.89,no surge,,0,N/Surge,"1,196.70",No Discount,no surge,1514.79,0,N/Surge,,No Discount,no surge
14,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Fonterra Brands Lanka Kiriwattuduwa MCC Moonamale,2026-04-28,15:22:14,784.28,0,N/Surge,812.40,No Discount,no surge,1061.91,0,N/Surge,879.40,No Discount,no surge,1259.11,0,N/Surge,928.90,No Discount,no surge,2274.52,0,N/Surge,"1,495.54",No Discount,no surge,,0,N/Surge,767.06,867.06,no surge,,0,N/Surge,"1,269.48",No Discount,no surge,1622.76,0,N/Surge,,No Discount,no surge
15,SINGHAGIRI PLAZA MAHARAGAMA 159 Avissawella Rd Maharagama 10280,Kumari Akka Kama Kade B239,2026-04-28,15:23:27,847.78,0,N/Surge,884.33,No Discount,no surge,1133.28,0,N/Surge,949.32,No Discount,no surge,1348.77,0,N/Surge,984.37,No Discount,no surge,2416.91,0,N/Surge,"1,598.44",No Discount,no surge,,0,N/Surge,846.03,946.03,no surge,,0,N/Surge,"1,389.03",No Discount,no surge,1732.59,0,N/Surge,,No Discount,no surge
