Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,DM Printers Maharagama 155 highleval rd Colombo - Batticaloa Hwy Maharagama,2026-04-25,04:01:11,158.67,0,N/Surge,161.80,No Discount,no surge,279.82,0,N/Surge,351.00,No Discount,no surge,460.84,0,N/Surge,465.34,No Discount,no surge,684.99,0,N/Surge,693.05,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,330.00,No Discount,no surge,571.46,0,N/Surge,,No Discount,no surge
2,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,CIB Online Store 345 1 High Level Rd Maharagama 10280,2026-04-25,04:02:18,159.18,0,N/Surge,161.70,No Discount,no surge,280.44,0,N/Surge,351.00,No Discount,no surge,493.34,0,N/Surge,514.36,No Discount,no surge,695.49,0,N/Surge,693.05,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,330.00,No Discount,no surge,577.05,0,N/Surge,,No Discount,no surge
3,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Api Singhe Motors (Pvt) Ltd No 640 A Wijerama Gangodawila Nugegoda,2026-04-25,04:03:26,205.23,0,N/Surge,329.94,No Discount,no surge,295.56,0,N/Surge,459.09,No Discount,no surge,563.96,0,N/Surge,736.09,No Discount,no surge,765.38,0,N/Surge,949.51,No Discount,no surge,,0,N/Surge,222.92,318.46,no surge,,0,N/Surge,502.13,No Discount,no surge,655.0,0,N/Surge,,No Discount,no surge
4,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Gangodawila Girl's Child Development Center,2026-04-25,04:04:34,256.62,0,N/Surge,267.53,No Discount,no surge,386.69,0,N/Surge,400.76,No Discount,no surge,636.8,0,N/Surge,682.14,No Discount,no surge,838.53,0,N/Surge,850.72,No Discount,no surge,,0,N/Surge,177.41,253.45,no surge,,0,N/Surge,438.00,No Discount,no surge,736.78,0,N/Surge,,No Discount,no surge
5,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Jeewa Plastic (Pvt) Ltd 224 High Level Rd Colombo,2026-04-25,04:05:43,307.52,0,N/Surge,303.05,No Discount,no surge,461.09,0,N/Surge,454.38,No Discount,no surge,708.4,0,N/Surge,734.76,No Discount,no surge,959.48,0,N/Surge,945.69,No Discount,no surge,,0,N/Surge,202.31,289.02,no surge,,0,N/Surge,499.27,No Discount,no surge,821.97,0,N/Surge,,No Discount,no surge
6,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Java Lounge 126/B High Level Rd Nugegoda 10250,2026-04-25,04:06:53,365.94,0,N/Surge,359.30,No Discount,no surge,533.36,0,N/Surge,536.22,No Discount,no surge,779.42,0,N/Surge,812.64,No Discount,no surge,1081.73,0,N/Surge,"1,084.53",No Discount,no surge,,0,N/Surge,240.89,340.89,no surge,,0,N/Surge,589.87,No Discount,no surge,919.77,0,N/Surge,,No Discount,no surge
7,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Felicity Solar Technology (PVT) Ltd 188a High Level Rd Colombo 00600,2026-04-25,04:08:01,426.49,0,N/Surge,406.02,No Discount,no surge,608.28,0,N/Surge,611.89,No Discount,no surge,851.49,0,N/Surge,885.24,No Discount,no surge,1203.72,0,N/Surge,"1,212.37",No Discount,no surge,,0,N/Surge,289.79,389.79,no surge,,0,N/Surge,673.44,No Discount,no surge,1018.76,0,N/Surge,,No Discount,no surge
8,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nanomedix (Pvt) Ltd. 112/1 H. Sri Nissanka Mw Maya Ave Colombo 00600,2026-04-25,04:09:11,486.57,0,N/Surge,458.19,No Discount,no surge,702.68,0,N/Surge,688.06,No Discount,no surge,923.56,0,N/Surge,964.57,No Discount,no surge,1361.8,0,N/Surge,"1,354.79",No Discount,no surge,,0,N/Surge,340.88,440.88,no surge,,0,N/Surge,746.33,No Discount,no surge,1117.94,0,N/Surge,,No Discount,no surge
9,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,PetsVcare Animal Hospitals 506/7 Elvitigala Mawatha Colombo 5,2026-04-25,04:10:18,549.8,0,N/Surge,532.79,No Discount,no surge,787.96,0,N/Surge,778.19,No Discount,no surge,996.33,0,N/Surge,"1,040.58",No Discount,no surge,1514.73,0,N/Surge,"1,487.65",No Discount,no surge,,0,N/Surge,414.87,514.87,no surge,,0,N/Surge,855.83,No Discount,no surge,1227.58,0,N/Surge,,No Discount,no surge
10,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Bank of Ceylon ATM Victoria Pl Colombo 00800,2026-04-25,04:11:25,613.25,0,N/Surge,602.21,No Discount,no surge,856.52,0,N/Surge,839.47,No Discount,no surge,1077.66,0,N/Surge,"1,109.72",No Discount,no surge,1666.22,0,N/Surge,"1,601.82",No Discount,no surge,,0,N/Surge,478.91,578.91,no surge,,0,N/Surge,912.29,No Discount,no surge,1335.65,0,N/Surge,,No Discount,no surge
11,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nielsen No. 98 D. S. Senanayake Mawatha Colombo 08,2026-04-25,04:12:35,671.66,0,N/Surge,673.85,No Discount,no surge,919.63,0,N/Surge,931.08,No Discount,no surge,1152.72,0,N/Surge,"1,182.68",No Discount,no surge,1806.28,0,N/Surge,"1,729.10",No Discount,no surge,,0,N/Surge,550.77,650.77,no surge,,0,N/Surge,"1,020.23",No Discount,no surge,1435.42,0,N/Surge,,No Discount,no surge
12,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Sarvodaya Development Finance PLC 155 Dr Danister De Silva Mawatha Colombo 00800,2026-04-25,04:13:41,740.12,0,N/Surge,758.04,No Discount,no surge,1012.3,0,N/Surge,"1,019.98",No Discount,no surge,1240.0,0,N/Surge,"1,269.71",No Discount,no surge,1968.3,0,N/Surge,"1,885.27",No Discount,no surge,,0,N/Surge,631.88,731.88,no surge,,0,N/Surge,"1,119.59",No Discount,no surge,1551.28,0,N/Surge,,No Discount,no surge
13,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Driveline Dematagoda 279 Dr Danister De Silva Mawatha Colombo 00900,2026-04-25,04:14:50,799.18,0,N/Surge,824.51,No Discount,no surge,1092.85,0,N/Surge,"1,080.58",No Discount,no surge,1315.96,0,N/Surge,"1,337.38",No Discount,no surge,2110.11,0,N/Surge,"2,008.34",No Discount,no surge,,0,N/Surge,693.06,793.06,no surge,,0,N/Surge,"1,173.31",No Discount,no surge,1652.26,0,N/Surge,,No Discount,no surge
