Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,DM Printers Maharagama 155 highleval rd Colombo - Batticaloa Hwy Maharagama,2026-04-28,10:01:16,154.79,0,N/Surge,155.35,No Discount,no surge,289.97,0,N/Surge,300.00,No Discount,no surge,406.75,0,N/Surge,392.23,No Discount,no surge,632.41,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,502.75,0,N/Surge,,No Discount,no surge
2,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,CIB Online Store 345 1 High Level Rd Maharagama 10280,2026-04-28,10:02:30,155.36,0,N/Surge,155.30,No Discount,no surge,290.67,0,N/Surge,300.00,No Discount,no surge,410.93,0,N/Surge,392.23,No Discount,no surge,644.32,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,509.1,0,N/Surge,,No Discount,no surge
3,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Api Singhe Motors (Pvt) Ltd No 640 A Wijerama Gangodawila Nugegoda,2026-04-28,10:03:44,195.74,0,N/Surge,196.10,No Discount,no surge,291.42,0,N/Surge,300.00,No Discount,no surge,415.4,0,N/Surge,409.38,No Discount,no surge,657.07,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,191.70,No Discount,no surge,,0,N/Surge,339.33,No Discount,no surge,515.89,0,N/Surge,,No Discount,no surge
4,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Gangodawila Girl's Child Development Center,2026-04-28,10:04:57,239.17,0,N/Surge,239.00,No Discount,no surge,315.94,0,N/Surge,325.20,No Discount,no surge,477.34,0,N/Surge,469.55,No Discount,no surge,756.11,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,242.09,No Discount,no surge,,0,N/Surge,431.12,No Discount,no surge,545.54,0,N/Surge,,No Discount,no surge
5,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Jeewa Plastic (Pvt) Ltd 224 High Level Rd Colombo,2026-04-28,10:06:10,293.17,0,N/Surge,281.75,No Discount,no surge,382.89,0,N/Surge,391.86,No Discount,no surge,540.16,0,N/Surge,527.42,No Discount,no surge,906.06,0,N/Surge,727.79,No Discount,no surge,,0,N/Surge,289.51,No Discount,no surge,,0,N/Surge,522.04,No Discount,no surge,625.21,0,N/Surge,,No Discount,no surge
6,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Java Lounge 126/B High Level Rd Nugegoda 10250,2026-04-28,10:07:26,350.67,0,N/Surge,334.00,No Discount,no surge,448.37,0,N/Surge,461.87,No Discount,no surge,601.81,0,N/Surge,590.76,No Discount,no surge,1054.06,0,N/Surge,843.66,No Discount,no surge,,0,N/Surge,341.38,No Discount,no surge,,0,N/Surge,618.56,No Discount,no surge,733.48,0,N/Surge,,No Discount,no surge
7,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Felicity Solar Technology (PVT) Ltd 188a High Level Rd Colombo 00600,2026-04-28,10:08:42,402.43,0,N/Surge,378.55,No Discount,no surge,503.43,0,N/Surge,525.94,No Discount,no surge,665.35,0,N/Surge,648.42,No Discount,no surge,1206.3,0,N/Surge,949.21,No Discount,no surge,,0,N/Surge,390.29,No Discount,no surge,,0,N/Surge,707.71,No Discount,no surge,845.2,0,N/Surge,,No Discount,no surge
8,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nanomedix (Pvt) Ltd. 112/1 H. Sri Nissanka Mw Maya Ave Colombo 00600,2026-04-28,10:09:56,453.78,0,N/Surge,426.03,No Discount,no surge,569.91,0,N/Surge,599.38,No Discount,no surge,750.11,0,N/Surge,712.48,No Discount,no surge,1359.08,0,N/Surge,"1,067.66",No Discount,no surge,,0,N/Surge,443.73,No Discount,no surge,,0,N/Surge,811.16,No Discount,no surge,956.77,0,N/Surge,,No Discount,no surge
9,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,PetsVcare Animal Hospitals 506/7 Elvitigala Mawatha Colombo 5,2026-04-28,10:11:14,523.3,0,N/Surge,497.28,No Discount,no surge,637.49,0,N/Surge,665.74,No Discount,no surge,835.22,0,N/Surge,773.85,No Discount,no surge,1536.6,0,N/Surge,"1,180.09",No Discount,no surge,,0,N/Surge,517.72,No Discount,no surge,,0,N/Surge,906.74,No Discount,no surge,1068.75,0,N/Surge,,No Discount,no surge
10,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Bank of Ceylon ATM Victoria Pl Colombo 00800,2026-04-28,10:12:30,590.9,0,N/Surge,563.65,No Discount,no surge,703.17,0,N/Surge,723.06,No Discount,no surge,918.24,0,N/Surge,830.23,No Discount,no surge,1709.1,0,N/Surge,"1,280.00",No Discount,no surge,,0,N/Surge,585.31,No Discount,no surge,,0,N/Surge,989.81,No Discount,no surge,1182.87,0,N/Surge,,No Discount,no surge
