Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,One Galle Face Mall 1A Centre Road Colombo 00200,MAS TS car park Thalangama Bus Depot Rd Battaramulla,2026-04-28,15:00:37,589.82,0,N/Surge,610.20,No Discount,no surge,1007.36,0,Surge,764.73,No Discount,no surge,998.15,0,N/Surge,887.74,No Discount,no surge,1850.44,0,N/Surge,"1,385.50",No Discount,no surge,,0,N/Surge,657.88,No Discount,no surge,,0,N/Surge,"1,079.18",No Discount,no surge,1292.49,0,N/Surge,,No Discount,no surge
12,One Galle Face Mall 1A Centre Road Colombo 00200,Priyankara Motors Sri Jayawardenepura Kotte,2026-04-28,15:01:54,655.42,0,N/Surge,677.37,No Discount,no surge,1077.58,0,Surge,826.77,No Discount,no surge,1081.73,0,N/Surge,946.27,No Discount,no surge,1999.93,0,N/Surge,"1,494.43",No Discount,no surge,,0,N/Surge,731.16,No Discount,no surge,,0,N/Surge,"1,173.49",No Discount,no surge,1407.15,0,N/Surge,,No Discount,no surge
13,One Galle Face Mall 1A Centre Road Colombo 00200,Muragala Head Office New Kotte - Bope Rd Sri Jayawardenepura Kotte 10100,2026-04-28,15:03:10,721.03,0,N/Surge,747.94,No Discount,no surge,1171.33,0,Surge,889.66,No Discount,no surge,1175.22,0,N/Surge,"1,008.16",No Discount,no surge,2149.76,0,N/Surge,"1,606.74",No Discount,no surge,,0,N/Surge,805.87,No Discount,no surge,,0,N/Surge,"1,267.67",No Discount,no surge,1521.99,0,N/Surge,,No Discount,no surge
14,One Galle Face Mall 1A Centre Road Colombo 00200,Sigiri warehouse (A&E) Sedawatta - Ambatale Rd Welivita,2026-04-28,15:04:25,786.0,0,N/Surge,951.51,No Discount,no surge,1163.96,0,Surge,984.28,No Discount,no surge,1267.86,0,N/Surge,"1,093.58",No Discount,no surge,2298.3,0,N/Surge,"1,762.96",No Discount,no surge,,0,N/Surge,909.74,No Discount,no surge,,0,N/Surge,"1,382.68",No Discount,no surge,1635.79,0,N/Surge,,No Discount,no surge
15,One Galle Face Mall 1A Centre Road Colombo 00200,Scan Lanka Trading Co. Pvt Ltd Head Office and Main stores,2026-04-28,15:05:41,852.68,0,N/Surge,887.72,No Discount,no surge,1238.52,0,Surge,"1,026.55",No Discount,no surge,1361.38,0,N/Surge,"1,132.11",No Discount,no surge,2445.87,0,N/Surge,"1,838.11",No Discount,no surge,,0,N/Surge,951.72,No Discount,no surge,,0,N/Surge,"1,459.02",No Discount,no surge,1750.12,0,N/Surge,,No Discount,no surge
16,One Galle Face Mall 1A Centre Road Colombo 00200,Vegetable grocery Malabe,2026-04-28,15:06:57,917.65,0,N/Surge,952.86,No Discount,no surge,1299.77,0,Surge,"1,093.15",No Discount,no surge,1454.02,0,N/Surge,"1,186.82",No Discount,no surge,2594.41,0,N/Surge,"1,934.02",No Discount,no surge,,0,N/Surge,"1,015.76",No Discount,no surge,,0,N/Surge,"1,530.82",No Discount,no surge,1863.92,0,N/Surge,,No Discount,no surge
17,One Galle Face Mall 1A Centre Road Colombo 00200,Capital heaven heights Residencies- Girls Hostel 161/21 Kiribathgalawatta Road Malabe 10115,2026-04-28,15:08:12,1058.9,0,Surge,"1,022.75",No Discount,no surge,1366.63,0,Surge,"1,141.31",No Discount,no surge,1548.32,0,N/Surge,"1,119.07",No Discount,no surge,2745.36,0,N/Surge,"1,849.18",No Discount,no surge,,0,N/Surge,"1,094.73",No Discount,no surge,,0,N/Surge,"1,633.13",No Discount,no surge,1979.71,0,N/Surge,,No Discount,no surge
18,One Galle Face Mall 1A Centre Road Colombo 00200,Nails By Thesa Kaduwela Rd Kaduwela,2026-04-28,15:09:29,1125.97,0,Surge,"1,095.36",No Discount,no surge,1418.18,0,Surge,"1,213.23",No Discount,no surge,1644.68,0,N/Surge,"1,309.93",No Discount,no surge,2901.01,0,N/Surge,"2,164.30",No Discount,no surge,,0,N/Surge,"1,172.28",No Discount,no surge,,0,N/Surge,"1,737.81",No Discount,no surge,2098.35,0,N/Surge,,No Discount,no surge
19,One Galle Face Mall 1A Centre Road Colombo 00200,Wood Park Enterprises 175/3B Borella Road Colombo,2026-04-28,15:10:44,1191.61,0,Surge,"1,151.00",No Discount,no surge,1499.97,0,Surge,"1,250.38",No Discount,no surge,1738.41,0,N/Surge,"1,215.79",No Discount,no surge,3051.51,0,N/Surge,"2,028.29",No Discount,no surge,,0,N/Surge,"1,231.33",No Discount,no surge,,0,N/Surge,"1,802.13",No Discount,no surge,2213.54,0,N/Surge,,No Discount,no surge
20,One Galle Face Mall 1A Centre Road Colombo 00200,Kumari Shoe Palace,2026-04-28,15:11:56,1254.23,0,Surge,"1,212.75",No Discount,no surge,1577.98,0,Surge,"1,292.93",No Discount,no surge,1829.26,0,N/Surge,"1,260.83",No Discount,no surge,3199.65,0,N/Surge,"2,111.07",No Discount,no surge,,0,N/Surge,"1,301.77",No Discount,no surge,,0,N/Surge,"1,877.70",No Discount,no surge,2325.73,0,N/Surge,,No Discount,no surge
1,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Mount Lavinia Court Complex 351 A2 Dehiwala-Mount Lavinia,2026-04-28,15:13:08,149.83,0,N/Surge,150.00,No Discount,no surge,307.01,0,N/Surge,300.00,No Discount,no surge,407.04,0,N/Surge,392.23,No Discount,no surge,633.24,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,503.19,0,N/Surge,,No Discount,no surge
2,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Fabric World 90 A2 Dehiwala-Mount Lavinia,2026-04-28,15:14:24,150.74,0,N/Surge,158.00,No Discount,no surge,307.76,0,N/Surge,300.00,No Discount,no surge,411.48,0,N/Surge,392.23,No Discount,no surge,645.9,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,509.94,0,N/Surge,,No Discount,no surge
3,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Rocell Dehiwala 106 Galle Rd Dehiwala-Mount Lavinia,2026-04-28,15:15:37,166.95,0,N/Surge,187.86,No Discount,no surge,308.99,0,N/Surge,300.00,No Discount,no surge,417.11,0,N/Surge,411.99,No Discount,no surge,660.39,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,193.68,No Discount,no surge,,0,N/Surge,343.25,No Discount,no surge,517.19,0,N/Surge,,No Discount,no surge
4,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Savoy Premiere (Roxy) 00300 Galle Rd Colombo,2026-04-28,15:16:51,212.13,0,N/Surge,187.86,No Discount,no surge,333.94,0,N/Surge,300.00,No Discount,no surge,479.11,0,N/Surge,411.96,No Discount,no surge,760.1,0,N/Surge,648.86,No Discount,no surge,,0,N/Surge,193.68,No Discount,no surge,,0,N/Surge,343.16,No Discount,no surge,547.43,0,N/Surge,,No Discount,no surge
5,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Sha makeover 128 Galle Rd Colombo 00600,2026-04-28,15:18:08,257.2,0,N/Surge,269.57,No Discount,no surge,399.92,0,N/Surge,380.65,No Discount,no surge,540.36,0,N/Surge,528.58,No Discount,no surge,906.64,0,N/Surge,730.18,No Discount,no surge,,0,N/Surge,291.98,No Discount,no surge,,0,N/Surge,523.31,No Discount,no surge,625.52,0,N/Surge,,No Discount,no surge
6,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Singham's Textile (Pvt) Ltd 353 Galle Rd Colombo 00400,2026-04-28,15:19:25,307.73,0,N/Surge,331.33,No Discount,no surge,467.92,0,N/Surge,465.86,No Discount,no surge,603.55,0,N/Surge,612.39,No Discount,no surge,1057.88,0,N/Surge,889.78,No Discount,no surge,,0,N/Surge,357.68,No Discount,no surge,,0,N/Surge,645.22,No Discount,no surge,736.71,0,N/Surge,,No Discount,no surge
7,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Airsonic - ST SONS 64 Galle Rd Colombo 00400,2026-04-28,15:20:41,357.23,0,N/Surge,378.63,No Discount,no surge,534.38,0,N/Surge,517.83,No Discount,no surge,664.74,0,N/Surge,668.61,No Discount,no surge,1202.79,0,N/Surge,994.06,No Discount,no surge,,0,N/Surge,412.02,No Discount,no surge,,0,N/Surge,731.92,No Discount,no surge,843.93,0,N/Surge,,No Discount,no surge
8,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Texas Night Club No 594/2 A2 Colombo 00300,2026-04-28,15:21:57,413.27,0,N/Surge,433.77,No Discount,no surge,601.63,0,N/Surge,582.05,No Discount,no surge,748.07,0,N/Surge,727.71,No Discount,no surge,1351.99,0,N/Surge,"1,095.87",No Discount,no surge,,0,N/Surge,475.74,No Discount,no surge,,0,N/Surge,814.31,No Discount,no surge,953.33,0,N/Surge,,No Discount,no surge
9,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Commercial Bank Kollupitiya Branch 285 Galle Rd Colombo,2026-04-28,15:23:12,467.47,0,N/Surge,507.06,No Discount,no surge,666.72,0,N/Surge,639.05,No Discount,no surge,827.71,0,N/Surge,785.81,No Discount,no surge,1517.08,0,N/Surge,"1,208.73",No Discount,no surge,,0,N/Surge,547.60,No Discount,no surge,,0,N/Surge,914.16,No Discount,no surge,1057.69,0,N/Surge,,No Discount,no surge
10,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,S. Thomas' Preparatory School 98 Galle - Colombo Rd Colombo 00300,2026-04-28,15:24:26,520.71,0,N/Surge,574.91,No Discount,no surge,733.5,0,N/Surge,703.65,No Discount,no surge,906.76,0,N/Surge,843.91,No Discount,no surge,1681.76,0,N/Surge,"1,303.73",No Discount,no surge,,0,N/Surge,618.04,No Discount,no surge,,0,N/Surge,991.64,No Discount,no surge,1166.26,0,N/Surge,,No Discount,no surge
11,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,The Vault No 1/5 Justice Akbar Mawatha Colombo 00200,2026-04-28,15:25:43,590.62,0,N/Surge,667.87,No Discount,no surge,808.14,0,N/Surge,783.55,No Discount,no surge,996.14,0,N/Surge,924.49,No Discount,no surge,1842.93,0,N/Surge,"1,453.54",No Discount,no surge,,0,N/Surge,723.34,No Discount,no surge,,0,N/Surge,"1,141.60",No Discount,no surge,1289.19,0,N/Surge,,No Discount,no surge
12,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Shiva Saloon 41/1/1 UE Perera Mawatha Sri Jayawardenepura Kotte,2026-04-28,15:26:59,655.8,0,N/Surge,683.48,No Discount,no surge,878.05,0,N/Surge,840.83,No Discount,no surge,1084.53,0,N/Surge,952.88,No Discount,no surge,2007.93,0,N/Surge,"1,503.46",No Discount,no surge,,0,N/Surge,734.72,No Discount,no surge,,0,N/Surge,"1,169.92",No Discount,no surge,1411.41,0,N/Surge,,No Discount,no surge
13,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Ashaie Glass and Aluminium Pvt Ltd Obeysekarapura Rd Sri Jayawardenepura Kotte,2026-04-28,15:28:13,720.26,0,N/Surge,751.33,No Discount,no surge,970.12,0,N/Surge,913.41,No Discount,no surge,1177.33,0,N/Surge,"1,014.57",No Discount,no surge,2158.1,0,N/Surge,"1,616.69",No Discount,no surge,,0,N/Surge,804.45,No Discount,no surge,,0,N/Surge,"1,268.22",No Discount,no surge,1525.73,0,N/Surge,,No Discount,no surge
14,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Al Sharia International Pre School 76 Kolonnawa Rd Sri Jayawardenepura Kotte,2026-04-28,15:29:28,787.02,0,N/Surge,889.08,No Discount,no surge,1065.15,0,N/Surge,"1,014.01",No Discount,no surge,1271.47,0,N/Surge,"1,133.95",No Discount,no surge,2307.42,0,N/Surge,"1,843.36",No Discount,no surge,,0,N/Surge,953.86,No Discount,no surge,,0,N/Surge,"1,454.50",No Discount,no surge,1641.0,0,N/Surge,,No Discount,no surge
15,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Bandaranayake Circle XV2H+49P,2026-04-28,15:30:44,853.88,0,N/Surge,"1,049.22",No Discount,no surge,1139.81,0,N/Surge,"1,157.94",No Discount,no surge,1366.33,0,N/Surge,"1,302.54",No Discount,no surge,2458.82,0,N/Surge,"2,171.24",No Discount,no surge,,0,N/Surge,"1,143.11",No Discount,no surge,,0,N/Surge,"1,688.57",No Discount,no surge,1757.37,0,N/Surge,,No Discount,no surge
16,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Paris Court 391 Aluthmawatha Rd Colombo 01500,2026-04-28,15:31:58,918.33,0,N/Surge,990.18,No Discount,no surge,1200.48,0,N/Surge,"1,100.37",No Discount,no surge,1455.17,0,N/Surge,"1,209.22",No Discount,no surge,2596.53,0,N/Surge,"1,975.67",No Discount,no surge,,0,N/Surge,"1,054.89",No Discount,no surge,,0,N/Surge,"1,556.59",No Discount,no surge,1865.4,0,N/Surge,,No Discount,no surge
17,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Maths Class 704/14 Aluthmawatha Rd Colombo 01500,2026-04-28,15:33:15,984.5,0,N/Surge,"1,079.75",No Discount,no surge,1267.37,0,N/Surge,"1,168.58",No Discount,no surge,1552.7,0,N/Surge,"1,300.90",No Discount,no surge,2757.86,0,N/Surge,"2,151.32",No Discount,no surge,,0,N/Surge,"1,149.51",No Discount,no surge,,0,N/Surge,"1,692.08",No Discount,no surge,1986.37,0,N/Surge,,No Discount,no surge
18,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Alethea Studio 37/1/3 St Mary's Ln Colombo 01500,2026-04-28,15:34:29,1045.73,0,N/Surge,"1,122.50",No Discount,no surge,1312.96,0,N/Surge,"1,209.81",No Discount,no surge,1641.13,0,N/Surge,"1,338.78",No Discount,no surge,2901.43,0,N/Surge,"2,215.98",No Discount,no surge,,0,N/Surge,"1,199.32",No Discount,no surge,,0,N/Surge,"1,752.90",No Discount,no surge,2095.42,0,N/Surge,,No Discount,no surge
19,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Karunadasa Hardware Habarakada,2026-04-28,15:35:46,1115.21,0,N/Surge,"1,177.46",No Discount,no surge,1398.21,0,N/Surge,"1,246.01",No Discount,no surge,1739.74,0,N/Surge,"1,239.64",No Discount,no surge,3058.81,0,N/Surge,"2,072.61",No Discount,no surge,,0,N/Surge,"1,265.48",No Discount,no surge,,0,N/Surge,"1,818.43",No Discount,no surge,2216.38,0,N/Surge,,No Discount,no surge
20,LB Finance PLC Mount Lavinia 66 Galle Rd Dehiwala-Mount Lavinia 10350,Green Space Aquagarden 102/A Oruwala Rd 10150,2026-04-28,15:37:02,1180.34,0,N/Surge,"1,229.03",No Discount,no surge,1479.52,0,N/Surge,"1,286.38",No Discount,no surge,1830.67,0,N/Surge,"1,260.01",No Discount,no surge,3201.49,0,N/Surge,"2,107.65",No Discount,no surge,,0,N/Surge,"1,301.77",No Discount,no surge,,0,N/Surge,"1,842.36",No Discount,no surge,2327.36,0,N/Surge,,No Discount,no surge
