Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Nawaloka Medical Mount Lavinia,Western Union 359 Galle Rd Dehiwala-Mount Lavinia 10390,2026-04-27,22:01:17,150.78,0,N/Surge,150.00,No Discount,no surge,279.96,0,N/Surge,320.00,No Discount,no surge,336.21,0,N/Surge,286.83,No Discount,no surge,543.65,0,N/Surge,423.99,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,462.7,0,N/Surge,,No Discount,no surge
2,Nawaloka Medical Mount Lavinia,Singer Mega - Ratmalana 435 Galle Rd Dehiwala-Mount Lavinia 10390,2026-04-27,22:02:38,151.32,0,N/Surge,150.00,No Discount,no surge,280.62,0,N/Surge,320.00,No Discount,no surge,386.68,0,N/Surge,353.34,No Discount,no surge,585.21,0,N/Surge,558.35,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,468.65,0,N/Surge,,No Discount,no surge
3,Nawaloka Medical Mount Lavinia,Industrial Estate - Golumadama Junction Rathmalana Moratuwa,2026-04-27,22:03:53,189.47,0,N/Surge,190.56,No Discount,no surge,296.12,0,N/Surge,320.00,No Discount,no surge,517.26,0,N/Surge,453.94,No Discount,no surge,757.95,0,N/Surge,717.32,No Discount,no surge,,0,N/Surge,192.19,No Discount,no surge,,0,N/Surge,330.35,No Discount,no surge,573.56,0,N/Surge,,No Discount,no surge
4,Nawaloka Medical Mount Lavinia,W.M.J Fernando & Co (Pvt) Ltd No:576 Galle Rd Moratuwa 10400,2026-04-27,22:05:09,232.66,0,N/Surge,233.76,No Discount,no surge,391.42,0,N/Surge,385.90,No Discount,no surge,627.55,0,N/Surge,552.18,No Discount,no surge,938.16,0,N/Surge,875.47,No Discount,no surge,,0,N/Surge,244.56,No Discount,no surge,,0,N/Surge,422.56,No Discount,no surge,712.49,0,N/Surge,,No Discount,no surge
5,Nawaloka Medical Mount Lavinia,Puwakaramba Group of Companies Rawathawatte No: 481 Galle Rd Moratuwa 10400,2026-04-27,22:06:21,281.24,0,N/Surge,278.20,No Discount,no surge,465.01,0,N/Surge,466.40,No Discount,no surge,732.08,0,N/Surge,648.40,No Discount,no surge,1109.24,0,N/Surge,"1,026.77",No Discount,no surge,,0,N/Surge,292.97,No Discount,no surge,,0,N/Surge,497.18,No Discount,no surge,825.86,0,N/Surge,,No Discount,no surge
7,Nawaloka Medical Mount Lavinia,Pranak Pharmacy 127 NEW A2 Moratuwa 10400,2026-04-27,22:08:13,386.82,0,N/Surge,278.20,No Discount,no surge,608.68,0,N/Surge,468.30,No Discount,no surge,936.89,0,N/Surge,650.17,No Discount,no surge,1408.55,0,N/Surge,"1,031.50",No Discount,no surge,,0,N/Surge,294.45,No Discount,no surge,,0,N/Surge,510.16,No Discount,no surge,1048.4,0,N/Surge,,No Discount,no surge
8,Nawaloka Medical Mount Lavinia,New Upali Auto Electricals Moratuwa 10400,2026-04-27,22:09:29,446.9,0,N/Surge,415.68,No Discount,no surge,706.17,0,N/Surge,699.69,No Discount,no surge,1044.95,0,N/Surge,935.03,No Discount,no surge,1573.9,0,N/Surge,"1,483.07",No Discount,no surge,,0,N/Surge,443.73,No Discount,no surge,,0,N/Surge,767.49,No Discount,no surge,1165.37,0,N/Surge,,No Discount,no surge
9,Nawaloka Medical Mount Lavinia,Discount Divans 51 5th Lane Koralawella Moratuwa Colombo 10400,2026-04-27,22:10:43,497.66,0,N/Surge,497.62,No Discount,no surge,781.31,0,N/Surge,792.74,No Discount,no surge,1138.48,0,N/Surge,"1,048.01",No Discount,no surge,1718.2,0,N/Surge,"1,662.83",No Discount,no surge,,0,N/Surge,529.10,No Discount,no surge,,0,N/Surge,869.06,No Discount,no surge,1275.56,0,N/Surge,,No Discount,no surge
10,Nawaloka Medical Mount Lavinia,Nimal Furniture House 70/4 Moses Ln Moratuwa,2026-04-27,22:11:59,555.91,0,N/Surge,552.70,No Discount,no surge,852.8,0,N/Surge,854.20,No Discount,no surge,1246.71,0,N/Surge,"1,122.02",No Discount,no surge,1886.75,0,N/Surge,"1,770.30",No Discount,no surge,,0,N/Surge,588.16,No Discount,no surge,,0,N/Surge,944.47,No Discount,no surge,1403.5,0,N/Surge,,No Discount,no surge
11,Nawaloka Medical Mount Lavinia,M Craft Handcraft Designers Sunanda Eliya Rd Moratuwa,2026-04-27,22:13:13,626.09,0,N/Surge,618.80,No Discount,no surge,923.49,0,N/Surge,925.43,No Discount,no surge,1353.52,0,N/Surge,"1,210.03",No Discount,no surge,2051.22,0,N/Surge,"1,910.25",No Discount,no surge,,0,N/Surge,653.61,No Discount,no surge,,0,N/Surge,"1,017.14",No Discount,no surge,1529.25,0,N/Surge,,No Discount,no surge
12,Nawaloka Medical Mount Lavinia,SD Sticker Galle Road Moratuwa,2026-04-27,22:14:26,695.07,0,N/Surge,688.35,No Discount,no surge,1010.72,0,N/Surge,990.38,No Discount,no surge,1457.72,0,N/Surge,"1,304.52",No Discount,no surge,2211.19,0,N/Surge,"2,062.80",No Discount,no surge,,0,N/Surge,723.34,No Discount,no surge,,0,N/Surge,"1,081.69",No Discount,no surge,1651.76,0,N/Surge,,No Discount,no surge
13,Nawaloka Medical Mount Lavinia,Zuhriya(Lawyer) 29 Govipola Rd Panadura,2026-04-27,22:15:43,765.1,0,N/Surge,758.58,No Discount,no surge,1099.26,0,N/Surge,"1,122.45",No Discount,no surge,1566.36,0,N/Surge,"1,421.10",No Discount,no surge,2390.43,0,N/Surge,"2,246.43",No Discount,no surge,,0,N/Surge,799.47,No Discount,no surge,,0,N/Surge,"1,210.99",No Discount,no surge,1779.86,0,N/Surge,,No Discount,no surge
14,Nawaloka Medical Mount Lavinia,Barista Kottawa 292 1 High Level Rd Pannipitiya 10230,2026-04-27,22:16:59,830.64,0,N/Surge,840.52,No Discount,no surge,1182.1,0,N/Surge,"1,206.41",No Discount,no surge,1686.22,0,N/Surge,"1,535.30",No Discount,no surge,2563.74,0,N/Surge,"2,430.60",No Discount,no surge,,0,N/Surge,882.00,No Discount,no surge,,0,N/Surge,"1,296.31",No Discount,no surge,1908.96,0,N/Surge,,No Discount,no surge
15,Nawaloka Medical Mount Lavinia,The Litro Gas - Kodithuwakku Pannipitiya,2026-04-27,22:18:17,901.6,0,N/Surge,970.65,No Discount,no surge,1271.33,0,N/Surge,"1,276.72",No Discount,no surge,1811.76,0,N/Surge,"1,629.32",No Discount,no surge,2737.3,0,N/Surge,"2,580.52",No Discount,no surge,,0,N/Surge,955.28,No Discount,no surge,,0,N/Surge,"1,378.71",No Discount,no surge,2041.67,0,N/Surge,,No Discount,no surge
