Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Nawaloka Medical Mount Lavinia,Western Union 359 Galle Rd Dehiwala-Mount Lavinia 10390,2026-04-25,04:01:16,158.72,0,N/Surge,80.52,161.05,no surge,379.88,0,Surge,160.00,320.00,no surge,460.57,0,N/Surge,209.40,418.80,no surge,685.99,0,N/Surge,373.68,623.68,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,571.99,0,N/Surge,,No Discount,no surge
2,Nawaloka Medical Mount Lavinia,Singer Mega - Ratmalana 435 Galle Rd Dehiwala-Mount Lavinia 10390,2026-04-25,04:02:27,159.21,0,N/Surge,80.52,161.05,no surge,380.48,0,Surge,160.00,320.00,no surge,493.58,0,N/Surge,230.48,460.97,no surge,696.16,0,N/Surge,373.68,623.68,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,577.41,0,N/Surge,,No Discount,no surge
3,Nawaloka Medical Mount Lavinia,Industrial Estate - Golumadama Junction Rathmalana Moratuwa,2026-04-25,04:03:41,206.15,0,N/Surge,104.63,209.26,no surge,395.84,0,Surge,160.00,320.00,no surge,565.18,0,N/Surge,279.20,529.20,no surge,766.2,0,N/Surge,373.68,623.68,no surge,,0,N/Surge,134.53,192.19,no surge,,0,N/Surge,324.69,No Discount,no surge,656.28,0,N/Surge,,No Discount,no surge
4,Nawaloka Medical Mount Lavinia,W.M.J Fernando & Co (Pvt) Ltd No:576 Galle Rd Moratuwa 10400,2026-04-25,04:04:53,259.58,0,N/Surge,130.67,261.35,no surge,491.2,0,Surge,186.52,409.34,no surge,640.58,0,N/Surge,348.20,598.20,no surge,843.92,0,N/Surge,488.11,738.11,no surge,,0,N/Surge,170.50,243.57,no surge,,0,N/Surge,443.22,No Discount,no surge,741.09,0,N/Surge,,No Discount,no surge
5,Nawaloka Medical Mount Lavinia,Puwakaramba Group of Companies Rawathawatte No: 481 Galle Rd Moratuwa 10400,2026-04-25,04:06:03,310.41,0,N/Surge,154.85,309.71,no surge,564.66,0,Surge,229.07,502.95,no surge,711.36,0,N/Surge,415.40,665.40,no surge,963.83,0,N/Surge,608.06,858.06,no surge,,0,N/Surge,205.42,293.46,no surge,,0,N/Surge,553.80,No Discount,no surge,825.96,0,N/Surge,,No Discount,no surge
6,Nawaloka Medical Mount Lavinia,LOLC Finance PLC Moratuwa 256 Galle Rd Moratuwa 10400,2026-04-25,04:07:12,365.78,0,N/Surge,154.20,308.41,no surge,633.17,0,Surge,229.14,503.12,no surge,778.28,0,N/Surge,415.45,665.45,no surge,1078.49,0,N/Surge,608.06,858.06,no surge,,0,N/Surge,205.42,293.46,no surge,,0,N/Surge,553.80,No Discount,no surge,918.04,0,N/Surge,,No Discount,no surge
7,Nawaloka Medical Mount Lavinia,Pranak Pharmacy 127 NEW A2 Moratuwa 10400,2026-04-25,04:08:22,426.38,0,N/Surge,204.30,408.61,no surge,708.14,0,Surge,345.95,654.55,no surge,850.64,0,N/Surge,543.84,793.84,no surge,1201.31,0,N/Surge,837.27,"1,087.27",no surge,,0,N/Surge,288.81,388.81,no surge,,0,N/Surge,715.80,No Discount,no surge,1017.47,0,N/Surge,,No Discount,no surge
8,Nawaloka Medical Mount Lavinia,New Upali Auto Electricals Moratuwa 10400,2026-04-25,04:09:33,488.77,0,N/Surge,229.46,458.93,no surge,805.7,0,Surge,430.77,747.85,no surge,924.53,0,N/Surge,614.09,864.09,no surge,1362.49,0,N/Surge,960.94,"1,210.94",no surge,,0,N/Surge,343.01,443.01,no surge,,0,N/Surge,833.04,No Discount,no surge,1119.4,0,N/Surge,,No Discount,no surge
9,Nawaloka Medical Mount Lavinia,Discount Divans 51 5th Lane Koralawella Moratuwa Colombo 10400,2026-04-25,04:10:45,544.02,0,N/Surge,296.82,546.82,no surge,880.83,0,Surge,527.74,854.51,no surge,988.3,0,N/Surge,693.53,943.53,no surge,1497.62,0,N/Surge,"1,103.31","1,353.31",no surge,,0,N/Surge,428.39,528.39,no surge,,0,N/Surge,951.08,No Discount,no surge,1216.0,0,N/Surge,,No Discount,no surge
10,Nawaloka Medical Mount Lavinia,Nimal Furniture House 70/4 Moses Ln Moratuwa,2026-04-25,04:11:56,609.2,0,N/Surge,355.16,605.16,no surge,952.1,0,Surge,572.67,822.67,no surge,1071.0,0,N/Surge,744.80,994.80,no surge,1652.04,0,N/Surge,"1,184.84","1,434.84",no surge,,0,N/Surge,482.46,582.46,no surge,,0,N/Surge,904.81,No Discount,no surge,1326.45,0,N/Surge,,No Discount,no surge
