Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,Nawaloka Medical Mount Lavinia,M Craft Handcraft Designers Sunanda Eliya Rd Moratuwa,2026-04-25,20:12:33,626.6,0,N/Surge,618.80,No Discount,no surge,875.13,0,N/Surge,874.00,No Discount,no surge,1357.2,0,N/Surge,"1,237.23",No Discount,no surge,2061.72,0,N/Surge,"1,949.69",No Discount,no surge,,0,N/Surge,553.61,653.61,no surge,,0,N/Surge,"1,045.06",No Discount,no surge,1534.85,0,N/Surge,,No Discount,no surge
12,Nawaloka Medical Mount Lavinia,SD Sticker Galle Road Moratuwa,2026-04-25,20:13:41,695.62,0,N/Surge,688.35,No Discount,no surge,963.52,0,N/Surge,946.97,No Discount,no surge,1461.69,0,N/Surge,"1,335.99",No Discount,no surge,2222.52,0,N/Surge,"2,109.32",No Discount,no surge,,0,N/Surge,624.76,724.76,no surge,,0,N/Surge,"1,129.31",No Discount,no surge,1657.8,0,N/Surge,,No Discount,no surge
13,Nawaloka Medical Mount Lavinia,Zuhriya(Lawyer) 29 Govipola Rd Panadura,2026-04-25,20:14:49,766.08,0,N/Surge,759.27,No Discount,no surge,1010.94,0,N/Surge,"1,063.17",No Discount,no surge,1573.52,0,N/Surge,"1,459.84",No Discount,no surge,2410.84,0,N/Surge,"2,304.37",No Discount,no surge,,0,N/Surge,700.18,800.18,no surge,,0,N/Surge,"1,251.18",No Discount,no surge,1790.74,0,N/Surge,,No Discount,no surge
14,Nawaloka Medical Mount Lavinia,Barista Kottawa 292 1 High Level Rd Pannipitiya 10230,2026-04-25,20:16:00,831.64,0,N/Surge,879.76,No Discount,no surge,1105.22,0,N/Surge,"1,138.22",No Discount,no surge,1693.58,0,N/Surge,"1,567.61",No Discount,no surge,2584.73,0,N/Surge,"2,482.79",No Discount,no surge,,0,N/Surge,780.57,880.57,no surge,,0,N/Surge,"1,352.36",No Discount,no surge,1920.15,0,N/Surge,,No Discount,no surge
15,Nawaloka Medical Mount Lavinia,The Litro Gas - Kodithuwakku Pannipitiya,2026-04-25,20:17:11,903.0,0,N/Surge,956.19,No Discount,no surge,1177.16,0,N/Surge,"1,315.57",No Discount,no surge,1821.95,0,N/Surge,"1,849.67",No Discount,no surge,2766.37,0,N/Surge,"2,944.44",No Discount,no surge,,0,N/Surge,972.67,"1,072.67",no surge,,0,N/Surge,"1,582.34",No Discount,no surge,2057.16,0,N/Surge,,No Discount,no surge
1,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Timber Gallery - Kaduwela No 178/A New Kandy Rd Kaduwela 10640,2026-04-25,20:18:22,150.78,0,N/Surge,150.00,No Discount,no surge,303.95,0,N/Surge,300.00,No Discount,no surge,335.66,0,N/Surge,286.83,No Discount,no surge,543.16,0,N/Surge,423.99,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,462.61,0,N/Surge,,No Discount,no surge
2,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Ceylon Panacea International Pvt Ltd 1/7 No. 322 School Lane Kaduwela,2026-04-25,20:19:27,152.9,0,N/Surge,886.65,No Discount,no surge,305.01,0,N/Surge,"1,172.27",No Discount,no surge,394.11,0,N/Surge,"1,621.97",No Discount,no surge,594.22,0,N/Surge,"2,564.23",No Discount,no surge,,0,N/Surge,827.53,927.53,no surge,,0,N/Surge,"1,399.18",No Discount,no surge,473.32,0,N/Surge,,No Discount,no surge
3,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Sanjaya Vegetarian Hotel Bandarawatta Junction Kaduwela,2026-04-25,20:20:35,188.8,0,N/Surge,"1,016.10",No Discount,no surge,313.13,0,N/Surge,"1,326.93",No Discount,no surge,515.35,0,N/Surge,"1,834.86",No Discount,no surge,756.46,0,N/Surge,"2,903.78",No Discount,no surge,,0,N/Surge,984.06,"1,084.06",no surge,,0,N/Surge,"1,588.33",No Discount,no surge,572.49,0,N/Surge,,No Discount,no surge
4,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Fonterra Brands Lanka No: 100 New Kandy Rd Kaduwela 11650,2026-04-25,20:21:42,229.72,0,N/Surge,234.56,No Discount,no surge,385.62,0,N/Surge,367.23,No Discount,no surge,622.35,0,N/Surge,558.63,No Discount,no surge,932.16,0,N/Surge,881.39,No Discount,no surge,,0,N/Surge,169.81,242.58,no surge,,0,N/Surge,429.89,No Discount,no surge,707.37,0,N/Surge,,No Discount,no surge
5,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Cargills Food City - Bomiriya Kaduwela,2026-04-25,20:22:49,279.54,0,N/Surge,"1,068.43",No Discount,no surge,461.61,0,N/Surge,"1,527.90",No Discount,no surge,730.23,0,N/Surge,"1,902.69",No Discount,no surge,1109.81,0,N/Surge,"3,004.69",No Discount,no surge,,0,N/Surge,"1,030.30","1,130.30",no surge,,0,N/Surge,"1,819.99",No Discount,no surge,824.87,0,N/Surge,,No Discount,no surge
6,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Lanka tile wear house Oil Refinery Junction - Free Trade Zone Rd,2026-04-25,20:23:57,328.72,0,N/Surge,325.44,No Discount,no surge,547.79,0,N/Surge,511.59,No Discount,no surge,833.11,0,N/Surge,753.99,No Discount,no surge,1261.55,0,N/Surge,"1,191.02",No Discount,no surge,,0,N/Surge,242.37,342.37,no surge,,0,N/Surge,606.43,No Discount,no surge,937.09,0,N/Surge,,No Discount,no surge
7,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,OVIKLO International (Pvt) Ltd - Biyagama HUB & Open Yard 533C Walgama 11650,2026-04-25,20:25:05,387.72,0,N/Surge,"1,294.96",No Discount,no surge,616.74,0,N/Surge,"1,776.85",No Discount,no surge,940.29,0,N/Surge,"2,223.86",No Discount,no surge,1416.9,0,N/Surge,"3,519.10",No Discount,no surge,,0,N/Surge,"1,252.29","1,352.29",no surge,,0,N/Surge,"2,123.96",No Discount,no surge,1053.12,0,N/Surge,,No Discount,no surge
8,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Hettiarachchi GAS Point X2G4+WJG,2026-04-25,20:26:11,446.42,0,N/Surge,414.99,No Discount,no surge,684.64,0,N/Surge,662.83,No Discount,no surge,1047.66,0,N/Surge,953.14,No Discount,no surge,1584.35,0,N/Surge,"1,509.02",No Discount,no surge,,0,N/Surge,344.44,444.44,no surge,,0,N/Surge,787.51,No Discount,no surge,1170.2,0,N/Surge,,No Discount,no surge
9,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,ONARA Auto Air Condition No.362/D 2 Biyagama Rd,2026-04-25,20:27:20,499.04,0,N/Surge,"1,436.11",No Discount,no surge,742.03,0,N/Surge,"1,938.64",No Discount,no surge,1145.5,0,N/Surge,"2,425.53",No Discount,no surge,1736.88,0,N/Surge,"3,845.94",No Discount,no surge,,0,N/Surge,"1,418.77","1,518.77",no surge,,0,N/Surge,"2,320.78",No Discount,no surge,1285.89,0,N/Surge,,No Discount,no surge
10,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,"Lucky Super Food City,No.335/3,Avissawella road,jalthara",2026-04-25,20:28:28,561.15,0,N/Surge,560.97,No Discount,no surge,809.44,0,N/Surge,813.09,No Discount,no surge,1259.01,0,N/Surge,"1,161.66",No Discount,no surge,1912.3,0,N/Surge,"1,830.55",No Discount,no surge,,0,N/Surge,500.25,600.25,no surge,,0,N/Surge,978.39,No Discount,no surge,1419.7,0,N/Surge,,No Discount,no surge
11,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Building for sale Avissawella Rd Embulgama,2026-04-25,20:29:34,624.12,0,N/Surge,562.34,No Discount,no surge,872.51,0,N/Surge,816.34,No Discount,no surge,1354.97,0,N/Surge,"1,161.41",No Discount,no surge,2060.81,0,N/Surge,"1,830.72",No Discount,no surge,,0,N/Surge,496.69,596.69,no surge,,0,N/Surge,965.04,No Discount,no surge,1532.88,0,N/Surge,,No Discount,no surge
12,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Multi Engineering services 40/5 New Kandy Rd Gampaha,2026-04-25,20:30:41,696.99,0,N/Surge,"1,499.46",No Discount,no surge,964.81,0,N/Surge,"2,017.39",No Discount,no surge,1467.78,0,N/Surge,"2,513.46",No Discount,no surge,2238.64,0,N/Surge,"3,982.64",No Discount,no surge,,0,N/Surge,"1,482.80","1,582.80",no surge,,0,N/Surge,"2,422.31",No Discount,no surge,1666.71,0,N/Surge,,No Discount,no surge
13,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Mihirna Banquet Hall #04/C Weliweriya New Kandy Rd Weliweriya 11063,2026-04-25,20:31:50,765.61,0,N/Surge,908.77,No Discount,no surge,1010.22,0,N/Surge,"1,015.26",No Discount,no surge,1573.85,0,N/Surge,"1,434.89",No Discount,no surge,2413.55,0,N/Surge,"2,267.89",No Discount,no surge,,0,N/Surge,865.34,965.34,no surge,,0,N/Surge,"1,227.80",No Discount,no surge,1791.8,0,N/Surge,,No Discount,no surge
14,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,LS Hybrid Solution New Kandy Rd Weliweriya 11710,2026-04-25,20:32:58,832.57,0,N/Surge,913.48,No Discount,no surge,1106.34,0,N/Surge,"1,083.89",No Discount,no surge,1692.77,0,N/Surge,"1,532.97",No Discount,no surge,2578.89,0,N/Surge,"2,423.72",No Discount,no surge,,0,N/Surge,861.59,961.59,no surge,,0,N/Surge,"1,297.76",No Discount,no surge,1917.81,0,N/Surge,,No Discount,no surge
15,Cargills Food City - Kothalawala No. 314/3 316/A 316 New Kandy Rd Colombo,Jayabima Hardware W34M+HP2 Hanwella,2026-04-25,20:34:06,561.83,0,N/Surge,898.35,No Discount,no surge,810.12,0,N/Surge,"1,163.73",No Discount,no surge,1260.02,0,N/Surge,"1,625.25",No Discount,no surge,1913.82,0,N/Surge,"2,570.86",No Discount,no surge,,0,N/Surge,846.03,946.03,no surge,,0,N/Surge,"1,402.11",No Discount,no surge,1420.88,0,N/Surge,,No Discount,no surge
