Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,One Galle Face Mall 1A Centre Road Colombo 00200,The Emperor 75A Galle Rd Colombo 00300,2026-04-26,00:01:14,233.66,0,Surge,427.70,No Discount,no surge,479.81,0,Surge,742.39,No Discount,no surge,389.85,0,N/Surge,903.34,No Discount,no surge,647.83,0,N/Surge,"1,530.61",No Discount,no surge,,0,N/Surge,317.46,417.46,no surge,,0,N/Surge,812.69,No Discount,no surge,546.37,0,N/Surge,,No Discount,no surge
2,One Galle Face Mall 1A Centre Road Colombo 00200,Liberty Plaza 300 Srimath Anagarika Dharmapala Mawatha Colombo 00300,2026-04-26,00:02:24,235.59,0,Surge,183.00,No Discount,no surge,480.89,0,Surge,320.00,No Discount,no surge,395.62,0,N/Surge,407.69,No Discount,no surge,663.35,0,N/Surge,687.35,No Discount,no surge,,0,N/Surge,138.60,198.00,no surge,,0,N/Surge,300.00,No Discount,no surge,552.05,0,N/Surge,,No Discount,no surge
3,One Galle Face Mall 1A Centre Road Colombo 00200,Roar Global 367 R. A. De Mel Mawatha Colombo 00300,2026-04-26,00:03:33,282.64,0,Surge,229.72,No Discount,no surge,497.82,0,Surge,320.00,No Discount,no surge,466.66,0,N/Surge,492.48,No Discount,no surge,833.03,0,N/Surge,832.88,No Discount,no surge,,0,N/Surge,150.28,214.68,no surge,,0,N/Surge,341.97,No Discount,no surge,559.32,0,N/Surge,,No Discount,no surge
4,One Galle Face Mall 1A Centre Road Colombo 00200,Horton Regency Apartments 33 Horton Pl Colombo 00700,2026-04-26,00:04:40,332.29,0,Surge,279.54,No Discount,no surge,587.8,0,Surge,394.57,No Discount,no surge,555.7,0,N/Surge,584.14,No Discount,no surge,991.65,0,N/Surge,986.31,No Discount,no surge,,0,N/Surge,187.93,268.47,no surge,,0,N/Surge,430.45,No Discount,no surge,672.4,0,N/Surge,,No Discount,no surge
5,One Galle Face Mall 1A Centre Road Colombo 00200,Cinnamon Nest Apartments 5 Dudley Senanayake Mawatha Colombo 00800,2026-04-26,00:05:52,383.35,0,Surge,332.90,No Discount,no surge,562.11,0,Surge,526.48,No Discount,no surge,763.96,0,Surge,677.67,No Discount,no surge,1150.87,0,N/Surge,"1,145.07",No Discount,no surge,,0,N/Surge,225.21,321.73,no surge,,0,N/Surge,569.53,No Discount,no surge,761.72,0,N/Surge,,No Discount,no surge
6,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Fuel Center Marine Dr Colombo,2026-04-26,00:07:00,446.14,0,Surge,396.65,No Discount,no surge,639.8,0,Surge,613.09,No Discount,no surge,854.87,0,Surge,778.30,No Discount,no surge,1313.08,0,N/Surge,"1,319.14",No Discount,no surge,,0,N/Surge,286.94,386.94,no surge,,0,N/Surge,680.79,No Discount,no surge,884.34,0,N/Surge,,No Discount,no surge
7,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Seafood 55 Collingwood Pl Colombo 00600,2026-04-26,00:08:11,428.81,0,N/Surge,555.63,No Discount,no surge,711.95,0,Surge,687.27,No Discount,no surge,939.56,0,Surge,850.00,No Discount,no surge,1465.81,0,N/Surge,"1,443.86",No Discount,no surge,,0,N/Surge,451.25,551.25,no surge,,0,N/Surge,761.59,No Discount,no surge,998.84,0,N/Surge,,No Discount,no surge
8,One Galle Face Mall 1A Centre Road Colombo 00200,Jagota Agro Products 467 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 10107,2026-04-26,00:09:20,486.78,0,N/Surge,631.09,No Discount,no surge,802.94,0,Surge,709.34,No Discount,no surge,1026.3,0,Surge,949.14,No Discount,no surge,1624.36,0,N/Surge,"1,606.86",No Discount,no surge,,0,N/Surge,514.87,614.87,no surge,,0,N/Surge,757.19,No Discount,no surge,1116.44,0,N/Surge,,No Discount,no surge
9,One Galle Face Mall 1A Centre Road Colombo 00200,Infinity Garden - Diyatha Uyana Mies Rohe Fountain Sri Jayawardenepura Kotte,2026-04-26,00:10:30,548.78,0,N/Surge,739.96,No Discount,no surge,886.9,0,Surge,793.81,No Discount,no surge,1113.71,0,Surge,"1,047.64",No Discount,no surge,1781.17,0,N/Surge,"1,774.10",No Discount,no surge,,0,N/Surge,621.83,721.83,no surge,,0,N/Surge,849.68,No Discount,no surge,1234.48,0,N/Surge,,No Discount,no surge
10,One Galle Face Mall 1A Centre Road Colombo 00200,Janaka Record Bar Main St Battaramulla,2026-04-26,00:11:38,612.26,0,N/Surge,783.59,No Discount,no surge,955.49,0,Surge,964.16,No Discount,no surge,1081.18,0,N/Surge,"1,136.53",No Discount,no surge,1939.09,0,N/Surge,"1,914.20",No Discount,no surge,,0,N/Surge,663.67,763.67,no surge,,0,N/Surge,"1,047.42",No Discount,no surge,1352.76,0,N/Surge,,No Discount,no surge
