Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Jayantha Furnitures Pvt Ltd No.105/C Ja Ela Rd Gampaha,2026-04-29,09:01:17,154.76,0,N/Surge,186.72,No Discount,no surge,280.93,0,N/Surge,364.42,No Discount,no surge,350.55,0,N/Surge,400.09,No Discount,no surge,582.83,0,N/Surge,670.30,No Discount,no surge,,0,N/Surge,228.72,No Discount,no surge,,0,N/Surge,381.20,No Discount,no surge,461.44,0,N/Surge,,No Discount,no surge
2,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Pathirana stores 3XVH+H9M Gampaha,2026-04-29,09:02:31,155.29,0,N/Surge,186.97,No Discount,no surge,281.58,0,N/Surge,364.42,No Discount,no surge,354.4,0,N/Surge,462.08,No Discount,no surge,593.82,0,N/Surge,670.30,No Discount,no surge,,0,N/Surge,228.72,No Discount,no surge,,0,N/Surge,381.20,No Discount,no surge,467.3,0,N/Surge,,No Discount,no surge
3,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MCC survey department 23 Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-29,09:03:44,199.03,0,N/Surge,242.55,No Discount,no surge,282.78,0,N/Surge,364.42,No Discount,no surge,359.0,0,N/Surge,559.35,No Discount,no surge,605.63,0,N/Surge,670.30,No Discount,no surge,,0,N/Surge,253.62,No Discount,no surge,,0,N/Surge,450.00,No Discount,no surge,473.82,0,N/Surge,,No Discount,no surge
4,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Badulu Hotel Ja Ela-Ekala-Gampaha-Yakkala Hwy,2026-04-29,09:05:00,238.3,0,N/Surge,288.46,No Discount,no surge,300.82,0,N/Surge,393.18,No Discount,no surge,382.79,0,N/Surge,630.27,No Discount,no surge,630.9,0,N/Surge,771.79,No Discount,no surge,,0,N/Surge,311.37,No Discount,no surge,,0,N/Surge,553.26,No Discount,no surge,494.53,0,N/Surge,,No Discount,no surge
5,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Janaka Enterprises Makewite No.140/EMegoda thammithaMakewite Ja-Ela,2026-04-29,09:06:15,278.83,0,N/Surge,481.51,No Discount,no surge,361.47,0,N/Surge,646.39,No Discount,no surge,462.67,0,N/Surge,903.32,No Discount,no surge,657.98,0,N/Surge,"1,087.31",No Discount,no surge,,0,N/Surge,487.08,No Discount,no surge,,0,N/Surge,859.71,No Discount,no surge,542.44,0,N/Surge,,No Discount,no surge
6,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Siyane Arcade Minuwangoda Road Udugampola 11000,2026-04-29,09:07:30,328.21,0,N/Surge,422.94,No Discount,no surge,421.93,0,N/Surge,575.62,No Discount,no surge,548.42,0,N/Surge,824.65,No Discount,no surge,759.81,0,N/Surge,979.04,No Discount,no surge,,0,N/Surge,424.29,No Discount,no surge,,0,N/Surge,754.04,No Discount,no surge,633.61,0,N/Surge,,No Discount,no surge
7,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Global Auto Mart minuwangoda road,2026-04-29,09:08:46,375.76,0,N/Surge,477.49,No Discount,no surge,480.16,0,N/Surge,643.00,No Discount,no surge,641.44,0,N/Surge,898.72,No Discount,no surge,860.71,0,N/Surge,"1,080.45",No Discount,no surge,,0,N/Surge,482.20,No Discount,no surge,,0,N/Surge,850.67,No Discount,no surge,727.61,0,N/Surge,,No Discount,no surge
8,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,CRS ENGINEERING PRIVATE LIMITED,2026-04-29,09:10:02,430.96,0,N/Surge,543.42,No Discount,no surge,545.49,0,N/Surge,733.93,No Discount,no surge,735.7,0,N/Surge,990.59,No Discount,no surge,963.79,0,N/Surge,"1,204.79",No Discount,no surge,,0,N/Surge,551.92,No Discount,no surge,,0,N/Surge,973.50,No Discount,no surge,821.57,0,N/Surge,,No Discount,no surge
9,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Godalla Takeaway Gampaha,2026-04-29,09:11:17,489.66,0,N/Surge,"2,615.02",No Discount,no surge,612.15,0,N/Surge,"2,374.21",No Discount,no surge,835.2,0,N/Surge,"3,093.51",No Discount,no surge,1071.93,0,N/Surge,"4,019.35",No Discount,no surge,,0,N/Surge,"2,745.53",No Discount,no surge,,0,N/Surge,"3,366.19",No Discount,no surge,920.52,0,N/Surge,,No Discount,no surge
10,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Busy Bees Montessori International (AMI) preschool Ekala 3WX7+JM7 Wimalajothi Nahimi Mawatha Ja-Ela,2026-04-29,09:12:31,618.02,0,N/Surge,713.90,No Discount,no surge,748.57,0,N/Surge,875.21,No Discount,no surge,1022.53,0,N/Surge,"1,134.67",No Discount,no surge,1276.16,0,N/Surge,"1,366.76",No Discount,no surge,,0,N/Surge,743.86,No Discount,no surge,,0,N/Surge,"1,214.25",No Discount,no surge,1110.52,0,N/Surge,,No Discount,no surge
11,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Sanka Fashion 5W8W+PRV Ekala - Kotadeniyawa Rd Minuwangoda,2026-04-29,09:13:45,618.83,0,N/Surge,798.06,No Discount,no surge,749.23,0,N/Surge,943.02,No Discount,no surge,1023.8,0,N/Surge,"1,207.32",No Discount,no surge,1278.18,0,N/Surge,"1,465.39",No Discount,no surge,,0,N/Surge,824.06,No Discount,no surge,,0,N/Surge,"1,307.32",No Discount,no surge,1111.99,0,N/Surge,,No Discount,no surge
12,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Tharushi Vegetables 5XPM+GMR,2026-04-29,09:14:58,696.51,0,N/Surge,895.51,No Discount,no surge,822.06,0,N/Surge,"1,024.85",No Discount,no surge,1119.69,0,N/Surge,"1,295.97",No Discount,no surge,1391.22,0,N/Surge,"1,585.60",No Discount,no surge,,0,N/Surge,914.97,No Discount,no surge,,0,N/Surge,"1,392.55",No Discount,no surge,1212.59,0,N/Surge,,No Discount,no surge
13,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MLJ Communication trading and Education Center . No 102/D Kudahakapola North Ja-Ela 11350,2026-04-29,09:16:11,759.83,0,N/Surge,944.16,No Discount,no surge,893.85,0,N/Surge,"1,038.44",No Discount,no surge,1197.59,0,N/Surge,"1,391.95",No Discount,no surge,1482.64,0,N/Surge,"1,758.49",No Discount,no surge,,0,N/Surge,970.39,No Discount,no surge,,0,N/Surge,"1,478.46",No Discount,no surge,1294.22,0,N/Surge,,No Discount,no surge
14,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Thisara trade centre 3VRQ+P79 Tudella Junction Ja-Ela,2026-04-29,09:17:23,843.78,0,N/Surge,"1,085.24",No Discount,no surge,974.51,0,N/Surge,"1,162.04",No Discount,no surge,1302.6,0,N/Surge,"1,526.30",No Discount,no surge,1609.33,0,N/Surge,"1,943.57",No Discount,no surge,,0,N/Surge,"1,113.14",No Discount,no surge,,0,N/Surge,"1,654.53",No Discount,no surge,1405.22,0,N/Surge,,No Discount,no surge
15,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Yasiru pharmacy 185 Negombo road Ambulanmulla Seeduwa 11410,2026-04-29,09:18:36,919.86,0,N/Surge,"1,121.37",No Discount,no surge,1045.61,0,N/Surge,"1,189.59",No Discount,no surge,1395.9,0,N/Surge,"1,562.28",No Discount,no surge,1718.17,0,N/Surge,"1,993.66",No Discount,no surge,,0,N/Surge,"1,150.34",No Discount,no surge,,0,N/Surge,"1,694.79",No Discount,no surge,1502.79,0,N/Surge,,No Discount,no surge
1,Good Shepherd Nursery Panadura,The Wedding Doctor No.683 Main road Panadura,2026-04-29,09:19:52,154.71,0,N/Surge,185.55,No Discount,no surge,289.87,0,N/Surge,373.26,No Discount,no surge,375.2,0,N/Surge,387.65,No Discount,no surge,650.83,0,N/Surge,621.07,No Discount,no surge,,0,N/Surge,233.27,No Discount,no surge,,0,N/Surge,388.79,No Discount,no surge,521.9,0,N/Surge,,No Discount,no surge
2,Good Shepherd Nursery Panadura,Thuryaa Bridal Beauty & Hair Salon No: 865/01/01 Panadura 12500,2026-04-29,09:21:08,155.74,0,N/Surge,190.39,No Discount,no surge,290.52,0,N/Surge,370.96,No Discount,no surge,418.61,0,N/Surge,470.72,No Discount,no surge,661.82,0,N/Surge,620.39,No Discount,no surge,,0,N/Surge,227.55,No Discount,no surge,,0,N/Surge,379.25,No Discount,no surge,527.76,0,N/Surge,,No Discount,no surge
3,Good Shepherd Nursery Panadura,Jagath Radiator Pinwaththa Junction Bus Stop Panadura,2026-04-29,09:22:23,177.12,0,N/Surge,"2,161.02",No Discount,no surge,290.98,0,N/Surge,"2,212.37",No Discount,no surge,486.91,0,N/Surge,"2,512.66",No Discount,no surge,669.74,0,N/Surge,"3,216.24",No Discount,no surge,,0,N/Surge,"2,288.14",No Discount,no surge,,0,N/Surge,"3,145.05",No Discount,no surge,531.98,0,N/Surge,,No Discount,no surge
4,Good Shepherd Nursery Panadura,Blue Spring Hotel Thalpitiya Bridge Wadduwa 12560,2026-04-29,09:23:37,230.07,0,N/Surge,294.99,No Discount,no surge,315.06,0,N/Surge,385.51,No Discount,no surge,589.33,0,N/Surge,627.04,No Discount,no surge,739.91,0,N/Surge,700.28,No Discount,no surge,,0,N/Surge,304.17,No Discount,no surge,,0,N/Surge,533.87,No Discount,no surge,644.8,0,N/Surge,,No Discount,no surge
5,Good Shepherd Nursery Panadura,Bivone Villa 29/A Albert Goonetilleke Mawatha Wadduwa 12560,2026-04-29,09:24:51,277.46,0,N/Surge,353.57,No Discount,no surge,386.12,0,N/Surge,467.95,No Discount,no surge,689.9,0,N/Surge,713.65,No Discount,no surge,880.97,0,N/Surge,817.22,No Discount,no surge,,0,N/Surge,372.87,No Discount,no surge,,0,N/Surge,657.18,No Discount,no surge,765.37,0,N/Surge,,No Discount,no surge
6,Good Shepherd Nursery Panadura,LAKNA SUPER CENTRE no.654 ගාලු පාර Wadduwa,2026-04-29,09:26:06,321.44,0,N/Surge,395.06,No Discount,no surge,446.55,0,N/Surge,520.03,No Discount,no surge,769.5,0,N/Surge,814.94,No Discount,no surge,998.4,0,N/Surge,942.73,No Discount,no surge,,0,N/Surge,418.78,No Discount,no surge,,0,N/Surge,719.93,No Discount,no surge,871.62,0,N/Surge,,No Discount,no surge
7,Good Shepherd Nursery Panadura,Sarvo Mart 798 Colombo - Galle Main Rd Wadduwa 12560,2026-04-29,09:27:19,377.52,0,N/Surge,459.23,No Discount,no surge,503.54,0,N/Surge,597.11,No Discount,no surge,862.96,0,N/Surge,903.66,No Discount,no surge,1158.89,0,N/Surge,"1,062.48",No Discount,no surge,,0,N/Surge,486.12,No Discount,no surge,,0,N/Surge,849.78,No Discount,no surge,996.59,0,N/Surge,,No Discount,no surge
8,Good Shepherd Nursery Panadura,YM bakeryColombo Main Rd Wadduwa,2026-04-29,09:28:35,433.95,0,N/Surge,600.19,No Discount,no surge,572.31,0,N/Surge,746.20,No Discount,no surge,955.33,0,N/Surge,"1,070.33",No Discount,no surge,1316.91,0,N/Surge,"1,284.96",No Discount,no surge,,0,N/Surge,638.07,No Discount,no surge,,0,N/Surge,"1,070.84",No Discount,no surge,1115.79,0,N/Surge,,No Discount,no surge
9,Good Shepherd Nursery Panadura,JSL Japanese language school JWPR+W2X Panapitiya Road Pothupitiya Wadduwa,2026-04-29,09:29:48,491.8,0,N/Surge,600.19,No Discount,no surge,636.52,0,N/Surge,747.31,No Discount,no surge,1041.67,0,N/Surge,"1,070.27",No Discount,no surge,1463.23,0,N/Surge,"1,284.88",No Discount,no surge,,0,N/Surge,638.07,No Discount,no surge,,0,N/Surge,"1,071.66",No Discount,no surge,1227.22,0,N/Surge,,No Discount,no surge
10,Good Shepherd Nursery Panadura,Family Mart Food CityWadiyamankada Junction Kuda WaskaduwaWaskaudwa Gall road Kalutara 10400,2026-04-29,09:31:01,556.54,0,N/Surge,687.15,No Discount,no surge,696.73,0,N/Surge,843.93,No Discount,no surge,1122.32,0,N/Surge,"1,085.83",No Discount,no surge,1573.27,0,N/Surge,"1,356.33",No Discount,no surge,,0,N/Surge,712.99,No Discount,no surge,,0,N/Surge,"1,157.81",No Discount,no surge,1331.23,0,N/Surge,,No Discount,no surge
