Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
11,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Sanka Fashion 5W8W+PRV Ekala - Kotadeniyawa Rd Minuwangoda,2026-04-28,15:00:08,595.98,0,N/Surge,607.48,No Discount,no surge,849.35,0,Surge,710.11,No Discount,no surge,1013.54,0,N/Surge,775.93,No Discount,no surge,1237.24,0,N/Surge,"1,211.36",No Discount,no surge,,0,N/Surge,657.88,No Discount,no surge,,0,N/Surge,"1,035.85",No Discount,no surge,1090.09,0,N/Surge,,No Discount,no surge
12,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Tharushi Vegetables 5XPM+GMR,2026-04-28,15:01:18,668.48,0,N/Surge,682.12,No Discount,no surge,922.14,0,Surge,773.95,No Discount,no surge,1108.13,0,N/Surge,832.31,No Discount,no surge,1356.95,0,N/Surge,"1,317.10",No Discount,no surge,,0,N/Surge,736.86,No Discount,no surge,,0,N/Surge,"1,131.65",No Discount,no surge,1194.5,0,N/Surge,,No Discount,no surge
13,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,MLJ Communication trading and Education Center . No 102/D Kudahakapola North Ja-Ela 11350,2026-04-28,15:02:32,727.63,0,N/Surge,740.48,No Discount,no surge,993.97,0,Surge,822.88,No Discount,no surge,1185.46,0,N/Surge,875.77,No Discount,no surge,1465.92,0,N/Surge,"1,396.75",No Discount,no surge,,0,N/Surge,800.18,No Discount,no surge,,0,N/Surge,"1,213.01",No Discount,no surge,1284.93,0,N/Surge,,No Discount,no surge
14,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Thisara trade centre 3VRQ+P79 Tudella Junction Ja-Ela,2026-04-28,15:03:43,806.08,0,N/Surge,863.11,No Discount,no surge,974.69,0,N/Surge,917.21,No Discount,no surge,1291.65,0,N/Surge,960.18,No Discount,no surge,1606.11,0,N/Surge,"1,552.17",No Discount,no surge,,0,N/Surge,915.44,No Discount,no surge,,0,N/Surge,"1,354.42",No Discount,no surge,1404.65,0,N/Surge,,No Discount,no surge
15,Gampaha Station Park 3XVV+9GG Marybiso Rd Gampaha,Yasiru pharmacy 185 Negombo road Ambulanmulla Seeduwa 11410,2026-04-28,15:04:55,877.12,0,N/Surge,891.56,No Discount,no surge,1045.81,0,N/Surge,942.38,No Discount,no surge,1386.05,0,N/Surge,981.08,No Discount,no surge,1725.3,0,N/Surge,"1,592.16",No Discount,no surge,,0,N/Surge,946.74,No Discount,no surge,,0,N/Surge,"1,389.63",No Discount,no surge,1509.43,0,N/Surge,,No Discount,no surge
1,Good Shepherd Nursery Panadura,The Wedding Doctor No.683 Main road Panadura,2026-04-28,15:06:07,149.72,0,N/Surge,150.00,No Discount,no surge,306.89,0,N/Surge,300.00,No Discount,no surge,406.29,0,N/Surge,352.50,No Discount,no surge,631.08,0,N/Surge,583.97,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,502.04,0,N/Surge,,No Discount,no surge
2,Good Shepherd Nursery Panadura,Thuryaa Bridal Beauty & Hair Salon No: 865/01/01 Panadura 12500,2026-04-28,15:07:20,150.56,0,N/Surge,150.00,No Discount,no surge,307.55,0,N/Surge,300.00,No Discount,no surge,410.23,0,N/Surge,352.50,No Discount,no surge,642.32,0,N/Surge,583.97,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,300.00,No Discount,no surge,508.03,0,N/Surge,,No Discount,no surge
3,Good Shepherd Nursery Panadura,Jagath Radiator Pinwaththa Junction Bus Stop Panadura,2026-04-28,15:08:37,163.56,0,N/Surge,186.14,No Discount,no surge,308.03,0,N/Surge,300.00,No Discount,no surge,413.12,0,N/Surge,362.71,No Discount,no surge,650.57,0,N/Surge,583.97,No Discount,no surge,,0,N/Surge,192.19,No Discount,no surge,,0,N/Surge,334.35,No Discount,no surge,512.43,0,N/Surge,,No Discount,no surge
4,Good Shepherd Nursery Panadura,Blue Spring Hotel Thalpitiya Bridge Wadduwa 12560,2026-04-28,15:09:49,210.2,0,N/Surge,228.71,No Discount,no surge,332.09,0,N/Surge,300.00,No Discount,no surge,473.14,0,N/Surge,413.55,No Discount,no surge,744.91,0,N/Surge,583.97,No Discount,no surge,,0,N/Surge,240.61,No Discount,no surge,,0,N/Surge,416.48,No Discount,no surge,539.81,0,N/Surge,,No Discount,no surge
5,Good Shepherd Nursery Panadura,Bivone Villa 29/A Albert Goonetilleke Mawatha Wadduwa 12560,2026-04-28,15:11:04,259.53,0,N/Surge,272.58,No Discount,no surge,403.14,0,N/Surge,361.55,No Discount,no surge,539.4,0,N/Surge,469.32,No Discount,no surge,902.2,0,N/Surge,649.89,No Discount,no surge,,0,N/Surge,294.95,No Discount,no surge,,0,N/Surge,513.93,No Discount,no surge,624.95,0,N/Surge,,No Discount,no surge
6,Good Shepherd Nursery Panadura,LAKNA SUPER CENTRE no.654 ගාලු පාර Wadduwa,2026-04-28,15:12:17,304.54,0,N/Surge,311.28,No Discount,no surge,463.71,0,N/Surge,413.90,No Discount,no surge,595.25,0,N/Surge,515.32,No Discount,no surge,1035.61,0,N/Surge,734.88,No Discount,no surge,,0,N/Surge,337.92,No Discount,no surge,,0,N/Surge,576.00,No Discount,no surge,723.34,0,N/Surge,,No Discount,no surge
7,Good Shepherd Nursery Panadura,Sarvo Mart 798 Colombo - Galle Main Rd Wadduwa 12560,2026-04-28,15:13:31,356.64,0,N/Surge,362.72,No Discount,no surge,533.66,0,N/Surge,472.14,No Discount,no surge,660.45,0,N/Surge,569.21,No Discount,no surge,1190.54,0,N/Surge,834.95,No Discount,no surge,,0,N/Surge,392.26,No Discount,no surge,,0,N/Surge,677.87,No Discount,no surge,837.4,0,N/Surge,,No Discount,no surge
8,Good Shepherd Nursery Panadura,YM bakeryColombo Main Rd Wadduwa,2026-04-28,15:14:43,414.87,0,N/Surge,474.49,No Discount,no surge,603.55,0,N/Surge,588.70,No Discount,no surge,746.91,0,N/Surge,671.51,No Discount,no surge,1346.14,0,N/Surge,"1,023.69",No Discount,no surge,,0,N/Surge,514.87,No Discount,no surge,,0,N/Surge,854.66,No Discount,no surge,950.88,0,N/Surge,,No Discount,no surge
9,Good Shepherd Nursery Panadura,JSL Japanese language school JWPR+W2X Panapitiya Road Pothupitiya Wadduwa,2026-04-28,15:15:55,469.14,0,N/Surge,474.49,No Discount,no surge,668.83,0,N/Surge,585.47,No Discount,no surge,826.98,0,N/Surge,671.48,No Discount,no surge,1512.48,0,N/Surge,"1,024.41",No Discount,no surge,,0,N/Surge,512.74,No Discount,no surge,,0,N/Surge,835.68,No Discount,no surge,1056.11,0,N/Surge,,No Discount,no surge
10,Good Shepherd Nursery Panadura,Family Mart Food CityWadiyamankada Junction Kuda WaskaduwaWaskaudwa Gall road Kalutara 10400,2026-04-28,15:17:08,520.09,0,N/Surge,538.95,No Discount,no surge,732.74,0,N/Surge,643.52,No Discount,no surge,902.23,0,N/Surge,719.52,No Discount,no surge,1668.85,0,N/Surge,"1,106.80",No Discount,no surge,,0,N/Surge,583.89,No Discount,no surge,,0,N/Surge,937.27,No Discount,no surge,1159.37,0,N/Surge,,No Discount,no surge
11,Good Shepherd Nursery Panadura,Rajaguru Sri Subuthi Temple Waskaduwa JWCW+HRR A2 Wadduwa,2026-04-28,15:18:18,586.96,0,N/Surge,607.48,No Discount,no surge,804.08,0,N/Surge,705.27,No Discount,no surge,985.21,0,N/Surge,772.43,No Discount,no surge,1815.29,0,N/Surge,"1,205.53",No Discount,no surge,,0,N/Surge,655.04,No Discount,no surge,,0,N/Surge,"1,026.85",No Discount,no surge,1273.06,0,N/Surge,,No Discount,no surge
12,Good Shepherd Nursery Panadura,Janaka Motors Bus Stop Wadduwa,2026-04-28,15:19:29,652.03,0,N/Surge,672.62,No Discount,no surge,873.26,0,N/Surge,757.89,No Discount,no surge,1068.64,0,N/Surge,820.47,No Discount,no surge,1965.83,0,N/Surge,"1,293.70",No Discount,no surge,,0,N/Surge,723.34,No Discount,no surge,,0,N/Surge,"1,106.35",No Discount,no surge,1387.92,0,N/Surge,,No Discount,no surge
13,Good Shepherd Nursery Panadura,Malevana Traditional Medicine Centre 81 Galle - Colombo Rd Kalutara,2026-04-28,15:20:44,718.5,0,N/Surge,744.55,No Discount,no surge,968.09,0,N/Surge,817.55,No Discount,no surge,1160.58,0,N/Surge,874.12,No Discount,no surge,2109.15,0,N/Surge,"1,392.87",No Discount,no surge,,0,N/Surge,799.47,No Discount,no surge,,0,N/Surge,"1,199.58",No Discount,no surge,1499.99,0,N/Surge,,No Discount,no surge
14,Good Shepherd Nursery Panadura,BEST LIFE - NAGODA FRANCHISE NEAR SUGATHA SCHOOL # B 377 Colombo - Galle - Hambantota - Wellawaya Hwy Wadduwa,2026-04-28,15:21:54,783.76,0,N/Surge,811.72,No Discount,no surge,1061.22,0,N/Surge,869.33,No Discount,no surge,1251.51,0,N/Surge,922.93,No Discount,no surge,2251.65,0,N/Surge,"1,483.27",No Discount,no surge,,0,N/Surge,869.19,No Discount,no surge,,0,N/Surge,"1,281.04",No Discount,no surge,1610.92,0,N/Surge,,No Discount,no surge
15,Good Shepherd Nursery Panadura,Candi salon HXQ4+X7W Kalutara,2026-04-28,15:23:06,846.76,0,N/Surge,878.22,No Discount,no surge,1132.03,0,N/Surge,930.41,No Discount,no surge,1341.3,0,N/Surge,976.98,No Discount,no surge,2395.58,0,N/Surge,"1,584.76",No Discount,no surge,,0,N/Surge,936.07,No Discount,no surge,,0,N/Surge,"1,348.50",No Discount,no surge,1721.22,0,N/Surge,,No Discount,no surge
