Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,DM Printers Maharagama 155 highleval rd Colombo - Batticaloa Hwy Maharagama,2026-04-28,09:01:14,154.76,0,N/Surge,155.10,No Discount,no surge,289.93,0,N/Surge,329.00,No Discount,no surge,376.66,0,N/Surge,358.64,No Discount,no surge,651.74,0,N/Surge,573.72,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,330.00,No Discount,no surge,522.39,0,N/Surge,,No Discount,no surge
2,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,CIB Online Store 345 1 High Level Rd Maharagama 10280,2026-04-28,09:02:28,155.34,0,N/Surge,155.05,No Discount,no surge,290.65,0,N/Surge,329.00,No Discount,no surge,416.29,0,N/Surge,429.72,No Discount,no surge,663.99,0,N/Surge,573.72,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,330.00,No Discount,no surge,528.92,0,N/Surge,,No Discount,no surge
3,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Api Singhe Motors (Pvt) Ltd No 640 A Wijerama Gangodawila Nugegoda,2026-04-28,09:03:41,195.71,0,N/Surge,196.10,No Discount,no surge,291.38,0,N/Surge,329.00,No Discount,no surge,497.85,0,N/Surge,504.89,No Discount,no surge,676.48,0,N/Surge,573.72,No Discount,no surge,,0,N/Surge,191.21,No Discount,no surge,,0,N/Surge,367.57,No Discount,no surge,535.58,0,N/Surge,,No Discount,no surge
4,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Gangodawila Girl's Child Development Center,2026-04-28,09:04:58,239.15,0,N/Surge,239.45,No Discount,no surge,315.91,0,N/Surge,360.39,No Discount,no surge,593.88,0,N/Surge,580.94,No Discount,no surge,750.94,0,N/Surge,668.68,No Discount,no surge,,0,N/Surge,241.59,No Discount,no surge,,0,N/Surge,467.89,No Discount,no surge,651.45,0,N/Surge,,No Discount,no surge
5,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Jeewa Plastic (Pvt) Ltd 224 High Level Rd Colombo,2026-04-28,09:06:15,293.17,0,N/Surge,308.43,No Discount,no surge,382.89,0,N/Surge,429.64,No Discount,no surge,689.16,0,N/Surge,655.47,No Discount,no surge,886.06,0,N/Surge,770.77,No Discount,no surge,,0,N/Surge,317.92,No Discount,no surge,,0,N/Surge,574.05,No Discount,no surge,765.21,0,N/Surge,,No Discount,no surge
6,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Java Lounge 126/B High Level Rd Nugegoda 10250,2026-04-28,09:07:33,350.6,0,N/Surge,334.00,No Discount,no surge,448.29,0,N/Surge,503.12,No Discount,no surge,776.75,0,N/Surge,734.35,No Discount,no surge,1017.86,0,N/Surge,879.95,No Discount,no surge,,0,N/Surge,340.89,No Discount,no surge,,0,N/Surge,677.46,No Discount,no surge,882.48,0,N/Surge,,No Discount,no surge
7,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Felicity Solar Technology (PVT) Ltd 188a High Level Rd Colombo 00600,2026-04-28,09:08:47,402.41,0,N/Surge,174.05,No Discount,no surge,503.4,0,N/Surge,300.00,No Discount,no surge,868.18,0,N/Surge,488.90,No Discount,no surge,1175.8,0,N/Surge,573.72,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,322.46,No Discount,no surge,1004.93,0,N/Surge,,No Discount,no surge
8,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nanomedix (Pvt) Ltd. 112/1 H. Sri Nissanka Mw Maya Ave Colombo 00600,2026-04-28,09:10:00,453.73,0,N/Surge,426.03,No Discount,no surge,569.85,0,N/Surge,597.42,No Discount,no surge,958.79,0,N/Surge,893.49,No Discount,no surge,1332.79,0,N/Surge,"1,096.87",No Discount,no surge,,0,N/Surge,443.01,No Discount,no surge,,0,N/Surge,808.72,No Discount,no surge,1122.26,0,N/Surge,,No Discount,no surge
9,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,PetsVcare Animal Hospitals 506/7 Elvitigala Mawatha Colombo 5,2026-04-28,09:11:17,523.27,0,N/Surge,496.59,No Discount,no surge,637.45,0,N/Surge,666.25,No Discount,no surge,1050.19,0,N/Surge,974.13,No Discount,no surge,1488.85,0,N/Surge,"1,207.86",No Discount,no surge,,0,N/Surge,517.01,No Discount,no surge,,0,N/Surge,907.05,No Discount,no surge,1240.39,0,N/Surge,,No Discount,no surge
10,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Bank of Ceylon ATM Victoria Pl Colombo 00800,2026-04-28,09:12:34,590.86,0,N/Surge,562.95,No Discount,no surge,703.12,0,N/Surge,721.59,No Discount,no surge,1139.19,0,N/Surge,"1,043.08",No Discount,no surge,1613.06,0,N/Surge,"1,298.12",No Discount,no surge,,0,N/Surge,584.60,No Discount,no surge,,0,N/Surge,987.70,No Discount,no surge,1355.43,0,N/Surge,,No Discount,no surge
11,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Nielsen No. 98 D. S. Senanayake Mawatha Colombo 08,2026-04-28,09:13:50,653.85,0,N/Surge,630.71,No Discount,no surge,763.45,0,N/Surge,797.33,No Discount,no surge,1220.58,0,N/Surge,"1,122.70",No Discount,no surge,1743.58,0,N/Surge,"1,403.77",No Discount,no surge,,0,N/Surge,661.44,No Discount,no surge,,0,N/Surge,"1,076.45",No Discount,no surge,1459.63,0,N/Surge,,No Discount,no surge
12,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Sarvodaya Development Finance PLC 155 Dr Danister De Silva Mawatha Colombo 00800,2026-04-28,09:15:04,728.04,0,N/Surge,725.71,No Discount,no surge,834.56,0,N/Surge,979.46,No Discount,no surge,1318.13,0,N/Surge,"1,232.28",No Discount,no surge,1901.64,0,N/Surge,"1,554.25",No Discount,no surge,,0,N/Surge,765.31,No Discount,no surge,,0,N/Surge,"1,328.75",No Discount,no surge,1584.53,0,N/Surge,,No Discount,no surge
13,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Driveline Dematagoda 279 Dr Danister De Silva Mawatha Colombo 00900,2026-04-28,09:16:18,791.89,0,N/Surge,772.51,No Discount,no surge,895.76,0,N/Surge,"1,010.13",No Discount,no surge,1409.08,0,N/Surge,"1,282.07",No Discount,no surge,2037.14,0,N/Surge,"1,625.50",No Discount,no surge,,0,N/Surge,804.45,No Discount,no surge,,0,N/Surge,"1,401.82",No Discount,no surge,1691.76,0,N/Surge,,No Discount,no surge
14,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,NMK Holdings Private Limited 627 Baseline Rd Colombo,2026-04-28,09:17:32,863.78,0,N/Surge,882.88,No Discount,no surge,971.75,0,N/Surge,"1,126.10",No Discount,no surge,1510.3,0,N/Surge,"1,412.95",No Discount,no surge,2185.9,0,N/Surge,"1,810.70",No Discount,no surge,,0,N/Surge,922.55,No Discount,no surge,,0,N/Surge,"1,569.01",No Discount,no surge,1813.64,0,N/Surge,,No Discount,no surge
15,Domino's Pizza - Maharagama 134/A/1 Avissawella Rd Maharagama 10280,Pocket Friendly Hypermart Samagi Mawatha Colombo,2026-04-28,09:18:48,928.28,0,N/Surge,965.31,No Discount,no surge,1040.15,0,N/Surge,"1,205.26",No Discount,no surge,1602.01,0,N/Surge,"1,504.40",No Discount,no surge,2322.23,0,N/Surge,"1,931.52",No Discount,no surge,,0,N/Surge,"1,007.93",No Discount,no surge,,0,N/Surge,"1,679.72",No Discount,no surge,1924.5,0,N/Surge,,No Discount,no surge
1,Land of Kings Cafe & Restaurant 135/B Kaduwela,PHARMART PHARMACY Malabe,2026-04-28,09:20:02,154.78,0,N/Surge,155.00,No Discount,no surge,289.95,0,N/Surge,358.00,No Discount,no surge,375.66,0,N/Surge,368.03,No Discount,no surge,652.16,0,N/Surge,573.72,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,360.00,No Discount,no surge,522.61,0,N/Surge,,No Discount,no surge
2,Land of Kings Cafe & Restaurant 135/B Kaduwela,Mahamevnawa Amawatura Monastery New Kandy Rd B263 Malabe 10115,2026-04-28,09:21:19,155.33,0,N/Surge,155.00,No Discount,no surge,290.63,0,N/Surge,358.00,No Discount,no surge,416.17,0,N/Surge,431.12,No Discount,no surge,663.66,0,N/Surge,573.72,No Discount,no surge,,0,N/Surge,180.00,No Discount,no surge,,0,N/Surge,360.00,No Discount,no surge,528.74,0,N/Surge,,No Discount,no surge
