Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,One Galle Face Mall 1A Centre Road Colombo 00200,The Emperor 75A Galle Rd Colombo 00300,2026-04-24,20:01:18,150.72,0,N/Surge,75.00,150.00,no surge,303.89,0,N/Surge,150.00,300.00,no surge,336.76,0,N/Surge,160.36,320.73,no surge,543.04,0,N/Surge,235.78,471.56,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,462.04,0,N/Surge,,No Discount,no surge
2,One Galle Face Mall 1A Centre Road Colombo 00200,Liberty Plaza 300 Srimath Anagarika Dharmapala Mawatha Colombo 00300,2026-04-24,20:02:32,152.39,0,N/Surge,79.00,158.00,no surge,304.77,0,N/Surge,150.00,300.00,no surge,391.92,0,N/Surge,206.81,413.62,no surge,589.93,0,N/Surge,399.69,649.69,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,470.9,0,N/Surge,,No Discount,no surge
3,One Galle Face Mall 1A Centre Road Colombo 00200,Roar Global 367 R. A. De Mel Mawatha Colombo 00300,2026-04-24,20:03:41,190.56,0,N/Surge,75.00,150.00,no surge,314.61,0,N/Surge,150.00,300.00,no surge,519.84,0,N/Surge,160.36,320.73,no surge,760.81,0,N/Surge,235.78,471.56,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,576.05,0,N/Surge,,No Discount,no surge
4,One Galle Face Mall 1A Centre Road Colombo 00200,Horton Regency Apartments 33 Horton Pl Colombo 00700,2026-04-24,20:04:53,230.64,0,N/Surge,116.00,232.00,no surge,387.24,0,N/Surge,179.51,359.03,no surge,625.3,0,N/Surge,375.63,625.63,no surge,938.06,0,N/Surge,735.66,985.66,no surge,,0,N/Surge,170.16,243.08,no surge,,0,N/Surge,437.33,No Discount,no surge,711.35,0,N/Surge,,No Discount,no surge
5,One Galle Face Mall 1A Centre Road Colombo 00200,Cinnamon Nest Apartments 5 Dudley Senanayake Mawatha Colombo 00800,2026-04-24,20:06:07,261.98,0,N/Surge,138.00,276.00,no surge,623.66,0,Surge,217.57,477.65,no surge,558.78,0,N/Surge,491.59,741.59,no surge,766.14,0,N/Surge,919.74,"1,169.74",no surge,,0,N/Surge,204.04,291.49,no surge,,0,N/Surge,581.21,No Discount,no surge,635.12,0,N/Surge,,No Discount,no surge
6,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Fuel Center Marine Dr Colombo,2026-04-24,20:07:21,333.4,0,N/Surge,165.36,330.72,no surge,553.79,0,N/Surge,256.81,556.49,no surge,839.95,0,N/Surge,618.17,868.17,no surge,1267.91,0,N/Surge,"1,121.86","1,371.86",no surge,,0,N/Surge,253.24,353.24,no surge,,0,N/Surge,700.74,No Discount,no surge,943.39,0,N/Surge,,No Discount,no surge
7,One Galle Face Mall 1A Centre Road Colombo 00200,Marine Seafood 55 Collingwood Pl Colombo 00600,2026-04-24,20:08:33,389.16,0,N/Surge,182.96,365.92,no surge,618.39,0,N/Surge,307.71,612.48,no surge,941.33,0,N/Surge,687.98,937.98,no surge,1415.8,0,N/Surge,"1,234.61","1,484.61",no surge,,0,N/Surge,286.34,386.34,no surge,,0,N/Surge,765.83,No Discount,no surge,1053.34,0,N/Surge,,No Discount,no surge
8,One Galle Face Mall 1A Centre Road Colombo 00200,Jagota Agro Products 467 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte 10107,2026-04-24,20:09:43,445.6,0,N/Surge,205.84,411.68,no surge,683.78,0,N/Surge,397.90,711.69,no surge,1047.8,0,N/Surge,819.04,"1,069.04",no surge,1587.48,0,N/Surge,"1,438.20","1,688.20",no surge,,0,N/Surge,342.30,442.30,no surge,,0,N/Surge,879.77,No Discount,no surge,1171.12,0,N/Surge,,No Discount,no surge
9,One Galle Face Mall 1A Centre Road Colombo 00200,Infinity Garden - Diyatha Uyana Mies Rohe Fountain Sri Jayawardenepura Kotte,2026-04-24,20:10:54,502.58,0,N/Surge,242.61,485.22,no surge,745.9,0,N/Surge,475.58,868.70,no surge,1152.85,0,N/Surge,936.48,"1,186.48",no surge,1749.66,0,N/Surge,"1,623.60","1,873.60",no surge,,0,N/Surge,414.87,514.87,no surge,,0,N/Surge,"1,052.59",No Discount,no surge,1294.92,0,N/Surge,,No Discount,no surge
10,One Galle Face Mall 1A Centre Road Colombo 00200,Janaka Record Bar Main St Battaramulla,2026-04-24,20:12:08,559.44,0,N/Surge,303.39,553.39,no surge,807.8,0,N/Surge,541.33,947.60,no surge,1258.37,0,N/Surge,"1,043.53","1,293.53",no surge,1914.57,0,N/Surge,"1,781.32","2,031.32",no surge,,0,N/Surge,486.73,586.73,no surge,,0,N/Surge,"1,168.92",No Discount,no surge,1419.8,0,N/Surge,,No Discount,no surge
