Distance(KM),Pickup Location,Drop Location,Date,Time,pickmeBikePrice,pickmeBikeDis,pickmeBikeSurge,uberMotoPrice,uberMotoDis,uberMotoSurge,pickmeTukPrice,pickmeTukDis,pickmeTukSurge,uberTukPrice,uberTukDis,uberTukSurge,pickmeFlexPrice,pickmeFlexDis,pickmeFlexSurge,uberZipPrice,uberZipDis,uberZipSurge,pickmeCarPrice,pickmeCarDis,pickmeCarSurge,uberPremierPrice,uberPremierDis,uberPremierSurge,pickmeFlashPrice,pickmeFlashDis,PickmeFlshSurge,uberParcel_BikePrice,uberParcel_BikeDis,uberParcel_BikeSurge,pickmeFlashLPrice,pickmeFlashLDis,PickmeFlshLSurge,uberParcel_TukPrice,uberParcel_TukDis,uberParcel_TukSurge,pickmeMiniPrice,pickmeMiniDis,pickmeMiniSurge,uberZip_PlusPrice,uberZip_PlusDis,uberZip_PlusSurge
1,Nawaloka Medical Mount Lavinia,Western Union 359 Galle Rd Dehiwala-Mount Lavinia 10390,2026-04-27,20:01:16,150.72,0,N/Surge,150.00,No Discount,no surge,303.88,0,N/Surge,300.00,No Discount,no surge,456.7,0,Surge,286.83,No Discount,no surge,542.87,0,N/Surge,423.99,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,461.95,0,N/Surge,,No Discount,no surge
2,Nawaloka Medical Mount Lavinia,Singer Mega - Ratmalana 435 Galle Rd Dehiwala-Mount Lavinia 10390,2026-04-27,20:02:29,151.42,0,N/Surge,150.00,No Discount,no surge,304.74,0,N/Surge,300.00,No Discount,no surge,387.41,0,N/Surge,363.51,No Discount,no surge,587.29,0,N/Surge,567.79,No Discount,no surge,,0,N/Surge,126.00,180.00,no surge,,0,N/Surge,300.00,No Discount,no surge,469.76,0,N/Surge,,No Discount,no surge
3,Nawaloka Medical Mount Lavinia,Industrial Estate - Golumadama Junction Rathmalana Moratuwa,2026-04-27,20:03:43,189.58,0,N/Surge,190.56,No Discount,no surge,313.33,0,N/Surge,300.00,No Discount,no surge,518.08,0,N/Surge,465.02,No Discount,no surge,760.28,0,N/Surge,731.62,No Discount,no surge,,0,N/Surge,134.53,192.19,no surge,,0,N/Surge,343.94,No Discount,no surge,574.8,0,N/Surge,,No Discount,no surge
4,Nawaloka Medical Mount Lavinia,W.M.J Fernando & Co (Pvt) Ltd No:576 Galle Rd Moratuwa 10400,2026-04-27,20:04:55,232.99,0,N/Surge,233.76,No Discount,no surge,390.82,0,N/Surge,367.84,No Discount,no surge,629.94,0,N/Surge,566.75,No Discount,no surge,945.0,0,N/Surge,893.40,No Discount,no surge,,0,N/Surge,170.84,244.06,no surge,,0,N/Surge,439.04,No Discount,no surge,716.13,0,N/Surge,,No Discount,no surge
5,Nawaloka Medical Mount Lavinia,Puwakaramba Group of Companies Rawathawatte No: 481 Galle Rd Moratuwa 10400,2026-04-27,20:06:08,281.58,0,N/Surge,277.76,No Discount,no surge,465.18,0,N/Surge,446.08,No Discount,no surge,734.56,0,N/Surge,672.62,No Discount,no surge,1116.32,0,N/Surge,"1,059.91",No Discount,no surge,,0,N/Surge,206.11,294.45,no surge,,0,N/Surge,530.41,No Discount,no surge,829.63,0,N/Surge,,No Discount,no surge
6,Nawaloka Medical Mount Lavinia,LOLC Finance PLC Moratuwa 256 Galle Rd Moratuwa 10400,2026-04-27,20:07:20,328.61,0,N/Surge,325.44,No Discount,no surge,547.66,0,N/Surge,509.76,No Discount,no surge,832.32,0,N/Surge,761.64,No Discount,no surge,1259.3,0,N/Surge,"1,203.77",No Discount,no surge,,0,N/Surge,241.88,341.88,no surge,,0,N/Surge,613.00,No Discount,no surge,935.89,0,N/Surge,,No Discount,no surge
7,Nawaloka Medical Mount Lavinia,Pranak Pharmacy 127 NEW A2 Moratuwa 10400,2026-04-27,20:08:32,387.16,0,N/Surge,325.88,No Discount,no surge,616.1,0,N/Surge,511.49,No Discount,no surge,939.4,0,N/Surge,761.26,No Discount,no surge,1415.72,0,N/Surge,"1,201.75",No Discount,no surge,,0,N/Surge,240.89,340.89,no surge,,0,N/Surge,607.12,No Discount,no surge,1052.22,0,N/Surge,,No Discount,no surge
8,Nawaloka Medical Mount Lavinia,New Upali Auto Electricals Moratuwa 10400,2026-04-27,20:09:45,447.41,0,N/Surge,416.37,No Discount,no surge,685.69,0,N/Surge,653.19,No Discount,no surge,1048.69,0,N/Surge,959.59,No Discount,no surge,1584.56,0,N/Surge,"1,517.93",No Discount,no surge,,0,N/Surge,342.30,442.30,no surge,,0,N/Surge,786.45,No Discount,no surge,1171.05,0,N/Surge,,No Discount,no surge
9,Nawaloka Medical Mount Lavinia,Discount Divans 51 5th Lane Koralawella Moratuwa Colombo 10400,2026-04-27,20:10:56,498.27,0,N/Surge,497.62,No Discount,no surge,741.16,0,N/Surge,726.75,No Discount,no surge,1142.98,0,N/Surge,"1,072.06",No Discount,no surge,1731.02,0,N/Surge,"1,697.59",No Discount,no surge,,0,N/Surge,430.53,530.53,no surge,,0,N/Surge,897.18,No Discount,no surge,1282.4,0,N/Surge,,No Discount,no surge
10,Nawaloka Medical Mount Lavinia,Nimal Furniture House 70/4 Moses Ln Moratuwa,2026-04-27,20:12:10,556.52,0,N/Surge,553.39,No Discount,no surge,804.69,0,N/Surge,785.23,No Discount,no surge,1251.18,0,N/Surge,"1,150.54",No Discount,no surge,1899.5,0,N/Surge,"1,812.54",No Discount,no surge,,0,N/Surge,484.60,584.60,no surge,,0,N/Surge,957.62,No Discount,no surge,1410.29,0,N/Surge,,No Discount,no surge
